Unnamed: 0,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.0500000000000007,9.0,0.7794,150.7538,0.7076,296.0,25.6281,64.0,2.8037,2.0039,1.9609,15.0,-7.4844,142.1509,3.3784,74.3719,102.0,8.2079,10.2994,10.9479,33.1419,1.5888,0.2122,45.8638,23.8233,45.0,2.0,95.0,199.0,101.0,326.0,0.5156,0.125,0.5625,-0.625,14.75,71.2344,-1.5,-5.9219,2.7031,210.6934,802.7954,25.0,0.3538,4.3281,0.8281,73.2031,0.2419833333333333,34016.0,r
1,0.3399999999999998,6.0,,154.6392,,342.0,11.8557,0.0,15.2326,8.75,12.4688,10.0,-13.4844,1144.104,2.538,88.1443,46.0,,,,28.6842,,,,,250.0,12.0,24.0,306.0,22.0,410.0,0.6133,10.5625,5.0625,-0.0039,14.0,79.0156,-3.8281,1.2188,0.6563,1307.373,807.0068,24.5,,-13.7813,9.8438,75.4375,0.1631833333333333,32700.0,l
2,0.8459999999999983,10.0,0.7758,159.1512,0.686,342.0,9.2838,63.0,15.6264,13.6875,7.5391,4.0,-14.6563,635.1929,2.4094,90.7162,35.0,1.0036,11.1109,12.6072,28.6842,1.5846,0.2952,43.8798,22.5571,25.0,44.0,12.0,286.0,38.0,363.0,0.2969,5.0625,7.375,-1.375,14.5,86.9063,4.8125,-12.3438,-6.8906,1013.4277,762.6343,25.0,0.343,8.3906,25.5625,84.625,0.25525,34812.0,r
3,1.1159999999999997,7.0,,158.3113,,308.0,18.7335,0.0,9.0767,7.0039,5.7734,2.0,-19.3125,233.3984,2.9221,81.2665,71.0,,,,31.8506,,,,,12.0,53.0,106.0,149.0,115.0,333.0,0.2656,3.5,4.4375,-0.8906,14.0,77.9688,-4.9688,4.2344,-4.5,577.2095,842.6514,24.5,,-7.8281,30.9375,67.1094,0.1761166666666666,33476.0,l
4,1.5999999999999996,11.0,0.9051,157.8947,0.7938,300.0,21.0526,116.0,11.5679,9.1406,7.0898,8.0,-6.1094,504.6387,3.0667,78.9474,80.0,4.5224,10.6009,11.6905,32.7,1.8495,0.2945,48.9336,25.7825,34.0,24.0,25.0,251.0,91.0,343.0,0.2461,3.4375,7.5,-2.6836,14.25,82.4688,1.4688,-10.7031,-4.9688,760.0098,800.6592,25.0,0.3969,-0.9375,15.7813,81.9063,0.2678166666666666,35566.0,r
5,1.8739999999999988,8.0,,158.5205,,313.0,17.1958,0.0,9.2132,8.3164,3.9648,6.0,-14.9063,318.1763,2.8371,82.6948,65.0,,,,31.3419,,,,,40.0,20.0,78.0,215.0,115.0,300.0,0.2148,3.3125,6.4375,-2.3828,14.0,82.9531,-6.6406,10.4219,-9.6406,646.6675,746.8262,24.5,,-11.125,20.25,76.6719,0.18875,34234.0,l
6,2.3599999999999977,12.0,1.0021,161.9433,0.8979,306.0,17.2973,209.0,15.0173,14.1797,4.9453,6.0,-10.8125,648.6816,2.8431,82.5911,64.0,2.5622,10.6652,12.2477,32.0588,2.0524,0.3623,51.1367,27.1886,43.0,34.0,10.0,262.0,111.0,308.0,0.3125,4.6875,8.4375,-1.7344,14.25,86.0156,7.2813,-9.7031,4.9375,885.3149,775.0854,25.0,0.449,-0.0313,19.0313,85.1406,0.2804833333333333,36326.0,r
7,2.631,9.0,,160.0,,301.0,19.7333,0.0,11.2225,8.4453,7.3906,5.0,-14.1563,414.3677,2.9834,80.2667,74.0,,,,32.5914,,,,,42.0,24.0,44.0,233.0,131.0,294.0,0.3828,5.125,6.6875,-2.1367,13.75,85.125,-8.6719,8.7813,-14.8125,811.8896,747.8027,24.5,,-9.5938,21.8594,75.9688,0.2013666666666666,34991.0,l
8,3.1009999999999973,13.0,1.1853,161.7251,1.0344,309.0,16.7116,309.0,11.4885,8.4844,7.7461,11.0,-1.1563,443.4204,2.8026,83.2884,62.0,2.0878,10.064,12.2295,31.7476,2.439,0.4301,54.408,29.2764,46.0,2.0,9.0,298.0,100.0,313.0,0.25,7.25,6.1875,-1.8164,14.25,97.7969,2.5469,-7.8281,6.125,760.6201,750.4272,25.0,0.5172,-7.0625,8.2656,96.5,0.2928333333333333,37067.0,r
9,3.381,10.0,,159.5745,,296.0,21.2766,0.0,12.7993,10.4609,7.375,7.0,-10.9531,571.2891,3.0811,78.7234,80.0,,,,33.1419,,,,,42.0,22.0,32.0,242.0,136.0,294.0,0.1641,5.8125,8.0625,-2.0469,14.0,86.5313,-6.25,8.2969,-11.5313,810.5469,742.1875,24.5,,-13.2813,17.3281,76.9375,0.2138666666666666,35741.0,l
