,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
16,5.988999999999999,13.0,1.7374,170.697,1.2415,272.0,22.5071,208.0,9.2419,5.0469,7.7422,3.0,-9.5938,329.4067,3.1691,77.3826,79.0,2.8231,10.12,13.7543,36.0662,3.6134,0.6536,70.1285,39.3094,69.0,38.0,36.0,198.0,135.0,292.0,2.0547,5.5625,3.8125,-2.1406,-32.0,97.7969,9.7969,13.125,24.5,523.0713,733.2764,20.5,0.6208,6.3594,27.8281,67.25,0.09331666666666666,5599.0,r
17,6.4319999999999995,14.0,1.7813,165.2893,1.2735,277.0,23.6915,129.0,10.0881,6.1406,8.0039,4.0,-9.0,402.3438,3.2419,76.3085,86.0,3.2609,9.529,12.9761,35.4152,3.7139,0.6224,68.9421,38.5522,50.0,38.0,32.0,207.0,143.0,298.0,1.5977,5.5625,3.9375,-1.9375,-32.75,96.0781,-11.8281,-5.6406,-25.7344,539.6729,741.7603,20.0,0.6367,7.3438,25.4531,66.9063,0.1062,6765.0,l
18,6.691999999999999,14.0,1.8881,165.7459,1.3486,272.0,24.8619,218.0,5.1728,4.8164,1.8867,5.0,-12.5313,367.1265,3.3235,75.1381,90.0,3.3719,9.4755,13.1537,36.0662,3.9463,0.6538,71.4642,40.1618,80.0,45.0,26.0,201.0,121.0,295.0,0.3047,3.5,3.25,-2.4219,-32.0,96.3438,7.3906,8.625,19.7656,540.4663,737.1826,20.5,0.6743,8.2344,22.9219,68.5469,0.10503333333333333,6302.0,r
19,7.1579999999999995,15.0,1.8005,172.4138,1.285,273.0,21.5517,140.0,8.077,5.6484,5.7734,4.0,-11.1719,482.1777,3.0989,78.4483,75.0,2.4589,9.9456,13.9647,35.9341,3.7531,0.6962,71.8339,40.3978,88.0,40.0,28.0,205.0,127.0,280.0,1.3555,4.8125,4.0,-2.0117,-32.75,86.0,-9.7031,2.2031,-17.5938,630.3711,725.0366,20.0,0.6425,8.7969,26.5156,65.1719,0.1183,7491.0,l
20,7.4159999999999995,15.0,1.8802,167.8322,1.3447,274.0,23.2493,220.0,6.8047,4.6367,4.9805,4.0,-8.7813,362.854,3.219,76.6434,83.0,2.8772,9.4728,13.351,35.8029,3.9305,0.6821,71.9894,40.497,73.0,36.0,34.0,204.0,127.0,294.0,2.418,4.8125,3.375,-2.4961,-32.0,90.7813,9.5625,8.0156,23.2344,593.5059,657.3486,20.5,0.6723,8.9531,27.4531,68.0,0.1171,7026.0,r
21,7.854,16.0,1.8236,165.2893,1.3042,275.0,24.2424,144.0,8.4414,6.1289,5.8047,4.0,-10.3125,411.9873,3.28,75.7576,88.0,3.3336,9.4994,13.0232,35.6727,3.8058,0.6329,69.8823,39.1523,70.0,34.0,38.0,203.0,125.0,298.0,1.2852,4.875,4.125,-1.8789,-32.75,94.0781,-8.6406,-1.6094,-22.1875,571.228,750.0,20.0,0.6521,8.5156,25.4219,66.6563,0.12990000000000002,8187.0,l
22,8.131,16.0,1.8603,168.3029,1.3328,276.0,22.4719,210.0,8.404,5.5391,6.3203,5.0,-11.4844,383.1177,3.1667,77.4194,80.0,2.6971,9.4552,13.3687,35.5435,3.8882,0.6851,71.6494,40.2801,79.0,32.0,35.0,209.0,121.0,292.0,2.2461,5.1875,3.6875,-2.168,-32.0,101.0781,9.875,14.8125,28.1406,558.8989,753.9673,20.5,0.6664,10.1406,23.2031,73.6719,0.12901666666666667,7741.0,r
23,8.580000000000002,17.0,1.8429,170.9402,1.3158,277.0,21.0826,142.0,9.3631,7.4258,5.7031,3.0,-8.8281,431.8237,3.0686,78.9174,74.0,2.3379,9.5652,13.7035,35.4152,3.8503,0.7076,72.0455,40.5329,78.0,34.0,38.0,205.0,123.0,290.0,1.6445,6.0,5.125,-1.7813,-32.75,91.5938,-6.1719,2.0,-13.9531,619.812,712.0361,20.0,0.6579,11.0313,27.6875,66.9063,0.14200000000000002,8913.0,l
24,8.844000000000001,17.0,1.8524,169.9717,1.3209,268.0,24.0793,214.0,8.4592,5.8672,6.0938,4.0,-7.9688,372.3755,3.2687,75.9207,85.0,3.0715,9.9315,13.7563,36.6045,3.8635,0.6772,72.3742,40.7426,77.0,46.0,22.0,200.0,135.0,288.0,2.2773,4.875,3.8125,-2.3047,-31.75,91.875,9.2031,9.3906,26.1563,555.2979,713.1348,20.5,0.6604,7.875,25.4531,66.0781,0.1409,8454.0,r
25,9.282,18.0,1.8429,168.7764,1.3119,273.0,23.0986,133.0,7.9632,6.3086,4.8594,4.0,-8.625,505.7373,3.2088,76.7932,82.0,2.8783,9.6678,13.4898,35.9341,3.8467,0.6761,71.6033,40.2506,73.0,34.0,32.0,207.0,125.0,297.0,1.3516,5.3125,4.5625,-1.9063,-33.75,92.5313,-7.7188,0.75,-17.5938,682.373,719.4214,20.0,0.656,10.5156,25.3594,65.125,0.1537,9615.0,l
26,9.55,18.0,1.8365,170.697,1.309,272.0,22.5071,147.0,10.5033,6.5742,8.1914,5.0,-10.1094,472.9004,3.1691,77.3826,79.0,2.6779,9.8088,13.7543,36.0662,3.8318,0.692,72.1542,40.6022,81.0,32.0,33.0,207.0,123.0,292.0,2.7148,6.1875,4.375,-2.3984,-31.25,99.1719,10.5313,12.5156,26.3125,612.7319,748.7183,20.5,0.6545,9.625,22.2344,70.625,0.15266666666666667,9160.0,r
27,9.993,19.0,1.8467,169.9717,1.3158,283.0,19.83,189.0,9.5449,6.875,6.6211,3.0,-8.6875,480.0415,2.9894,80.17,70.0,2.0922,9.2541,13.5037,34.6643,3.8642,0.7141,71.5429,40.2121,67.0,38.0,36.0,209.0,129.0,289.0,1.5156,5.4375,4.5625,-1.8281,-33.0,92.3594,-8.7969,-0.25,-19.5,678.4058,728.8818,20.0,0.6579,10.4219,29.4375,64.5469,0.16555,10326.0,l
28,10.253,19.0,1.8326,170.4545,1.305,274.0,22.1591,157.0,9.2802,6.0703,7.0195,4.0,-11.0938,427.4902,3.1387,77.8409,78.0,2.6186,9.7167,13.6847,35.8029,3.8248,0.6904,71.815,40.3858,80.0,33.0,38.0,203.0,129.0,285.0,2.7617,5.4375,3.875,-2.2891,-31.25,99.2656,10.4844,13.5625,27.2344,600.647,763.3057,20.5,0.6525,8.7969,25.875,70.8906,0.16438333333333333,9863.0,r
29,10.699000000000002,20.0,1.8313,163.9344,1.3042,275.0,24.8634,235.0,9.1547,6.9414,5.9688,4.0,-9.0781,385.376,3.3236,75.1366,91.0,3.5642,9.4282,12.8679,35.6727,3.8229,0.6205,69.5795,38.959,53.0,36.0,38.0,201.0,133.0,307.0,1.2344,6.1875,4.75,-1.6758,-33.0,96.9531,-8.2344,-0.6094,-18.875,529.9072,759.7656,20.0,0.6521,11.5781,25.7031,66.1094,0.17731666666666668,11032.0,l
30,10.957,20.0,1.8484,164.6091,1.3169,270.0,25.8242,165.0,6.7909,5.7227,3.6563,5.0,-10.2188,442.2607,3.4,74.0741,94.0,3.7659,9.65,13.0856,36.3333,3.8564,0.6247,70.5006,39.5469,71.0,32.0,34.0,204.0,133.0,294.0,1.1719,4.3125,3.625,-2.5,-31.25,97.875,8.75,12.75,24.5625,627.0752,709.4116,20.5,0.6585,10.3594,23.3906,69.0156,0.17611666666666667,10567.0,r
31,11.431000000000001,21.0,1.8352,168.5393,1.3081,275.0,22.7528,239.0,8.5859,6.4766,5.6367,4.0,-11.1406,450.9277,3.1782,77.2472,81.0,2.8169,9.5875,13.4183,35.6727,3.8314,0.673,71.1892,39.9863,61.0,36.0,36.0,203.0,139.0,293.0,1.1953,5.25,4.4375,-1.8984,-32.75,95.4688,-9.1719,1.4219,-17.9531,607.5439,765.5029,20.0,0.654,10.1094,27.2969,65.6875,0.18951666666666667,11764.0,l
32,11.686,21.0,1.8564,168.5393,1.3248,272.0,23.5955,148.0,8.8327,6.5,5.9805,4.0,-10.5156,488.1592,3.2353,76.4045,84.0,2.9908,9.6666,13.4833,36.0662,3.8758,0.6734,71.7708,40.3575,72.0,31.0,34.0,207.0,137.0,287.0,2.5859,6.125,4.375,-2.4688,-32.25,94.7031,10.875,10.8281,27.8438,669.2505,697.1436,20.5,0.6624,10.4219,25.4531,67.0938,0.18826666666666667,11296.0,r
33,12.143,22.0,1.8621,164.6091,1.3273,275.0,24.4505,226.0,8.2147,5.5898,6.0195,3.0,-8.4219,373.3521,3.3018,75.4458,89.0,3.3504,9.3648,12.9446,35.6727,3.8912,0.6415,70.4826,39.5354,50.0,38.0,38.0,199.0,139.0,304.0,1.5586,5.0,4.0,-1.6875,-32.75,96.7188,-6.5469,-2.5156,-17.1719,574.5239,817.2607,20.0,0.6637,15.4844,28.9688,66.4844,0.20138333333333333,12476.0,l
34,12.398,22.0,1.8484,164.1587,1.3209,272.0,25.4795,169.0,6.4995,5.4336,3.5664,4.0,-12.3594,445.2515,3.375,74.4186,93.0,3.6754,9.5339,12.9764,36.0662,3.8582,0.6245,70.2325,39.3758,69.0,32.0,36.0,204.0,127.0,300.0,0.6289,3.8125,3.4375,-2.5391,-31.75,96.2188,10.2969,10.8281,23.8281,648.9258,737.9761,20.5,0.6604,7.0625,25.9375,69.5625,0.20013333333333333,12008.0,r
35,12.872,23.0,1.8583,170.2128,1.3273,278.0,21.0227,231.0,8.118,5.5859,5.8906,3.0,-10.1875,336.3647,3.0719,78.8652,74.0,2.3176,9.4427,13.5895,35.2878,3.8854,0.711,72.1584,40.6049,74.0,53.0,28.0,197.0,119.0,297.0,2.1367,4.125,3.625,-1.75,-32.75,92.4375,-5.7656,-2.9375,-16.0156,543.1519,866.394,20.0,0.6637,13.5938,29.8594,69.7813,0.21353333333333332,13205.0,l
36,13.129,23.0,1.8524,166.6667,1.3248,276.0,23.3333,193.0,7.4995,5.832,4.7148,4.0,-12.3594,542.2363,3.2174,76.6667,84.0,2.9908,9.419,13.1644,35.5435,3.8706,0.6611,70.859,39.7756,70.0,33.0,32.0,211.0,127.0,295.0,2.2422,4.25,3.6875,-2.8164,-31.75,96.0938,10.3594,13.7656,26.6406,744.873,749.939,20.5,0.6624,8.625,26.875,70.7188,0.21231666666666665,12739.0,r
37,13.577,24.0,1.8659,166.6667,1.3312,287.0,20.2778,236.0,7.3705,5.4688,4.9414,2.0,-7.1563,333.252,3.0174,79.7222,73.0,2.249,8.8996,12.9963,34.1812,3.9111,0.6936,70.6323,39.6309,63.0,50.0,24.0,213.0,117.0,301.0,1.9961,4.375,3.6875,-2.1367,-32.75,89.3594,-6.5313,0.4219,-15.4531,614.4409,797.9126,20.0,0.6656,16.5938,31.5625,73.6875,0.22528333333333334,13910.0,l
38,13.849,24.0,1.8524,171.6738,1.3209,270.0,22.6361,218.0,9.475,6.1602,7.1992,4.0,-9.3125,390.564,3.1778,77.2532,79.0,2.6538,9.8942,13.9216,36.3333,3.8652,0.7035,72.8983,41.0771,85.0,34.0,34.0,202.0,125.0,288.0,3.3008,6.0,4.4375,-2.3867,-31.5,96.0625,8.4531,14.2188,22.0625,564.6362,771.8506,20.5,0.6604,9.9844,26.3906,71.2031,0.22431666666666666,13459.0,r
39,14.297,25.0,1.8506,168.0672,1.3235,278.0,22.1289,221.0,8.4239,4.75,6.957,3.0,-10.3906,311.8896,3.1367,77.8711,79.0,2.6486,9.3847,13.3022,35.2878,3.8683,0.6812,71.1962,39.9908,62.0,55.0,28.0,195.0,127.0,301.0,1.9297,4.0,3.3125,-1.8477,-33.75,93.7344,-6.5781,-2.6406,-19.4219,499.2676,859.1919,20.0,0.6617,12.6875,29.7813,67.8906,0.23728333333333335,14630.0,l
40,14.548,25.0,1.8683,165.9751,1.3367,272.0,24.6537,202.0,6.9875,5.5938,4.1875,5.0,-14.3281,562.0728,3.3162,75.242,89.0,3.3269,9.5404,13.1799,36.0662,3.9022,0.6518,71.2296,40.0121,81.0,28.0,31.0,213.0,127.0,288.0,0.0977,3.9375,3.875,-2.6328,-31.5,91.5,9.0625,12.2813,20.8438,706.9702,700.4395,20.0,0.6684,8.3906,24.2344,68.0781,0.23596666666666666,14158.0,r
41,15.011000000000001,26.0,1.8467,167.1309,1.3235,278.0,22.5627,260.0,9.6858,6.4883,7.1914,3.0,-10.0313,332.2144,3.1655,77.4373,81.0,2.7842,9.3611,13.182,35.2878,3.8597,0.6692,70.8021,39.7393,64.0,49.0,26.0,203.0,135.0,291.0,2.5313,5.125,4.25,-1.9414,-33.0,94.3594,-4.2969,-7.0469,-18.0781,609.6191,768.3105,20.0,0.6617,13.5625,30.375,65.8594,0.24918333333333334,15344.0,l
42,15.271,26.0,1.8643,165.7459,1.3407,274.0,24.3094,164.0,7.0203,5.6172,4.2109,4.0,-9.0469,326.6602,3.2847,75.6906,88.0,3.2431,9.4461,13.1013,35.8029,3.8952,0.6502,70.8884,39.7944,67.0,46.0,22.0,206.0,139.0,288.0,2.293,4.25,4.0625,-2.6367,-31.5,94.4375,4.5781,10.5313,17.7656,619.5679,737.2437,20.0,0.6704,10.2813,27.0156,70.5313,0.24801666666666666,14881.0,r
43,15.729000000000001,27.0,1.8198,165.7459,1.3081,270.0,25.4144,240.0,12.3453,7.4141,9.8711,3.0,-13.25,444.0918,3.363,74.5856,92.0,3.632,9.7714,13.2105,36.3333,3.7931,0.6246,70.2448,39.3836,48.0,35.0,36.0,199.0,143.0,307.0,1.5273,6.3125,4.5,-1.6367,-33.0,102.3438,-12.8125,-5.0156,-26.1406,619.9341,830.3833,20.0,0.654,6.5,27.625,65.4688,0.26115,16062.0,l
44,15.995000000000001,27.0,1.8841,168.3029,1.3526,276.0,22.4719,165.0,6.0007,5.1992,2.9961,4.0,-11.75,399.4141,3.1667,77.4194,80.0,2.6576,9.3828,13.3687,35.5435,3.9412,0.6942,72.1331,40.5887,83.0,33.0,34.0,209.0,109.0,300.0,0.4609,3.9375,3.3125,-2.4766,-31.5,97.1406,8.6406,8.2344,19.1406,596.8628,800.6592,20.0,0.6763,8.3281,26.6563,72.2344,0.26008333333333333,15605.0,r
45,16.453,28.0,1.8544,168.0672,1.3273,274.0,23.2493,200.0,9.5001,7.6758,5.5977,3.0,-11.3281,570.3735,3.2117,76.7507,83.0,2.9147,9.5586,13.38,35.8029,3.8732,0.6725,71.4711,40.1663,66.0,33.0,38.0,203.0,135.0,293.0,1.0781,5.8125,5.1875,-2.1914,-33.0,87.0313,-7.625,0.9219,-15.5781,681.6406,653.8696,20.0,0.6637,9.0,28.1875,61.1094,0.27321666666666666,16786.0,l
46,16.708000000000002,28.0,1.8722,167.1309,1.3407,270.0,24.7911,160.0,8.7212,5.9805,6.3477,3.0,-8.9531,468.2617,3.3185,75.2089,89.0,3.3171,9.669,13.3674,36.3333,3.9092,0.6586,71.7277,40.33,69.0,32.0,36.0,202.0,127.0,302.0,2.5898,5.25,4.0625,-2.5117,-31.75,89.8438,10.0781,11.375,26.0938,679.8096,703.5522,20.0,0.6704,9.1094,27.9219,66.0469,0.2719666666666667,16318.0,r
47,17.166999999999998,29.0,1.8198,169.0141,1.3042,274.0,22.8169,240.0,10.9901,7.3789,8.1445,4.0,-8.1563,381.6528,3.1825,77.1831,81.0,2.8252,9.6998,13.4986,35.8029,3.7965,0.6699,71.085,39.9198,64.0,35.0,38.0,201.0,134.0,296.0,1.2383,6.125,4.8125,-1.9609,-32.25,90.4219,-6.4063,-0.6563,-15.9531,540.2832,740.2344,20.0,0.6521,11.4844,25.5781,62.4688,0.2851166666666667,17500.0,l
48,17.426000000000002,29.0,1.8564,166.8985,1.3328,282.0,21.4485,176.0,9.7708,6.4805,7.3125,5.0,-8.2188,414.5508,3.0993,78.4423,77.0,2.4989,9.1465,13.0859,34.7872,3.8849,0.6828,70.8106,39.7447,67.0,34.0,34.0,214.0,117.0,302.0,2.125,5.9375,4.25,-2.1328,-32.0,96.8281,10.7031,10.1719,23.8906,577.3315,756.4087,20.0,0.6664,7.4375,24.4063,73.0938,0.28393333333333337,17036.0,r
49,17.877,30.0,1.8198,166.205,1.3042,278.0,22.9917,239.0,8.0991,5.4531,5.9883,3.0,-10.6094,377.1973,3.1942,77.0083,83.0,2.9662,9.4065,13.066,35.2878,3.7999,0.6488,69.9519,39.1967,60.0,39.0,36.0,203.0,130.0,300.0,1.5547,5.125,3.875,-2.0039,-33.0,93.375,-9.0938,-2.8594,-22.0469,556.2134,773.8647,20.0,0.6521,11.3281,28.7031,65.2188,0.29695,18210.0,l
50,18.145000000000003,30.0,1.8365,167.5978,1.3169,275.0,23.1844,149.0,8.5797,6.2891,5.8359,4.0,-7.3594,361.3281,3.2073,76.8156,83.0,2.9377,9.5476,13.3004,35.6727,3.8344,0.6631,70.9048,39.8048,64.0,33.0,32.0,210.0,130.0,299.0,2.4609,5.875,4.4375,-2.1992,-32.0,94.5156,9.7188,9.7188,22.5469,568.1152,685.9131,20.0,0.6585,7.8125,25.2656,68.6719,0.2959166666666667,17755.0,r
51,18.599,31.0,1.8121,169.0141,1.2965,280.0,21.1268,230.0,10.0514,6.6875,7.5039,4.0,-12.7969,418.8843,3.0714,78.8732,75.0,2.4371,9.4528,13.3984,35.0357,3.7845,0.682,70.634,39.632,64.0,36.0,39.0,205.0,125.0,299.0,1.1836,5.5625,4.4375,-1.832,-33.0,95.8438,-10.0938,0.3906,-19.7813,557.7393,770.9351,20.0,0.6483,8.0,26.5938,66.3281,0.30898333333333333,18932.0,l
52,18.861000000000004,31.0,1.8326,169.7313,1.309,278.0,21.2465,136.0,7.964,6.0859,5.1367,4.0,-11.7344,488.8916,3.0863,78.6421,75.0,2.4139,9.5051,13.5235,35.2878,3.8282,0.6955,71.4655,40.1627,77.0,34.0,31.0,213.0,123.0,290.0,2.8516,5.3125,4.0,-2.5664,-31.75,95.8281,10.4531,12.1563,25.0469,629.1504,735.2905,20.0,0.6545,7.6563,25.1563,70.1563,0.30785000000000007,18471.0,r
53,19.308999999999997,32.0,1.8198,167.5978,1.3042,274.0,23.4637,255.0,7.4406,5.9492,4.4688,3.0,-12.7969,577.6978,3.2263,76.5363,84.0,3.038,9.645,13.3223,35.8029,3.7965,0.6545,70.6223,39.6246,66.0,36.0,33.0,205.0,131.0,297.0,1.2461,5.25,4.5,-2.3516,-32.25,95.9063,-9.7656,-4.8438,-22.0938,708.7402,774.353,20.0,0.6521,10.7031,27.5469,65.4219,0.32081666666666664,19642.0,l
54,19.568000000000005,32.0,1.8326,167.1309,1.3129,276.0,23.1198,110.0,8.6163,6.3281,5.8477,4.0,-8.7188,396.7285,3.2029,76.8802,83.0,2.9466,9.4952,13.2215,35.5435,3.8265,0.659,70.6186,39.6222,68.0,33.0,36.0,207.0,129.0,295.0,2.4063,5.625,4.1875,-2.3672,-31.75,94.0,9.875,8.2656,23.2188,568.4814,681.0913,20.0,0.6565,10.1563,26.2031,68.1563,0.3196333333333334,19178.0,r
55,20.025,33.0,1.8352,171.9198,1.3081,288.0,17.4785,265.0,9.9466,6.4883,7.5391,4.0,-13.0781,486.084,2.8472,82.5215,61.0,1.5985,9.1751,13.8021,34.0625,3.843,0.7447,71.7758,40.3607,84.0,34.0,37.0,217.0,112.0,284.0,1.6836,5.75,4.5625,-1.9219,-32.5,91.8125,-9.8594,-1.875,-19.5938,603.0273,775.6958,20.0,0.654,12.2344,26.1094,73.0313,0.33275,20358.0,l
