Unnamed: 0,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.0499999999999971,8.0,,173.913,,216.0,37.3913,0.0,15.1173,11.375,9.957,13.0,-11.6875,1698.6084,4.3889,62.6087,129.0,,,,45.4167,,,,,139.0,12.0,10.0,194.0,145.0,268.0,0.7617,2.4375,8.6875,-2.5234,-13.25,66.3125,-2.1406,-8.6875,-20.9219,1730.5298,603.3936,26.5,,2.4531,3.25,51.1094,0.7892833333333333,60467.0,l
1,0.3999999999999986,8.0,,175.4386,,228.0,33.3333,0.0,11.2131,8.0625,7.793,9.0,-11.6406,926.0254,4.0,66.6667,114.0,,,,43.0263,,,,,144.0,23.0,16.0,189.0,102.0,294.0,1.1133,2.5,3.5625,-2.2813,-13.75,62.5313,5.0,10.8594,24.3438,1039.4287,605.1636,25.5,,9.75,13.0781,53.875,0.8144833333333333,59742.0,r
2,0.7399999999999949,9.0,,175.1825,,238.0,30.4094,0.0,15.3203,10.3867,11.2617,13.0,-11.6875,1636.7798,3.7563,69.4891,104.0,,,,41.2185,,,,,145.0,12.0,12.0,214.0,111.0,274.0,1.2031,2.5625,8.3125,-2.4805,-13.25,68.9219,-2.9688,-9.9844,-25.7188,1667.2363,658.9966,26.5,,-0.0781,3.9844,59.1875,0.8007833333333333,61157.0,l
3,1.083999999999996,9.0,,175.9531,,255.0,25.2199,0.0,11.6319,7.2773,9.0742,9.0,-11.6563,1248.7793,3.349,74.7801,86.0,,,,38.4706,,,,,140.0,20.0,14.0,221.0,95.0,278.0,1.043,2.625,5.125,-2.6367,-14.75,68.7031,5.3438,11.2656,23.8594,1372.7417,618.1641,25.5,,13.0313,12.5469,60.8438,0.8258833333333333,60426.0,r
4,1.42499999999999,10.0,,175.1825,,256.0,25.1462,0.0,15.047,13.0039,7.5703,14.0,-10.75,1534.4849,3.3516,74.7445,86.0,,,,38.3203,,,,,133.0,8.0,12.0,236.0,111.0,268.0,0.582,2.5625,8.8125,-2.5703,-13.25,74.875,-3.0781,-7.875,-27.1719,1606.9336,635.8643,26.5,,1.4688,2.0938,65.375,0.8121999999999999,61842.0,l
5,1.7659999999999982,10.0,,175.1825,,259.0,24.269,0.0,11.88,9.6523,6.9258,9.0,-11.0625,1070.5566,3.2896,75.6204,83.0,,,,37.8764,,,,,133.0,22.0,16.0,221.0,107.0,269.0,0.1055,3.0,6.5,-1.9766,-14.75,65.7188,4.9219,4.4375,26.2656,1131.5918,602.6001,25.5,,9.4688,11.1875,60.2656,0.8372499999999999,61108.0,r
6,2.1099999999999923,11.0,,176.7305,,258.0,23.8938,0.0,15.6465,13.0391,8.6484,12.0,-10.4375,1688.1714,3.2636,75.9941,81.0,,,,38.0233,,,,,129.0,12.0,10.0,236.0,107.0,274.0,1.4453,3.5,9.625,-2.8359,-14.0,76.0156,-5.4844,-8.9219,-28.2188,1712.1582,632.2632,26.5,,2.3594,6.0781,67.1719,0.8236166666666666,62527.0,l
7,2.4509999999999934,11.0,,177.5148,,252.0,25.4438,0.0,13.8372,11.5234,7.6602,10.0,-11.9688,1132.3242,3.3651,74.5562,86.0,,,,38.9286,,,,,138.0,17.0,16.0,219.0,107.0,271.0,0.4375,3.125,8.5,-1.9492,-14.75,65.0938,5.9375,4.5469,27.25,1195.1294,595.6421,25.5,,11.5,10.4844,58.0469,0.8486666666666666,61793.0,r
8,2.788999999999988,12.0,,176.2115,,266.0,21.7647,0.0,15.7068,11.25,10.9609,10.0,-9.3594,1548.8892,3.1203,78.1204,74.0,,,,36.8797,,,,,125.0,20.0,9.0,237.0,113.0,264.0,0.6875,3.375,7.8125,-2.2422,-14.0,75.875,-7.3281,-9.0938,-28.2188,1558.7769,594.9097,26.5,,2.8125,10.7969,68.0469,0.8349333333333332,63206.0,l
9,3.126999999999988,12.0,,176.9912,,260.0,23.3038,0.0,15.7364,12.2617,9.8633,10.0,-8.1563,1071.2891,3.2154,76.6962,79.0,,,,37.7308,,,,,140.0,20.0,12.0,228.0,102.0,266.0,0.25,2.6875,6.1875,-1.918,-14.25,73.1094,5.0,7.0,24.1875,1162.8418,604.9194,25.5,,16.25,10.1406,63.9375,0.8599333333333332,62469.0,r
