Unnamed: 0,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.0200000000000031,5.0,2.2465,118.5771,1.889,633.0,0.0,280.0,14.818,12.5547,7.8711,10.0,-1.9688,551.2695,1.1975,125.0988,-127.0,4.788,1.8415,0.0,15.4976,6.5213,0.1596,46.3715,24.1474,89.0,8.0,18.0,607.0,2.0,300.0,0.7891,8.875,5.8125,-4.7461,98.0,49.5469,0.4844,5.5,2.2188,1098.5718,881.1035,22.0,0.9445,-9.0313,10.7656,49.7344,0.7514166666666666,45085.0,r
1,0.2999999999999971,5.0,3.2117,123.2033,2.2291,607.0,0.0,513.0,10.1417,4.0703,9.2891,5.0,-4.3906,314.3921,1.2092,124.6407,-120.0,3.6262,0.0,0.0,16.1614,,,,,133.0,10.0,22.0,575.0,6.0,278.0,1.4297,3.8125,0.3125,0.0,98.0,40.0156,2.0,-9.4844,-9.7031,883.3618,1013.4277,22.0,1.1145,-8.9375,21.5469,38.1875,0.7381,44286.0,l
2,1.032000000000011,6.0,1.9731,124.8699,1.6928,537.0,0.0,240.0,15.7675,13.3789,8.3438,11.0,-4.3906,535.8887,1.5791,111.7586,-57.0,1.0787,3.4233,336.6995,18.2682,4.6693,0.3126,46.3223,24.116,123.0,10.0,12.0,515.0,121.0,243.0,0.543,5.4375,4.0625,-3.0547,98.0,51.25,0.0,4.0,4.2813,1000.2441,871.582,22.0,0.8464,-4.2031,7.125,4.2813,0.7682833333333333,46097.0,r
3,1.2739999999999938,6.0,2.5426,118.3432,1.82,609.0,0.0,390.0,12.8202,9.3516,8.7695,1.0,-10.8438,423.645,1.33,120.1183,-102.0,3.2098,1.2757,0.0,16.1084,8.5271,0.171,55.346,29.875,82.0,17.0,82.0,510.0,38.0,295.0,2.6836,6.6875,10.0,-3.4961,98.0,32.6875,3.4688,-1.8438,3.7813,1126.5259,1175.2319,22.0,0.91,2.6094,38.7656,11.2656,0.7543333333333333,45260.0,l
4,1.9930000000000088,7.0,1.9451,231.2139,1.5526,146.0,43.6293,224.0,13.4272,11.2891,7.2695,13.0,-5.9531,768.0664,5.1096,56.262,113.0,4.6127,28.9515,34.7639,67.1918,3.9776,0.7285,104.9559,61.5367,90.0,8.0,8.0,130.0,27.0,249.0,1.1641,4.9375,6.0,-3.0547,98.0,44.0313,-1.7188,-7.7188,-5.9688,1070.2515,691.2231,22.0,0.7763,-6.3281,3.9219,43.9844,0.7843,47058.0,r
5,2.2879999999999967,7.0,2.0953,122.3242,1.5294,615.0,0.0,326.0,15.3579,13.1523,7.9297,1.0,-13.4063,508.728,1.1902,125.3823,-125.0,5.7233,2.6683,0.0,15.9512,5.52,0.2972,46.9459,24.514,107.0,8.0,107.0,500.0,38.0,264.0,2.1953,6.6875,3.8125,-3.4961,98.25,22.0469,9.625,0.8281,11.9063,947.6929,957.0313,22.0,0.7647,-0.9219,44.0938,2.7031,0.7712333333333333,46274.0,l
6,2.5120000000000147,8.0,2.0572,273.9726,1.4299,189.0,13.6986,199.0,15.6636,12.1172,9.9258,16.0,-18.9844,921.814,2.6349,86.3014,30.0,0.3538,20.3119,35.5758,51.9048,4.2419,1.2955,107.7373,63.3118,118.0,18.0,49.0,122.0,32.0,173.0,1.3672,8.875,8.9375,-3.1758,98.0,52.0313,-4.5938,-9.2969,-4.9844,930.481,956.4209,22.0,0.715,-4.4219,-2.3438,52.6875,0.79295,47577.0,r
7,2.95000000000001,9.0,2.3937,225.9887,1.4615,217.0,18.1132,239.0,15.0354,11.0508,10.1953,7.0,-19.9688,702.6367,2.894,81.7326,48.0,0.886,13.0477,23.8371,45.2074,5.0068,1.2966,104.1316,61.0106,70.0,42.0,77.0,98.0,38.0,187.0,2.7383,6.3125,3.3125,-2.8242,97.75,50.6094,-4.7031,-4.3438,-2.0156,858.5815,879.8828,22.0,0.7307,-1.8438,17.3125,46.4688,0.80025,48015.0,r
8,3.2689999999999912,8.0,1.9614,239.0438,1.3114,184.0,26.6932,291.0,13.631,13.3516,2.7461,15.0,-14.2031,824.2188,3.4565,73.3068,67.0,1.9232,20.0655,27.7861,53.3152,4.0343,0.9772,98.7686,57.5879,62.0,10.0,47.0,127.0,40.0,226.0,2.5313,7.0,5.0625,-3.4961,98.25,71.6563,5.9375,0.8438,10.7188,1347.29,1052.063,22.0,0.6557,-4.125,0.7031,64.7969,0.7875833333333333,47255.0,l
9,3.4810000000000088,10.0,2.3657,217.7858,1.521,195.0,29.0909,249.0,16.2525,12.7813,10.0391,16.0,-14.9844,815.2466,3.6513,70.7804,80.0,2.3637,15.6761,23.6872,50.3077,4.9139,1.076,102.2446,59.8063,40.0,18.0,42.0,135.0,52.0,225.0,0.3047,9.875,10.5,-2.7031,97.75,57.7344,-1.0469,-2.7188,1.2188,886.6577,851.5625,22.0,0.7605,-2.4531,-1.7813,49.6563,0.8091,48546.0,r
