,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.10000000000000142,11.0,,181.8182,,191.0,42.1212,0.0,11.5857,4.4258,10.707,12.0,-5.7031,634.1553,4.911,57.8788,139.0,,,,51.3613,,,,,161.0,10.0,12.0,169.0,143.0,273.0,0.0352,7.5,4.3125,-0.0039,36.0,73.6875,-1.7813,-16.0,-25.7656,657.5317,610.6567,19.0,,5.8594,4.9531,52.8594,0.63975,60479.0,l
1,0.4299999999999997,11.0,,177.7778,,190.0,43.6202,0.0,13.456,10.4883,8.4297,13.0,-12.4531,1188.0493,5.1053,56.2963,147.0,,,,51.6316,,,,,169.0,8.0,18.0,164.0,96.0,313.0,0.2734,4.8125,6.75,0.0,36.75,62.6094,-1.1406,14.5313,10.1563,1210.144,713.623,19.5,,4.25,3.2656,48.2813,0.9956166666666666,59737.0,r
2,0.759999999999998,12.0,,181.8182,,217.0,34.2424,0.0,10.6921,6.8672,8.1953,13.0,-12.9375,717.7734,4.0829,65.7576,113.0,,,,45.2074,,,,,167.0,12.0,30.0,175.0,46.0,338.0,0.582,4.875,5.0625,-1.8594,36.0,57.3438,-2.6875,-9.375,-21.5781,733.3984,652.2827,19.0,,4.1719,4.2813,55.8594,0.65075,61139.0,l
3,1.1049999999999969,12.0,,178.8376,,218.0,34.9254,0.0,6.9685,5.0547,4.7969,9.0,-13.5156,859.375,4.156,64.9776,117.0,,,,45.0,,,,,155.0,20.0,23.0,175.0,141.0,254.0,0.4141,1.875,4.3125,-15.0313,37.0,54.7656,2.8594,7.5938,15.5,908.8135,633.0566,19.5,,4.2344,13.2344,43.9531,1.0068666666666666,60412.0,r
4,1.4200000000000017,13.0,,176.7305,,247.0,27.1386,0.0,10.7889,8.1289,7.0938,11.0,-15.0469,934.9976,3.498,72.7541,92.0,,,,39.7166,,,,,157.0,12.0,28.0,207.0,115.0,249.0,0.9297,2.5625,6.1875,-2.3594,36.0,65.3281,-5.5781,-10.3125,-29.1719,991.272,638.0005,19.0,,6.8125,7.0,61.4375,0.6617500000000001,61799.0,l
5,1.7759999999999962,13.0,,178.3061,,238.0,29.1667,0.0,10.5068,8.7344,5.8398,10.0,-13.8125,863.2813,3.6555,70.7281,98.0,,,,41.2185,,,,,153.0,15.0,28.0,195.0,83.0,294.0,1.125,2.375,6.625,-15.2383,37.0,63.0781,3.0313,9.25,20.2813,880.7373,678.0396,19.5,,1.7031,10.5469,55.5,1.01805,61083.0,r
6,2.0989999999999966,14.0,,177.5148,,243.0,28.1065,0.0,14.6192,11.3398,9.2266,11.0,-10.6406,892.5781,3.5638,71.8935,95.0,,,,40.3704,,,,,145.0,12.0,26.0,205.0,121.0,259.0,1.1797,3.25,6.5,-2.3516,36.0,70.8281,-5.2656,-8.4844,-29.9844,1015.4419,646.2402,19.0,,8.4688,7.8906,61.5625,0.6730666666666667,62478.0,l
7,2.448999999999998,14.0,,176.7305,,230.0,32.1534,0.0,12.0505,10.3359,6.1953,8.0,-14.7656,991.9434,3.9043,67.7467,109.0,,,,42.6522,,,,,143.0,17.0,30.0,183.0,73.0,322.0,1.375,2.4375,7.125,-14.8672,36.75,57.2188,5.0938,8.1094,18.7813,1025.9399,622.4976,19.5,,3.7969,13.4219,47.5469,1.0292666666666666,61756.0,r
8,2.7749999999999986,15.0,,175.4386,,245.0,28.3626,0.0,12.1654,8.4922,8.7109,11.0,-10.8125,809.3872,3.5837,71.6374,97.0,,,,40.0408,,,,,145.0,12.0,28.0,205.0,119.0,259.0,0.875,2.1875,6.0625,-2.5352,36.0,74.25,-7.1875,-15.6719,-29.9844,913.3911,645.2026,19.0,,14.1719,7.8438,65.7813,0.6843333333333333,63154.0,l
9,3.127999999999993,15.0,,175.9531,,229.0,32.8446,0.0,12.0997,9.9023,6.9531,10.0,-12.3906,999.0234,3.9563,67.1554,112.0,,,,42.8384,,,,,149.0,14.0,24.0,191.0,107.0,283.0,1.582,2.1875,7.125,-15.6836,36.75,61.3594,4.2656,9.625,22.5,1015.0146,658.7524,19.5,,3.5625,9.2969,54.2656,1.0405833333333332,62435.0,r
10,3.458999999999996,16.0,,176.4706,,244.0,28.2353,0.0,14.3403,11.6406,8.375,10.0,-9.2031,924.8047,3.5738,71.7647,96.0,,,,40.2049,,,,,138.0,16.0,19.0,209.0,124.0,262.0,1.8906,3.625,8.5625,-1.9961,35.75,73.375,-6.1406,-10.1875,-29.9844,990.6006,630.3711,19.0,,11.5469,9.0469,64.6094,0.6957333333333333,63838.0,l
11,3.8100000000000023,16.0,,176.2115,,234.0,31.1765,0.0,10.6253,8.7422,6.0391,9.0,-12.1875,971.2524,3.8205,68.7225,106.0,,,,41.9231,,,,,149.0,18.0,20.0,196.0,87.0,298.0,1.0156,1.875,6.0625,-15.5313,36.75,61.5938,5.1406,7.625,17.9219,1009.0332,639.6484,19.5,,1.5938,12.6563,53.625,1.05195,63117.0,r
12,4.138999999999996,17.0,,175.9531,,242.0,29.0323,0.0,12.3726,8.9609,8.5313,12.0,-10.5156,683.8379,3.6364,70.9677,99.0,,,,40.5372,,,,,146.0,12.0,32.0,198.0,90.0,290.0,1.6016,3.0625,7.125,-2.1016,35.5,75.0625,-5.9531,-12.7344,-29.9844,739.1357,651.3672,19.0,,16.0313,6.2188,66.3125,0.7070666666666666,64518.0,l
13,4.491,17.0,,175.6955,,232.0,31.9648,0.0,14.5759,12.0352,8.2227,8.0,-12.0781,1223.938,3.8879,67.9356,109.0,,,,42.2845,,,,,139.0,18.0,22.0,192.0,143.0,254.0,1.0039,2.3125,6.8125,-15.1641,36.75,60.625,6.1406,5.3125,23.4688,1238.7695,651.1841,19.5,,0.0156,13.4063,50.8594,1.0633,63798.0,r
14,4.820999999999991,18.0,,174.4186,,247.0,28.1977,0.0,13.5935,10.4063,8.7461,10.0,-8.8438,929.8706,3.5709,71.8023,97.0,,,,39.7166,,,,,132.0,14.0,26.0,207.0,119.0,270.0,2.0,2.8125,7.5,-2.082,35.5,73.9531,-6.625,-11.6094,-29.9844,988.4033,621.8872,19.0,,12.8906,8.6094,66.2031,0.7184333333333333,65200.0,l
15,5.1739999999999995,18.0,,174.6725,,234.0,31.7784,0.0,15.312,12.3047,9.1133,11.0,-11.4844,1214.5996,3.8718,68.1223,109.0,,,,41.9231,,,,,149.0,14.0,17.0,203.0,119.0,266.0,0.0391,2.625,8.875,-16.375,37.0,64.2031,4.6719,6.2344,20.3594,1234.4971,660.6445,19.5,,3.6406,8.4844,56.2188,1.0746833333333332,64481.0,r
16,5.860999999999997,19.0,1.9792,175.6955,1.3457,237.0,30.4985,0.0,12.4736,9.8047,7.7109,9.0,-11.3438,1166.5039,3.7637,69.3997,104.0,4.5082,11.7067,15.682,41.3924,4.1146,0.699,78.8195,44.8561,142.0,16.0,22.0,199.0,95.0,294.0,1.6836,1.1875,5.6875,-16.1836,37.0,60.8281,7.1719,8.9375,21.0156,1187.9272,634.4604,19.5,0.6729,2.9531,12.4844,54.2656,1.0861333333333332,65168.0,r
