Unnamed: 0,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.07,8.0,,160.0,,342.0,8.8,0.0,7.3594,3.9844,6.1875,11.0,-13.9844,444.1528,2.386,91.2,33.0,,,,28.6842,,,,,66.0,23.0,38.0,281.0,73.0,287.0,0.3281,4.0,2.625,-1.9844,,71.0156,-1.7813,-1.4531,-16.9063,453.064,649.7192,,,-2.1563,6.6719,66.5,0.0,1350.0,l
1,0.42,1.0,3.0741,158.7302,3.1123,349.0,7.672,235.0,7.0716,6.3164,3.1797,7.0,-16.4531,689.5752,2.3324,92.328,29.0,0.1519,3.5856,12.9043,28.1089,7.3105,1.2734,95.5518,55.5349,52.0,29.0,36.0,284.0,50.0,317.0,0.0586,2.0625,4.0625,0.0,,68.0938,12.7656,-2.0156,24.1719,698.2422,560.1196,,1.5561,-8.2813,16.2188,66.7344,0.0,0.0,r
2,0.8200000000000001,9.0,,161.2903,,351.0,5.6452,0.0,9.9174,7.6133,6.3555,10.0,-18.3438,526.6113,2.2393,94.3548,21.0,,,,27.9487,,,,,55.0,30.0,40.0,281.0,77.0,285.0,0.1953,4.25,4.8125,-1.4961,,66.2344,-5.1719,-3.3906,-21.0781,537.4756,614.0747,,,-1.0781,10.4531,65.8594,0.0125,2100.0,l
3,1.176,2.0,2.3802,163.2653,2.3802,349.0,4.9046,238.0,7.7555,6.2109,4.6445,7.0,-16.5781,544.2505,2.212,94.966,18.0,0.0765,5.2716,14.5353,28.1089,5.2635,1.0441,80.4864,45.9199,61.0,32.0,43.0,274.0,60.0,298.0,0.3164,2.75,4.125,0.0,,64.8438,10.8594,-1.4531,22.1406,568.7256,545.2271,,1.1901,-3.5938,18.3906,64.8125,0.0126,756.0,r
4,1.564,10.0,,158.1028,,358.0,5.5409,0.0,8.0363,5.3984,5.9531,10.0,-16.5,507.8125,2.2402,94.3347,21.0,,,,27.4022,,,,,42.0,32.0,38.0,288.0,86.0,282.0,0.3398,3.4375,3.25,-1.332,,70.4375,-4.4219,0.4375,-14.9531,508.4839,616.0889,,,2.1406,9.9844,66.625,0.0249,2844.0,l
5,1.911,3.0,1.8528,155.8442,1.8701,355.0,7.7922,234.0,6.0924,5.4023,2.8164,7.0,-17.9063,692.4438,2.338,92.2078,30.0,0.2705,6.6452,12.4099,27.6338,3.956,0.6978,64.3925,35.6486,41.0,30.0,36.0,289.0,30.0,342.0,0.418,1.875,3.75,-1.5703,,65.1406,11.1719,-3.375,20.3594,739.3188,522.9492,,0.9351,-5.8438,17.6719,66.0625,0.02485,1491.0,r
6,2.323,11.0,,158.7302,,340.0,10.0529,0.0,8.1282,5.3164,6.1484,11.0,-17.0625,514.2822,2.4471,89.9471,38.0,,,,28.8529,,,,,56.0,28.0,32.0,280.0,84.0,288.0,0.3359,3.5,3.25,-1.6211,,68.0938,-5.0625,-0.9844,-20.6719,515.564,596.8018,,,-1.5938,8.5,64.7344,0.03755,3603.0,l
7,2.681,4.0,1.4954,160.8579,1.5162,352.0,5.63,231.0,7.8935,6.4414,4.5625,7.0,-20.5,570.9839,2.2386,94.37,21.0,0.1635,8.4668,13.8845,27.8693,3.1307,0.6132,58.7889,32.0723,47.0,28.0,48.0,276.0,55.0,314.0,0.332,2.6875,4.3125,-1.1133,,66.2344,12.6094,-5.0313,23.4531,582.6416,535.9497,,0.7581,-5.3594,18.6875,62.0625,0.0376833333333333,2261.0,r
8,3.079,12.0,,159.5745,,354.0,5.8511,0.0,9.7203,7.4805,6.207,9.0,-19.4844,514.7095,2.2486,94.1489,22.0,,,,27.7119,,,,,46.0,40.0,30.0,284.0,82.0,286.0,0.3984,3.6875,4.125,-1.3984,,71.1406,-7.0469,-0.0625,-18.7969,556.1523,598.5107,,,-4.7031,12.4219,68.3281,0.05015,4359.0,l
9,3.427,5.0,1.2352,160.0,1.2664,351.0,6.4,228.0,5.8442,3.7383,4.4922,6.0,-19.4688,446.7163,2.2735,93.6,24.0,0.2556,9.5479,13.4775,27.9487,2.558,0.494,53.0018,28.3789,46.0,36.0,41.0,274.0,42.0,329.0,0.4258,2.5,2.9375,-1.0273,,70.2813,11.6719,-2.7656,18.1719,504.6387,550.5371,,0.6332,2.0156,19.8125,66.3906,0.0501166666666666,3007.0,r
