,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.17999999999999972,7.0,0.8688,187.7934,1.0348,201.0,36.9906,126.0,11.2484,8.2695,7.625,14.0,-25.2188,1222.29,4.3582,62.9108,118.0,7.5196,18.9046,19.8618,48.806,1.7665,0.3009,64.9002,35.9726,184.0,10.0,46.0,145.0,95.0,288.0,1.5664,8.6875,7.0625,-3.0938,6.5,91.0313,0.8906,-4.0625,-2.875,1231.8726,1157.4707,20.5,0.5174,-3.1875,1.625,69.1094,0.7804333333333333,57856.0,r
1,0.4799999999999969,6.0,0.8546,181.8182,1.0182,187.0,43.3333,99.0,9.8886,5.2266,8.3945,14.0,-19.3438,873.6572,5.0588,56.6667,143.0,11.1453,20.4841,21.2858,52.4599,1.7367,0.2549,67.0544,37.3475,182.0,7.0,50.0,130.0,129.0,270.0,1.5547,8.0625,4.8125,78.25,5.75,81.2656,-3.4531,14.5,19.875,880.6763,1090.0269,20.5,0.5091,-9.0,2.1094,52.2969,0.7576333333333334,57027.0,l
2,0.8190000000000026,8.0,1.1831,184.8998,1.0878,201.0,37.963,141.0,13.0182,9.1523,9.2578,16.0,-8.1094,1149.9634,4.4577,61.9414,123.0,7.7694,17.9812,19.615,48.806,2.4127,0.3964,70.3495,39.4504,178.0,10.0,12.0,179.0,129.0,260.0,1.2852,8.75,6.5,-2.7383,5.75,77.5938,-9.9688,-0.75,-9.3438,1188.2324,1145.6909,20.5,0.5439,-8.6875,-0.9531,61.9063,0.7910833333333334,58495.0,r
3,1.1399999999999935,7.0,1.0449,185.4714,1.065,211.0,34.6749,111.0,10.8106,7.1445,8.1133,16.0,-23.9844,768.6157,4.1327,65.2241,112.0,6.5913,17.2211,18.5956,46.4929,2.129,0.3699,66.1069,36.7427,173.0,12.0,60.0,139.0,123.0,261.0,1.2188,7.75,6.1875,-2.0508,4.75,84.5,-4.7188,6.2344,0.5938,1023.0103,994.2017,20.5,0.5325,-5.5781,-2.9531,59.0938,0.7686333333333334,57687.0,l
4,1.4680000000000035,9.0,1.441,189.5735,1.1196,208.0,34.1772,154.0,12.7869,6.1641,11.2031,15.0,-32.8906,980.1025,4.0865,65.7188,108.0,5.8356,16.6818,19.2693,47.1635,2.9498,0.5291,74.8353,42.3133,175.0,14.0,63.0,131.0,111.0,274.0,0.2578,8.6875,5.0625,-3.3984,5.75,80.8906,-2.125,-7.0781,-7.9219,1062.9272,1029.541,20.5,0.5598,4.4844,0.7188,59.9531,0.8019000000000001,59144.0,r
5,1.786999999999999,8.0,1.2553,186.9159,1.0883,219.0,31.7757,126.0,10.9588,2.6055,10.6445,16.0,-25.3594,959.3506,3.863,68.2243,102.0,5.3575,15.9728,18.0337,44.7945,2.5654,0.4684,69.1093,38.6589,169.0,8.0,66.0,145.0,130.0,250.0,2.1055,8.625,2.625,-2.8516,4.75,90.1563,-5.2656,14.3906,8.4219,1136.9019,1546.6309,20.5,0.5442,-5.7813,-6.6094,72.3906,0.7794166666666668,58334.0,l
6,2.100999999999999,10.0,1.4551,186.0465,1.1443,212.0,34.1615,152.0,13.6005,4.1094,12.9648,16.0,-35.3438,916.5039,4.0849,65.7364,110.0,5.9223,16.0174,18.5536,46.2736,2.9806,0.5226,73.874,41.6998,163.0,12.0,65.0,135.0,101.0,292.0,0.9063,9.8125,2.5625,-3.168,6.25,85.2813,-0.7969,-7.2813,-7.5469,927.6123,1131.5308,20.5,0.5721,6.4219,-0.4219,64.5625,0.81245,59777.0,r
7,2.429000000000002,9.0,1.5357,185.4714,1.1284,217.0,32.8173,144.0,11.2057,5.8672,9.5469,16.0,-27.5781,1043.1519,3.9631,67.0788,106.0,5.5791,15.2286,18.0551,45.2074,3.1515,0.5612,74.6482,42.1939,177.0,12.0,60.0,145.0,105.0,269.0,2.6719,9.5625,5.8125,-2.668,4.5,86.5781,-8.6563,20.6563,5.1094,1049.0112,1622.9858,20.5,0.5642,-4.9219,-2.5938,74.1094,0.7901166666666668,58976.0,l
8,2.746000000000002,11.0,1.6988,186.6252,1.3032,206.0,35.8255,164.0,12.5207,4.832,11.5508,16.0,-34.2031,1025.1465,4.2427,64.0747,115.0,5.6852,15.9559,19.2039,47.6214,3.4909,0.5979,79.523,45.3051,177.0,10.0,61.0,135.0,113.0,272.0,0.9102,9.875,4.25,-3.0938,6.25,87.9063,-0.9375,-6.7031,-10.3438,1091.1865,1129.2725,20.5,0.6516,5.4844,-2.3594,66.1094,0.8232,60422.0,r
9,3.0760000000000005,10.0,1.5257,186.9159,1.1584,207.0,35.514,142.0,11.1704,4.625,10.168,16.0,-26.6406,819.458,4.2029,64.486,114.0,6.2803,16.3977,19.1253,47.3913,3.1269,0.5389,76.0658,43.0986,175.0,10.0,72.0,125.0,108.0,278.0,1.582,8.5625,4.375,-3.3359,5.25,82.0469,-5.9219,13.5938,3.4688,819.7632,1074.7681,20.5,0.5792,-4.9688,-5.9219,63.375,0.8009000000000002,59623.0,l
