,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.05000000000000071,7.0,,183.2061,,288.0,11.9266,0.0,6.6385,5.793,3.2422,6.0,-20.4688,500.4272,2.5486,87.9389,39.0,,,,34.0625,,,,,133.0,32.0,42.0,214.0,83.0,264.0,1.0703,3.3125,5.0625,-1.6055,37.0,68.5313,10.6719,-6.5,18.7656,773.1323,764.5874,22.5,,-12.8438,20.2031,68.7969,0.19425,49214.0,r
1,0.3299999999999983,11.0,2.6635,184.3318,1.9193,271.0,16.6154,165.0,8.7032,7.7813,3.8984,6.0,-17.2969,548.8892,2.8044,83.2565,54.0,0.8539,7.4776,15.8863,36.1993,5.7537,1.2292,96.0889,55.8776,139.0,28.0,34.0,209.0,103.0,255.0,0.125,2.5625,2.9375,0.0,35.5,69.7188,-6.4375,2.5,-17.2656,702.2095,666.0767,22.5,0.9596,-5.8281,19.9063,61.0313,0.6966666666666667,49126.0,l
2,0.7050000000000001,8.0,,182.3708,,308.0,6.383,0.0,7.6088,6.0117,4.6641,5.0,-24.3281,516.1743,2.2727,93.617,21.0,,,,31.8506,,,,,124.0,48.0,34.0,226.0,22.0,314.0,0.332,2.9375,4.875,-1.0742,36.0,71.2188,10.7188,-2.3594,16.1094,800.2319,727.0508,22.5,,-13.0625,22.0625,71.8281,0.20516666666666666,49869.0,r
3,0.9810000000000016,12.0,2.7586,179.6407,1.7514,276.0,17.3653,274.0,12.9449,10.25,7.9063,8.0,-9.8594,637.5122,2.8406,82.6347,58.0,1.0795,6.9176,15.0717,35.5435,6.0068,1.221,96.2017,55.9497,142.0,32.0,27.0,217.0,96.0,254.0,0.2813,3.9375,4.375,-9.7422,35.75,92.0781,-6.25,-5.9844,-18.3438,743.042,950.1953,22.5,0.8757,-3.25,14.4531,85.0781,0.7075166666666667,49777.0,l
4,1.3629999999999995,9.0,,174.9271,,312.0,9.0379,0.0,8.821,7.4453,4.7305,8.0,-17.9531,426.8799,2.3974,90.9621,31.0,,,,31.4423,,,,,123.0,30.0,52.0,230.0,22.0,311.0,0.1875,2.6875,3.1875,-1.7383,36.0,83.4688,9.9063,-3.7813,17.5781,637.5122,739.8682,22.5,,-12.0313,15.5,82.625,0.21613333333333334,50527.0,r
5,1.649000000000001,13.0,2.4229,178.3061,1.5611,289.0,13.9881,274.0,9.5581,7.6055,5.7891,6.0,-10.7031,528.6255,2.6574,85.8841,47.0,0.7953,7.3189,15.0274,33.9446,5.2125,1.1004,87.8074,50.5922,117.0,30.0,36.0,223.0,115.0,247.0,0.4297,3.0,4.5,-8.9063,35.0,82.9531,-6.6719,-3.7969,-21.0,779.1138,661.0107,22.5,0.7806,-2.6719,19.5938,72.875,0.71865,50445.0,l
6,2.0489999999999995,10.0,,182.0941,,286.0,13.0699,0.0,8.8387,7.3125,4.9648,9.0,-20.0313,474.1821,2.6084,86.7982,43.0,,,,34.3007,,,,,143.0,38.0,36.0,212.0,28.0,311.0,0.6602,2.8125,4.8125,-1.5156,36.0,78.6406,9.0,-2.2656,18.7344,636.2305,791.3818,22.5,,-11.6563,13.2188,75.9375,0.22756666666666667,51213.0,r
7,2.3220000000000027,14.0,2.1431,175.9531,1.4269,297.0,12.9032,283.0,11.2399,9.4219,6.1289,9.0,-14.0625,451.7212,2.5926,87.0968,44.0,0.7626,7.8977,14.7625,33.0303,4.5596,0.9593,80.0473,45.6397,123.0,34.0,38.0,225.0,71.0,277.0,0.1914,3.625,5.625,-10.7852,35.0,86.3438,-4.9375,-1.4063,-13.5313,594.1772,804.5044,22.5,0.7134,1.6875,13.2656,85.2031,0.7298666666666667,51118.0,l
8,2.708,11.0,,183.2061,,294.0,10.0917,0.0,6.1569,5.2461,3.2227,6.0,-20.8594,413.6353,2.4558,89.771,33.0,,,,33.3673,,,,,147.0,38.0,41.0,215.0,32.0,295.0,0.6484,2.1875,3.5625,-1.6328,36.75,87.6094,10.0156,-3.8594,17.9063,617.0654,856.1401,22.5,,-12.2969,20.1563,81.3438,0.23855,51872.0,r
9,3.003999999999998,15.0,1.8241,185.1852,1.2478,268.0,17.284,260.0,8.4062,6.7891,4.957,10.0,-11.7031,466.9189,2.8358,82.716,56.0,1.4123,10.6723,16.0182,36.6045,3.8011,0.8237,76.5197,43.3883,162.0,13.0,38.0,217.0,74.0,264.0,0.1758,3.5,5.5,-9.3008,35.0,88.0156,-6.3594,-2.6875,-17.0469,507.7515,873.0469,22.5,0.6239,-3.8281,9.8281,84.4531,0.7412333333333333,51800.0,l
