Unnamed: 0,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.085,9.0,,143.0274,,406.0,3.1026,0.0,6.3216,4.1758,4.7461,11.0,-10.25,344.6045,2.133,96.7819,13.0,,,,24.1626,,,,,10.0,30.0,50.0,326.0,2.0,350.0,0.1641,1.4375,0.5625,-0.0039,-17.0,75.9688,1.6875,-2.9688,-20.9844,391.4795,670.8374,26.5,,-13.9688,8.4375,76.3438,0.0,343.0,l
1,0.498,18.0,0.9078,152.2843,0.8056,382.0,3.0457,118.0,11.5067,10.9922,3.4023,8.0,-18.0781,619.3237,2.1257,96.9543,12.0,0.1005,10.5277,13.4737,25.6806,1.8649,0.3326,43.1173,22.0705,17.0,32.0,30.0,320.0,35.0,334.0,0.3008,2.125,3.4375,-2.1719,-16.25,77.7031,1.7813,-7.2969,-21.9531,869.0186,611.7554,27.0,0.4028,-6.9063,14.1406,70.0781,0.0,0.0,r
2,0.924,10.0,,144.9275,,368.0,11.1111,0.0,12.4345,9.3242,8.2266,14.0,-10.3438,656.3721,2.5,88.8889,46.0,,,,26.6576,,,,,250.0,6.0,46.0,316.0,66.0,340.0,0.1992,0.8125,1.6875,-2.0938,-16.5,85.0313,-3.0156,14.0,-1.7188,1155.5786,577.0874,26.5,,-16.5313,2.4844,76.1563,0.0139833333333333,1182.0,l
3,1.286,19.0,1.0931,150.0,0.8056,358.0,10.5,130.0,8.2436,7.1328,4.1328,9.0,-8.375,421.5698,2.4693,89.5,42.0,1.2305,8.795,11.0052,27.4022,2.2544,0.3551,47.0737,24.5955,9.0,14.0,30.0,314.0,67.0,334.0,0.3906,2.5,3.25,-2.1719,-15.25,86.7344,3.5,-7.6094,0.75,707.2754,592.4683,27.0,0.4028,-19.2188,13.0,75.5469,0.0131333333333333,788.0,r
4,1.752,11.0,,155.0388,,356.0,8.0103,0.0,13.504,10.2891,8.7461,11.0,-12.4219,592.9565,2.3483,91.9897,31.0,,,,27.5562,,,,,14.0,12.0,49.0,295.0,62.0,336.0,0.9961,4.0,3.5,-1.5156,-16.25,90.0625,-2.9063,21.3906,14.7969,1138.916,584.1675,26.5,,-12.9375,6.9063,78.6406,0.0277833333333333,2010.0,l
5,2.0860000000000003,20.0,0.9456,154.6392,0.764,331.0,14.6907,238.0,12.1713,12.0078,1.9883,12.0,-8.9375,515.4419,2.6888,85.3093,57.0,2.3888,9.7928,11.2657,29.6375,1.9375,0.3168,46.8908,24.4788,22.0,8.0,23.0,300.0,93.0,322.0,0.7617,5.875,3.5,-2.9727,-15.25,88.4219,2.6563,-6.5938,3.2031,778.2593,535.7666,27.0,0.382,-17.6719,6.0625,72.0156,0.0264666666666666,1588.0,r
6,2.526,12.0,,153.0612,,366.0,6.6327,0.0,14.8707,12.4727,8.0977,11.0,-10.4688,553.894,2.2842,93.3673,26.0,,,,26.8033,,,,,8.0,14.0,31.0,321.0,53.0,341.0,0.832,5.125,4.0625,-1.4922,-16.25,90.2031,-2.8438,16.2031,14.3594,1233.7036,554.2603,26.5,,-11.9219,8.3438,80.7813,0.0406833333333333,2784.0,l
7,2.862,21.0,1.0363,154.2416,0.851,375.0,3.599,249.0,14.0369,13.0039,5.2852,8.0,-16.4844,554.8096,2.1493,96.401,14.0,0.1295,10.0377,13.5585,26.16,2.1368,0.391,46.4373,24.1893,20.0,26.0,45.0,304.0,50.0,323.0,0.832,4.75,7.8125,-1.7773,-16.0,83.0938,7.6406,-12.9375,4.875,928.833,524.1699,27.0,0.4255,-15.8125,13.7656,74.5313,0.0394,2364.0,r
8,3.3100000000000005,13.0,,155.642,,360.0,6.4935,0.0,10.2806,8.5898,5.6484,11.0,-17.0469,472.29,2.2833,93.3852,25.0,,,,27.25,,,,,22.0,16.0,62.0,282.0,54.0,332.0,0.7813,4.1875,3.4375,-1.3633,-16.25,89.6094,-5.2813,23.0313,11.2813,958.5571,616.0278,26.5,,-13.4688,7.25,80.625,0.05375,3568.0,l
9,3.64,22.0,1.0969,153.8462,0.9153,371.0,4.8718,266.0,11.3375,9.5078,6.1758,9.0,-22.4063,491.1499,2.2049,95.1282,19.0,0.2217,9.541,12.966,26.442,2.2655,0.4061,47.6857,24.9861,30.0,22.0,67.0,282.0,44.0,323.0,0.7422,3.75,5.5625,-2.2813,-15.75,81.4531,9.3594,-14.7969,6.5625,777.5269,538.9404,27.0,0.4577,-15.3281,12.7344,75.2188,0.0523666666666666,3142.0,r
