,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
10,3.6519999999999997,11.0,,169.0141,,277.0,21.9718,0.0,12.1349,8.1484,8.9922,6.0,-9.5938,611.6943,3.1264,78.0282,78.0,,,,35.4152,,,,,78.0,24.0,36.0,217.0,133.0,280.0,1.4453,7.5,5.25,-1.7266,-34.25,90.9375,-11.6406,-3.0156,-24.5938,829.6509,654.9683,22.0,,9.7813,19.2344,61.4531,0.05953333333333333,3572.0,l
11,3.969,11.0,,169.0141,,276.0,22.2535,0.0,10.2484,7.7422,6.7148,6.0,-7.2188,421.0815,3.1449,77.7465,79.0,,,,35.5435,,,,,76.0,32.0,33.0,211.0,131.0,285.0,2.6016,5.5,5.125,-2.0234,-33.5,100.5781,8.9375,10.3125,29.0938,655.4565,732.9102,21.5,,14.7188,18.7969,72.6563,0.05948333333333333,3882.0,r
12,4.362,12.0,,169.9717,,273.0,22.6629,0.0,9.5615,6.4922,7.0195,5.0,-10.5781,490.1733,3.1722,77.3371,80.0,,,,35.9341,,,,,82.0,34.0,36.0,203.0,133.0,280.0,1.293,5.6875,4.5625,-1.7617,-34.5,89.5156,-11.1875,1.7969,-19.9375,592.2241,659.6069,22.0,,7.9375,23.8281,62.3594,0.07136666666666666,4282.0,l
13,4.679,12.0,,169.2525,,270.0,23.7288,0.0,10.8056,7.3906,7.8828,6.0,-6.25,404.8462,3.2519,76.1636,84.0,,,,36.3333,,,,,73.0,34.0,30.0,206.0,131.0,294.0,2.4922,5.6875,5.1875,-2.0898,-34.75,106.7813,8.1563,12.125,29.1875,673.5229,786.8652,21.5,,16.4531,19.4219,76.1563,0.07131666666666667,4592.0,r
14,5.068,13.0,1.8077,167.5978,1.2874,267.0,25.419,641.0,8.9245,6.2891,6.332,4.0,-10.6563,526.001,3.3633,74.581,91.0,3.6108,10.0283,13.5079,36.7416,3.7641,0.6329,70.785,39.7284,80.0,34.0,34.0,199.0,145.0,276.0,1.4297,5.625,4.8125,-2.0156,-34.5,90.625,-10.8594,-0.4375,-20.5469,656.4941,684.9365,22.0,0.6437,9.1563,25.0,61.875,0.08313333333333332,4988.0,l
15,5.388000000000001,13.0,1.837,169.2525,1.3065,268.0,24.2938,0.0,10.3827,7.1758,7.5039,6.0,-9.6875,409.1797,3.291,75.5994,86.0,3.1786,9.9515,13.6702,36.6045,3.8295,0.6663,71.9108,40.4469,79.0,32.0,38.0,198.0,129.0,292.0,2.5039,5.875,4.875,-2.125,-34.75,101.6875,10.0313,8.7969,26.1563,613.9526,755.9814,21.5,0.6533,11.4219,20.3125,71.5938,0.08313333333333334,5301.0,r
16,5.784,14.0,1.8116,165.7459,1.2912,271.0,25.1381,585.0,10.1587,7.6641,6.668,5.0,-8.1875,595.0317,3.3432,74.8619,91.0,3.6,9.7449,13.1816,36.1993,3.7758,0.6241,70.0255,39.2436,64.0,32.0,32.0,207.0,135.0,298.0,1.7813,6.25,5.25,-1.8984,-34.5,94.125,-9.8594,-2.5938,-23.5469,723.999,687.9883,22.0,0.6456,11.5781,21.9219,65.25,0.09506666666666666,5704.0,l
17,6.097,14.0,1.8291,169.4915,1.3025,265.0,25.1412,0.0,10.3807,7.1523,7.5234,6.0,-8.7031,419.6167,3.3434,74.8588,89.0,3.414,10.1409,13.7844,37.0189,3.8096,0.6557,71.9277,40.4576,82.0,29.0,38.0,198.0,132.0,289.0,2.7695,6.1875,4.9375,-2.3438,-33.75,104.5781,10.5469,9.875,26.1563,614.502,795.3491,21.5,0.6513,13.875,19.7656,72.875,0.09495,6010.0,r
18,6.508,15.0,1.7961,170.9402,1.2797,269.0,23.3618,535.0,12.6932,8.6797,9.2617,5.0,-8.8594,515.8081,3.2193,76.6382,82.0,2.9508,10.0916,13.8505,36.4684,3.7402,0.6687,71.4901,40.1783,72.0,34.0,34.0,201.0,135.0,292.0,0.8359,6.8125,5.625,-1.5508,-34.5,93.0625,-11.0,-1.1563,-22.5469,643.9209,747.3755,22.0,0.6398,10.8125,23.6875,64.0625,0.10713333333333333,6428.0,l
19,6.8050000000000015,15.0,1.8172,164.6091,1.2946,268.0,26.3736,0.0,9.0209,6.6836,6.0586,6.0,-9.375,478.5156,3.4403,73.5254,96.0,3.9947,9.8399,13.1493,36.6045,3.7859,0.6092,70.0235,39.2423,63.0,30.0,36.0,202.0,129.0,308.0,2.8906,5.375,4.5,-2.3086,-33.25,102.7969,11.0469,10.0313,28.3594,647.2778,792.2363,21.5,0.6473,14.5938,19.9531,74.6406,0.10675000000000001,6718.0,r
20,7.21,16.0,1.7846,172.1664,1.2681,268.0,22.9885,485.0,12.076,8.3555,8.7188,5.0,-9.375,615.5396,3.2015,76.901,80.0,2.8344,10.2281,14.0286,36.6045,3.714,0.6769,71.7679,40.3557,80.0,31.0,34.0,203.0,141.0,279.0,0.9727,6.5,5.5,-1.6758,-34.5,92.9688,-10.9844,-1.1875,-26.1406,728.5156,719.2993,22.0,0.634,11.7344,22.8125,67.0313,0.11883333333333333,7130.0,l
21,7.534000000000001,16.0,1.7935,170.697,1.2748,278.0,20.7977,0.0,11.727,8.832,7.7148,6.0,-8.0,469.1772,3.0576,79.0896,73.0,2.3482,9.6695,13.6568,35.2878,3.7416,0.6907,70.974,39.849,67.0,32.0,33.0,213.0,129.0,294.0,1.8281,6.75,5.9375,-2.207,-33.25,105.5,10.2969,13.125,27.7813,755.249,746.2769,21.5,0.6374,15.125,20.75,75.2188,0.1189,7447.0,r
22,7.907000000000001,17.0,1.7846,166.205,1.2681,269.0,25.4848,427.0,10.0713,8.375,5.5938,5.0,-9.8281,604.0039,3.368,74.5152,92.0,3.7463,9.9398,13.2914,36.4684,3.7148,0.6147,69.7695,39.0803,79.0,32.0,32.0,205.0,129.0,291.0,1.7969,6.625,5.625,-2.0117,-35.0,93.5156,-8.3438,-0.0938,-17.1875,708.313,715.1489,22.0,0.634,8.4375,21.6563,66.9688,0.13045,7827.0,l
23,8.237,17.0,1.7737,170.9402,1.259,274.0,21.9373,0.0,14.1926,9.5273,10.5195,6.0,-8.0781,419.3726,3.1241,78.0627,77.0,2.6451,9.9229,13.749,35.8029,3.6947,0.6727,70.763,39.7143,71.0,34.0,36.0,204.0,125.0,298.0,1.6563,7.3125,6.0625,-1.8398,-34.0,102.9688,9.8906,9.6719,24.8125,756.2866,775.6958,21.5,0.6295,11.5625,20.7813,75.9219,0.13061666666666666,8150.0,r
24,8.629000000000001,18.0,1.7846,173.913,1.2642,272.0,21.1594,358.0,12.152,8.4609,8.7227,5.0,-6.7031,463.1958,3.0735,78.8406,73.0,2.3679,10.1093,14.188,36.0662,3.7171,0.7029,72.0216,40.5176,88.0,36.0,33.0,203.0,128.0,280.0,1.2852,7.25,5.875,-1.3438,-35.0,99.2969,-8.7188,-0.2344,-19.4688,660.4614,743.042,22.0,0.6321,12.2656,24.1563,68.4688,0.14248333333333335,8549.0,l
25,8.938999999999998,18.0,1.7816,172.6619,1.259,274.0,21.0375,0.0,9.1104,6.8828,5.9688,5.0,-11.5,486.145,3.073,78.8489,73.0,2.3777,9.972,13.9842,35.8029,3.7121,0.6965,71.5468,40.2146,91.0,32.0,35.0,207.0,119.0,284.0,2.2813,5.5,4.5625,-2.1836,-34.0,100.2813,12.0156,7.7813,26.6563,676.8799,717.8345,21.5,0.6295,13.125,21.9531,74.7031,0.14231666666666665,8852.0,r
26,9.319,19.0,1.7807,169.4915,1.2604,268.0,24.2938,314.0,12.1735,8.5078,8.707,5.0,-6.5,514.9536,3.2836,75.7062,86.0,3.2946,10.1307,13.6987,36.6045,3.7056,0.6453,70.7854,39.7287,82.0,34.0,32.0,202.0,134.0,284.0,1.2773,7.0,5.5,-1.0195,-34.5,91.9531,-8.4844,-0.5938,-17.6406,617.4927,720.0317,22.0,0.6302,8.4063,21.8438,66.125,0.15398333333333336,9239.0,l
27,9.633999999999999,19.0,1.7618,169.4915,1.2471,264.0,25.4237,0.0,11.7474,8.2813,8.332,6.0,-6.7188,392.5171,3.3636,74.5763,90.0,3.6457,10.3952,13.8154,37.1591,3.6611,0.6285,70.6577,39.6472,76.0,43.0,24.0,197.0,135.0,293.0,1.9961,5.625,5.125,-2.2422,-33.5,100.8594,9.4531,10.0,26.6563,661.6211,799.1333,21.5,0.6236,16.3281,19.0,71.4531,0.15389999999999998,9547.0,r
28,10.027000000000003,20.0,1.7846,169.9717,1.2642,269.0,23.796,207.0,10.6105,7.2969,7.7031,4.0,-9.3906,446.9604,3.2491,76.204,84.0,3.1339,10.0881,13.7308,36.4684,3.7148,0.6542,70.9538,39.8361,80.0,38.0,30.0,201.0,127.0,292.0,1.5547,6.3125,5.125,-2.2539,-34.75,94.6719,-7.0781,0.4063,-15.1094,619.6289,746.1548,22.0,0.6321,11.9219,24.5313,66.5625,0.16578333333333337,9947.0,l
29,10.341999999999999,20.0,1.7618,171.6738,1.2432,263.0,24.6418,0.0,14.1499,9.3672,10.6055,6.0,-9.1875,478.2104,3.3156,75.2504,86.0,3.3402,10.5376,14.0997,37.3004,3.6604,0.6503,71.4519,40.154,80.0,29.0,40.0,194.0,149.0,276.0,1.7148,7.5625,6.0625,-2.2578,-33.5,102.25,11.5938,11.5,26.6563,694.9463,766.1133,21.5,0.6216,12.3594,21.0625,69.4688,0.1657,10255.0,r
30,10.733000000000002,21.0,1.7884,171.4286,1.2604,267.0,23.7143,120.0,11.1263,7.0,8.6484,5.0,-8.9063,643.9209,3.2434,76.2857,83.0,3.0692,10.2361,13.9599,36.7416,3.7217,0.6657,71.5991,40.2479,96.0,34.0,32.0,201.0,129.0,276.0,1.5,5.5625,5.0,-2.2227,-34.75,86.1875,-6.7656,-1.5781,-17.625,800.354,680.1147,22.0,0.6302,10.75,23.875,63.125,0.17755000000000004,10653.0,l
31,11.040999999999999,21.0,1.7737,172.1664,1.2511,274.0,21.2644,73.0,8.2454,6.332,5.2813,7.0,-10.75,442.5049,3.0876,78.6227,74.0,2.4587,9.9761,13.9154,35.8029,3.6947,0.6881,71.226,40.0098,97.0,30.0,37.0,207.0,117.0,280.0,2.3164,4.9375,4.25,-2.1211,-35.0,100.0781,10.1875,6.9219,26.4219,617.981,752.0752,21.5,0.6255,11.3906,18.2344,75.0781,0.17734999999999998,10954.0,r
32,11.433000000000002,22.0,1.7807,169.9717,1.2527,269.0,23.796,135.0,11.2238,7.168,8.6367,5.0,-10.0469,532.1655,3.2491,76.204,84.0,3.1628,10.0999,13.7308,36.4684,3.7063,0.6528,70.8763,39.7867,78.0,34.0,32.0,203.0,145.0,276.0,1.2695,6.375,5.0,-2.0703,-34.5,98.3281,-12.2188,-2.0469,-22.9688,650.0854,733.9478,22.0,0.6263,9.2031,22.2813,64.1406,0.1892166666666667,11353.0,l
33,11.738,22.0,1.7856,169.2525,1.259,262.0,25.9887,77.0,8.6888,6.4336,5.8398,7.0,-10.5469,477.6001,3.4122,73.9069,92.0,3.7733,10.4237,13.8543,37.4427,3.7116,0.6322,71.2557,40.0288,91.0,28.0,35.0,199.0,129.0,286.0,2.6641,4.3125,4.125,-2.5586,-34.0,106.3594,9.1875,11.9375,27.3281,673.4619,746.3379,21.5,0.6295,12.0938,18.1563,75.9844,0.18896666666666664,11651.0,r
34,12.139000000000003,23.0,1.7923,171.6738,1.2604,267.0,23.4957,135.0,12.5916,8.4922,9.2969,5.0,-9.4531,591.7358,3.236,76.3948,82.0,2.9959,10.2341,13.9903,36.7416,3.7302,0.6722,71.8291,40.3947,81.0,34.0,32.0,201.0,151.0,269.0,0.8555,7.875,6.0625,-2.0156,-34.5,88.7813,-11.1875,2.4844,-23.3281,708.252,704.3457,22.0,0.6302,9.9219,23.1563,60.3281,0.20098333333333337,12059.0,l
35,12.447,23.0,1.8053,170.4545,1.2669,268.0,23.8636,126.0,9.2228,6.9297,6.0859,6.0,-9.6719,497.3755,3.2537,76.1364,84.0,3.1273,10.0939,13.8149,36.6045,3.7597,0.6646,71.5802,40.2359,89.0,30.0,34.0,204.0,135.0,276.0,2.4609,5.375,4.6875,-2.8047,-34.0,99.6406,10.5156,7.3281,25.2188,679.8706,727.0508,21.5,0.6335,12.1719,21.0625,70.0625,0.2007833333333333,12360.0,r
36,12.838000000000003,24.0,1.8116,170.4545,1.2758,268.0,23.8636,135.0,10.797,7.3906,7.8711,5.0,-9.9844,583.8623,3.2537,76.1364,84.0,3.1056,10.0748,13.8149,36.6045,3.7734,0.6669,71.7055,40.3158,92.0,31.0,32.0,205.0,131.0,277.0,1.457,5.4375,4.8125,-2.1172,-34.5,91.8125,-9.0469,3.0469,-17.7813,702.8809,676.3916,22.0,0.6379,8.5625,21.8906,66.4375,0.21263333333333337,12758.0,l
37,13.151,24.0,1.8133,170.697,1.2709,270.0,23.0769,100.0,11.2491,7.3594,8.5078,6.0,-9.9063,468.689,3.2074,76.8137,81.0,2.8993,9.979,13.797,36.3333,3.7788,0.6778,71.7833,40.3655,81.0,30.0,38.0,202.0,143.0,274.0,1.9375,6.8125,4.875,-2.3203,-34.0,100.3281,12.4219,11.3125,25.2188,623.5962,751.0986,21.5,0.6354,12.9375,21.3438,72.5781,0.21251666666666666,13064.0,r
38,13.542000000000003,25.0,1.8154,170.9402,1.2719,268.0,23.6467,147.0,13.2205,8.2773,10.3086,6.0,-8.6719,438.5376,3.2388,76.3533,83.0,3.0414,10.0819,13.8746,36.6045,3.7819,0.6735,71.9365,40.4633,90.0,33.0,34.0,201.0,126.0,284.0,1.1992,7.625,5.375,-1.7266,-34.25,93.2188,-9.1563,3.2656,-19.375,606.0791,719.8486,22.0,0.636,11.4531,21.4375,65.0,0.22436666666666671,13462.0,l
39,13.854000000000001,25.0,1.837,170.697,1.2907,264.0,24.7863,121.0,9.7293,6.4531,7.2813,5.0,-10.1094,423.8892,3.3258,75.1067,87.0,3.2926,10.2152,13.9546,37.1591,3.8262,0.6713,72.6018,40.8879,81.0,32.0,35.0,197.0,149.0,274.0,2.1016,5.6875,4.4375,-2.4375,-33.5,104.5156,13.0,7.6719,29.2969,617.3096,711.853,21.5,0.6453,7.9844,22.2188,70.7188,0.22423333333333334,13767.0,r
40,14.244000000000002,26.0,1.8193,168.5393,1.2797,264.0,25.8427,145.0,9.5469,8.1328,5.0,5.0,-7.5156,573.9136,3.3939,74.1573,92.0,3.7125,10.1885,13.7081,37.1591,3.7871,0.6396,71.495,40.1815,78.0,34.0,31.0,199.0,144.0,282.0,1.3125,6.625,5.4375,-2.0703,-34.75,95.6406,-8.0,4.0625,-19.4219,697.7539,669.5557,22.0,0.6398,9.9531,23.3438,62.0313,0.2360666666666667,14164.0,l
41,14.557,26.0,1.8449,173.4104,1.2946,268.0,22.5434,144.0,10.7281,7.4141,7.7539,7.0,-11.4219,584.2285,3.1642,77.4566,78.0,2.6395,10.0851,14.1897,36.6045,3.847,0.711,73.3239,41.3487,95.0,30.0,34.0,204.0,131.0,274.0,1.6328,6.3125,5.1875,-2.3203,-33.5,101.0625,10.3906,7.9844,24.125,714.9048,738.0981,21.5,0.6473,10.9375,16.5156,73.4531,0.23595,14470.0,r
42,14.956000000000001,27.0,1.8347,171.4286,1.2912,271.0,22.5714,147.0,11.8889,8.2031,8.6055,5.0,-10.5313,640.1367,3.1661,77.4286,79.0,2.7147,9.8916,13.8692,36.1993,3.8269,0.6939,72.3249,40.7112,80.0,32.0,33.0,206.0,131.0,286.0,0.6836,6.625,5.5625,-2.0352,-34.25,96.6563,-11.8125,-2.4844,-25.375,746.8872,718.5669,22.0,0.6456,12.75,22.5938,64.3438,0.24793333333333337,14876.0,l
43,15.249,27.0,1.8647,166.8985,1.3105,272.0,24.234,123.0,8.786,7.3711,4.7813,6.0,-10.3125,539.4287,3.2868,75.6606,87.0,3.243,9.5829,13.2869,36.0662,3.8944,0.6609,71.47,40.1656,77.0,28.0,36.0,208.0,121.0,298.0,2.6055,5.75,4.75,-2.2227,-33.5,103.6094,12.2188,9.3594,24.125,699.1577,781.7383,21.5,0.6552,13.8281,18.7344,77.3281,0.24748333333333333,15162.0,r
44,15.656000000000004,28.0,1.8308,171.9198,1.2874,269.0,22.9226,165.0,10.6401,7.5859,7.4609,5.0,-10.2656,546.3257,3.1896,77.0774,80.0,2.7921,10.0217,13.9747,36.4684,3.8167,0.6924,72.5068,40.8273,84.0,34.0,34.0,201.0,135.0,280.0,1.3711,6.375,5.375,-2.0273,-34.25,93.9688,-11.125,-2.7344,-23.2031,650.3906,750.4272,22.0,0.6437,13.2969,24.2969,66.7969,0.25960000000000005,15576.0,l
45,15.968000000000002,28.0,1.8647,169.4915,1.3144,270.0,23.7288,103.0,11.7128,7.5703,8.9375,6.0,-10.9063,583.0078,3.2444,76.2712,84.0,3.0145,9.7749,13.6475,36.3333,3.8926,0.6818,72.3586,40.7326,74.0,29.0,34.0,207.0,129.0,295.0,2.1914,6.8125,5.3125,-2.0781,-33.25,106.375,11.5938,12.1875,24.125,794.5557,750.4883,21.5,0.6572,11.9531,20.0938,76.7969,0.2594666666666667,15881.0,r
46,16.354000000000003,29.0,1.8154,167.1309,1.2797,271.0,24.5125,162.0,12.6909,8.4805,9.4414,4.0,-8.25,496.7041,3.2989,75.4875,88.0,3.3975,9.7854,13.3403,36.1993,3.7843,0.6404,70.5499,39.5783,66.0,36.0,34.0,201.0,141.0,290.0,1.5898,7.375,5.5,-2.0234,-35.0,90.3906,-9.75,-1.6875,-25.2813,649.0479,726.5015,22.0,0.6398,10.6875,24.875,61.0313,0.2712333333333334,16274.0,l
47,16.676,29.0,1.8608,168.7764,1.3144,268.0,24.507,301.0,7.9244,6.2656,4.8516,6.0,-10.625,489.0747,3.306,75.3868,87.0,3.2332,9.8629,13.6141,36.6045,3.882,0.67,72.2316,40.6516,73.0,30.0,36.0,202.0,123.0,304.0,2.2852,5.3125,4.25,-2.4414,-33.75,102.4531,10.7188,8.0625,25.2344,656.0669,773.8037,21.5,0.6572,11.3125,21.0469,75.1094,0.27126666666666666,16589.0,r
48,17.072000000000003,30.0,1.8231,174.6725,1.2797,267.0,22.1574,153.0,12.619,7.8516,9.8789,5.0,-11.6406,581.8481,3.1461,77.7293,76.0,2.5354,10.2572,14.3778,36.7416,3.798,0.7155,73.3978,41.3959,87.0,34.0,32.0,201.0,135.0,279.0,0.8164,6.6875,5.25,-1.7305,-35.0,96.5156,-13.5156,-1.5469,-25.5,677.9785,773.1934,22.0,0.6398,11.3125,23.8906,66.1563,0.28320000000000006,16992.0,l
49,17.387,30.0,1.8529,174.1655,1.3025,270.0,21.5116,230.0,9.6639,7.043,6.6172,6.0,-9.7344,515.4419,3.1037,78.3745,74.0,2.3617,9.9894,14.2541,36.3333,3.8663,0.7305,73.7124,41.5967,83.0,28.0,36.0,206.0,129.0,286.0,0.7344,6.5,4.8125,-2.5,-33.75,100.5156,13.3594,9.0938,29.0156,687.0117,722.7173,21.5,0.6513,12.3125,20.7969,74.7188,0.2831166666666667,17300.0,r
50,17.759000000000004,31.0,1.8424,169.9717,1.2951,269.0,23.796,153.0,8.6188,6.8711,5.2031,5.0,-12.9219,631.0425,3.2491,76.204,84.0,3.0595,9.9111,13.7308,36.4684,3.8422,0.676,72.1179,40.579,87.0,30.0,34.0,205.0,125.0,287.0,1.7422,5.5625,4.8125,-2.1484,-35.0,99.6563,-11.8594,0.7969,-24.5781,747.8027,780.5786,22.0,0.6475,10.75,22.5781,68.2031,0.2946500000000001,17679.0,l
51,18.076,31.0,1.8331,172.1664,1.2867,270.0,22.4138,163.0,11.3362,7.6484,8.3672,6.0,-8.4844,471.8018,3.163,77.4749,78.0,2.6558,9.9747,13.9856,36.3333,3.8225,0.7012,72.6584,40.924,79.0,32.0,35.0,203.0,127.0,292.0,1.2656,6.6875,5.25,-2.5508,-33.75,103.5,11.3594,8.2656,29.3906,662.7197,745.9717,21.5,0.6434,9.1406,21.4844,74.75,0.29460000000000003,17989.0,r
52,18.465000000000003,32.0,1.8385,170.9402,1.2912,266.0,24.2165,224.0,8.9299,7.0352,5.5,5.0,-9.2031,579.0405,3.2782,75.7835,85.0,3.1419,10.1135,13.9264,36.8797,3.8312,0.6771,72.5167,40.8336,84.0,35.0,30.0,201.0,116.0,302.0,1.7656,6.625,5.1875,-2.0156,-33.75,96.6719,-10.1563,-1.9375,-25.75,682.373,775.0854,22.0,0.6456,11.6563,23.4844,65.0,0.3064166666666667,18385.0,l
53,19.167,33.0,1.8193,171.4286,1.2797,264.0,24.5714,225.0,11.8278,8.7617,7.9453,4.0,-8.9688,552.5513,3.303,75.4286,86.0,3.2451,10.2972,14.0411,37.1591,3.7871,0.6697,72.3974,40.7575,68.0,36.0,33.0,195.0,155.0,281.0,0.457,6.5,5.75,-1.7617,-34.5,94.7656,-10.4219,-0.7344,-25.6563,695.5566,714.3555,22.0,0.6398,11.4844,26.4063,61.0938,0.3181166666666667,19087.0,l
54,19.463,33.0,1.8687,169.2525,1.3105,266.0,24.8588,144.0,8.022,6.7266,4.3711,6.0,-9.2656,474.5483,3.3308,75.0353,88.0,3.3178,9.9607,13.7269,36.8797,3.8978,0.6729,72.6577,40.9236,87.0,28.0,36.0,202.0,127.0,288.0,2.6836,5.6875,4.625,-2.2891,-33.75,99.1875,10.6563,7.7031,27.4688,658.7524,720.52,21.5,0.6552,12.7031,20.0313,70.2031,0.3177166666666667,19376.0,r
55,19.867,34.0,1.8077,170.9402,1.2681,267.0,23.9316,236.0,13.3607,8.9609,9.9102,5.0,-8.3438,556.9458,3.2584,76.0684,84.0,3.1244,10.1568,13.8999,36.7416,3.7641,0.668,71.8371,40.3998,78.0,32.0,32.0,203.0,135.0,288.0,0.5586,7.6875,5.9375,-2.0898,-34.5,90.3438,-11.8594,5.0938,-20.1563,717.041,667.9077,22.0,0.634,10.25,21.5781,61.6094,0.3297833333333334,19787.0,l
56,20.172,34.0,1.8647,171.6738,1.3105,270.0,22.6361,120.0,10.4116,7.8633,6.8242,6.0,-11.9375,603.9429,3.1778,77.2532,79.0,2.6749,9.8553,13.9216,36.3333,3.8926,0.7083,73.1526,41.2394,91.0,28.0,35.0,207.0,125.0,282.0,2.5078,6.0625,5.125,-2.8125,-33.75,104.7656,12.0313,12.5781,27.4688,705.6274,752.0752,21.5,0.6552,11.6563,19.1094,75.5313,0.32953333333333334,20085.0,r
