Unnamed: 0,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.0700000000000002,7.0,,174.9271,,285.0,16.9096,0.0,17.3008,13.9805,10.1914,16.0,-16.9375,1251.8921,2.814,83.0904,58.0,,,,34.4211,,,,,147.0,8.0,14.0,263.0,83.0,253.0,0.0117,7.625,2.9375,-1.9492,,56.7656,1.8281,-10.0625,-6.1719,1260.0098,846.9849,,,1.3125,-3.6406,43.4375,0.2231833333333333,17333.0,l
1,0.3000000000000007,6.0,,174.1655,,284.0,17.4419,0.0,13.6616,9.6953,9.625,12.0,-11.7813,798.2178,2.8521,82.4383,60.0,,,,34.5423,,,,,127.0,10.0,14.0,260.0,97.0,260.0,0.6484,8.9375,8.0,-1.6836,164.25,58.1719,-0.7344,25.8906,21.6406,1244.6899,614.9292,24.0,,-4.4844,6.1563,38.8594,0.2848333333333333,17090.0,r
2,0.7560000000000002,8.0,,167.1309,,284.0,20.8914,0.0,11.0976,7.5508,8.1328,16.0,-9.9219,805.4199,3.0563,79.1086,75.0,,,,34.5423,,,,,108.0,6.0,14.0,264.0,106.0,270.0,0.3086,6.3125,2.5625,-1.8516,,67.2969,2.0625,-10.0625,-23.375,827.5146,743.8354,,,-1.25,-1.2813,49.0469,0.2346166666666666,18019.0,l
3,0.9890000000000008,7.0,,175.6955,,299.0,12.3167,0.0,13.5647,8.5156,10.5586,13.0,-8.8906,588.9282,2.5686,87.5549,42.0,,,,32.8094,,,,,135.0,11.0,14.0,274.0,91.0,243.0,0.4766,8.1875,7.3125,-1.8945,164.25,61.5938,-1.4688,26.6875,10.7656,914.917,587.5854,24.0,,-1.25,4.2656,48.6094,0.2963166666666667,17779.0,r
4,1.4740000000000002,9.0,,173.913,,292.0,15.3623,0.0,13.0214,8.4922,9.8711,16.0,-11.0625,690.5518,2.726,84.6377,53.0,,,,33.5959,,,,,116.0,14.0,28.0,250.0,102.0,258.0,0.6328,8.1875,6.5625,-1.9492,,65.375,1.0313,-18.9531,-20.0781,822.0215,525.3906,,,-4.6094,-5.4688,53.1875,0.2465833333333333,18737.0,l
5,1.672000000000004,8.0,,171.9198,,316.0,9.4556,0.0,15.9766,12.3555,10.1289,12.0,-6.9688,614.7461,2.4177,90.5444,33.0,,,,31.0443,,,,,127.0,12.0,10.0,294.0,79.0,246.0,0.6953,6.125,7.75,-1.6758,164.25,66.8906,-0.5469,20.25,13.375,1122.7417,763.3057,24.0,,-4.9688,5.5938,52.9688,0.3077,18462.0,r
6,2.164,10.0,,186.6252,,306.0,4.6729,0.0,8.7192,3.8398,7.8281,16.0,-14.0156,525.2075,2.2026,95.1788,15.0,,,,32.0588,,,,,159.0,4.0,50.0,252.0,72.0,231.0,0.0781,9.125,2.875,-1.4531,,68.9375,-3.3906,-11.9844,-13.8594,586.792,469.2383,,,-5.3125,-3.0156,61.9063,0.2580833333333333,19427.0,l
7,2.370000000000001,9.0,,181.8182,,306.0,7.2727,0.0,15.223,11.7266,9.707,13.0,-9.1094,603.3325,2.3137,92.7273,24.0,,,,32.0588,,,,,146.0,10.0,40.0,256.0,69.0,247.0,0.543,6.375,4.875,-1.7148,164.25,62.375,3.7813,3.1719,11.1406,977.1118,548.7671,24.0,,0.3281,3.7656,55.8281,0.3193333333333333,19160.0,r
8,2.8070000000000004,11.0,,169.9717,,300.0,15.0142,0.0,10.7332,5.9609,8.9258,16.0,-11.625,527.832,2.7067,84.9858,53.0,,,,32.7,,,,,104.0,12.0,43.0,245.0,99.0,265.0,0.1055,7.1875,5.1875,-2.0625,,68.4844,-5.9063,-16.0313,-27.5938,528.0762,503.3569,,,-0.8281,-0.9844,62.7969,0.2688,20070.0,l
9,3.030000000000001,10.0,,171.9198,,304.0,12.894,0.0,16.0403,12.6797,9.8242,14.0,-7.7031,464.6606,2.5921,87.106,45.0,,,,32.2697,,,,,113.0,10.0,42.0,252.0,89.0,262.0,0.2188,7.25,7.4375,-1.6133,164.5,66.3438,4.8281,13.5469,22.4063,1038.0859,564.3311,24.0,,-0.0781,2.3438,56.5938,0.3303333333333333,19820.0,r
10,3.5129999999999963,12.0,,173.4104,,312.0,9.8266,0.0,7.4931,5.4258,5.168,10.0,-15.7813,710.8765,2.4359,90.1734,34.0,,,,31.4423,,,,,100.0,16.0,34.0,262.0,88.0,268.0,0.1797,5.0625,4.1875,-1.9453,,67.25,-8.3438,-14.6875,-27.2969,710.8765,429.6875,,,-5.6406,8.6875,63.3594,0.2805666666666666,20776.0,l
11,3.7280000000000015,11.0,,171.184,,322.0,8.0,0.0,17.149,13.6367,10.3984,13.0,-2.4531,357.9102,2.354,91.8688,28.0,,,,30.4658,,,,,95.0,2.0,20.0,300.0,71.0,280.0,0.2461,6.375,2.5625,-1.7539,164.5,70.375,3.0781,2.625,10.7188,1185.1196,623.4741,24.0,,-5.8125,3.6094,62.7344,0.3419666666666667,20518.0,r
12,4.205,13.0,,173.4104,,316.0,8.6705,0.0,10.2853,7.0508,7.4883,9.0,-13.7031,590.5762,2.3797,91.3295,30.0,,,,31.0443,,,,,96.0,20.0,38.0,258.0,92.0,264.0,0.3203,5.875,5.5625,-1.5781,,84.4375,-9.2344,-16.2188,-24.0625,600.0977,483.7036,,,-3.6719,12.2969,70.0313,0.2920999999999999,21468.0,l
13,4.429000000000002,12.0,,170.2128,,292.0,17.0455,0.0,16.3751,12.7734,10.2461,12.0,-5.2031,679.9927,2.8288,82.8369,60.0,,,,33.5959,,,,,93.0,12.0,12.0,268.0,115.0,268.0,0.2656,8.75,7.1875,-1.6172,164.5,74.3438,3.0,10.5156,14.125,1149.1699,441.5283,24.0,,-3.0,5.6875,54.5625,0.35365,21219.0,r
14,4.897,14.0,1.2436,171.9198,0.857,291.0,16.6189,677.0,9.8158,5.3125,8.2539,12.0,-14.1406,769.4702,2.7973,83.3811,58.0,2.2051,11.1669,13.8228,33.7113,2.5581,0.5054,59.1067,32.2751,94.0,10.0,40.0,241.0,119.0,264.0,1.2266,7.75,4.5625,-2.3398,,82.4375,-6.7813,-27.25,-24.0625,773.9868,540.5884,,0.4285,5.9219,4.8125,64.5156,0.3036333333333333,22160.0,l
15,5.134,13.0,1.2532,178.3061,0.8595,301.0,10.4167,289.0,16.6008,12.9688,10.3633,11.0,-5.2969,594.6045,2.4718,89.4502,35.0,0.8011,11.6925,15.5406,32.5914,2.5813,0.5803,60.3253,33.0529,119.0,8.0,13.0,280.0,82.0,266.0,0.3086,8.25,2.9375,-1.7422,164.25,95.8125,2.8906,10.9531,6.7344,1155.2124,775.0244,24.0,0.4297,-1.1094,6.3906,64.8594,0.3654,21924.0,r
16,5.594999999999997,15.0,1.2546,180.4511,0.8643,275.0,17.1687,684.0,9.1817,5.4375,7.3984,12.0,-15.2031,830.9937,2.8364,82.7068,57.0,2.1118,12.3221,15.2095,35.6727,2.577,0.5455,62.3447,34.3417,129.0,12.0,28.0,235.0,115.0,249.0,3.7578,6.875,2.75,-1.9336,,82.6563,-7.3281,-29.9375,-24.0625,849.7925,712.9517,,0.4322,8.4375,5.375,59.9063,0.3152666666666666,22858.0,l
17,5.806999999999999,14.0,1.1916,179.91,0.8149,298.0,10.5105,296.0,12.0462,8.4375,8.5977,11.0,-7.8281,599.4263,2.4765,89.3553,35.0,0.8448,12.1973,15.8023,32.9195,2.4497,0.5576,59.4475,32.4927,130.0,10.0,16.0,272.0,80.0,260.0,0.332,8.25,2.875,-1.5234,164.5,76.9688,2.8438,5.7656,7.0625,970.0928,777.0996,24.0,0.4075,-1.8125,6.6094,59.4688,0.3766166666666666,22597.0,r
18,6.26,16.0,1.2072,180.1802,0.8206,290.0,12.9129,689.0,13.7281,4.8477,12.8438,12.0,-14.9375,627.4414,2.5931,87.0871,43.0,1.2663,12.2012,15.4791,33.8276,2.4807,0.5496,60.2396,32.9981,122.0,14.0,41.0,235.0,100.0,256.0,0.4727,11.375,2.1875,-1.5898,,73.1094,-9.0938,-17.8594,-25.5313,633.3008,477.417,,0.4103,1.2344,5.3125,61.2344,0.32635,23523.0,l
19,6.474,15.0,1.1745,180.4511,0.8012,360.0,0.0,324.0,12.2012,10.4648,6.2734,14.0,-6.1875,761.7188,1.6944,108.2707,-28.0,0.55,17.4325,54.2673,27.25,2.4296,0.6708,57.0932,30.9901,136.0,6.0,16.0,338.0,2.0,270.0,0.0469,6.375,3.8125,-2.2734,164.5,70.3594,1.7969,10.4219,16.5156,1015.4419,831.1768,24.0,0.4006,-5.1094,2.4531,70.5625,0.3877333333333333,23264.0,r
20,6.926,17.0,1.167,176.2115,0.795,320.0,5.8824,591.0,8.4615,4.7422,7.0078,11.0,-16.6875,697.6318,2.2563,93.9794,20.0,0.2828,11.9977,16.4973,30.6563,2.403,0.5579,57.0058,30.9343,107.0,14.0,38.0,268.0,80.0,261.0,0.1797,6.9375,3.875,-1.9102,,78.0313,-8.8906,-19.2344,-25.6094,698.8525,499.5117,,0.3975,-0.8125,7.9219,71.0156,0.3374499999999999,24189.0,l
21,7.138999999999999,16.0,1.1334,176.2115,0.7704,318.0,6.4706,324.0,13.449,8.8789,10.1016,12.0,-6.3594,522.7051,2.283,93.3921,22.0,0.3531,12.1392,16.2683,30.8491,2.3311,0.5381,56.3177,30.4951,122.0,10.0,16.0,292.0,46.0,282.0,0.0977,8.0625,3.3125,-1.957,164.5,101.7344,4.8594,-6.0469,12.3125,981.7505,1276.1841,24.0,0.3852,-5.2188,5.2813,77.1563,0.3988166666666666,23929.0,r
