Unnamed: 0,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.0500000000000007,11.0,,180.9955,,215.0,35.0453,0.0,13.5184,5.2969,12.4375,13.0,-8.0313,596.0083,4.1674,64.8567,116.0,,,,45.6279,,,,,163.0,6.0,18.0,191.0,99.0,291.0,0.3672,4.3125,1.4375,2.625,30.75,68.2344,-1.7656,-18.7813,-25.7656,841.2476,752.8076,24.5,,-3.5313,3.6875,65.4063,0.5233666666666668,31922.0,l
1,0.379999999999999,10.0,,235.7564,,172.0,32.2835,0.0,0.133,0.1328,0.0078,16.0,0.5313,11.9629,3.9186,67.5835,82.0,,,,57.0349,,,,,12.0,1.0,40.0,131.0,97.0,231.0,0.3281,0.0,0.0,0.0,32.25,29.2656,0.2031,6.9219,-9.3125,41.687,286.6211,24.0,,0.7188,-1.2188,20.8906,0.5109166666666667,31343.0,r
2,0.713000000000001,12.0,,179.6407,,256.0,23.3533,0.0,13.5024,9.4258,9.668,10.0,-8.4375,579.895,3.2188,76.6467,78.0,,,,38.3203,,,,,138.0,19.0,20.0,217.0,119.0,255.0,0.625,2.125,3.3125,-2.0078,30.75,65.5,-2.1719,-9.2813,-27.625,859.2529,602.6001,24.5,,6.1563,10.2969,59.6563,0.5344166666666668,32585.0,l
3,0.8889999999999958,11.0,,184.8998,,238.0,26.5432,0.0,10.2251,8.1523,6.1719,8.0,-6.0469,368.5303,3.4538,73.3436,86.0,,,,41.2185,,,,,174.0,26.0,22.0,190.0,64.0,292.0,2.457,3.375,3.875,-3.375,32.25,66.1094,2.1094,16.5469,20.8125,547.3633,753.2959,24.0,,6.8281,13.625,59.0781,0.5194,31852.0,r
4,1.3810000000000002,13.0,,175.4386,,266.0,22.2222,0.0,10.3251,7.3477,7.2539,10.0,-10.2656,617.3706,3.1429,77.7778,76.0,,,,36.8797,,,,,128.0,18.0,22.0,226.0,106.0,268.0,0.1484,2.1875,3.9375,-1.8906,30.75,70.2031,-2.5625,-9.4219,-28.2813,792.2974,618.2251,24.5,,8.5313,9.0,66.4219,0.5455500000000001,33253.0,l
5,1.5379999999999967,12.0,,177.2526,,266.0,21.3018,0.0,8.6882,7.5469,4.3047,8.0,-8.9531,479.7974,3.0902,78.582,72.0,,,,36.8797,,,,,144.0,28.0,24.0,214.0,72.0,286.0,0.918,2.625,3.5625,-2.0,32.25,63.1875,3.2031,15.8906,20.1094,595.7031,671.2646,24.0,,7.1875,15.6875,62.8281,0.5302166666666667,32501.0,r
6,2.0649999999999977,14.0,,176.9912,,261.0,23.0088,0.0,13.8531,9.0273,10.5078,11.0,-9.2188,639.0381,3.1954,76.9912,78.0,,,,37.5862,,,,,134.0,14.0,20.0,227.0,97.0,276.0,1.1523,2.75,6.0,-2.2891,30.75,71.7656,-3.7344,-8.375,-26.3281,775.7568,610.8398,24.5,,9.5313,7.7031,69.3906,0.5569500000000001,33937.0,l
7,2.215,13.0,,176.7305,,262.0,22.7139,0.0,7.819,5.8984,5.1328,8.0,-8.4688,493.042,3.1832,77.1723,77.0,,,,37.4427,,,,,144.0,28.0,24.0,210.0,56.0,306.0,0.7031,2.125,2.75,-1.918,32.5,62.3281,3.0469,4.0625,11.9375,590.5151,627.5635,24.0,,4.6094,14.9375,60.7344,0.5415,33178.0,r
8,2.742999999999995,15.0,,175.1825,,257.0,24.8538,0.0,14.0347,9.3477,10.4688,11.0,-10.2813,692.5659,3.3307,75.0365,85.0,,,,38.1712,,,,,127.0,12.0,20.0,225.0,97.0,287.0,1.332,2.3125,4.5625,-2.2617,31.0,72.0781,-4.125,-6.7813,-25.5781,883.728,590.9424,24.5,,6.5625,7.6094,69.0469,0.56825,34615.0,l
9,2.893999999999995,14.0,,176.4706,,250.0,26.4706,0.0,8.5791,6.2148,5.9141,9.0,-9.9375,450.9277,3.44,73.5294,90.0,,,,39.24,,,,,147.0,20.0,24.0,206.0,86.0,285.0,0.6484,2.9375,4.125,-2.1719,32.5,64.1406,3.4219,10.9219,17.9688,595.2759,641.3574,24.0,,10.5469,13.0313,61.4063,0.5528166666666666,33857.0,r
