,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.14999999999999858,9.0,1.3886,169.9717,0.8943,218.0,38.2436,135.0,12.3817,3.7109,11.8125,10.0,-20.1406,510.0098,4.4771,61.7564,135.0,11.3051,14.7915,16.636,45.0,2.8432,0.4092,68.6476,38.3643,159.0,8.0,59.0,151.0,44.0,347.0,1.3477,6.875,1.125,-0.0039,3.25,76.4688,5.875,0.0,4.8594,634.8877,1401.3672,20.0,0.4472,-0.3438,9.5313,73.3594,0.5516333333333333,44240.0,r
1,0.5,10.0,1.6048,167.5978,1.2287,229.0,36.0335,187.0,10.6662,5.957,8.8477,11.0,-22.2656,870.9717,4.2533,63.9665,129.0,7.5682,13.1376,15.5174,42.8384,3.3027,0.4791,70.4227,39.4972,139.0,32.0,54.0,143.0,147.0,253.0,0.3359,3.4375,2.25,-1.0156,4.0,97.2031,-13.2969,7.1563,-9.4844,1006.897,840.0879,20.5,0.6143,-5.5781,7.2031,51.6719,0.72465,43479.0,l
2,0.8560000000000016,10.0,1.6357,180.4511,0.8943,204.0,38.5542,143.0,12.8071,8.5977,9.4922,15.0,-21.8906,941.5283,4.5196,61.3534,128.0,10.1883,16.1437,18.9015,48.0882,3.3569,0.5273,77.3352,43.9088,165.0,10.0,49.0,145.0,125.0,274.0,1.625,7.9375,7.0,-0.0039,4.5,74.0469,0.7031,-0.5938,3.3594,1003.9673,904.6631,20.0,0.4472,2.5625,0.5,58.0,0.5634,44946.0,r
3,1.216000000000001,11.0,1.9021,177.5148,1.2753,207.0,38.7574,234.0,12.6906,6.2188,11.0625,16.0,-22.2188,849.0601,4.5314,61.2426,131.0,7.5203,14.8923,18.3322,47.3913,3.9238,0.5974,81.0094,46.2537,139.0,8.0,56.0,143.0,166.0,256.0,0.2578,6.5625,4.75,-2.4961,4.0,89.0781,-2.2031,-8.125,1.6406,1207.0313,774.1089,20.5,0.6376,-4.4688,-6.9063,47.6875,0.7365833333333334,44195.0,l
4,1.5210000000000008,11.0,1.2591,174.6725,0.7531,202.0,41.1079,93.0,10.621,3.1953,10.1289,16.0,-19.125,734.4971,4.802,58.8064,141.0,14.5187,17.1172,18.6921,48.5644,2.5701,0.3701,69.9469,39.1935,145.0,8.0,53.0,141.0,153.0,268.0,0.7305,10.375,4.3125,-10.5898,4.5,71.5,-0.5313,-4.9375,-0.7656,785.6445,956.8481,20.0,0.3766,2.6406,-3.0156,50.6094,0.5744833333333333,45611.0,r
5,1.892000000000003,12.0,1.9989,177.5148,1.3182,209.0,38.1657,243.0,11.8528,4.5859,10.9297,16.0,-28.125,689.27,4.4689,61.8343,129.0,7.0594,14.3672,18.1175,46.9378,4.1329,0.6346,82.5074,47.2098,130.0,10.0,73.0,126.0,129.0,300.0,0.2539,8.25,4.75,-2.625,3.0,72.5313,-0.6563,-2.5,-11.7188,1134.3994,829.0405,20.5,0.6591,4.2656,-5.6719,50.375,0.74785,44871.0,l
6,2.2079999999999984,12.0,0.9689,176.7305,0.6551,225.0,33.6283,50.0,13.0085,4.5586,12.1836,16.0,-30.7188,796.814,4.0356,66.2739,114.0,11.0135,15.4935,16.5984,43.6,1.9737,0.3263,61.2844,33.665,140.0,12.0,64.0,149.0,137.0,266.0,1.3633,8.6875,3.9375,-8.6758,4.5,90.0781,1.4375,-8.5938,-11.0156,862.915,1007.9956,20.0,0.3275,4.2188,-4.8906,61.9531,0.5859333333333333,46298.0,r
7,2.567999999999998,13.0,1.963,177.5148,1.3469,219.0,35.2071,226.0,12.2835,4.5391,11.4141,15.0,-33.2188,764.6484,4.1735,64.7929,119.0,5.8887,13.3993,17.1589,44.7945,4.0639,0.6534,80.6532,46.0264,124.0,22.0,60.0,137.0,169.0,256.0,1.2617,10.1875,4.3125,-2.9727,3.25,76.2188,-9.5781,-10.7344,-17.0938,1057.4341,777.2827,20.5,0.6734,7.0313,0.2656,49.2969,0.7591166666666667,45547.0,l
8,2.8869999999999933,13.0,0.8473,173.913,0.5884,227.0,34.2029,45.0,13.3335,4.2305,12.6445,16.0,-28.3594,955.8105,4.0793,65.7971,118.0,13.07,15.3735,16.1966,43.2159,1.7239,0.2753,58.37,31.805,123.0,12.0,56.0,159.0,141.0,277.0,0.3203,8.6875,4.3125,-7.9258,4.0,91.4688,-0.5469,-2.25,-5.375,968.689,996.2158,20.0,0.2942,0.0156,-4.2344,60.3125,0.59725,46977.0,r
9,3.2439999999999998,14.0,1.895,172.6619,1.3827,221.0,36.3112,206.0,12.3118,5.6602,10.9336,16.0,-29.5156,924.1333,4.2896,63.5971,126.0,6.4265,13.2622,16.579,44.3891,3.9185,0.5953,77.9223,44.2835,115.0,10.0,62.0,149.0,137.0,295.0,0.5234,8.3125,4.9375,-2.7461,3.25,80.9375,-9.3594,-9.0469,-22.8438,1101.7456,838.0737,20.5,0.6914,-0.1094,-1.6406,56.6563,0.7703833333333333,46223.0,l
10,3.576999999999991,14.0,0.9963,174.1655,0.6904,226.0,34.3023,65.0,12.4226,2.9375,12.0703,16.0,-27.3281,891.2964,4.0973,65.6023,118.0,11.192,15.1783,16.2953,43.4071,2.0304,0.3249,61.277,33.6602,125.0,12.0,59.0,155.0,141.0,276.0,1.9141,8.9375,3.5,-7.4023,3.5,84.1406,0.1563,-0.2813,-5.1094,895.9961,1100.0366,20.0,0.3452,2.2656,-1.5938,69.2813,0.6087499999999999,47667.0,r
11,3.938999999999993,15.0,2.0275,174.9271,1.4221,216.0,37.0262,227.0,12.0785,3.8477,11.4492,13.0,-27.2188,971.6187,4.3519,62.9738,127.0,6.3486,13.4446,17.2131,45.4167,4.2008,0.642,81.479,46.5534,122.0,9.0,58.0,149.0,181.0,249.0,0.4219,9.6875,4.8125,-2.4922,3.25,83.7969,-14.8281,-6.1406,-24.1406,1122.3145,819.7632,20.5,0.7111,2.5469,4.0,58.3438,0.7819666666666666,46918.0,l
12,4.265999999999991,15.0,1.1297,173.1602,0.7845,224.0,35.2601,81.0,11.7317,3.0938,11.3164,16.0,-25.9688,899.4751,4.1875,64.6465,122.0,10.5433,14.9969,16.3684,43.7946,2.3057,0.3601,63.8193,35.2828,131.0,12.0,57.0,155.0,145.0,268.0,0.0742,8.875,3.0625,-6.7539,3.0,85.7344,-0.625,-0.3281,-7.3594,900.5737,1074.7681,20.0,0.3922,1.8281,-2.3125,65.2813,0.6202333333333332,48356.0,r
13,4.624999999999993,16.0,2.1529,176.4706,1.4579,220.0,35.2941,238.0,11.1731,3.4805,10.6172,12.0,-26.1094,828.064,4.1818,64.7059,120.0,5.5343,12.6966,16.9829,44.5909,4.4782,0.7112,83.8381,48.059,134.0,19.0,60.0,141.0,124.0,290.0,0.4844,10.0,4.625,-2.3359,3.25,87.1094,-16.3594,-3.8906,-21.2813,955.1392,917.6025,20.5,0.729,3.5625,4.6719,65.3125,0.7933999999999999,47604.0,l
14,4.958999999999989,16.0,1.3023,173.6614,0.8943,224.0,35.0725,97.0,14.6967,5.332,13.6953,16.0,-31.5781,879.3335,4.1696,64.8336,121.0,9.1237,14.6186,16.4106,43.7946,2.6644,0.4187,67.0129,37.321,121.0,11.0,64.0,149.0,149.0,274.0,1.1719,9.625,2.8125,-5.8008,3.0,85.8438,2.5156,-5.9063,-4.3125,937.8662,972.4121,20.0,0.4472,3.2344,-1.4688,64.8438,0.6317833333333331,49049.0,r
