,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
23,7.599000000000018,18.0,2.5503,186.6252,1.6538,210.0,34.5794,316.0,13.2435,2.0117,13.0898,16.0,-32.1094,751.8311,4.1238,65.3188,111.0,4.18,12.6394,18.7979,46.7143,5.3455,0.9241,95.819,55.7054,169.0,17.0,60.0,133.0,125.0,264.0,0.6367,9.625,2.8125,-3.2344,107.25,115.2344,-4.125,-8.6719,-28.8906,902.6489,1294.3726,26.0,0.8269,9.8906,-6.375,78.7656,1.3604333333333336,107732.0,r
24,7.893999999999991,20.0,2.633,183.7672,1.7065,203.0,37.7301,224.0,13.1353,4.957,12.1641,16.0,-33.625,929.5654,4.4335,62.1746,123.0,4.9705,13.1824,19.2877,48.3251,5.5181,0.8906,97.1144,56.5321,169.0,20.0,56.0,127.0,131.0,265.0,2.3711,9.0,4.4375,-3.5352,105.25,106.2969,-7.1719,0.9375,-11.4063,1026.7944,1118.8354,26.5,0.8533,8.3906,-4.6563,74.1094,1.7920666666666665,107524.0,l
25,8.242000000000019,19.0,2.5696,183.2061,1.6693,212.0,35.1682,331.0,12.5932,4.6797,11.6914,16.0,-32.125,775.6958,4.1792,64.7328,115.0,4.4441,12.3237,18.2956,46.2736,5.3926,0.9019,94.9006,55.1193,165.0,20.0,57.0,135.0,115.0,276.0,1.9414,9.5625,3.8125,-3.5664,107.25,110.625,-4.7969,-5.2188,-23.1563,957.3975,1287.9028,26.0,0.8346,11.4219,-7.3125,79.4375,1.3711500000000003,108375.0,r
26,8.546999999999997,21.0,2.6367,185.1852,1.7102,206.0,36.4198,228.0,12.6584,4.3945,11.8711,16.0,-29.5469,877.8076,4.2913,63.5802,118.0,4.5666,12.8108,19.077,47.6214,5.5322,0.9183,97.2983,56.6495,176.0,19.0,56.0,131.0,132.0,254.0,2.2148,9.875,4.4375,-3.5195,105.25,101.1875,-7.5625,2.2813,-16.6563,1050.0488,1096.0693,26.5,0.8551,9.1563,-3.75,76.7969,1.8029499999999998,108177.0,l
27,8.89700000000002,20.0,2.5735,184.3318,1.6731,210.0,35.3846,315.0,13.2879,3.8984,12.7031,16.0,-32.375,809.4482,4.2,64.5161,115.0,4.4339,12.5441,18.5904,46.7143,5.3976,0.9071,95.5184,55.5135,167.0,20.0,55.0,135.0,123.0,268.0,0.6523,10.5,3.25,-3.4453,107.25,108.9375,-4.7813,-7.2188,-23.7969,945.8008,1301.3306,26.0,0.8366,10.9219,-8.0781,77.5781,1.382066666666667,109030.0,r
28,9.194999999999993,22.0,2.622,183.2061,1.7029,199.0,39.1437,247.0,12.5199,5.2305,11.375,16.0,-29.2031,770.4468,4.5829,60.7634,128.0,5.392,13.7316,19.7182,49.2965,5.486,0.8626,97.1175,56.5341,177.0,22.0,58.0,119.0,131.0,261.0,1.957,9.0,5.0,-3.3516,105.5,104.1406,-5.3125,1.7344,-10.8438,1151.123,1025.0854,26.5,0.8514,6.0781,-5.8438,72.4063,1.8137499999999998,108825.0,l
29,9.548000000000016,21.0,2.5773,182.6484,1.6809,212.0,35.3659,290.0,12.4914,3.2305,12.0664,16.0,-30.0156,721.6187,4.1981,64.5358,116.0,4.4904,12.2946,18.2462,46.2736,5.4101,0.8983,94.8638,55.0958,161.0,20.0,60.0,132.0,128.0,267.0,1.5898,9.5625,3.125,-3.6094,106.75,116.5313,-3.25,-6.9063,-27.5156,912.6587,1373.23,26.0,0.8404,8.75,-6.8125,79.9531,1.392916666666667,109681.0,r
30,9.849999999999994,23.0,2.622,184.0491,1.7029,199.0,38.9571,266.0,12.4071,4.0977,11.7109,16.0,-30.875,874.3896,4.5528,61.0429,127.0,5.3086,13.7371,19.7865,49.2965,5.486,0.8687,97.3002,56.6507,172.0,19.0,56.0,124.0,125.0,272.0,1.4336,9.4375,4.1875,-3.7461,105.5,99.0781,-8.125,1.875,-15.0,1007.8125,1045.6543,26.5,0.8514,6.5313,-5.3594,70.9531,1.8246666666666664,109480.0,l
31,10.205000000000027,22.0,2.5889,184.0491,1.6886,211.0,35.2761,265.0,13.4347,3.6211,12.9375,16.0,-31.125,760.5591,4.1801,64.7239,115.0,4.3935,12.379,18.4672,46.4929,5.4343,0.9109,95.5557,55.5374,166.0,20.0,58.0,133.0,125.0,266.0,0.4336,10.0,3.1875,-3.4297,106.75,109.9375,-6.0781,-6.8906,-26.6406,973.2056,1363.3423,26.0,0.8443,11.0313,-8.3125,78.5313,1.403866666666667,110338.0,r
32,10.501999999999981,24.0,2.6257,182.0941,1.7102,203.0,38.2979,253.0,13.2939,4.9063,12.3555,16.0,-30.4688,872.0703,4.4926,61.6085,126.0,5.2035,13.1958,19.1495,48.3251,5.5017,0.8694,96.4137,56.085,169.0,20.0,56.0,127.0,125.0,271.0,1.8359,8.8125,4.5,-3.3828,104.25,103.4531,-9.8281,2.3594,-17.5156,1093.2617,956.7261,26.5,0.8551,6.4531,-6.3281,73.1875,1.835533333333333,110132.0,l
33,10.857000000000014,23.0,2.5812,183.7672,1.6847,213.0,34.6626,250.0,11.921,3.5664,11.375,16.0,-29.5156,670.6543,4.1315,65.2374,113.0,4.2523,12.181,18.2514,46.0563,5.4207,0.917,95.2479,55.3409,166.0,18.0,58.0,137.0,121.0,268.0,1.9063,9.9375,3.6875,-3.2617,106.5,110.2969,-6.2656,-7.7656,-27.3438,893.1274,1365.6616,26.0,0.8424,12.1406,-8.9063,82.5156,1.4147333333333336,110990.0,r
34,11.160999999999987,25.0,2.6184,184.6154,1.7065,201.0,38.1538,232.0,13.9138,3.4453,13.4805,16.0,-31.6094,919.1284,4.4677,61.8462,124.0,5.0512,13.4904,19.5913,48.806,5.4815,0.8826,97.2097,56.5929,173.0,19.0,55.0,127.0,112.0,282.0,1.6563,10.5,3.8125,-3.6953,104.25,100.3125,-9.8281,0.3438,-15.9063,994.873,1038.5132,26.5,0.8533,6.0313,-3.3281,72.5156,1.8465166666666664,110791.0,l
35,11.51000000000002,24.0,2.5812,184.3318,1.6886,213.0,34.4615,242.0,12.5143,3.0508,12.1367,16.0,-31.3438,796.6919,4.1127,65.4378,112.0,4.1681,12.1853,18.3026,46.0563,5.4207,0.9234,95.4417,55.4646,168.0,18.0,58.0,137.0,119.0,268.0,1.3867,10.25,2.9375,-3.2031,106.5,109.5469,-6.2188,-8.2031,-28.6875,927.6123,1358.2764,26.0,0.8443,10.9063,-6.4375,80.6719,1.425616666666667,111643.0,r
36,12.161000000000016,25.0,2.5657,182.6484,1.6731,212.0,35.3659,223.0,10.9258,4.1914,10.0898,16.0,-28.0156,730.5908,4.1981,64.5358,116.0,4.511,12.3317,18.2462,46.2736,5.3839,0.8941,94.6337,54.9489,161.0,10.0,67.0,135.0,139.0,256.0,1.7656,9.375,3.125,-3.1445,106.5,111.7344,-4.5313,-9.9531,-28.6875,879.1504,1328.064,26.0,0.8366,13.3438,-6.75,81.8281,1.436466666666667,112294.0,r
37,12.461999999999989,27.0,2.6001,181.8182,1.6992,201.0,39.0909,227.0,11.8252,5.0195,10.707,16.0,-26.5469,866.394,4.5672,60.9091,129.0,5.4878,13.531,19.3625,48.806,5.4406,0.8458,95.9434,55.7848,165.0,12.0,60.0,129.0,122.0,280.0,1.2695,8.625,5.0625,-3.6016,104.75,101.2031,-10.5,-2.0469,-16.6875,1198.6694,999.6338,26.5,0.8496,4.625,-4.2813,73.9375,1.8681999999999996,112092.0,l
38,13.121999999999971,28.0,2.6001,184.8998,1.6992,201.0,37.963,238.0,12.9779,5.1641,11.9063,16.0,-30.0625,859.9243,4.4577,61.9414,123.0,4.9918,13.5527,19.615,48.806,5.4406,0.8824,97.0394,56.4842,175.0,16.0,56.0,129.0,111.0,281.0,1.582,9.375,5.25,-3.9063,104.75,101.9531,-12.9219,-0.7188,-20.3125,1045.6543,972.5342,26.0,0.8496,5.1875,-3.5,73.7813,1.8791999999999995,112752.0,l
39,13.465000000000018,27.0,2.5426,183.2061,1.6577,212.0,35.1682,146.0,11.0715,3.0586,10.6406,16.0,-27.2031,641.9067,4.1792,64.7328,115.0,4.4751,12.4108,18.2956,46.2736,5.3318,0.8921,94.3622,54.7756,167.0,18.0,59.0,135.0,121.0,268.0,1.9648,9.125,3.3125,-3.0664,106.25,108.8125,-3.3281,-8.5313,-26.75,828.064,1296.6919,26.0,0.8288,11.7344,-4.4844,80.3281,1.4582000000000004,113598.0,r
40,13.770999999999972,29.0,2.5817,183.4862,1.6882,202.0,38.2263,247.0,12.882,5.1211,11.8203,16.0,-29.4844,898.5596,4.4752,61.7737,125.0,5.188,13.4739,19.38,48.5644,5.4015,0.8621,96.0336,55.8423,170.0,19.0,54.0,129.0,114.0,282.0,1.707,9.625,4.75,-3.7031,104.75,98.2813,-15.0625,0.2031,-22.5625,1037.4756,974.9146,26.0,0.8441,4.6094,-2.4375,71.9063,1.8900166666666662,113401.0,l
41,14.120000000000019,28.0,2.5155,182.6484,1.6461,210.0,35.9756,144.0,11.7418,2.4453,11.4844,16.0,-30.4688,775.6958,4.2571,63.9269,118.0,4.7436,12.7172,18.4425,46.7143,5.2675,0.8675,93.8089,54.4225,165.0,18.0,57.0,135.0,131.0,262.0,1.4727,9.1875,3.0,-2.7461,106.25,108.9375,-5.0625,-11.9219,-27.25,902.8931,1337.7075,26.0,0.823,12.1406,-8.2813,82.1719,1.469116666666667,114253.0,r
42,14.424999999999969,30.0,2.5708,184.3318,1.6809,203.0,37.5385,263.0,12.6275,4.3477,11.8555,16.0,-26.9844,969.7876,4.4138,62.3656,122.0,4.9646,13.3898,19.3351,48.3251,5.3788,0.8749,96.0877,55.8769,169.0,20.0,51.0,132.0,121.0,275.0,1.5781,9.6875,4.375,-3.4375,105.5,104.4063,-16.6406,-1.8125,-22.75,1101.9287,980.957,26.0,0.8404,5.5,-4.0313,74.7344,1.9009166666666661,114055.0,l
43,14.77700000000003,29.0,2.5,186.0465,1.6306,211.0,34.472,175.0,11.2047,2.1914,10.9883,16.0,-30.8125,799.4995,4.1137,65.4264,111.0,4.2392,12.6882,18.6482,46.4929,5.2347,0.9034,94.5344,54.8855,167.0,18.0,56.0,137.0,111.0,279.0,0.3555,10.5,3.0,-3.1016,106.5,108.9375,-3.9063,-7.3438,-22.9063,940.7959,1242.0044,26.0,0.8153,11.1719,-4.1563,80.0938,1.480066666666667,114910.0,r
44,15.07599999999998,31.0,2.5708,185.1852,1.6772,201.0,37.963,272.0,12.743,4.3203,11.9883,16.0,-28.6094,923.645,4.4478,62.037,123.0,5.0569,13.6518,19.6389,48.806,5.3753,0.8721,96.47,56.1208,175.0,20.0,54.0,127.0,112.0,280.0,1.3828,8.8125,4.5,-3.625,105.75,99.0313,-16.6094,1.2031,-23.25,1073.7915,911.6821,26.0,0.8386,3.75,-2.4844,71.5156,1.9117666666666662,114706.0,l
45,15.422000000000025,30.0,2.4846,182.9268,1.619,213.0,35.061,174.0,11.8098,2.4961,11.543,16.0,-30.5469,742.4316,4.1596,64.939,115.0,4.5814,12.4852,18.1759,46.0563,5.2035,0.8691,92.9437,53.8703,160.0,18.0,58.0,137.0,135.0,260.0,1.3281,9.875,3.125,-2.8906,106.25,112.8438,-4.1719,-10.8594,-22.9063,871.521,1302.002,26.0,0.8095,10.1563,-7.875,81.0938,1.4908166666666671,115555.0,r
46,15.723999999999975,32.0,2.5524,183.7672,1.6626,209.0,35.8896,277.0,12.2834,2.5508,12.0156,16.0,-28.0156,961.9751,4.2488,64.0123,117.0,4.6179,12.7224,18.6408,46.9378,5.3486,0.8888,94.9949,55.1795,169.0,16.0,52.0,141.0,107.0,283.0,2.1406,9.6875,4.5,-3.2773,105.75,102.8125,-19.0625,0.0938,-23.0469,1081.543,1112.915,26.0,0.8313,5.1406,-2.2031,82.0938,1.922566666666666,115354.0,l
47,16.078000000000017,31.0,2.473,185.4714,1.6113,211.0,34.6749,174.0,11.8484,2.9297,11.4805,16.0,-31.25,885.498,4.1327,65.2241,112.0,4.3672,12.7719,18.5956,46.4929,5.1742,0.8871,93.8036,54.4191,168.0,16.0,58.0,137.0,115.0,274.0,0.5352,9.1875,3.375,-3.2617,106.25,106.2344,-3.4844,-9.4531,-22.1406,972.4121,1244.0186,26.0,0.8057,10.625,-6.3906,79.6094,1.5017500000000004,116211.0,r
48,16.376999999999967,33.0,2.5341,183.4862,1.6516,207.0,36.6972,276.0,13.2308,3.6992,12.7031,16.0,-28.9688,955.0781,4.3188,63.3028,120.0,4.8888,13.0135,18.8237,47.3913,5.304,0.8673,94.627,54.9446,167.0,22.0,54.0,131.0,116.0,278.0,1.3086,9.1875,4.0,-3.332,105.75,99.875,-20.0469,0.9844,-26.1563,1084.1064,971.2524,26.0,0.8258,2.3594,-1.2813,73.0156,1.9334499999999994,116007.0,l
49,16.725000000000023,32.0,2.4691,183.2061,1.6113,213.0,34.8624,207.0,10.3242,3.8438,9.582,16.0,-29.7813,686.4624,4.1502,65.0382,114.0,4.5239,12.5382,18.2008,46.0563,5.1689,0.8696,92.8211,53.7921,162.0,18.0,58.0,137.0,119.0,274.0,1.4922,9.0,3.1875,-3.0391,107.0,108.7813,-3.6875,-9.8594,-24.1875,841.0645,1269.5923,26.0,0.8057,9.0469,-6.5156,79.4531,1.5125333333333337,116858.0,r
50,17.030999999999963,34.0,2.5195,184.3318,1.6443,205.0,36.9231,291.0,12.8192,3.9141,12.207,16.0,-28.0625,979.6753,4.3512,62.98,120.0,4.9104,13.3102,19.1115,47.8537,5.2679,0.8656,94.894,55.115,171.0,20.0,54.0,131.0,111.0,281.0,1.6484,9.6875,4.375,-3.4648,106.25,98.4375,-20.0781,2.9688,-26.2344,1094.5435,931.8848,26.0,0.8221,4.0625,-1.5469,73.5313,1.9443499999999994,116661.0,l
51,17.380000000000024,33.0,2.4769,186.0465,1.6113,213.0,33.8509,212.0,11.5707,2.8008,11.2266,16.0,-31.6563,885.9253,4.0563,66.0465,109.0,4.1372,12.544,18.4611,46.0563,5.1862,0.9035,93.9071,54.4852,174.0,16.0,56.0,141.0,111.0,270.0,1.293,9.75,3.25,-3.0781,107.0,105.8906,-3.6406,-8.9844,-22.2031,950.5005,1219.8486,26.0,0.8057,9.2813,-6.125,78.9531,1.5234500000000004,117513.0,r
52,17.681999999999974,35.0,2.5122,184.0491,1.6369,207.0,36.5031,297.0,13.0144,3.457,12.5469,16.0,-26.0938,917.5415,4.2995,63.4969,119.0,4.8508,13.0904,18.8722,47.3913,5.255,0.8656,94.3798,54.7869,167.0,22.0,54.0,131.0,110.0,284.0,1.7539,9.6875,3.9375,-3.2383,106.25,102.5625,-20.6094,1.8125,-24.0313,1047.0581,1037.4756,26.0,0.8185,3.2813,-1.125,75.2969,1.9551999999999994,117312.0,l
53,18.33399999999996,36.0,2.4865,186.6252,1.6186,203.0,36.7601,283.0,12.0266,3.3359,11.5547,13.0,-27.2031,962.7686,4.335,63.1415,118.0,4.8237,13.6912,19.5313,48.3251,5.1914,0.8693,95.1686,55.2903,173.0,20.0,53.0,130.0,117.0,275.0,1.0547,9.5625,3.9375,-3.4492,105.75,95.3906,-22.875,3.1406,-29.1875,1059.2651,969.6655,26.0,0.8093,4.5469,3.5469,72.0469,1.966066666666666,117964.0,l
54,18.678000000000026,35.0,2.4421,186.6252,1.5881,212.0,33.9564,215.0,12.2241,1.1289,12.1719,16.0,-31.1406,826.355,4.066,65.9409,109.0,4.1974,12.7769,18.6076,46.2736,5.1069,0.8923,93.4699,54.2062,175.0,18.0,55.0,139.0,111.0,270.0,1.2539,10.1875,2.625,-2.9648,106.75,105.5781,-0.4531,-11.3125,-23.2969,928.0396,1253.7231,26.0,0.7941,7.4844,-5.8125,80.1719,1.5450833333333338,118811.0,r
