Unnamed: 0,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.1099999999999994,9.0,,180.1802,,241.0,27.6276,0.0,8.6057,5.7852,6.3711,11.0,-8.8594,576.1108,3.527,72.3724,92.0,,,,40.7054,,,,,148.0,18.0,22.0,201.0,127.0,252.0,0.3516,1.6875,3.3125,-9.0938,31.75,54.5,-2.0938,-5.4375,-29.2031,727.8442,466.3696,25.0,,3.2969,8.0938,46.8438,0.6191,40651.0,l
1,0.4799999999999969,11.0,,175.6955,,230.0,32.5513,0.0,7.5515,5.7539,4.8906,8.0,-6.4688,289.7339,3.9391,67.3499,111.0,,,,42.6522,,,,,152.0,26.0,32.0,172.0,100.0,286.0,0.7891,1.3125,0.875,-0.0039,33.5,46.2813,2.9219,9.2813,24.7969,506.4697,502.7466,25.5,,5.4844,14.3594,43.2344,0.6655833333333334,40854.0,r
2,0.7759999999999962,10.0,,182.6484,,279.0,14.939,0.0,13.6677,11.6445,7.1563,14.0,-7.8281,555.7861,2.7097,84.9315,49.0,,,,35.1613,,,,,157.0,6.0,24.0,249.0,83.0,249.0,0.1563,1.375,1.125,-5.4219,31.75,58.6875,-2.1719,-9.5625,-28.5156,872.4365,476.9897,25.0,,6.125,2.2969,57.4531,0.6302,41317.0,l
3,1.1629999999999967,12.0,,182.0941,,282.0,14.2857,0.0,7.9578,6.3555,4.7891,9.0,-8.4063,576.9653,2.6738,85.5842,47.0,,,,34.7872,,,,,160.0,26.0,20.0,236.0,26.0,300.0,0.1875,2.8125,4.0,-2.3164,33.5,64.125,3.8281,10.3281,17.3281,665.5273,532.7148,25.5,,5.3594,11.7813,60.1875,0.6769666666666667,41537.0,r
4,1.4329999999999998,11.0,,182.9268,,294.0,10.3659,0.0,13.5348,11.0469,7.8203,12.0,-5.2656,331.3599,2.4626,89.6341,34.0,,,,33.3673,,,,,144.0,12.0,28.0,254.0,82.0,248.0,0.1641,1.9375,2.1875,-3.0586,31.5,62.4219,-1.8594,-6.5625,-24.1563,602.8442,490.6006,25.0,,8.0313,4.5938,62.1875,0.64115,41974.0,l
5,1.821999999999996,13.0,,182.6484,,278.0,15.2439,0.0,9.7271,7.2539,6.4805,10.0,-2.9375,338.1348,2.7266,84.6271,50.0,,,,35.2878,,,,,152.0,28.0,20.0,230.0,90.0,248.0,0.0508,2.125,3.875,-1.832,33.5,56.0469,4.1094,3.9531,23.5469,408.9966,505.127,25.5,,7.2344,9.2031,51.5156,0.6879500000000001,42196.0,r
6,2.088999999999998,12.0,,180.9955,,297.0,10.2719,0.0,7.324,5.5039,4.832,11.0,-7.75,478.3936,2.4646,89.5928,34.0,,,,33.0303,,,,,137.0,22.0,24.0,251.0,29.0,305.0,0.082,2.0,3.3125,-2.2188,31.75,72.2656,-4.4063,-4.2031,-14.2969,530.0903,518.3105,25.0,,9.7813,8.3906,65.6875,0.6520833333333333,42630.0,l
7,2.478999999999999,14.0,,182.6484,,282.0,14.0244,0.0,7.0001,6.0234,3.5664,10.0,-6.2969,410.5225,2.6596,85.8447,46.0,,,,34.7872,,,,,152.0,20.0,26.0,236.0,42.0,292.0,0.1406,1.5,4.1875,-1.8711,33.5,61.375,4.1094,1.8906,11.8906,469.5435,529.541,25.5,,7.5625,9.4844,55.8438,0.6989000000000001,42853.0,r
8,2.7520000000000024,13.0,,184.6154,,288.0,11.3846,0.0,9.9044,7.6992,6.2305,9.0,-5.9688,427.8564,2.5139,88.6154,37.0,,,,34.0625,,,,,144.0,24.0,23.0,241.0,82.0,254.0,0.418,4.6875,6.1875,-2.0313,31.75,68.8438,-5.3281,-3.9375,-27.0938,548.584,475.8911,25.0,,5.6406,11.6406,65.8281,0.6631333333333334,43293.0,l
9,3.136000000000003,15.0,,182.6484,,268.0,18.2927,0.0,6.0078,5.2773,2.8711,10.0,-8.1719,429.9927,2.903,81.583,60.0,,,,36.6045,,,,,162.0,14.0,28.0,226.0,64.0,274.0,0.1484,1.5625,3.5,-1.8242,33.5,60.4531,4.0469,1.7188,16.4063,498.7183,521.1792,25.5,,6.4688,9.1719,56.2344,0.7098500000000001,43510.0,r
10,3.402000000000001,14.0,,182.0941,,303.0,7.9027,0.0,12.6901,10.0547,7.7422,10.0,-6.7969,508.4229,2.3498,91.9575,26.0,,,,32.3762,,,,,137.0,22.0,24.0,257.0,71.0,257.0,0.0586,4.6875,7.125,-2.0391,32.25,73.3906,-5.4375,-1.7656,-21.3594,559.4482,504.8218,25.0,,8.7188,9.5625,72.125,0.6739666666666667,43943.0,l
11,3.7929999999999993,16.0,,183.7672,,282.0,13.4969,0.0,7.3108,6.0703,4.0742,8.0,-7.4688,483.5815,2.6312,86.3706,44.0,,,,34.7872,,,,,149.0,25.0,26.0,231.0,71.0,266.0,0.1016,2.3125,3.9375,-1.4961,32.75,61.7188,6.3281,1.6094,21.1875,545.5322,497.6807,25.5,,7.4375,14.1094,58.9063,0.7208000000000001,44167.0,r
12,4.061,15.0,,183.4862,,296.0,9.4801,0.0,9.8835,7.7227,6.168,11.0,-7.5,511.4746,2.4189,90.5199,31.0,,,,33.1419,,,,,148.0,15.0,24.0,257.0,28.0,296.0,0.0234,2.5625,5.8125,-2.1328,32.0,74.8594,-5.1563,-2.25,-12.2344,544.9829,490.7227,25.0,,6.7188,7.0,70.4688,0.6849500000000001,44602.0,l
