Unnamed: 0,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.0199999999999995,6.0,,155.4404,,316.0,18.1347,0.0,3.6245,2.9805,2.0625,6.0,-11.2031,291.9922,2.8861,81.8653,70.0,,,,31.0443,,,,,28.0,18.0,58.0,240.0,112.0,312.0,0.7227,2.0625,1.75,-1.8984,-18.0,66.1406,-6.6719,-0.8438,-17.8594,408.8135,602.417,24.5,,4.8438,20.1094,59.4375,0.3119666666666666,18951.0,l
1,0.33,6.0,,153.4527,,300.0,23.2737,0.0,4.7012,3.3398,3.3086,9.0,-13.0625,461.4258,3.2133,76.7263,91.0,,,,32.7,,,,,48.0,24.0,35.0,241.0,111.0,309.0,0.0078,1.625,2.25,-1.8203,-16.5,70.0625,4.125,3.625,9.0156,538.6963,566.2842,26.0,,11.1406,13.0938,60.5,0.2518166666666667,31363.0,r
2,0.7920000000000016,7.0,,157.4803,,316.0,17.0604,0.0,6.1777,3.3242,5.207,5.0,-8.4531,377.7466,2.8228,82.9396,65.0,,,,31.0443,,,,,24.0,44.0,28.0,244.0,112.0,316.0,0.5703,3.0,2.1875,-1.2734,-18.0,70.7813,-8.0313,-8.2031,-19.9375,505.6152,567.3828,24.5,,7.25,24.2656,62.6094,0.3248333333333333,19723.0,l
3,1.112,7.0,,156.0468,,314.0,18.2292,0.0,4.8502,4.168,2.4805,7.0,-11.1719,488.3423,2.8981,81.6645,70.0,,,,31.242,,,,,35.0,34.0,36.0,244.0,111.0,308.0,0.0352,2.625,2.8125,-1.5781,-16.5,72.0625,6.6406,6.4531,13.5313,597.5342,583.4351,26.0,,15.4219,17.6719,60.9063,0.26485,32145.0,r
4,1.554000000000002,8.0,,155.0388,,312.0,19.3798,0.0,4.8164,3.7773,2.9883,5.0,-9.0313,356.6284,2.9615,80.6202,75.0,,,,31.4423,,,,,24.0,41.0,32.0,239.0,127.0,305.0,0.2734,2.4375,2.125,-1.5664,-17.5,71.4844,-8.4219,-6.8906,-22.4375,491.6992,552.1851,24.5,,5.8281,23.8906,61.3594,0.3375333333333333,20485.0,l
5,1.8809999999999985,8.0,,155.0388,,312.0,19.3798,0.0,5.3974,3.6875,3.9414,7.0,-12.2969,450.9888,2.9615,80.6202,75.0,,,,31.4423,,,,,33.0,32.0,36.0,244.0,109.0,314.0,0.6758,2.3125,2.4375,-1.5156,-16.5,75.7188,5.3906,5.4531,12.7188,549.9268,590.332,26.0,,18.8125,16.7813,64.7188,0.2776666666666667,32914.0,r
6,2.328000000000003,9.0,,154.6392,,312.0,19.5876,0.0,6.7883,2.9102,6.1328,4.0,-8.3594,289.0625,2.9744,80.4124,76.0,,,,31.4423,,,,,0.0,48.0,31.0,233.0,137.0,319.0,0.2422,3.375,2.25,-0.8516,-17.75,71.5,-8.7813,-12.3906,-27.8906,504.6387,574.707,24.5,,9.2656,26.3438,61.1094,0.3504333333333334,21259.0,l
7,2.6549999999999994,9.0,,154.6392,,311.0,19.8454,0.0,4.8114,4.2383,2.2773,6.0,-11.9531,426.3306,2.9904,80.1546,77.0,,,,31.5434,,,,,30.0,31.0,36.0,244.0,112.0,315.0,0.6797,3.125,2.75,-1.6367,-17.25,73.2188,6.0,6.1563,12.4375,559.9976,570.0073,26.0,,16.4219,19.7656,63.5625,0.2905666666666667,33688.0,r
8,3.1040000000000028,10.0,,152.8662,,331.0,15.5612,0.0,5.6625,3.4727,4.4727,4.0,-6.0313,307.0068,2.7432,84.3312,61.0,,,,29.6375,,,,,2.0,48.0,32.0,251.0,121.0,314.0,0.2852,2.875,2.5,-1.2188,-17.0,75.6563,-6.125,-9.8594,-16.7188,464.4775,533.9966,24.5,,12.1406,25.2031,66.0,0.3633666666666667,22035.0,l
9,3.4310000000000027,10.0,,151.5152,,315.0,20.4545,0.0,4.8244,3.7813,2.9961,7.0,-12.2813,357.3608,3.0286,79.5455,81.0,,,,31.1429,,,,,18.0,33.0,38.0,244.0,120.0,315.0,0.1914,2.75,2.5625,-1.5078,-17.25,79.2813,4.3281,5.2188,7.4688,498.8403,555.1147,26.0,,14.1406,17.9531,65.0781,0.3035,34464.0,r
