Unnamed: 0,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.0899999999999998,10.0,0.1675,157.0681,0.1377,232.0,39.267,0.0,0.3217,0.1328,0.293,5.0,5.5156,195.4346,4.5862,60.733,150.0,58.0422,,,42.2845,,,,,4.0,147.0,74.0,13835.0,393.0,139.0,0.2578,0.25,0.25,-0.7813,10.5,0.5781,8.0,19.1719,-3.6719,330.6274,510.0098,23.5,0.0688,-33.9688,22.3125,7.5,0.3599166666666666,24589.0,l
1,0.4499999999999993,25.0,,179.1045,,448.0,0.0,6.0,0.3209,0.0195,0.3203,15.0,-3.5,21.2402,0.9911,133.7313,-113.0,,,,21.8973,,,,,151.0,72.0,75.0,301.0,35.0,134.0,0.5859,0.25,0.0625,0.0,9.5,97.4531,0.2031,-18.0,-12.8281,59.9976,489.1357,23.0,,-25.7344,0.2031,90.9688,0.5324000000000001,36061.0,r
2,1.1199999999999974,26.0,,162.6016,,523.0,0.0,6.0,10.8374,0.9805,10.793,10.0,-2.0156,729.6143,0.8222,141.7344,-154.0,,,,18.7572,,,,,30.0,6.0,10.0,507.0,36.0,179.0,0.5586,13.5,12.1875,0.0,9.5,59.1406,-3.3125,-1.7656,-7.7188,1057.9834,514.8926,23.0,,-12.9063,8.6094,55.7813,0.5435666666666668,36731.0,r
3,1.211000000000002,12.0,,106.7616,,939.0,0.0,0.0,0.0445,0.043,0.0117,1.0,-13.875,107.4829,0.394,167.0819,-377.0,,,,10.4473,,,,,156.0,144.0,118.0,677.0,8.0,177.0,0.4336,0.3125,0.25,-2.1094,10.5,30.9844,20.8594,-14.875,-4.6094,721.0083,450.2563,23.5,,12.4375,46.3125,-30.9844,0.3786,25710.0,l
4,1.857999999999997,27.0,0.0,162.1622,0.0,463.0,0.0,0.0,13.4855,1.0898,13.4414,14.0,-0.9688,1170.4102,1.1965,125.1351,-93.0,90.0,,,21.1879,,,,,28.0,4.0,22.0,437.0,36.0,241.0,0.0859,13.125,11.9375,-15.0938,10.5,72.2188,-2.2969,-7.125,-12.125,1252.3193,469.4824,23.0,0.0,-7.8906,1.625,69.6875,0.5558666666666667,37469.0,r
5,2.335000000000001,13.0,,119.5219,,588.0,0.0,0.0,7.9923,5.543,5.7578,15.0,-0.5938,122.3145,1.415,117.1315,-86.0,,,,16.6837,,,,,32.0,6.0,12.0,570.0,99.0,305.0,0.1328,3.0625,1.5,-22.3242,10.0,9.6406,0.5313,7.3281,29.0781,279.1138,313.7207,23.5,,-4.9844,0.0625,5.25,0.3973333333333333,26834.0,l
6,2.597999999999992,28.0,0.0,155.2393,0.0,475.0,0.0,0.0,13.3353,0.6328,13.3203,11.0,-0.0156,1018.1274,1.2547,122.8978,-89.0,90.0,,,20.6526,,,,,251.0,4.0,17.0,454.0,36.0,262.0,0.5117,13.8125,15.1875,-15.0938,10.5,58.6875,-2.1094,12.4063,11.5781,1358.6426,532.4097,23.0,0.0,-11.9688,6.3594,57.8906,0.5682,38209.0,r
7,3.338999999999998,14.0,,237.6238,,278.0,0.0,0.0,0.7578,0.0039,0.7578,16.0,4.7656,23.6206,1.6331,110.099,-26.0,,,,35.2878,,,,,7.0,147.0,159.0,1252.0,30.0,197.0,1.5586,0.0625,0.0,-22.3242,11.0,10.375,-25.7813,26.8281,5.7188,279.1138,319.397,23.5,,-11.2813,-2.25,5.7813,0.4140666666666666,27838.0,l
8,3.370999999999995,29.0,0.8469,165.2893,0.6125,438.0,0.0,0.0,13.3767,3.7383,12.8438,13.0,-1.7031,758.2397,1.3151,120.6612,-75.0,5.1481,,,22.3973,,,,,42.0,7.0,15.0,416.0,36.0,252.0,0.0742,13.5,14.375,-18.4414,10.5,76.2188,-2.875,8.1719,3.375,913.6353,435.3638,23.0,0.3062,-16.125,4.0938,74.0625,0.5810833333333334,38982.0,r
9,3.844000000000001,15.0,,99.42,,665.0,0.0,0.0,6.729,4.0117,5.4023,16.0,-3.5,135.376,1.6301,110.1906,-62.0,,,,14.7519,,,,,102.0,3.0,61.0,601.0,96.0,417.0,0.0508,2.625,1.125,-22.3242,10.5,103.9375,-1.1875,17.125,16.2656,300.7813,684.5093,23.5,,-14.5469,-4.9375,87.0938,0.4224833333333333,28343.0,l
10,4.096999999999994,30.0,0.8469,166.6667,0.6125,331.0,8.0556,0.0,13.1683,2.2617,12.9727,14.0,0.1563,869.9951,2.3505,91.9444,29.0,0.7717,,,29.6375,,,,,48.0,4.0,54.0,273.0,35.0,354.0,0.3164,11.125,15.0,-16.6172,9.0,41.1875,6.5625,7.7813,11.1719,978.6377,382.7515,23.0,0.3062,14.125,1.6563,-43.7188,0.5931833333333334,39708.0,r
11,5.051000000000002,16.0,,222.2222,,201.0,25.5556,0.0,7.4926,6.5508,3.6367,16.0,3.0313,77.6367,3.3731,74.4444,69.0,,,,48.806,,,,,39.0,75.0,70.0,56.0,95.0,177.0,0.0938,2.3125,3.3125,0.0,11.0,3.0781,-3.3438,-1.0156,-0.8438,518.1274,129.2114,23.5,,0.4844,-4.1719,-8.0313,0.4426,29550.0,l
12,7.621000000000002,18.0,,168.3029,,496.0,0.0,0.0,11.5739,3.1094,11.1484,16.0,5.9375,1072.4487,0.875,139.1304,-140.0,,,,19.7782,,,,,55.0,8.0,54.0,434.0,34.0,183.0,0.168,13.0,8.4375,0.0,10.75,76.9844,-14.7656,14.0469,0.4688,1072.876,348.3276,23.5,,-25.8438,-9.3281,75.5,0.4854333333333333,32120.0,l
13,8.334000000000003,19.0,0.0112,155.8442,0.0112,480.0,0.0,0.0,13.2523,3.2188,12.8555,16.0,2.0156,996.3379,1.2083,124.6753,-95.0,82.8127,,,20.4375,,,,,254.0,2.0,16.0,462.0,76.0,214.0,0.0234,2.0,22.6875,0.0,11.5,73.9219,2.2969,3.1719,8.5156,1068.6035,525.5127,23.5,0.0056,-24.2969,-0.1094,64.3125,0.4973166666666667,32833.0,l
14,9.104,20.0,0.0,161.9433,0.0,415.0,0.0,0.0,12.4723,2.1523,12.2852,16.0,-0.3594,789.2456,1.5711,112.0108,-45.0,90.0,,,23.6386,,,,,27.0,8.0,85.0,322.0,75.0,251.0,0.1055,13.125,10.0,0.0,10.75,61.4219,-13.0313,8.6719,-2.9531,863.9526,303.894,23.5,0.0,-21.3594,-1.6875,57.2031,0.51015,33603.0,l
15,9.845,21.0,0.4391,157.8947,0.3349,432.0,0.0,0.0,13.2307,4.4141,12.4727,16.0,2.1563,770.752,1.5185,113.6842,-52.0,4.5282,,,22.7083,,,,,8.0,5.0,66.0,361.0,44.0,284.0,0.168,13.875,10.5625,-10.25,10.75,64.4063,-10.0156,11.0469,0.5469,877.9907,324.7681,23.5,0.1675,-27.5313,-10.0,63.9063,0.5225,34344.0,l
16,10.605,22.0,1.5333,293.3985,0.7815,266.0,0.0,0.0,11.719,3.8672,11.0625,16.0,-2.3125,344.3604,1.0752,130.0733,-62.0,2.7624,,,36.8797,,,,,103.0,6.0,24.0,236.0,8.0,135.0,0.168,12.9375,3.0625,-13.3945,10.75,2.6094,1.125,-8.9375,-7.8125,347.9614,231.3232,23.5,0.3908,-5.5625,-1.4688,1.9531,0.5351666666666667,35104.0,l
17,10.822999999999992,31.0,0.8469,208.6957,0.6125,282.0,1.7422,0.0,1.2015,0.6602,1.0039,4.0,-4.5781,241.5161,2.078,98.087,5.0,0.0229,,,34.7872,,,,,193.0,115.0,12.0,155.0,2.0,291.0,0.0391,0.75,0.4375,-16.6172,10.0,10.625,-8.6875,-5.5156,-7.5469,339.6606,150.7568,23.0,0.3062,13.6406,25.3281,10.875,0.7052833333333334,46434.0,r
18,11.014000000000006,23.0,1.5333,186.6252,0.7815,348.0,0.0,6.0,2.4726,1.5313,1.9414,16.0,2.75,0.9766,1.6954,108.2426,-27.0,0.5243,,,28.1897,,,,,166.0,103.0,7.0,238.0,137.0,117.0,0.0898,0.5625,0.5625,-10.4414,10.75,12.7656,-0.2188,-0.75,-0.5781,197.2656,103.8208,23.5,0.3908,-2.5938,-9.0,11.8906,0.5419833333333334,35513.0,l
19,11.397999999999996,32.0,1.3044,181.2689,0.915,277.0,16.3142,0.0,12.511,9.9961,7.5234,9.0,-17.5313,503.0518,2.7798,83.6858,54.0,1.7908,,,35.4152,,,,,157.0,20.0,46.0,211.0,75.0,259.0,0.8242,5.1875,7.5,-8.6445,10.25,87.6406,4.1875,2.9688,6.7344,511.1084,798.0957,23.0,0.4575,-1.7969,13.2656,76.6875,0.7148666666666668,47009.0,r
20,12.060000000000002,33.0,2.2534,176.4706,1.5615,254.0,25.2941,0.0,12.6146,10.6094,6.8242,6.0,-22.7969,661.438,3.3543,74.7059,86.0,2.6604,,,38.622,,,,,122.0,27.0,40.0,187.0,124.0,268.0,0.0195,4.75,7.25,-14.5039,10.75,73.9844,8.375,2.9531,21.2656,691.1011,705.9326,23.0,0.7807,10.5938,20.4844,57.7031,0.7259000000000001,47671.0,r
21,12.739999999999997,34.0,3.2175,173.913,2.2269,259.0,24.9275,0.0,13.1092,11.5508,6.1992,6.0,-18.0625,641.2964,3.3282,75.0725,86.0,1.8661,,,37.8764,,,,,102.0,28.0,42.0,189.0,131.0,276.0,0.2344,5.6875,8.5,-14.7773,10.75,80.6719,12.1094,-0.2813,21.6094,698.7915,782.8369,23.0,1.1134,8.8125,18.7813,62.8906,0.7372333333333334,48351.0,r
22,13.429999999999993,35.0,4.2156,173.6614,2.915,239.0,30.7246,0.0,11.7864,10.3828,5.5781,8.0,-21.2969,730.3467,3.7824,69.1751,106.0,2.1655,,,41.046,,,,,101.0,26.0,40.0,173.0,135.0,293.0,0.1445,4.0625,7.4375,-14.2266,10.75,79.4688,12.625,-5.5469,24.0938,732.5439,808.4717,23.0,1.4575,9.0156,15.9063,63.8438,0.7487333333333334,49041.0,r
23,14.120999999999997,36.0,5.1911,179.1045,3.5729,285.0,14.9254,0.0,9.6548,8.4961,4.5859,6.0,-18.6875,688.5376,2.7018,85.0746,50.0,0.3933,,,34.4211,,,,,109.0,32.0,36.0,217.0,101.0,273.0,0.1719,4.0,6.25,-13.5664,10.0,89.9063,12.0156,-9.125,17.2969,698.1812,841.8579,23.0,1.7864,9.9688,19.0938,77.875,0.76025,49732.0,r
24,14.79099999999999,37.0,5.3385,182.9268,3.6069,294.0,10.3659,0.0,13.1904,11.918,5.6523,7.0,-19.7031,754.0894,2.4626,89.6341,34.0,0.1801,,,33.3673,,,,,130.0,28.0,40.0,226.0,84.0,260.0,0.9063,5.0,8.3125,-13.6523,10.0,85.9531,13.8281,-1.8906,18.4688,754.0894,804.0771,23.0,1.8034,7.0156,17.125,76.9375,0.7714166666666666,50402.0,r
25,15.446999999999996,38.0,6.2686,176.2115,4.2421,229.0,32.6471,0.0,13.0174,10.7773,7.3008,9.0,-18.875,746.8262,3.9476,67.254,111.0,1.6321,,,42.8384,,,,,127.0,28.0,34.0,167.0,125.0,287.0,1.1055,4.8125,7.3125,-12.2891,10.0,85.4844,12.1719,-3.8281,24.7656,749.6948,852.6001,23.0,2.121,8.6094,13.1406,71.0,0.78235,51058.0,r
26,16.127999999999993,39.0,7.1609,179.6407,4.8357,287.0,14.0719,0.0,13.3735,11.8438,6.2109,7.0,-17.6094,793.2129,2.6551,85.9281,47.0,0.2568,,,34.1812,,,,,125.0,24.0,40.0,223.0,93.0,263.0,1.7344,4.6875,8.1875,-11.4727,10.0,93.5,12.9688,-7.2969,16.8594,794.1284,812.1948,23.0,2.4178,8.4375,16.4844,81.7813,0.7937,51739.0,r
27,16.795999999999992,40.0,7.6032,174.4186,5.1533,286.0,16.8605,0.0,13.7157,12.1523,6.3594,8.0,-17.6875,749.1455,2.8112,83.1395,58.0,0.3669,,,34.3007,,,,,118.0,24.0,39.0,223.0,72.0,292.0,1.3711,5.125,8.9375,-11.8672,10.0,89.1719,14.5313,-0.6719,24.2813,766.7847,830.9937,23.0,2.5766,13.3125,15.4844,82.6094,0.8048333333333333,52407.0,r
28,17.483999999999988,41.0,7.5276,177.5148,5.1003,281.0,16.8639,0.0,13.1904,10.957,7.3438,8.0,-18.6563,765.625,2.8114,83.1361,57.0,0.358,,,34.911,,,,,120.0,22.0,40.0,219.0,97.0,270.0,0.4297,5.125,8.4375,-10.8008,10.0,92.3906,13.6094,-1.4219,24.4688,765.686,847.229,23.0,2.5502,11.9219,15.0625,78.3281,0.8162999999999999,53095.0,r
29,18.15999999999999,42.0,7.418,178.8376,5.0058,271.0,19.1045,0.0,13.8713,11.4219,7.8711,9.0,-18.9375,765.564,2.952,80.775,64.0,0.4599,,,36.1993,,,,,127.0,28.0,34.0,209.0,103.0,267.0,0.7031,5.0,7.4375,-10.2656,9.75,92.4375,13.4531,-7.1563,20.5781,767.1509,860.3516,23.0,2.5029,9.6406,12.125,77.1406,0.8275666666666666,53771.0,r
30,18.83099999999999,43.0,7.2251,175.9531,4.8659,278.0,18.4751,0.0,11.6278,9.9531,6.0117,8.0,-18.6406,887.6343,2.9065,81.5249,63.0,0.4585,,,35.2878,,,,,118.0,24.0,37.0,217.0,98.0,274.0,1.457,4.0,7.1875,-10.1133,10.5,97.125,12.875,-7.8125,16.0156,888.0005,823.3032,23.0,2.433,10.25,14.7969,81.2031,0.8387499999999999,54442.0,r
31,19.512999999999984,44.0,7.0663,179.1045,4.76,280.0,16.4179,0.0,15.041,12.8789,7.7695,8.0,-17.8594,1012.085,2.7857,83.5821,55.0,0.3572,,,35.0357,,,,,128.0,24.0,36.0,220.0,92.0,268.0,1.0938,5.125,9.375,-9.8789,10.5,91.0781,14.7344,-7.8125,21.8906,1015.8081,816.2842,23.0,2.38,11.6406,14.6563,79.3438,0.8501166666666665,55124.0,r
