time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
75.56700000000012,617.0,2.3146,165.7459,1.6571,277.0,23.4807,168.0,13.1113,10.25,8.1758,11.0,-15.5469,991.4551,3.2274,76.5193,85.0,2.4492,8.0154,13.0309,35.4152,4.9283,0.8236,79.8377,45.5059,86.0,13.0,24.0,240.0,123.0,282.0,0.4883,5.5,8.125,-2.6719,42.75,89.5469,-7.0313,-0.2344,-21.8125,1012.085,676.7578,21.0,0.8285,1.4063,8.3438,74.3281,10.600766666666663,639800.0,l
76.12599999999907,608.0,2.3854,165.2893,1.7096,281.0,22.5895,207.0,8.9816,7.3867,5.1094,7.0,-14.7031,816.1011,3.1673,77.4105,82.0,2.2096,7.6204,12.8948,34.911,5.1042,0.8563,81.0178,46.2591,89.0,30.0,28.0,223.0,117.0,281.0,0.1445,4.0,4.5,-1.8398,41.75,78.7344,9.625,6.0313,26.8281,850.2808,687.1948,20.5,0.8548,8.4844,16.2813,63.3281,10.615083333333311,637010.0,r
76.29100000000005,618.0,2.3048,164.6091,1.6603,274.0,24.7253,167.0,10.6083,7.8594,7.125,11.0,-15.9844,892.4561,3.3212,75.1715,90.0,2.74,8.1756,12.9707,35.8029,4.8996,0.7978,79.3351,45.1852,85.0,12.0,24.0,238.0,111.0,298.0,0.2734,5.875,7.6875,-2.5938,43.0,88.8594,-5.9688,0.6563,-22.9688,903.7476,664.5508,21.0,0.8302,0.5,7.3438,73.9375,10.612833333333333,640524.0,l
76.85199999999907,609.0,2.382,167.1309,1.7029,277.0,22.8412,212.0,10.1018,8.3164,5.7344,8.0,-13.3281,789.1846,3.1841,77.1588,82.0,2.2183,7.8481,13.2012,35.4152,5.0878,0.8693,81.8446,46.7867,91.0,28.0,28.0,221.0,131.0,269.0,0.3164,3.5625,5.0625,-1.7461,41.75,80.5469,8.3906,2.0313,24.7813,812.1338,636.6577,20.5,0.8514,7.6094,15.6563,63.2969,10.627183333333312,637736.0,r
77.0200000000001,619.0,2.3113,168.5393,1.6636,286.0,19.6629,210.0,11.0252,7.6641,7.9258,8.0,-15.375,927.1851,2.979,80.3371,70.0,1.655,7.6465,13.2731,34.3007,4.9379,0.8916,80.7992,46.1195,89.0,26.0,26.0,234.0,121.0,272.0,0.0898,4.3125,5.6875,-2.2383,43.75,83.875,-7.9531,2.5313,-20.2031,940.2466,625.061,21.0,0.8318,2.0625,14.5156,69.8281,10.624983333333333,641253.0,l
77.56999999999903,610.0,2.372,164.3836,1.7062,275.0,24.6575,224.0,9.1727,7.4102,5.4063,8.0,-12.7188,729.126,3.3091,75.3425,90.0,2.6664,7.9397,12.9188,35.6727,5.0599,0.8189,80.4782,45.9147,81.0,30.0,24.0,221.0,139.0,273.0,0.1875,3.6875,4.625,-1.7539,42.25,82.5156,8.4531,3.3906,23.8438,784.2407,649.9023,20.5,0.8531,5.6563,14.0938,63.25,10.63914999999998,638454.0,r
77.73199999999997,620.0,2.3179,166.4355,1.6702,278.0,22.7778,231.0,10.0764,7.293,6.9531,10.0,-16.0781,805.1758,3.1871,77.1151,82.0,2.2616,7.9678,13.0946,35.2878,4.938,0.8412,80.2757,45.7855,91.0,22.0,26.0,230.0,127.0,272.0,0.3672,3.875,4.75,-2.1875,43.75,86.75,-6.3438,-4.0781,-22.2969,823.9136,689.1479,21.0,0.8351,1.4219,10.4219,70.0,10.636849999999995,641965.0,l
78.29999999999905,611.0,2.3787,166.6667,1.7096,285.0,20.8333,223.0,8.2974,6.5039,5.1523,6.0,-13.0781,557.6172,3.0526,79.1667,75.0,1.8487,7.471,13.0163,34.4211,5.0968,0.8875,81.4331,46.5241,83.0,30.0,34.0,221.0,123.0,277.0,0.2031,3.0625,3.5,-1.5547,42.25,78.7031,9.7969,3.6875,27.3906,644.165,722.4731,20.5,0.8548,5.5,18.9219,63.875,10.651316666666649,639184.0,r
78.45299999999997,621.0,2.3212,165.7459,1.6735,264.0,27.0718,215.0,9.3139,6.8086,6.3555,11.0,-14.6094,901.1841,3.4848,72.9282,98.0,3.2223,8.6897,13.4068,37.1591,4.9198,0.7855,80.4023,45.8663,91.0,12.0,26.0,226.0,137.0,276.0,0.4766,5.1875,7.625,-2.6719,43.0,88.5625,-6.0625,-1.7656,-24.2031,915.8936,670.8374,21.0,0.8367,-0.3125,8.3438,69.8281,10.648866666666663,642686.0,l
79.01999999999907,612.0,2.3854,164.8352,1.7196,279.0,23.3516,223.0,8.1862,6.8047,4.5508,8.0,-13.7344,658.1421,3.2186,76.6484,85.0,2.3602,7.7108,12.8781,35.1613,5.1,0.8431,80.855,46.1552,83.0,28.0,30.0,221.0,135.0,271.0,0.0313,3.125,4.0,-1.8203,42.25,80.0156,9.1719,1.4219,23.2344,710.8154,626.8311,20.5,0.8598,3.5313,15.6094,61.9219,10.663316666666647,639904.0,r
79.17699999999991,622.0,2.3212,165.0619,1.6768,286.0,21.2121,213.0,11.6335,8.5195,7.9219,8.0,-14.1875,785.8276,3.0839,78.6795,77.0,1.9867,7.5627,12.7879,34.3007,4.9613,0.8477,79.5756,45.3386,81.0,24.0,27.0,235.0,127.0,274.0,0.2461,4.125,5.1875,-2.3828,43.0,87.1406,-7.7813,-1.8906,-22.1563,803.6499,670.6543,21.0,0.8384,1.1719,13.9219,71.2656,10.660933333333327,643410.0,l
79.74799999999902,613.0,2.382,168.0672,1.7129,279.0,21.8487,217.0,9.275,7.8711,4.9063,7.0,-13.2188,763.7329,3.1183,78.1513,78.0,1.9956,7.7625,13.2857,35.1613,5.092,0.8897,82.2199,47.0263,85.0,30.0,28.0,221.0,127.0,277.0,0.0898,3.25,4.8125,-1.7578,42.0,81.5313,9.0625,3.4844,25.4844,794.2505,617.5537,20.5,0.8565,5.8906,17.5313,61.9219,10.67544999999998,640632.0,r
79.904,623.0,2.3212,165.2893,1.6801,286.0,21.2121,218.0,9.7714,6.2305,7.5273,8.0,-13.9063,909.0576,3.0769,78.7879,77.0,1.9828,7.5662,12.8182,34.3007,4.9613,0.8477,79.5756,45.3386,77.0,28.0,24.0,234.0,131.0,274.0,0.1953,3.9375,4.375,-2.2773,42.75,95.4688,-8.0625,-2.9219,-22.1563,933.2275,685.1807,21.0,0.84,0.3438,15.9219,74.6875,10.673049999999996,644137.0,l
80.46199999999908,614.0,2.3921,164.6091,1.7263,279.0,23.3516,199.0,10.1132,8.6055,5.3125,7.0,-15.0781,920.7153,3.2258,76.5432,85.0,2.3511,7.6898,12.8509,35.1613,5.116,0.8456,80.9938,46.2438,84.0,30.0,30.0,219.0,141.0,264.0,0.0547,4.125,5.375,-1.957,42.25,76.9063,8.7656,3.0,21.9688,946.9604,622.1313,20.5,0.8632,3.0,16.7813,58.7656,10.68734999999998,641346.0,r
80.63,624.0,2.3311,167.364,1.6834,288.0,19.5531,218.0,9.42,6.7617,6.5586,7.0,-14.0781,899.353,2.9792,80.3347,70.0,1.6357,7.482,13.0887,34.0625,4.9889,0.8923,80.7863,46.1113,83.0,30.0,23.0,235.0,127.0,270.0,0.1719,3.6875,4.375,-2.1953,42.75,86.9844,-7.4844,-1.9219,-23.0625,924.5605,692.2607,21.0,0.8417,1.2344,16.6719,73.1719,10.685149999999997,644863.0,l
81.19099999999912,615.0,2.3921,164.8352,1.7296,277.0,23.9011,185.0,6.9795,5.9063,3.7188,7.0,-15.1719,648.4985,3.2563,76.0989,87.0,2.4581,7.791,12.9222,35.4152,5.1117,0.8392,81.0387,46.2724,80.0,30.0,34.0,213.0,125.0,286.0,0.0703,3.1875,3.5,-1.75,41.75,78.3125,8.5625,5.4375,22.5469,676.2085,710.083,20.5,0.8648,4.7031,16.5469,63.3594,10.69949999999998,642075.0,r
81.34699999999998,625.0,2.3278,166.205,1.6801,270.0,25.2078,236.0,9.9881,7.1133,7.0117,11.0,-16.5,812.0728,3.3481,74.7922,91.0,2.7683,8.3462,13.2619,36.3333,4.9461,0.813,80.5073,45.9333,97.0,12.0,26.0,232.0,121.0,280.0,0.2344,5.625,6.6875,-2.5508,43.25,90.6094,-6.3438,2.8281,-21.6719,830.1392,699.7681,21.0,0.84,3.4063,8.3594,74.4219,10.697099999999995,645580.0,l
81.91899999999907,616.0,2.3954,167.1309,1.7296,277.0,22.8412,174.0,9.0847,7.6055,4.9688,7.0,-15.7031,829.834,3.1841,77.1588,82.0,2.184,7.8109,13.2012,35.4152,5.1197,0.8744,82.1267,46.9668,90.0,28.0,32.0,217.0,125.0,276.0,0.2188,3.5625,4.625,-1.8633,41.75,77.0938,9.5781,2.7813,27.0781,851.0132,647.2778,20.5,0.8648,5.5781,17.6719,62.2656,10.711633333333314,642803.0,r
82.06899999999996,626.0,2.3278,164.6091,1.6801,288.0,20.8791,234.0,9.8361,6.9141,6.9961,8.0,-15.1406,829.7729,3.0625,79.0123,76.0,1.9316,7.4487,12.7032,34.0625,4.9811,0.8497,79.4764,45.2754,77.0,28.0,28.0,232.0,123.0,280.0,0.2891,3.5625,4.4375,-2.0273,43.25,90.75,-9.0938,-8.6406,-27.6406,848.3887,754.0283,21.0,0.84,3.8281,15.7188,75.4844,10.70913333333333,646302.0,l
82.63699999999903,617.0,2.3988,165.9751,1.7363,281.0,22.1607,169.0,7.901,5.8906,5.2656,7.0,-14.0781,678.5278,3.1459,77.7317,80.0,2.0708,7.5926,12.9815,34.911,5.1363,0.8752,81.712,46.7021,87.0,30.0,32.0,219.0,125.0,275.0,0.0039,3.4375,3.0625,-1.8203,41.75,82.5313,9.4688,4.9063,26.4063,731.5674,647.7661,20.5,0.8682,7.9063,16.8438,63.4375,10.72359999999998,643521.0,r
82.798,627.0,2.3245,168.5393,1.6768,280.0,21.3483,199.0,10.4837,8.3555,6.332,9.0,-16.7969,753.9063,3.0857,78.6517,76.0,1.9354,7.8855,13.3338,35.0357,4.9573,0.8771,81.1777,46.3611,93.0,18.0,28.0,234.0,125.0,270.0,0.293,4.25,6.1875,-2.5859,43.25,89.4688,-6.9063,-1.2969,-19.8906,773.2544,671.3257,21.0,0.8384,-0.2813,12.6563,72.4063,10.72128333333333,647031.0,l
83.35999999999899,618.0,2.4021,165.7459,1.7363,277.0,23.4807,168.0,8.651,6.9609,5.1367,7.0,-17.375,746.0938,3.2274,76.5193,85.0,2.3375,7.7752,13.0309,35.4152,5.1356,0.8565,81.6524,46.6641,87.0,30.0,36.0,211.0,137.0,267.0,0.0625,3.4375,4.0,-1.9219,42.25,75.8594,8.3594,9.7656,25.8281,766.7236,631.4087,20.5,0.8682,5.8594,17.3594,59.5625,10.73564999999998,644244.0,r
83.50999999999999,628.0,2.308,166.4355,1.6669,292.0,18.8889,164.0,9.9972,8.2539,5.6406,7.0,-16.7656,897.8882,2.9384,80.9986,68.0,1.5588,7.3616,12.9329,33.5959,4.9419,0.882,79.8233,45.4967,81.0,32.0,24.0,236.0,121.0,274.0,0.2734,3.4375,4.5625,-1.918,43.25,90.7031,-8.8281,-2.875,-23.2656,909.3628,767.0288,21.0,0.8335,0.4844,17.0781,74.0625,10.733149999999997,647743.0,l
84.08399999999904,619.0,2.3887,166.6667,1.7263,285.0,20.8333,182.0,8.793,7.0391,5.2695,7.0,-14.1094,604.3701,3.0526,79.1667,75.0,1.8308,7.443,13.0163,34.4211,5.1209,0.8915,81.6486,46.6616,85.0,30.0,30.0,225.0,127.0,271.0,0.2109,3.3125,3.9375,-1.7852,42.25,85.6875,8.3438,3.5781,23.2969,649.6582,683.2275,20.5,0.8632,5.7813,16.7656,66.3281,10.747716666666646,644968.0,r
84.231,629.0,2.3015,167.1309,1.6603,281.0,21.727,170.0,10.3495,7.0234,7.6016,8.0,-15.9531,785.3394,3.1103,78.273,78.0,2.0587,7.8812,13.1313,34.911,4.9048,0.8511,80.0626,45.6495,84.0,25.0,28.0,228.0,107.0,296.0,0.5898,4.0625,4.8125,-2.1328,43.25,92.9375,-7.375,-3.3594,-21.9531,796.0815,715.6372,21.0,0.8302,1.5938,14.8125,71.7969,10.745166666666664,648464.0,l
84.80399999999906,620.0,2.3921,167.1309,1.7263,285.0,20.6128,180.0,9.4696,7.7031,5.5078,7.0,-13.6094,739.9292,3.0386,79.3872,74.0,1.7824,7.4398,13.0804,34.4211,5.129,0.8998,81.9317,46.8424,87.0,30.0,32.0,223.0,121.0,275.0,0.1523,3.6875,4.5,-1.8008,42.0,83.0,10.1094,1.5313,29.9688,789.7949,625.0,20.5,0.8632,8.4375,17.625,63.4844,10.759716666666646,645688.0,r
84.94899999999984,630.0,2.3015,165.5172,1.6603,276.0,23.7569,162.0,12.0315,8.2539,8.7539,8.0,-17.3438,861.6333,3.2536,76.1379,86.0,2.5022,8.0979,13.0261,35.5435,4.8955,0.8156,79.594,45.3504,85.0,22.0,30.0,224.0,91.0,316.0,0.3555,4.0,5.5625,-2.4531,42.5,94.0,-6.5625,-8.1875,-16.6875,881.6528,719.9707,21.0,0.8302,2.2188,13.4844,73.4844,10.757133333333329,649182.0,l
85.52199999999903,621.0,2.3887,167.1309,1.723,279.0,22.2841,189.0,10.1682,8.8672,4.9766,7.0,-14.4219,798.5229,3.147,77.7159,80.0,2.0869,7.7313,13.1639,35.1613,5.108,0.8785,81.9481,46.8528,91.0,28.0,32.0,219.0,131.0,267.0,0.4688,3.1875,5.3125,-1.6602,42.0,82.2188,8.6563,5.5156,24.4063,817.8101,664.1235,20.5,0.8615,7.0313,17.2344,63.0469,10.771683333333312,646406.0,r
85.67399999999986,631.0,2.3146,167.5978,1.6669,287.0,19.8324,157.0,9.4252,6.75,6.5781,8.0,-12.2344,872.5586,2.9895,80.1676,71.0,1.6993,7.5771,13.1292,34.1812,4.9477,0.8824,80.4429,45.8922,82.0,27.0,24.0,236.0,127.0,272.0,0.4023,3.625,5.125,-2.2969,42.5,89.4063,-7.375,-4.4844,-23.6563,898.1323,641.2964,21.0,0.8335,2.1563,15.7656,72.6875,10.769216666666662,649907.0,l
86.23999999999899,622.0,2.3921,167.1309,1.723,281.0,21.727,169.0,8.2985,6.5664,5.0742,7.0,-15.125,657.1655,3.1103,78.273,78.0,1.984,7.6259,13.1313,34.911,5.1202,0.8865,81.986,46.877,91.0,32.0,30.0,219.0,129.0,267.0,0.1523,3.5,3.625,-2.0156,42.0,87.5469,9.0469,4.9219,24.2188,700.6836,722.29,20.5,0.8615,7.1094,17.0156,65.0781,10.783649999999978,647124.0,r
86.38999999999987,632.0,2.308,168.3029,1.6603,280.0,21.3483,161.0,10.2894,7.0234,7.5195,9.0,-14.5938,958.9233,3.0929,78.5414,76.0,1.9546,7.9291,13.3019,35.0357,4.9185,0.8706,80.8263,46.1369,93.0,22.0,26.0,232.0,127.0,268.0,0.1367,3.8125,5.6875,-2.3125,42.75,85.9063,-5.8594,-2.2031,-19.9531,982.605,658.1421,21.0,0.8302,0.5625,11.5781,67.2344,10.781149999999997,650623.0,l
86.95799999999895,623.0,2.4021,165.7459,1.7296,277.0,23.4807,173.0,7.5507,5.7891,4.8477,7.0,-13.0938,618.8965,3.2274,76.5193,85.0,2.3465,7.7752,13.0309,35.4152,5.1356,0.8565,81.6524,46.6641,83.0,30.0,28.0,219.0,145.0,263.0,0.2305,3.4375,3.25,-1.9766,42.0,82.8594,8.9375,4.7813,22.7969,677.6733,636.1084,20.5,0.8648,4.6875,16.4688,62.3438,10.795616666666644,647842.0,r
87.10299999999984,633.0,2.308,165.7459,1.6603,277.0,23.4807,148.0,12.8504,9.582,8.5625,9.0,-15.9688,930.0537,3.2274,76.5193,85.0,2.4444,8.0336,13.0309,35.4152,4.9128,0.8212,79.7019,45.4193,88.0,17.0,26.0,234.0,124.0,279.0,0.2852,4.875,6.75,-2.5117,42.75,86.0156,-7.1875,2.2656,-21.1406,947.0215,646.0571,21.0,0.8302,2.6094,11.0156,70.5313,10.793033333333328,651336.0,l
87.68199999999888,624.0,2.4155,167.5978,1.7397,277.0,22.6257,182.0,9.5374,7.8945,5.3516,8.0,-11.6406,693.2983,3.1697,77.3743,81.0,2.1188,7.761,13.26,35.4152,5.1676,0.8891,82.7585,47.37,93.0,30.0,26.0,221.0,137.0,261.0,0.1289,4.25,4.375,-1.8672,42.0,78.9688,8.625,4.6406,24.4375,775.3906,626.2207,20.5,0.8698,5.1719,15.5156,63.7656,10.80768333333331,648566.0,r
87.82699999999988,634.0,2.3113,167.8322,1.6603,274.0,23.2493,155.0,12.1082,10.2305,6.4766,10.0,-14.2344,885.6812,3.219,76.6434,83.0,2.3308,8.2081,13.351,35.8029,4.915,0.8456,80.8318,46.1404,95.0,14.0,24.0,236.0,127.0,272.0,0.6836,5.25,8.5625,-2.5273,42.75,93.8594,-5.8125,1.2813,-22.3438,892.5171,741.333,21.0,0.8302,-0.7188,8.7344,75.0625,10.805099999999994,652060.0,l
88.39799999999889,625.0,2.4121,166.6667,1.733,275.0,23.6111,190.0,11.2339,9.4375,6.0938,8.0,-8.5469,687.1948,3.2364,76.3889,85.0,2.342,7.8595,13.1866,35.6727,5.1553,0.8673,82.3133,47.0859,83.0,30.0,22.0,223.0,145.0,265.0,0.5117,3.9375,5.625,-1.6563,42.25,85.0781,8.0156,4.2813,18.5781,788.3301,649.5972,20.5,0.8665,2.8906,14.9531,63.875,10.819616666666644,649282.0,r
88.5419999999998,635.0,2.3245,170.2128,1.6669,284.0,19.3182,156.0,11.5645,9.1484,7.0742,9.0,-13.7656,856.4453,2.9648,80.5674,68.0,1.5588,7.7256,13.5332,34.5423,4.9652,0.9181,81.9464,46.8517,95.0,26.0,23.0,235.0,125.0,264.0,0.5469,4.1875,5.75,-2.3633,42.75,85.7656,-7.0938,-0.0781,-23.8594,859.8022,663.269,21.0,0.8335,-1.2813,13.0938,70.0625,10.81701666666666,652775.0,l
89.11799999999891,626.0,2.4088,167.1309,1.733,281.0,21.727,186.0,9.8135,8.1797,5.4219,7.0,-12.6563,715.0879,3.1103,78.273,78.0,1.9725,7.5793,13.1313,34.911,5.1603,0.893,82.3432,47.1049,85.0,30.0,26.0,225.0,127.0,275.0,0.0977,3.375,4.75,-1.7188,42.25,80.3281,8.5781,1.7813,22.9375,751.0376,670.6543,20.5,0.8665,3.625,16.1406,61.6406,10.831616666666644,650002.0,r
89.24699999999973,636.0,2.3278,168.0672,1.6669,272.0,23.8095,152.0,12.8364,9.6602,8.4531,9.0,-12.2031,1016.7236,3.25,76.1905,85.0,2.4347,8.2685,13.426,36.0662,4.9498,0.8454,81.2281,46.3933,95.0,22.0,24.0,226.0,129.0,272.0,1.0117,5.125,6.5,-2.0117,42.5,91.125,-7.6406,-4.2969,-24.4844,1038.8794,667.3584,21.0,0.8335,4.4219,11.5781,72.0781,10.82876666666666,653480.0,l
89.96099999999979,637.0,2.3343,167.8322,1.6702,256.0,28.2913,177.0,9.1523,7.3242,5.4883,11.0,-16.7656,881.4697,3.5859,71.6084,101.0,3.4288,9.1646,13.9354,38.3203,4.9361,0.7958,81.9377,46.8461,103.0,14.0,23.0,219.0,147.0,262.0,0.4688,4.4375,5.375,-2.4453,43.0,91.625,-6.4531,-4.9531,-21.6094,904.4189,667.5415,21.0,0.8351,1.625,8.375,68.1406,10.84066666666666,654194.0,l
90.53999999999884,628.0,2.4222,167.1309,1.7363,276.0,23.1198,188.0,9.5153,7.2422,6.1719,9.0,-11.0156,945.8008,3.2029,76.8802,83.0,2.2289,7.7869,13.2215,35.5435,5.1814,0.8814,82.7103,47.3392,102.0,27.0,22.0,227.0,127.0,263.0,0.1992,4.4375,6.5625,-1.7656,41.75,85.7031,7.375,6.1563,23.7188,989.2578,650.2075,20.5,0.8682,5.2188,12.9688,65.6563,10.855316666666644,651424.0,r
90.67599999999982,638.0,2.3278,166.205,1.6636,285.0,21.0526,209.0,9.7303,7.5352,6.1563,7.0,-14.8125,761.7798,3.0667,78.9474,76.0,1.9507,7.6071,12.9535,34.4211,4.975,0.8606,80.1393,45.6984,74.0,31.0,26.0,228.0,127.0,282.0,0.5,3.75,4.375,-2.2617,43.0,93.6406,-8.1875,-3.875,-24.4375,777.771,695.9229,21.0,0.8318,-0.0781,16.7813,74.0938,10.852583333333326,654909.0,l
91.2579999999988,629.0,2.4389,165.7459,1.7497,276.0,23.7569,211.0,9.7522,8.2109,5.2617,8.0,-13.0,705.9937,3.2464,76.2431,86.0,2.3745,7.7255,13.0532,35.5435,5.2214,0.867,82.4404,47.167,88.0,29.0,28.0,219.0,123.0,281.0,0.0117,4.1875,4.5625,-2.0273,42.5,78.875,7.0156,5.8281,23.875,747.1313,641.0522,20.5,0.8749,8.9844,15.2813,61.9844,10.86728333333331,652142.0,r
91.3979999999998,639.0,2.3311,165.5172,1.6702,272.0,24.8619,209.0,11.6433,8.6719,7.7695,11.0,-16.6875,884.8267,3.3309,75.0345,90.0,2.7238,8.2211,13.1278,36.0662,4.9575,0.8141,80.3179,45.8124,93.0,10.0,26.0,236.0,125.0,278.0,0.1953,5.4375,7.875,-2.75,42.5,91.3906,-5.75,0.125,-19.9375,916.4429,700.0732,21.0,0.8351,0.9688,7.7031,73.5938,10.86461666666666,655631.0,l
91.98199999999872,630.0,2.4322,169.9717,1.7397,272.0,22.9462,248.0,9.3665,7.5703,5.5156,7.0,-14.8281,665.8325,3.1912,77.0538,81.0,2.1188,7.9977,13.6615,36.0662,5.1966,0.9132,84.2476,48.3204,102.0,29.0,34.0,209.0,131.0,263.0,0.1445,3.625,4.6875,-1.9297,42.5,82.5625,8.0625,6.4688,17.0469,721.9849,605.5298,20.5,0.8698,1.6406,16.0313,59.0469,10.879349999999976,652866.0,r
92.1229999999997,640.0,2.3409,167.1309,1.6801,292.0,18.663,222.0,9.3717,7.1992,6.0,8.0,-15.1094,852.8442,2.9178,81.337,67.0,1.5015,7.2784,13.0384,33.5959,5.0209,0.9024,80.7504,46.0884,83.0,30.0,24.0,238.0,121.0,272.0,0.4766,3.5625,4.125,-1.9648,42.75,86.0,-7.0781,-3.7969,-23.875,862.4268,687.6221,21.0,0.84,4.5469,13.9375,72.6875,10.876699999999992,656356.0,l
92.68799999999874,631.0,2.4188,167.1309,1.7296,274.0,23.6769,253.0,8.1143,6.457,4.9141,6.0,-13.0156,609.0088,3.2409,76.3231,85.0,2.3465,7.8978,13.2656,35.8029,5.169,0.8734,82.6798,47.3198,88.0,29.0,30.0,215.0,143.0,263.0,0.1172,3.8125,3.6875,-2.1836,42.5,84.75,8.9844,4.7969,22.6875,683.0444,652.0996,20.5,0.8648,2.4375,19.0,63.0156,10.891116666666642,653572.0,r
92.84099999999968,641.0,2.3475,167.8322,1.6801,282.0,21.0084,234.0,10.875,8.6953,6.5313,8.0,-11.5313,848.7549,3.0709,78.8811,75.0,1.8812,7.7141,13.2113,34.7872,5.0159,0.886,81.4316,46.5232,89.0,28.0,24.0,230.0,133.0,264.0,0.0664,3.6875,5.1875,-2.0195,42.75,90.5781,-7.1094,-2.9375,-21.7813,865.9058,686.6455,21.0,0.84,-1.2656,14.2188,70.25,10.88866666666666,657074.0,l
93.4059999999987,632.0,2.4121,165.7459,1.7296,282.0,22.0994,245.0,8.532,6.8906,5.0313,7.0,-14.4375,696.0449,3.1348,77.9006,80.0,2.0788,7.5058,12.9355,34.7872,5.1706,0.8767,81.7709,46.7397,86.0,28.0,29.0,225.0,127.0,273.0,0.1992,3.5,4.125,-2.0078,42.25,80.5156,8.8438,3.1094,24.5313,744.0186,643.9819,20.5,0.8648,8.375,16.6875,63.5625,10.903083333333308,654290.0,r
93.5559999999997,642.0,2.3475,165.2893,1.6834,287.0,20.9366,227.0,12.7316,9.6367,8.3203,8.0,-13.4219,902.8931,3.0592,79.0634,76.0,1.9279,7.4485,12.8062,34.1812,5.0262,0.861,80.1154,45.6832,76.0,27.0,24.0,236.0,125.0,280.0,0.0703,4.3125,5.6875,-2.4063,42.75,87.0938,-6.7969,0.4063,-23.9844,916.748,719.3604,21.0,0.8417,-1.2656,15.1094,72.2188,10.900583333333325,657789.0,l
94.12999999999865,633.0,2.4289,168.0672,1.7397,282.0,21.0084,232.0,7.9872,6.5313,4.5977,8.0,-11.5,708.374,3.0638,78.9916,75.0,1.8168,7.4873,13.2434,34.7872,5.2109,0.9185,83.187,47.6435,100.0,32.0,23.0,227.0,127.0,259.0,0.1758,3.25,4.125,-1.8086,42.25,84.375,8.9688,4.4688,24.5313,801.5747,617.7368,20.5,0.8698,5.3125,15.25,63.0,10.915149999999974,655014.0,r
94.2819999999997,643.0,2.3278,165.9751,1.6768,276.0,23.5457,242.0,11.995,9.3984,7.4531,10.0,-15.6875,865.5396,3.2391,76.3485,85.0,2.4204,8.0322,13.0807,35.5435,4.9574,0.832,80.3326,45.8218,87.0,14.0,26.0,236.0,131.0,274.0,0.1875,5.0625,7.4375,-2.6719,43.25,91.4844,-8.0313,-2.9063,-23.5156,882.9346,659.1797,21.0,0.8384,-1.8281,10.8438,73.7188,10.912683333333325,658515.0,l
94.84399999999869,634.0,2.4356,164.8352,1.7464,278.0,23.6264,228.0,8.7189,7.0508,5.1289,8.0,-11.9531,747.2534,3.2374,76.3736,86.0,2.379,7.6248,12.8996,35.2878,5.2179,0.8586,81.9181,46.8336,90.0,30.0,23.0,225.0,132.0,268.0,0.0313,3.9375,4.0,-2.0898,41.25,84.0,8.5938,2.3125,21.9531,800.7813,628.0518,20.5,0.8732,4.5313,13.5156,63.4688,10.927049999999976,655728.0,r
95.00499999999964,644.0,2.3508,167.5978,1.6932,286.0,20.1117,242.0,11.2235,8.3984,7.4453,8.0,-13.3594,843.811,3.007,79.8883,72.0,1.7203,7.5178,13.1368,34.3007,5.032,0.8936,81.2381,46.3997,85.0,28.0,24.0,234.0,123.0,274.0,0.3789,4.0625,5.0625,-2.3047,42.75,94.6563,-6.75,-5.6563,-23.3281,854.6753,690.7959,21.0,0.8466,1.3594,14.5156,74.0156,10.924733333333323,659238.0,l
95.57199999999864,635.0,2.4356,169.0141,1.7464,278.0,21.6901,274.0,8.8055,7.1992,5.0703,8.0,-14.7344,698.1812,3.1079,78.3099,77.0,1.9075,7.6721,13.4269,35.2878,5.2179,0.9216,83.806,48.0386,96.0,27.0,30.0,221.0,127.0,267.0,0.2891,3.375,4.4375,-1.8203,42.5,84.7188,8.3125,1.2344,20.9531,720.8862,662.7808,20.5,0.8732,4.2344,15.8438,63.2969,10.939183333333308,656456.0,r
95.72099999999966,645.0,2.3541,169.2525,1.6932,266.0,24.8588,209.0,12.5807,9.9102,7.75,11.0,-14.7656,814.7583,3.3308,75.0353,88.0,2.5689,8.5359,13.7269,36.8797,5.0001,0.8553,82.5381,47.2294,105.0,12.0,26.0,228.0,117.0,280.0,0.7227,6.0625,8.6875,-2.5391,42.75,96.1406,-5.25,-9.0938,-23.8281,824.646,698.3032,21.0,0.8466,3.2031,8.1563,74.9219,10.93666666666666,659954.0,l
