time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
4.407000000000153,1020.0,,164.3836,,286.0,21.6438,0.0,14.3545,12.8242,6.4492,13.0,-10.4219,1221.4355,3.1049,78.3562,79.0,,,,34.3007,,,,,75.0,12.0,12.0,262.0,125.0,282.0,0.0508,4.9375,9.75,-2.4844,43.75,74.2813,-4.8125,0.9844,-23.8906,1235.7178,534.729,21.5,,3.625,3.2344,68.9688,18.18848333333332,1095063.0,l
4.964999999999236,1009.0,,163.0435,,283.0,23.0978,0.0,7.8868,6.3281,4.707,11.0,-11.4375,884.7656,3.2014,76.9022,85.0,,,,34.6643,,,,,75.0,20.0,20.0,243.0,145.0,265.0,0.1406,3.25,5.5625,-2.207,42.75,76.8438,6.7656,5.1563,19.4063,925.5371,543.5791,21.0,,6.0156,7.3125,59.9531,18.2027833333333,1092272.0,r
5.136999999999944,1021.0,,164.8352,,287.0,21.1538,0.0,15.4522,13.9766,6.5898,13.0,-9.8125,1133.1787,3.0732,78.8462,77.0,,,,34.1812,,,,,76.0,12.0,12.0,263.0,130.0,275.0,0.0039,4.8125,10.375,-2.1992,43.75,79.5,-4.5156,-0.625,-22.3281,1149.7803,520.752,21.5,,1.9375,3.0156,69.8438,18.200649999999985,1095793.0,l
5.700999999999112,1010.0,,164.8352,,281.0,22.8022,0.0,10.9207,9.8672,4.6797,10.0,-10.0313,890.0146,3.1815,77.1978,83.0,,,,34.911,,,,,69.0,22.0,20.0,239.0,155.0,263.0,0.4414,3.1875,5.75,-1.7031,42.5,74.4844,7.2188,2.0,21.625,935.791,531.9824,21.0,,5.875,9.0625,58.9219,18.21504999999997,1093008.0,r
5.865000000000009,1022.0,1.9464,165.0619,1.4269,284.0,21.7631,0.0,12.3354,10.9922,5.5977,13.0,-9.9844,992.2485,3.1197,78.1293,79.0,2.4569,8.7267,12.816,34.5423,4.0892,0.6999,71.8955,40.4371,81.0,12.0,20.0,252.0,123.0,280.0,0.168,5.0,8.6875,-2.3711,43.75,78.0625,-4.6875,-0.4219,-18.4844,999.3286,542.9688,21.5,0.7135,0.5938,2.625,68.0781,18.21278333333332,1096521.0,l
6.428999999999178,1011.0,,163.9344,,279.0,23.7705,0.0,11.1173,9.6836,5.4609,12.0,-11.875,851.6235,3.2473,76.2295,87.0,,,,35.1613,,,,,77.0,12.0,20.0,247.0,149.0,263.0,0.1172,3.75,7.1875,-2.1836,42.5,74.8125,6.2188,4.1563,22.3594,898.1323,526.123,21.0,,4.5781,5.375,61.9688,18.2271833333333,1093736.0,r
6.592000000000098,1023.0,1.9398,165.2893,1.4138,287.0,20.9366,177.0,13.854,12.1758,6.6094,12.0,-10.8438,1125.6104,3.0592,79.0634,76.0,2.2952,8.6263,12.8062,34.1812,4.0776,0.7051,71.6439,40.2765,78.0,14.0,17.0,256.0,126.0,277.0,0.2109,4.375,9.0625,-2.4922,43.75,79.2969,-5.25,0.375,-22.7188,1137.8174,521.5454,21.5,0.7069,0.7813,4.5781,71.0313,18.224899999999984,1097248.0,l
7.160999999999149,1012.0,,164.8352,,283.0,22.2527,0.0,11.1234,9.6641,5.5078,10.0,-10.1563,1097.5342,3.1449,77.7473,81.0,,,,34.6643,,,,,73.0,24.0,18.0,241.0,147.0,265.0,0.1367,3.25,6.6875,-1.8125,42.5,75.4219,8.6094,4.6094,20.8125,1155.2734,526.8555,21.0,,4.8281,10.0938,58.0781,18.2393833333333,1094468.0,r
7.318000000000211,1024.0,1.9398,168.7764,1.4105,282.0,20.5634,152.0,14.9957,13.3906,6.75,12.0,-8.3594,1088.6841,3.0426,79.3249,73.0,2.1226,8.9567,13.3416,34.7872,4.0722,0.7372,73.191,41.2639,91.0,14.0,12.0,256.0,121.0,274.0,0.0352,5.0,9.375,-2.5508,43.75,76.7031,-4.6094,0.2031,-19.1719,1113.4033,530.2734,21.5,0.7052,1.3438,5.5781,68.2188,18.236999999999984,1097974.0,l
7.888999999999214,1013.0,1.9705,166.4355,1.4386,287.0,20.2778,101.0,11.3638,10.0039,5.3906,13.0,-8.7656,908.6304,3.0244,79.6117,73.0,2.0812,8.5713,12.9639,34.1812,4.1473,0.7339,72.7879,41.0066,74.0,20.0,18.0,249.0,141.0,266.0,0.0078,4.375,10.25,-1.9258,42.5,80.0313,4.9063,0.3594,21.6094,954.834,517.7002,21.0,0.7193,5.7031,3.5938,68.2813,18.251516666666635,1095196.0,r
8.028999999999996,1025.0,1.9168,166.8985,1.3907,293.0,18.3844,137.0,14.4416,13.2305,5.7891,11.0,-10.4219,883.5449,2.9078,81.5021,66.0,1.7599,8.5146,13.0014,33.4812,4.032,0.7344,71.6405,40.2743,73.0,18.0,20.0,255.0,122.0,280.0,0.1836,4.3125,6.5625,-2.2266,43.25,78.0938,-6.0938,1.3906,-21.2656,920.3491,538.8184,21.5,0.6954,0.6406,8.375,71.6719,18.248849999999983,1098685.0,l
8.609999999999218,1014.0,1.9605,166.6667,1.4219,285.0,20.8333,101.0,7.6465,5.9922,4.75,10.0,-10.5,741.272,3.0526,79.1667,75.0,2.2225,8.6935,13.0163,34.4211,4.1222,0.7247,72.6525,40.9202,86.0,14.0,24.0,247.0,149.0,248.0,0.1953,3.5625,6.375,-2.1445,42.75,77.2344,7.4688,3.0938,23.6719,769.3481,512.207,21.0,0.7109,3.5938,8.5938,64.6719,18.263533333333303,1095917.0,r
8.748000000000047,1026.0,1.9069,164.8352,1.3809,294.0,19.2308,140.0,11.3644,9.6563,5.9922,12.0,-11.4688,937.0117,2.9524,80.7692,70.0,1.9937,8.4325,12.6883,33.3673,4.0107,0.7046,70.5471,39.5766,75.0,14.0,18.0,262.0,125.0,274.0,0.3711,4.5,7.25,-2.5625,43.25,84.1719,-6.0781,-0.375,-17.4375,948.7915,519.165,21.5,0.6904,0.0469,6.0781,71.2969,18.26083333333332,1099404.0,l
9.329999999999243,1015.0,1.9638,170.2128,1.4219,293.0,16.7614,142.0,9.7636,8.7305,4.3711,10.0,-10.2031,609.9854,2.8123,83.1206,59.0,1.3758,8.4819,13.542,33.4812,4.1391,0.795,73.8881,41.7088,89.0,22.0,24.0,247.0,119.0,267.0,0.4258,3.4375,5.6875,-1.6875,43.25,70.5156,7.9375,0.3281,28.4375,642.7612,535.3394,21.0,0.7109,4.0469,10.8281,66.1406,18.275533333333303,1096637.0,r
9.476000000000113,1027.0,1.8741,166.8985,1.3579,311.0,13.3705,175.0,13.8523,11.5313,7.6758,10.0,-11.9375,1055.542,2.6238,86.509,48.0,0.9536,8.0569,13.2216,31.5434,3.9541,0.7632,70.2573,39.3916,69.0,22.0,20.0,269.0,116.0,272.0,0.1953,5.8125,6.6875,-2.0234,43.75,75.9063,-7.0156,1.625,-22.75,1108.5815,500.3052,21.5,0.6789,1.3906,10.0,71.3125,18.27296666666665,1100132.0,l
10.0349999999994,1016.0,1.9471,164.8352,1.4118,285.0,21.7033,178.0,11.2807,9.582,5.9531,10.0,-10.9375,900.2075,3.1088,78.2967,79.0,2.4831,8.6742,12.7718,34.4211,4.0919,0.6971,71.7023,40.3138,81.0,16.0,20.0,249.0,137.0,265.0,0.2695,4.3125,7.625,-2.1602,43.25,76.6563,7.8281,6.1875,22.9844,939.0259,509.7656,21.0,0.7059,5.2656,8.6406,63.6406,18.287283333333303,1097342.0,r
10.195000000000164,1028.0,1.8741,166.6667,1.3546,292.0,18.8889,157.0,14.3275,12.3047,7.3398,12.0,-10.3906,1074.585,2.9315,81.1111,68.0,1.918,8.6785,12.9677,33.5959,3.9343,0.7093,70.6106,39.617,87.0,14.0,18.0,260.0,117.0,272.0,0.1563,5.4375,9.0,-2.5664,43.75,81.8906,-5.0625,-3.5,-20.6719,1085.3882,520.4468,21.5,0.6773,3.5469,4.875,72.2656,18.284949999999984,1100851.0,l
10.762999999999463,1017.0,1.927,164.3836,1.3951,290.0,20.5479,180.0,8.3493,7.2188,4.1953,9.0,-11.875,741.333,3.0345,79.4521,75.0,2.2651,8.5116,12.6515,33.8276,4.052,0.6966,70.9337,39.8233,72.0,27.0,26.0,237.0,133.0,273.0,0.1289,2.8125,4.0625,-1.7305,43.25,73.2344,8.5156,-1.3281,24.7656,757.5073,536.1328,21.0,0.6975,5.3281,12.8594,61.7813,18.29941666666664,1098070.0,r
10.915000000000193,1029.0,1.8477,166.4355,1.3316,307.0,14.7222,162.0,13.3144,11.1445,7.2852,10.0,-10.2031,921.3257,2.6971,85.1595,53.0,1.1855,8.2445,13.0399,31.9544,3.8899,0.7362,69.6007,38.9726,67.0,24.0,18.0,265.0,122.0,272.0,0.125,5.375,7.0,-2.0898,43.0,85.9688,-5.6563,-1.1094,-18.375,931.8848,519.165,21.5,0.6658,4.3594,10.5469,74.4688,18.296949999999985,1101571.0,l
11.492999999999256,1018.0,1.927,168.5393,1.3917,289.0,18.8202,192.0,11.1612,9.8906,5.1719,9.0,-11.7188,740.2344,2.9273,81.1798,67.0,1.8123,8.6969,13.2601,33.9446,4.0509,0.7452,72.5044,40.8257,83.0,24.0,24.0,241.0,141.0,255.0,0.0547,4.0,6.8125,-1.9375,42.5,74.3906,8.6406,-0.75,22.3438,773.4985,478.5767,21.0,0.6959,2.4531,12.875,60.0625,18.311583333333303,1098800.0,r
11.636000000000196,1030.0,1.8543,164.8352,1.3381,298.0,18.1319,166.0,10.7619,8.5742,6.5039,12.0,-13.9844,1024.7192,2.8859,81.8681,66.0,1.8291,8.4495,12.6821,32.9195,3.8957,0.6941,69.3244,38.7962,79.0,12.0,20.0,266.0,119.0,272.0,0.1133,4.125,7.125,-2.5898,43.0,80.5,-5.9531,-1.25,-22.9688,1037.2314,560.1807,21.5,0.6691,0.7344,4.4844,72.7813,18.30896666666665,1102292.0,l
12.204999999999243,1019.0,1.9137,165.7459,1.3817,283.0,21.8232,201.0,9.1121,8.1328,4.1094,9.0,-11.1875,755.188,3.1166,78.1768,79.0,2.5371,8.8895,12.9198,34.6643,4.0143,0.6906,71.441,40.1471,75.0,26.0,26.0,231.0,149.0,261.0,0.1992,2.625,3.75,-1.625,42.5,72.1563,8.6875,1.4531,25.7188,765.8081,547.4854,21.0,0.6909,8.4688,12.4063,60.6875,18.32344999999997,1099512.0,r
12.36400000000026,1031.0,1.851,167.8322,1.3316,306.0,14.2857,160.0,12.5484,10.7969,6.3945,10.0,-11.3281,910.1563,2.6732,85.5944,51.0,1.0978,8.3259,13.2908,32.0588,3.8963,0.7526,70.2208,39.3683,81.0,20.0,19.0,267.0,115.0,266.0,0.0508,4.625,7.0625,-2.3711,42.75,80.9688,-5.9688,-5.1094,-20.375,919.5557,529.3579,21.5,0.6658,2.25,8.6094,73.6563,18.321099999999987,1103020.0,l
12.928999999999178,1020.0,1.9103,165.2893,1.375,289.0,20.3857,206.0,8.3457,6.8594,4.7539,9.0,-13.1406,677.8564,3.0242,79.6143,74.0,2.2373,8.6331,12.7858,33.9446,4.013,0.699,70.9658,39.8438,77.0,22.0,28.0,239.0,135.0,267.0,0.2305,3.125,5.3125,-1.8789,42.5,74.4844,10.0156,4.9531,26.9531,698.0591,542.1753,21.0,0.6875,8.8125,13.1094,62.0625,18.335516666666635,1100236.0,r
13.079000000000406,1032.0,1.8543,165.7459,1.3381,296.0,18.232,186.0,7.2249,5.8398,4.2539,12.0,-13.5,816.5283,2.8919,81.768,66.0,1.8291,8.5569,12.8223,33.1419,3.8937,0.7003,69.7264,39.0527,83.0,12.0,22.0,262.0,115.0,274.0,0.1328,3.6875,4.625,-2.4063,43.5,75.3281,-5.625,-0.8438,-21.6719,821.5332,530.7617,21.5,0.6691,-2.5781,5.7031,67.25,18.33301666666665,1103735.0,l
13.65499999999929,1021.0,1.917,164.8352,1.3817,281.0,22.8022,211.0,8.1715,6.9336,4.3242,11.0,-14.0938,705.2002,3.1815,77.1978,83.0,2.8002,8.9372,12.8383,34.911,4.0198,0.676,71.2693,40.0374,91.0,10.0,30.0,241.0,127.0,269.0,0.3008,3.8125,6.3125,-2.1875,42.75,67.6406,6.3438,0.2188,29.6094,719.5435,503.6011,21.0,0.6909,1.1406,7.9844,59.8906,18.347616666666635,1100962.0,r
13.803000000000338,1033.0,1.8675,166.8985,1.348,298.0,16.9916,224.0,12.1912,10.4648,6.2539,11.0,-11.1406,835.8765,2.8255,82.8929,61.0,1.5512,8.491,13.0144,32.9195,3.9255,0.7274,70.4443,39.5109,81.0,16.0,20.0,262.0,113.0,276.0,0.1484,4.5625,7.8125,-2.5313,43.5,79.25,-5.8438,1.3438,-22.9219,846.1914,530.5786,21.5,0.674,1.8281,7.6094,71.2031,18.34508333333332,1104459.0,l
14.382999999999356,1022.0,1.9036,169.4915,1.3717,293.0,17.2316,198.0,8.4792,6.8281,5.0273,9.0,-12.7344,829.7119,2.8328,82.7684,61.0,1.5244,8.6552,13.4193,33.4812,4.0021,0.758,72.2295,40.6503,89.0,22.0,26.0,245.0,123.0,263.0,0.1641,3.625,6.375,-1.9414,42.25,72.25,10.2031,8.25,27.3906,843.2617,498.7793,21.0,0.6858,8.2656,12.4063,62.6875,18.35974999999997,1101690.0,r
14.52200000000039,1034.0,1.8708,170.9402,1.3447,308.0,12.2507,227.0,10.5594,9.8242,3.8711,10.0,-9.9375,778.6865,2.5584,87.7493,43.0,0.7728,8.3391,14.0145,31.8506,3.9434,0.8022,71.6914,40.3069,91.0,22.0,20.0,266.0,109.0,260.0,0.2188,4.0,6.5,-2.1875,43.25,86.9375,-5.7188,-3.5938,-20.8438,788.5742,532.4707,21.5,0.6724,4.5156,9.0,74.25,18.35706666666665,1105178.0,l
15.09099999999944,1023.0,1.9003,165.2893,1.3717,303.0,16.5289,160.0,8.2754,6.9297,4.5234,9.0,-10.0313,637.5732,2.7921,83.4711,60.0,1.4748,8.1513,12.78,32.3762,4.0053,0.7302,70.3028,39.4206,73.0,26.0,24.0,253.0,125.0,267.0,0.0859,2.75,4.4375,-1.207,42.25,70.7656,6.3281,1.375,25.4531,663.269,540.6494,21.0,0.6858,8.3594,11.5156,62.4375,18.37154999999997,1102398.0,r
15.224000000000387,1035.0,1.9102,169.2525,1.371,300.0,15.2542,201.0,11.5177,9.6055,6.3555,12.0,-12.1406,888.0005,2.7267,84.6262,54.0,1.1953,8.3755,13.4519,32.7,4.0247,0.7796,72.1875,40.6235,101.0,12.0,22.0,266.0,95.0,272.0,0.1797,4.375,7.9375,-2.4063,43.25,83.3438,-5.5625,-3.6406,-19.2969,895.874,513.2446,21.5,0.6855,0.0781,5.1406,72.5469,18.36876666666665,1105880.0,l
15.816999999999323,1024.0,1.9137,168.0672,1.3784,293.0,17.9272,139.0,9.9752,8.4648,5.2773,10.0,-15.2188,851.1353,2.8737,82.0728,64.0,1.6698,8.5679,13.1854,33.4812,4.0249,0.7447,71.9207,40.4532,93.0,14.0,26.0,253.0,121.0,261.0,0.1953,3.6875,7.0,-2.168,42.25,74.5,7.0781,5.9063,24.7813,863.3423,486.5112,21.0,0.6892,6.6875,8.9375,60.6875,18.38364999999997,1103124.0,r
15.933000000000447,1036.0,1.8971,167.5978,1.3579,313.0,12.5698,211.0,9.0681,8.1836,3.9063,9.0,-10.8281,713.9282,2.5751,87.4302,45.0,0.8382,7.9501,13.4323,31.3419,4.0092,0.7843,70.9083,39.8071,76.0,25.0,22.0,266.0,109.0,270.0,0.207,3.8125,5.3125,-2.2031,43.5,79.0,-6.125,-1.5313,-20.0625,725.708,539.0625,21.5,0.6789,-0.3281,12.2969,71.0781,18.380583333333323,1106589.0,l
16.530999999999494,1025.0,1.907,171.4286,1.3683,299.0,14.5714,133.0,7.8229,6.5703,4.2461,8.0,-13.8281,702.0264,2.6823,85.4286,51.0,1.0683,8.5097,13.8536,32.8094,4.0162,0.7996,72.8615,41.0536,95.0,24.0,32.0,243.0,119.0,255.0,0.1797,3.3125,5.5625,-1.6992,41.75,75.6875,9.7969,4.375,27.875,708.9844,500.6104,21.0,0.6842,5.7813,13.8438,61.5469,18.39554999999997,1103838.0,r
16.649000000000342,1037.0,1.9069,167.364,1.3677,312.0,12.8492,218.0,13.1513,11.5859,6.2227,10.0,-10.1719,832.8857,2.5962,87.0293,46.0,0.8695,7.9339,13.349,31.4423,4.0307,0.786,71.1439,39.9574,77.0,22.0,20.0,270.0,107.0,272.0,0.1484,4.625,7.0625,-2.0078,43.5,80.9844,-6.5625,-2.1406,-22.7813,850.2808,554.1992,21.5,0.6839,0.5469,10.875,73.5156,18.39251666666665,1107305.0,l
17.23099999999954,1026.0,1.9003,168.0672,1.3616,302.0,15.4062,170.0,8.5827,7.1484,4.75,10.0,-12.5625,785.8887,2.7285,84.5938,55.0,1.2485,8.2946,13.2624,32.4834,4.0042,0.7629,71.3865,40.1123,86.0,22.0,25.0,255.0,115.0,265.0,0.2969,3.625,6.1875,-1.6289,42.5,69.0938,8.0781,2.25,25.6875,788.269,495.6055,21.0,0.6808,6.5625,10.3906,63.0,18.40721666666664,1104538.0,r
17.366000000000213,1038.0,1.9069,168.7764,1.3612,307.0,13.5211,212.0,11.9218,10.4414,5.7539,12.0,-12.6719,968.811,2.6319,86.3572,48.0,0.9513,8.142,13.5062,31.9544,4.025,0.791,71.7853,40.3668,95.0,12.0,20.0,275.0,52.0,314.0,0.2891,4.0,7.375,-2.6953,43.25,81.2344,-5.0469,-4.2188,-6.1719,983.7646,533.6914,21.5,0.6806,0.7344,5.5,73.3906,18.404466666666654,1108022.0,l
18.077000000000226,1039.0,1.9004,166.6667,1.3579,358.0,0.5556,218.0,10.5848,9.4414,4.7852,10.0,-10.7188,749.6948,2.0223,99.4444,2.0,0.0017,7.019,17.9344,27.4022,4.0736,0.8908,70.4215,39.4964,79.0,24.0,20.0,314.0,53.0,278.0,0.0625,3.4375,6.0625,-2.1328,43.5,76.8906,-5.9219,-1.9531,-22.0781,757.0801,515.686,21.5,0.6789,-2.4531,10.4063,79.1875,18.416316666666653,1108733.0,l
18.660999999999376,1028.0,1.917,167.5978,1.3683,306.0,14.5251,204.0,7.9922,7.1406,3.5898,8.0,-11.625,757.5073,2.6797,85.4749,52.0,1.1106,8.09,13.2447,32.0588,4.047,0.7744,71.4797,40.1718,84.0,24.0,28.0,254.0,113.0,265.0,0.2969,2.75,4.9375,-1.6016,42.75,67.8125,8.7344,3.5,29.9531,761.2305,479.0039,21.0,0.6842,6.5,13.4688,63.9063,18.43104999999997,1105968.0,r
18.797000000000253,1040.0,1.8675,167.364,1.3316,365.0,0.0,189.0,11.5602,10.1211,5.5859,10.0,-12.0781,886.1084,1.9288,101.8131,-7.0,0.0207,7.1705,20.7563,26.8767,4.0041,0.9067,70.0953,39.2882,83.0,20.0,22.0,323.0,48.0,272.0,0.1133,3.9375,6.375,-2.1367,43.5,79.6406,-5.625,-4.2813,-19.75,895.9351,532.1655,21.5,0.6658,-1.0313,8.875,83.1563,18.428316666666653,1109453.0,l
19.37699999999927,1029.0,1.9036,168.0672,1.3583,300.0,15.9664,193.0,7.1652,6.3164,3.3828,8.0,-12.5781,591.1255,2.76,84.0336,57.0,1.3442,8.3503,13.2347,32.7,4.0097,0.759,71.5088,40.1903,84.0,24.0,30.0,246.0,118.0,266.0,0.3047,3.0,4.625,-1.4141,42.5,69.75,9.2031,0.9844,29.9688,601.8677,505.6152,21.0,0.6791,5.5938,14.0469,61.4688,18.442983333333306,1106684.0,r
19.514000000000124,1041.0,1.851,168.0672,1.3184,298.0,16.5266,156.0,9.449,7.7305,5.4336,12.0,-12.4844,901.123,2.7919,83.4734,59.0,1.4837,8.5939,13.2132,32.9195,3.8883,0.7321,70.4367,39.5061,95.0,12.0,20.0,266.0,107.0,268.0,0.0508,4.3125,7.0625,-2.5664,43.5,75.6719,-5.0938,-0.7969,-19.2969,909.1797,510.1929,21.5,0.6592,1.7031,5.4375,70.2344,18.44026666666665,1110170.0,l
20.09099999999921,1030.0,1.9036,165.7459,1.3616,296.0,18.232,191.0,8.3075,6.9141,4.6055,9.0,-12.4063,800.415,2.8919,81.768,66.0,1.7975,8.402,12.8223,33.1419,4.0053,0.7197,70.7527,39.7078,76.0,22.0,24.0,250.0,118.0,278.0,0.3008,3.3125,6.125,-1.6094,42.5,66.9219,7.875,3.2656,28.3906,809.9976,520.4468,21.0,0.6808,8.875,10.9844,62.5313,18.454883333333303,1107398.0,r
20.228000000000293,1042.0,1.8642,168.7764,1.3316,302.0,14.9296,155.0,8.8918,7.7344,4.3867,13.0,-12.7656,757.0801,2.7086,84.9508,53.0,1.1855,8.4473,13.3957,32.4834,3.9221,0.7595,70.9567,39.838,97.0,12.0,22.0,268.0,101.0,268.0,0.2422,4.0,6.875,-2.5703,43.25,74.3594,-5.2969,-0.125,-16.8594,757.4463,523.8647,21.5,0.6658,1.0156,4.0938,68.7344,18.452166666666653,1110884.0,l
20.814999999999145,1031.0,1.9036,168.5393,1.3583,294.0,17.4157,198.0,9.6425,7.9336,5.4805,9.0,-12.9375,793.2739,2.8435,82.5843,62.0,1.5903,8.5812,13.2656,33.3673,4.0032,0.749,71.8509,40.4087,88.0,22.0,28.0,244.0,122.0,264.0,0.375,4.25,6.875,-1.5625,42.5,68.9375,8.5781,0.9688,28.3906,797.8516,516.9678,21.0,0.6791,6.1563,11.9688,62.0625,18.46694999999997,1108122.0,r
20.93900000000008,1043.0,1.8609,166.205,1.3316,329.0,8.8643,159.0,9.7206,7.6875,5.9492,9.0,-12.9219,957.3364,2.3891,91.1357,32.0,0.4322,7.6228,13.8435,29.8176,3.9439,0.791,69.3218,38.7945,82.0,25.0,26.0,278.0,30.0,327.0,0.0195,3.0,4.4375,-2.125,43.5,85.4688,-8.0625,-1.9375,-7.5781,964.2334,535.1563,21.5,0.6658,3.8281,11.8125,81.9219,18.46401666666665,1111595.0,l
21.52699999999913,1032.0,1.9137,168.5393,1.365,270.0,24.1573,196.0,7.3141,7.2031,1.2695,13.0,-9.8438,644.3481,3.2741,75.8427,86.0,3.0427,9.5943,13.5325,36.3333,4.0013,0.6896,73.0254,41.1582,110.0,4.0,26.0,240.0,120.0,268.0,0.3164,4.125,6.625,-1.6328,42.5,70.7344,3.2656,4.875,26.8906,652.8931,518.9209,21.0,0.6825,9.9219,4.1875,61.875,18.478816666666635,1108834.0,r
