Unnamed: 0,time_sec,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,time_min,timestamp,foot
0,0.0700000000000002,4.0,,178.8376,,204.0,39.1045,0.0,15.8865,2.0781,15.75,11.0,-8.3125,601.0742,4.5784,60.8048,131.0,,,,48.0882,,,,,123.0,18.0,29.0,157.0,103.0,338.0,0.2148,9.5,2.6875,-1.6875,36.5,104.5156,-1.75,0.4688,-6.6875,633.9111,1048.9502,25.5,,2.3594,6.5156,72.6406,0.4720333333333333,33985.0,l
1,0.3900000000000005,3.0,,225.1407,,306.0,0.0,0.0,1.1324,0.207,1.1133,1.0,-12.0469,249.4507,1.4837,114.8218,-40.0,,,,32.0588,,,,,235.0,135.0,141.0,30.0,8.0,219.0,0.3867,1.1875,0.1875,0.0,35.75,1.1875,-15.8906,-0.6094,5.0781,352.5391,147.2778,25.5,,2.75,52.6563,1.5156,0.4660166666666667,32672.0,r
2,0.7409999999999997,5.0,,165.9751,,218.0,39.6122,0.0,17.2195,12.6602,11.6719,9.0,-5.5469,507.019,4.633,60.3043,143.0,,,,45.0,,,,,81.0,19.0,17.0,182.0,141.0,328.0,1.4219,9.5,9.4375,-1.6914,37.0,101.8906,-0.7656,-2.9375,-14.0156,765.5029,942.5049,25.5,,8.3906,12.125,71.375,0.4832166666666667,34656.0,l
3,0.9230000000000018,4.0,,180.1802,,207.0,37.8378,0.0,13.9174,2.2969,13.7266,11.0,-7.8281,512.3291,4.4348,62.1622,126.0,,,,47.3913,,,,,151.0,12.0,22.0,173.0,108.0,302.0,0.875,10.9375,3.5,-2.4102,35.75,102.5469,-0.5313,-11.6406,-17.4531,591.0645,866.8213,25.5,,-7.2188,7.5156,69.6094,0.4749,33205.0,r
4,1.4639999999999986,6.0,,170.9402,,231.0,34.188,0.0,19.3144,15.75,11.1797,7.0,-9.6563,872.6196,4.0779,65.812,120.0,,,,42.4675,,,,,87.0,22.0,12.0,197.0,161.0,289.0,1.2773,9.375,10.625,-2.6758,37.0,99.0781,-2.4063,0.9375,-12.0,978.5156,859.314,25.5,,8.4063,16.8594,70.6094,0.4952666666666667,35379.0,l
5,1.5890000000000022,5.0,,165.2893,,213.0,41.3223,0.0,16.1894,3.7461,15.75,15.0,-9.1563,617.5537,4.8169,58.6777,150.0,,,,46.0563,,,,,88.0,12.0,26.0,175.0,167.0,300.0,0.6328,14.5,2.6875,-1.7617,35.75,110.9219,0.0313,-13.4219,-25.7188,721.0693,974.4873,25.5,,-4.1719,0.1406,70.6094,0.486,33871.0,r
6,2.165999999999997,7.0,,169.2525,,211.0,40.3955,0.0,20.6358,14.2539,14.9219,10.0,-10.4063,758.1787,4.7204,59.5205,143.0,,,,46.4929,,,,,85.0,14.0,18.0,179.0,176.0,296.0,0.0859,12.75,12.25,-2.9336,37.0,119.2031,-2.9063,4.25,-10.5469,915.5273,837.6465,25.5,,2.25,10.3125,59.2656,0.5069666666666667,36081.0,l
7,2.3150000000000013,6.0,,168.0672,,215.0,39.7759,0.0,15.9447,5.3633,15.0156,13.0,-9.9688,938.2324,4.6419,60.2241,142.0,,,,45.6279,,,,,100.0,10.0,14.0,191.0,157.0,296.0,0.4297,10.3125,2.625,-2.3516,36.0,105.9375,-0.1875,-14.2344,-15.625,1019.7144,947.3267,25.5,,-7.9219,4.25,68.1719,0.4981,34597.0,r
8,2.875,8.0,,167.8322,,218.0,38.9356,0.0,19.2603,15.75,11.0859,7.0,-5.2813,918.2129,4.5596,60.979,139.0,,,,45.0,,,,,69.0,26.0,12.0,180.0,173.0,308.0,0.082,9.375,10.875,-1.8438,37.5,127.5469,-2.5938,-9.7031,-14.5469,937.8662,889.0381,25.5,,3.4219,16.0156,78.1406,0.5187833333333334,36790.0,l
9,3.029,7.0,,174.6725,,231.0,32.6531,0.0,11.3895,10.0664,5.3281,9.0,-12.4375,821.0449,3.9481,67.2489,112.0,,,,42.4675,,,,,117.0,24.0,20.0,187.0,157.0,263.0,0.5977,7.75,6.8125,-2.0273,36.0,125.2656,2.2969,-0.1719,-18.6719,939.3311,979.7363,25.5,,-5.5,12.7969,69.4375,0.51,35311.0,r
