YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,283.4750708687678,0.2167750541937635,1,l,0.2300000000000004,7.0,266.0,13.0,0.0,168.3029,0.7337001834250461,163.5545454545454,,,,l,0.2501250625312656,0.2334500583625146
r,233.4500583625145,0.6003001500750376,1,r,0.7959999999999994,9.0,217.0,13.0,0.0,182.9268,0.6836751709187929,175.52195121951215,0.0,0.0,80.0,r,0.2001000500250125,0.6169751542437886
l,233.4500583625144,0.9504752376188096,2,l,0.943000000000005,8.0,246.0,10.0,0.0,178.3061,0.6503251625812906,184.52307692307696,0.0,0.0,80.0,l,0.2334500583625144,0.9504752376188096
r,233.4500583625143,1.2839753209938305,2,r,1.4520000000000015,10.0,237.0,12.0,0.0,162.1622,0.6670001667500416,179.91000000000005,0.0,0.0,80.0,r,0.2501250625312656,1.2339503084875771
l,300.1500750375188,1.6008004002001002,3,l,1.6160000000000032,9.0,288.0,7.0,0.0,165.2893,0.7170251792562947,167.35813953488375,0.0,0.0,80.0,,,
r,283.4750708687674,1.950975487743872,3,r,2.192,11.0,259.0,11.0,0.0,168.5393,0.7170251792562947,167.35813953488375,0.0,0.0,80.0,,,
l,300.1500750375188,2.317825579456395,4,l,2.3420000000000023,10.0,274.0,7.0,0.0,168.0672,0.7170251792562947,167.35813953488375,0.0,0.0,80.0,,,
r,283.4750708687679,2.668000667000167,4,r,2.904,12.0,263.0,9.0,0.0,163.0435,0.7503751875937974,159.9199999999999,0.0,0.0,80.0,,,
l,316.8250792062705,3.0348507587126896,5,l,3.0560000000000045,11.0,278.0,6.0,0.0,161.9433,0.7503751875937974,159.9199999999999,0.0,0.0,80.0,,,
r,283.4750708687679,3.418375854593964,5,r,3.640000000000001,13.0,261.0,12.0,0.0,165.2893,0.7170251792562943,167.35813953488386,0.0,0.0,80.0,,,
l,300.1500750375188,3.785225946306487,6,l,3.7970000000000006,12.0,288.0,6.0,0.0,163.4877,0.7170251792562947,167.35813953488375,0.0,0.0,80.0,,,
r,300.1500750375188,4.1354010338502585,6,r,4.366,14.0,270.0,12.0,0.0,162.1622,0.7337001834250456,163.55454545454552,0.0,0.0,80.0,,,
l,300.1500750375188,4.502251125562782,7,l,4.531000000000002,13.0,284.0,8.0,0.0,162.8223,0.7503751875937965,159.92000000000007,0.0,0.0,80.0,,,
r,316.8250792062705,4.869101217275304,7,r,5.105999999999998,15.0,272.0,10.0,0.0,164.3836,0.7337001834250465,163.5545454545453,0.0,0.0,80.0,,,
l,300.1500750375188,5.252626313156578,8,l,5.268000000000001,14.0,289.0,8.0,0.0,161.7251,0.7337001834250456,163.55454545454552,0.0,0.0,80.0,,,
r,316.82507920626966,5.602801400700351,8,r,5.835999999999999,16.0,282.0,9.0,0.0,157.8947,0.7670501917625474,156.44347826086968,0.0,0.0,80.0,,,
l,316.8250792062705,5.986326496581624,9,l,6.009999999999998,15.0,292.0,7.0,95.0,156.658,0.7670501917625483,156.44347826086948,0.0,0.0,80.0,,,
r,300.1500750375188,6.369851592462898,9,r,6.5959999999999965,17.0,282.0,8.0,123.0,153.8462,0.7837251959312992,153.1148936170212,0.0,0.0,80.0,,,
l,316.82507920626966,6.753376688344172,10,l,6.776000000000003,16.0,288.0,8.0,71.0,152.6718,0.7837251959312992,153.1148936170212,0.0,0.0,80.0,,,
r,283.4750708687679,7.153576788394197,10,r,7.375999999999998,18.0,281.0,9.0,167.0,156.0468,0.7670501917625483,156.44347826086948,0.0,0.0,80.0,,,
l,316.82507920626966,7.537101884275471,11,l,7.561999999999998,17.0,296.0,6.0,75.0,152.2843,0.8004002001000492,149.92500000000015,0.0,0.0,80.0,,,
r,300.1500750375179,7.9206269801567455,11,r,8.144999999999996,19.0,286.0,8.0,164.0,152.6718,0.7837251959312983,153.1148936170214,0.0,0.0,80.0,,,
l,300.1500750375196,8.33750208437552,12,l,8.350000000000001,18.0,306.0,6.0,82.0,152.6718,0.7837251959313001,153.11489361702107,0.0,0.0,80.0,,,
r,300.1500750375196,8.704352176088044,12,r,8.931000000000001,20.0,282.0,9.0,132.0,151.3241,0.8170752042688019,146.86530612244883,0.0,0.0,80.0,,,
l,316.82507920626966,9.12122728030682,13,l,,,,,,,0.8004002001000501,149.92499999999998,0.0,0.0,80.0,,,
r,283.4750708687679,9.521427380356846,13,r,9.724,21.0,292.0,8.0,142.0,148.8834,0.7837251959312983,153.1148936170214,0.0,0.0,82.0,,,
l,300.1500750375179,9.92162748040687,14,l,,,,,,,0.8004002001000501,149.92499999999998,0.0,0.0,82.0,,,
r,300.1500750375196,10.305152576288144,14,r,10.529999999999994,22.0,298.0,8.0,139.0,147.9655,0.8170752042688019,146.86530612244883,0.0,0.0,82.0,,,
l,316.82507920626966,10.72202768050692,15,l,,,,,,,0.8004002001000501,149.92499999999998,0.0,0.0,85.0,,,
r,300.1500750375179,11.122227780556946,15,r,11.340999999999994,23.0,297.0,8.0,137.0,150.7538,0.8004002001000501,149.92499999999998,0.0,0.0,85.0,,,
