YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,200.1000500250125,0.1667500416875104,1,l,0.1500000000000003,5.0,232.0,3.0,23.0,177.7778,0.6836751709187927,175.5219512195122,,,,,,
r,200.1000500250125,0.4835751208937802,1,r,0.4600000000000008,8.0,207.0,8.0,0.0,174.1655,0.6670001667500416,179.91000000000005,,,,,,
l,183.42504585626148,0.8504252126063031,2,l,0.8250000000000011,6.0,206.0,10.0,30.0,184.8998,0.6336501584125395,189.37894736842108,90.0,0.0,95.0,,,
r,216.7750541937636,1.1505752876438218,2,r,1.149000000000003,9.0,225.0,8.0,0.0,184.0491,0.6503251625812907,184.5230769230769,90.0,0.0,95.0,,,
l,216.7750541937636,1.4840753710188426,3,l,1.4739999999999984,7.0,208.0,10.0,17.0,179.91,0.6503251625812907,184.5230769230769,90.0,0.0,95.0,,,
r,216.7750541937636,1.8009004502251125,3,r,1.801000000000002,10.0,238.0,3.0,0.0,185.1852,0.6503251625812905,184.523076923077,90.0,0.0,96.0,,,
l,233.4500583625147,2.1344005336001333,4,l,2.141,8.0,230.0,3.0,42.0,192.3077,0.6503251625812907,184.5230769230769,90.0,0.0,96.0,,,
r,233.4500583625147,2.451225612806403,4,r,2.4490000000000016,11.0,239.0,4.0,0.0,185.4714,0.6503251625812907,184.5230769230769,90.0,0.0,96.0,,,
l,233.4500583625143,2.784725696181424,5,l,2.764999999999999,9.0,225.0,5.0,76.0,203.0457,0.6336501584125402,189.37894736842085,90.0,0.0,96.0,,,
r,216.7750541937634,3.1015507753876936,5,r,3.096000000000002,12.0,234.0,5.0,0.0,197.0443,0.6003001500750376,199.9,90.0,0.0,96.0,,,
l,216.7750541937634,3.418375854593964,6,l,3.356,10.0,234.0,4.0,101.0,198.0198,0.566950141737534,211.6588235294123,90.0,0.0,96.0,,,
r,216.7750541937638,3.701850925462731,6,r,,,,,,,0.5836251459062862,205.61142857142863,140.0,442.0,96.0,,,
l,233.4500583625156,3.985325996331498,7,l,3.9620000000000015,11.0,244.0,4.0,119.0,195.7586,0.6169751542437889,194.4972972972972,140.0,442.0,96.0,,,
r,233.4500583625143,4.285476071369017,7,r,4.301000000000004,14.0,235.0,6.0,0.0,197.0443,0.6169751542437885,194.49729729729737,140.0,442.0,96.0,,,
l,233.4500583625152,4.602301150575287,8,l,4.575000000000001,12.0,234.0,5.0,155.0,194.4895,0.6336501584125402,189.37894736842085,216.0,280.0,96.0,,,
r,233.4500583625152,4.902451225612806,8,r,4.910000000000002,15.0,235.0,5.0,0.0,195.122,0.6336501584125394,189.3789473684211,216.0,280.0,96.0,,,
l,216.7750541937634,5.235951308987827,9,l,5.191999999999998,13.0,240.0,3.0,159.0,196.0784,0.6003001500750367,199.9000000000003,216.0,280.0,96.0,,,
r,216.7750541937643,5.536101384025345,9,r,5.525000000000004,16.0,236.0,5.0,0.0,195.4397,0.6169751542437893,194.49729729729705,216.0,240.0,97.0,,,
l,216.7750541937643,5.836251459062864,10,l,5.803999999999997,14.0,237.0,6.0,161.0,189.5735,0.6336501584125402,189.37894736842085,216.0,240.0,97.0,,,
r,233.4500583625143,6.153076538269135,10,r,6.139000000000005,17.0,241.0,6.0,212.0,190.779,0.6169751542437885,194.49729729729737,216.0,240.0,97.0,,,
l,216.7750541937634,6.469901617475404,11,l,6.436999999999999,15.0,240.0,6.0,183.0,185.4714,0.6169751542437885,194.49729729729737,216.0,240.0,97.0,,,
r,233.4500583625143,6.770051692512923,11,r,6.768000000000004,18.0,235.0,6.0,248.0,188.9764,0.6336501584125394,189.3789473684211,216.0,227.0,97.0,,,
l,233.4500583625143,7.086876771719193,12,l,7.083999999999998,16.0,234.0,4.0,168.0,191.3876,0.6336501584125394,189.3789473684211,216.0,227.0,97.0,,,
r,283.4750708687679,7.403701850925462,12,r,7.403000000000006,19.0,239.0,5.0,285.0,187.5,0.6503251625812903,184.52307692307704,216.0,227.0,97.0,,,
l,233.4500583625143,7.720526930131732,13,l,7.710999999999997,17.0,238.0,6.0,168.0,194.8052,0.667000166750042,179.9099999999999,188.0,170.0,99.0,,,
r,216.7750541937643,8.054027013506753,13,r,8.043000000000005,20.0,228.0,6.0,338.0,192.0,0.6169751542437893,194.49729729729705,188.0,170.0,99.0,,,
l,200.1000500250125,8.387527096881774,14,l,8.326999999999996,18.0,240.0,5.0,109.0,193.2367,0.5836251459062858,205.61142857142883,188.0,170.0,99.0,,,
r,216.77505419376251,8.671002167750542,14,r,8.668000000000008,21.0,238.0,5.0,353.0,197.3684,0.6003001500750376,199.9,188.0,193.0,102.0,,,
l,233.4500583625143,8.97115224278806,15,l,8.947999999999999,19.0,240.0,4.0,104.0,190.1743,0.6336501584125394,189.3789473684211,188.0,193.0,102.0,,,
r,233.4500583625143,9.27130231782558,15,r,9.276000000000003,22.0,243.0,5.0,361.0,189.5735,0.6503251625812876,184.5230769230778,188.0,193.0,102.0,,,
