YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,300.1500750375188,0.3668500917125229,1,l,0.3399999999999998,6.0,342.0,10.0,0.0,154.6392,0.767050191762548,156.44347826086954,,,
r,316.82507920626966,0.750375187593797,1,r,0.8459999999999983,10.0,342.0,4.0,63.0,159.1512,0.8004002001000501,149.92499999999998,0.0,0.0,134.0
l,283.4750708687674,1.1339002834750709,2,l,1.1159999999999997,7.0,308.0,2.0,0.0,158.3113,0.7670501917625481,156.44347826086954,0.0,0.0,134.0
r,300.1500750375185,1.550775387693847,2,r,1.5999999999999996,11.0,300.0,8.0,116.0,157.8947,0.7337001834250456,163.55454545454552,0.0,0.0,135.0
l,300.1500750375188,1.900950475237619,3,l,1.8739999999999988,8.0,313.0,6.0,0.0,158.5205,0.7670501917625479,156.44347826086957,0.0,0.0,135.0
r,283.4750708687679,2.2844755711188927,3,r,2.3599999999999977,12.0,306.0,6.0,209.0,161.9433,0.7670501917625483,156.44347826086948,0.0,0.0,135.0
l,283.4750708687679,2.668000667000167,4,l,2.631,9.0,301.0,5.0,0.0,160.0,0.7503751875937974,159.9199999999999,0.0,0.0,136.0
r,283.4750708687674,3.051525762881441,4,r,3.1009999999999973,13.0,309.0,11.0,309.0,161.7251,0.750375187593797,159.92,0.0,0.0,136.0
l,283.4750708687679,3.418375854593964,5,l,3.381,10.0,296.0,7.0,0.0,159.5745,0.7503751875937961,159.9200000000002,0.0,0.0,136.0
r,283.4750708687679,3.801900950475238,5,r,3.842999999999998,14.0,294.0,8.0,409.0,164.6091,0.7337001834250465,163.5545454545453,0.0,0.0,137.0
l,283.4750708687679,4.16875104218776,6,l,4.133000000000001,11.0,296.0,7.0,0.0,163.4877,0.7337001834250465,163.5545454545453,0.0,0.0,137.0
