YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
r,233.4500583625146,0.4335501083875271,1,r,0.3999999999999986,6.0,248.0,4.0,0.0,164.1587,0.6836751709187927,175.5219512195122,,,,,,
l,233.4500583625146,0.767050191762548,1,l,0.782,7.0,258.0,7.0,0.0,169.0141,0.7170251792562948,167.35813953488372,0.0,0.0,0.0,,,
r,250.1250625312656,1.1172252793063198,2,r,1.1310000000000002,7.0,264.0,5.0,0.0,171.6738,0.7003501750875443,171.342857142857,0.0,0.0,0.0,,,
l,266.8000667000167,1.4840753710188428,2,l,1.491999999999997,8.0,267.0,3.0,0.0,168.5393,0.7003501750875436,171.34285714285718,0.0,0.0,0.0,,,
r,233.4500583625143,1.817575454393864,3,r,1.8299999999999983,8.0,263.0,4.0,0.0,166.205,0.7170251792562943,167.35813953488386,0.0,0.0,0.0,,,
l,266.800066700017,2.1844255461063864,3,l,2.203999999999997,9.0,263.0,3.0,0.0,167.5978,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
r,250.1250625312656,2.5346006336501583,4,r,2.552,9.0,264.0,3.0,0.0,169.2525,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
l,266.800066700017,2.88477572119393,4,l,2.919999999999998,10.0,269.0,3.0,0.0,168.7764,0.7170251792562952,167.35813953488363,0.0,0.0,0.0,,,
r,266.800066700017,3.234950808737702,5,r,3.261000000000003,10.0,256.0,4.0,0.0,168.0672,0.7337001834250461,163.5545454545454,0.0,0.0,0.0,,,
l,266.8000667000165,3.6018009004502254,5,l,3.631,11.0,261.0,3.0,0.0,164.6091,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
r,233.4500583625147,3.968650992162748,6,r,3.9750000000000014,11.0,385.0,4.0,0.0,165.0619,0.7003501750875434,171.34285714285724,0.0,0.0,0.0,,,
l,266.8000667000161,4.302151075537769,6,l,4.359999999999999,12.0,267.0,2.0,0.0,168.3029,0.7337001834250456,163.55454545454552,0.0,0.0,0.0,,,
r,266.800066700017,4.669001167250292,7,r,4.702000000000005,12.0,266.0,3.0,0.0,165.9751,0.7337001834250465,163.5545454545453,0.0,0.0,0.0,,,
l,266.800066700017,5.035851258962815,7,l,5.073,13.0,267.0,2.0,0.0,165.2893,0.7170251792562947,167.35813953488375,0.0,0.0,0.0,,,
r,250.1250625312652,5.402701350675338,8,r,5.425000000000004,13.0,388.0,3.0,245.0,168.5393,0.7170251792562947,167.35813953488375,0.0,0.0,0.0,,,
l,300.1500750375188,5.7528764382191095,8,l,5.799000000000003,14.0,268.0,2.0,0.0,169.9717,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
r,233.4500583625143,6.119726529931633,9,r,6.137000000000008,14.0,379.0,3.0,244.0,166.8985,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
l,266.800066700017,6.453226613306653,9,l,,,,,,,0.7170251792562947,167.35813953488375,0.0,0.0,0.0,,,
r,250.1250625312652,6.820076705019177,10,r,6.856000000000009,15.0,264.0,3.0,247.0,168.5393,0.7170251792562947,167.35813953488375,0.0,0.0,0.0,,,
l,266.800066700017,7.170251792562948,10,l,7.223000000000002,16.0,266.0,2.0,0.0,169.4915,0.7170251792562947,167.35813953488375,0.0,0.0,0.0,,,
r,250.12506253126432,7.537101884275471,11,r,7.568000000000005,16.0,270.0,3.0,250.0,167.8322,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
l,266.800066700017,7.887276971819243,11,l,7.931000000000001,17.0,262.0,3.0,0.0,168.0672,0.7170251792562956,167.35813953488355,0.0,0.0,0.0,,,
