YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
r,66.7000166750041,0.016675004168751,1,r,0.3500000000000014,5.0,181.0,12.0,0.0,210.8963,0.3335000833750208,359.82000000000005,,,,,,
l,150.0750375187594,0.1334000333500083,1,l,0.129999999999999,8.0,221.0,16.0,35.0,198.6755,0.5169251292312823,232.14193548387095,,,,,,
r,166.7500416875105,0.3501750875437718,2,r,,,,,,,0.6003001500750376,199.9,,,,,,
l,166.7500416875104,0.6503251625812906,2,l,0.7339999999999982,9.0,242.0,16.0,62.0,180.9955,0.5669501417375354,211.65882352941176,0.0,0.0,0.0,,,
r,200.1000500250124,0.9504752376188094,3,r,0.9190000000000004,6.0,215.0,16.0,0.0,207.9723,0.5836251459062863,205.6114285714286,0.0,0.0,0.0,,,
l,216.7750541937634,1.217275304318826,3,l,1.3969999999999985,10.0,254.0,16.0,68.0,187.7934,0.6336501584125396,189.37894736842105,0.0,0.0,0.0,,,
r,216.7750541937634,1.5341003835250957,4,r,1.4960000000000022,7.0,225.0,16.0,0.0,190.1743,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
l,233.4500583625145,1.8509254627313656,4,l,2.035999999999998,11.0,258.0,16.0,73.0,180.9955,0.6503251625812905,184.523076923077,0.0,0.0,0.0,,,
r,250.1250625312656,2.151075537768884,5,r,2.1270000000000024,8.0,243.0,16.0,0.0,186.9159,0.6503251625812907,184.5230769230769,0.0,0.0,0.0,,,
l,250.1250625312656,2.501250625312656,5,l,2.698999999999998,12.0,246.0,14.0,85.0,183.4862,0.6503251625812907,184.5230769230769,0.0,0.0,0.0,,,
r,266.8000667000165,2.801400700350175,6,r,2.769000000000005,9.0,263.0,16.0,0.0,179.91,0.6503251625812903,184.52307692307704,0.0,0.0,0.0,,,
l,250.1250625312656,3.1515757878939468,6,l,3.353000000000001,13.0,247.0,16.0,99.0,180.9955,0.6503251625812907,184.5230769230769,0.0,0.0,0.0,,,
r,266.800066700017,3.451725862931465,7,r,3.4360000000000035,10.0,259.0,16.0,0.0,184.6154,0.6670001667500425,179.9099999999998,0.0,0.0,0.0,,,
l,233.4500583625147,3.8019009504752375,7,l,4.016000000000002,14.0,245.0,14.0,204.0,183.2061,0.6670001667500416,179.91000000000005,0.0,0.0,0.0,,,
r,250.1250625312652,4.118726029681508,8,r,4.086000000000002,11.0,253.0,16.0,0.0,176.7305,0.6503251625812903,184.52307692307704,0.0,0.0,0.0,,,
l,233.4500583625143,4.468901117225279,8,l,4.671000000000003,15.0,250.0,14.0,322.0,186.6252,0.6503251625812903,184.52307692307704,0.0,0.0,0.0,,,
r,250.1250625312652,4.769051192262798,9,r,4.765000000000004,12.0,255.0,16.0,0.0,183.4862,0.6670001667500411,179.91000000000017,0.0,0.0,0.0,,,
l,233.4500583625152,5.119226279806569,9,l,5.314,16.0,252.0,13.0,314.0,186.6252,0.6503251625812911,184.5230769230768,0.0,0.0,0.0,,,
r,250.1250625312661,5.436051359012839,10,r,5.419000000000008,13.0,251.0,16.0,251.0,186.0465,0.6336501584125402,189.37894736842085,0.0,0.0,0.0,,,
l,250.1250625312652,5.76955144238786,10,l,5.957000000000001,17.0,250.0,14.0,353.0,182.0941,0.6336501584125394,189.3789473684211,0.0,0.0,0.0,,,
r,250.1250625312652,6.069701517425379,11,r,6.064000000000011,14.0,256.0,16.0,238.0,185.1852,0.6503251625812903,184.52307692307704,0.0,0.0,0.0,,,
l,250.1250625312652,6.4032016008004,11,l,6.616,18.0,254.0,13.0,362.0,182.3708,0.667000166750042,179.9099999999999,0.0,0.0,0.0,,,
r,250.1250625312661,6.7200266800066695,12,r,6.712000000000007,15.0,251.0,16.0,235.0,186.6252,0.6503251625812911,184.5230769230768,0.0,0.0,0.0,,,
l,233.4500583625143,7.070201767550442,12,l,7.274000000000001,19.0,258.0,10.0,371.0,184.3318,0.6503251625812903,184.52307692307704,0.0,0.0,0.0,,,
r,250.1250625312652,7.370351842587961,13,r,7.355000000000015,16.0,252.0,16.0,255.0,179.1045,0.6336501584125385,189.3789473684214,0.0,0.0,0.0,,,
l,250.1250625312652,7.720526930131732,13,l,7.925000000000004,20.0,256.0,12.0,373.0,184.8998,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
r,283.4750708687679,8.004002001000499,14,r,8.02500000000001,17.0,259.0,12.0,246.0,187.2075,0.6670001667500429,179.90999999999968,0.0,0.0,0.0,,,
l,266.8000667000161,8.33750208437552,14,l,8.574000000000002,21.0,250.0,11.0,368.0,184.3318,0.6670001667500411,179.91000000000017,0.0,0.0,0.0,,,
r,266.8000667000161,8.671002167750542,15,r,8.666000000000015,18.0,260.0,13.0,202.0,184.6154,0.6169751542437876,194.4972972972976,0.0,0.0,0.0,,,
l,250.1250625312661,9.004502251125562,15,l,9.225000000000003,22.0,260.0,13.0,261.0,184.8998,0.6336501584125376,189.37894736842165,0.0,0.0,0.0,,,
r,283.4750708687661,9.28797732199433,16,r,9.316000000000011,19.0,261.0,12.0,164.0,184.3318,0.6836751709187947,175.5219512195117,0.0,0.0,0.0,,,
l,266.8000667000214,9.6381524095381,16,l,9.874000000000006,23.0,258.0,13.0,152.0,180.9955,0.6503251625812929,184.52307692307627,0.0,0.0,0.0,,,
r,250.12506253126432,9.971652492913124,17,r,9.967000000000017,20.0,256.0,12.0,164.0,183.4862,0.6336501584125376,189.37894736842165,0.0,0.0,0.0,,,
l,283.4750708687679,10.288477572119392,17,l,10.537000000000006,24.0,260.0,11.0,170.0,182.3708,0.6670001667500394,179.91000000000065,0.0,0.0,0.0,,,
