YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,266.8000667000167,0.4835751208937802,1,l,0.1999999999999993,6.0,262.0,8.0,24.0,181.5431,0.6169751542437887,194.49729729729728,,,,,,
r,266.8000667000166,0.767050191762548,1,r,0.6610000000000014,7.0,331.0,11.0,0.0,190.4762,0.6836751709187928,175.52195121951218,0.0,0.0,0.0,,,
l,350.1750875437719,1.1005502751375689,2,l,0.8609999999999971,7.0,257.0,9.0,39.0,186.3354,0.6836751709187927,175.5219512195122,0.0,0.0,0.0,,,
r,283.4750708687676,1.4507253626813408,2,r,1.2910000000000004,8.0,300.0,9.0,0.0,176.4706,0.6503251625812907,184.5230769230769,0.0,0.0,0.0,,,
l,283.4750708687672,1.7842254460563616,3,l,1.504999999999999,8.0,280.0,8.0,0.0,175.9531,0.6670001667500418,179.90999999999997,0.0,0.0,0.0,,,
r,266.8000667000165,2.1010505252626315,3,r,1.971,9.0,296.0,11.0,0.0,180.4511,0.6670001667500416,179.91000000000005,0.0,0.0,0.0,,,
l,266.8000667000165,2.4512256128064034,4,l,2.1869999999999976,9.0,271.0,10.0,0.0,177.2526,0.6670001667500416,179.91000000000005,0.0,0.0,0.0,,,
r,266.8000667000165,2.768050692012673,4,r,2.6359999999999992,10.0,316.0,9.0,0.0,174.6725,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
l,266.8000667000161,3.118225779556445,5,l,2.863999999999997,10.0,270.0,8.0,0.0,172.9107,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
r,266.8000667000165,3.451725862931466,5,r,3.3230000000000004,11.0,344.0,9.0,0.0,172.6619,0.6836751709187925,175.52195121951226,0.0,0.0,0.0,,,
l,250.1250625312652,3.818575954643989,6,l,3.5579999999999963,11.0,276.0,8.0,0.0,172.9107,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
r,266.80006670001785,4.1354010338502585,6,r,4.018000000000001,12.0,331.0,10.0,0.0,172.1664,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
l,233.4500583625143,4.518926129731533,7,l,4.251999999999999,12.0,286.0,8.0,0.0,172.9107,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
r,250.1250625312661,4.835751208937802,7,r,4.715,13.0,333.0,9.0,0.0,174.6725,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
l,233.4500583625143,5.2026013006503256,8,l,4.945999999999998,13.0,275.0,7.0,0.0,173.6614,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
