YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
r,283.4750708687676,0.1167250291812573,1,r,0.1000000000000014,5.0,284.0,16.0,0.0,165.9751,0.6503251625812907,184.5230769230769,,,,,,
l,316.8250791999999,0.43355010838,1,l,0.4000000000000003,7.0,283.0,15.0,0.0,169.9717,0.6670001667575689,179.90999999796966,,,,,,
r,300.1500750375186,0.767050191762548,2,r,0.8230000000000004,6.0,282.0,8.0,0.0,169.0141,0.6836751709187928,175.52195121951218,0.0,0.0,0.0,,,
l,316.8250792062694,1.1005502751375689,2,l,1.105999999999998,8.0,282.0,13.0,0.0,162.1622,0.7170251792562952,167.35813953488363,0.0,0.0,0.0,,,
r,333.5000833750208,1.4507253626813408,3,r,1.5329999999999977,7.0,314.0,7.0,0.0,160.2136,0.7337001834250456,163.55454545454552,0.0,0.0,0.0,,,
l,316.82507920626915,1.817575454393864,3,l,1.8459999999999963,9.0,298.0,11.0,0.0,163.0435,0.7503751875937965,159.92000000000007,0.0,0.0,0.0,,,
r,333.500083375021,2.1844255461063864,4,r,2.282,8.0,317.0,7.0,0.0,164.8352,0.7337001834250461,163.5545454545454,0.0,0.0,0.0,,,
l,316.82507920626966,2.5679506419876605,4,l,2.581999999999997,10.0,301.0,10.0,0.0,161.2903,0.7170251792562956,167.35813953488355,174.0,614.0,0.0,,,
r,350.1750875437719,2.9181257295314325,5,r,3.009999999999998,9.0,328.0,7.0,0.0,162.8223,0.7337001834250474,163.55454545454512,174.0,614.0,0.0,,,
l,333.5000833750201,3.284975821243956,5,l,3.325999999999997,11.0,303.0,10.0,0.0,163.0435,0.7503751875937961,159.9200000000002,174.0,614.0,0.0,,,
r,350.17508754377104,3.65182591295648,6,r,3.746999999999996,10.0,315.0,6.0,0.0,160.4278,0.7170251792562929,167.35813953488417,166.0,226.0,0.0,,,
l,333.50008337502055,4.035351008837752,6,l,4.061999999999998,12.0,307.0,9.0,0.0,161.7251,0.7337001834250456,163.55454545454552,166.0,226.0,0.0,,,
r,366.8500917125232,4.368851092212773,7,r,4.494999999999997,11.0,329.0,7.0,0.0,160.8579,0.7837251959312992,153.1148936170212,166.0,226.0,0.0,,,
l,350.1750875437723,4.769051192262798,7,l,4.803999999999999,13.0,299.0,12.0,0.0,159.787,0.7670501917625483,156.44347826086948,162.0,238.0,0.0,,,
r,350.1750875437723,5.152576288144072,8,r,5.241,12.0,324.0,6.0,687.0,158.9404,0.7170251792562947,167.35813953488375,162.0,238.0,0.0,,,
l,333.50008337502055,5.536101384025346,8,l,5.555,14.0,303.0,9.0,0.0,157.4803,0.7170251792562947,167.35813953488375,162.0,238.0,0.0,,,
r,366.8500917125232,5.869601467400367,9,r,5.995999999999999,13.0,331.0,6.0,630.0,157.8947,0.7670501917625483,156.44347826086948,162.0,238.0,0.0,,,
l,350.1750875437723,6.253126563281641,9,l,6.316999999999997,15.0,304.0,8.0,0.0,159.1512,0.7837251959312992,153.1148936170212,162.0,238.0,0.0,,,
r,366.8500917125232,6.636651659162915,10,r,6.756,14.0,316.0,6.0,587.0,161.7251,0.7670501917625483,156.44347826086948,162.0,240.0,0.0,,,
l,333.50008337502055,7.03685175921294,10,l,7.070999999999998,16.0,298.0,10.0,0.0,161.7251,0.7337001834250456,163.55454545454552,162.0,240.0,0.0,,,
r,350.17508754377144,7.403701850925463,11,r,7.498000000000001,15.0,334.0,6.0,599.0,159.3625,0.7170251792562947,167.35813953488375,162.0,240.0,0.0,,,
l,333.50008337502055,7.770551942637986,11,l,7.812999999999999,17.0,304.0,10.0,0.0,157.4803,0.7503751875937974,159.9199999999999,162.0,242.0,0.0,,,
r,383.5250958812732,8.120727030181758,12,r,8.251000000000001,16.0,319.0,5.0,527.0,162.1622,0.7670501917625483,156.44347826086948,162.0,242.0,0.0,,,
l,333.5000833750197,8.520927130231783,12,l,,,,,,,0.7670501917625483,156.44347826086948,162.0,244.0,0.0,,,
r,350.17508754377144,8.887777221944306,13,r,8.991,17.0,318.0,5.0,453.0,161.0738,0.7337001834250465,163.5545454545453,162.0,244.0,0.0,,,
l,333.5000833750214,9.287977321994331,13,l,9.313000000000002,19.0,298.0,9.0,0.0,163.9344,0.7170251792562947,167.35813953488375,162.0,244.0,0.0,,,
r,333.5000833750197,9.621477405369353,14,r,9.736,18.0,318.0,7.0,385.0,163.9344,0.7003501750875429,171.34285714285733,162.0,246.0,134.0,,,
l,316.82507920626966,10.005002501250626,14,l,10.045000000000002,20.0,298.0,8.0,0.0,163.9344,0.7337001834250447,163.5545454545457,162.0,246.0,134.0,,,
r,333.5000833750197,10.321827580456896,15,r,10.468,19.0,326.0,4.0,299.0,163.0435,0.8004002001000501,149.92499999999998,162.0,246.0,134.0,,,
l,333.5000833750214,10.73870268467567,15,l,10.777,21.0,304.0,8.0,0.0,160.4278,0.7337001834250447,163.5545454545457,160.0,248.0,134.0,,,
r,333.5000833750197,11.122227780556946,16,r,11.204,20.0,329.0,5.0,211.0,162.3816,0.7003501750875429,171.34285714285733,160.0,248.0,134.0,,,
l,333.50008337502504,11.472402868100716,16,l,11.525,22.0,324.0,6.0,155.0,160.4278,0.7503751875937983,159.9199999999997,160.0,248.0,134.0,,,
r,366.8500917125232,11.822577955644489,17,r,11.942999999999998,21.0,329.0,5.0,190.0,158.3113,0.7670501917625465,156.44347826086985,160.0,252.0,134.0,,,
l,333.5000833750214,12.222778055694514,17,l,12.273,23.0,322.0,7.0,154.0,160.4278,0.7503751875937965,159.92000000000007,160.0,252.0,134.0,,,
r,333.50008337502504,12.589628147407035,18,r,12.701,22.0,332.0,4.0,153.0,161.9433,0.7503751875937983,159.9199999999997,160.0,256.0,134.0,,,
l,333.5000833750214,12.97315324328831,18,l,13.021,24.0,324.0,6.0,152.0,160.8579,0.7503751875937983,159.9199999999997,160.0,256.0,134.0,,,
r,350.1750875437697,13.340003335000834,19,r,13.442,23.0,319.0,5.0,186.0,159.5745,0.7503751875937965,159.92000000000007,160.0,256.0,134.0,,,
l,333.5000833750197,13.723528430882109,19,l,13.767000000000005,25.0,306.0,10.0,154.0,161.7251,0.7503751875937947,159.92000000000044,160.0,258.0,134.0,,,
r,350.1750875437732,14.09037852259463,20,r,14.194,24.0,331.0,5.0,216.0,159.1512,0.7337001834250465,163.5545454545453,160.0,258.0,134.0,,,
l,333.50008337502504,14.473903618475903,20,l,14.509000000000004,26.0,311.0,9.0,150.0,155.2393,0.7337001834250483,163.5545454545449,160.0,258.0,134.0,,,
r,350.17508754377144,14.824078706019677,21,r,14.94799999999999,25.0,334.0,4.0,202.0,157.6873,0.7503751875937947,159.92000000000044,160.0,262.0,142.0,,,
l,333.5000833750197,15.207603801900952,21,l,15.282000000000007,27.0,321.0,8.0,145.0,157.8947,0.7670501917625465,156.44347826086985,160.0,262.0,142.0,,,
r,350.175087543775,15.574453893613471,22,r,15.709,26.0,334.0,5.0,208.0,157.8947,0.7670501917625518,156.44347826086877,160.0,266.0,142.0,,,
l,333.5000833750214,15.974653993663498,22,l,16.04200000000001,28.0,332.0,7.0,143.0,163.0435,0.7670501917625501,156.4434782608691,160.0,266.0,142.0,,,
r,350.17508754377144,16.341504085376023,23,r,16.468999999999998,27.0,339.0,6.0,218.0,165.2893,0.7670501917625465,156.44347826086985,160.0,266.0,142.0,,,
l,350.17508754377144,16.741704185426048,23,l,16.77800000000001,29.0,312.0,8.0,144.0,162.1622,0.733700183425043,163.55454545454612,162.0,268.0,142.0,,,
