YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,318.5000833750208,0.0,1,l,,,,,,,0.6503251625812906,184.52307692307696,,,
r,335.1750875437719,0.2668000667000166,1,r,0.2800000000000011,4.0,991.0,16.0,131.0,73.9372,0.8337502084375521,143.928,,,
l,301.8250792062698,0.6503251625812906,2,l,0.6399999999999864,13.0,336.0,9.0,138.0,151.8987,0.8504252126063031,141.1058823529412,0.0,0.0,0.0
r,268.4750708687676,1.1005502751375686,2,r,,,,,,,0.750375187593797,159.92,0.0,0.0,0.0
l,268.4750708687676,1.5007503751875937,3,l,1.4299999999999784,14.0,312.0,13.0,179.0,158.3113,0.7337001834250458,163.55454545454546,0.0,0.0,0.0
r,268.4750708687676,1.8509254627313656,3,r,1.9030000000000056,5.0,356.0,11.0,112.0,141.844,0.7003501750875436,171.34285714285718,0.0,0.0,0.0
l,268.4750708687676,2.2344505586126395,4,l,2.187999999999988,15.0,264.0,16.0,239.0,181.5431,0.6503251625812907,184.5230769230769,0.0,0.0,0.0
r,268.4750708687676,2.551275637818909,4,r,2.7489999999999952,6.0,275.0,12.0,83.0,162.1622,0.6336501584125398,189.378947368421,0.0,0.0,0.0
l,268.4750708687676,2.88477572119393,5,l,2.848999999999989,16.0,262.0,16.0,291.0,179.91,0.6336501584125394,189.3789473684211,0.0,0.0,0.0
r,268.4750708687674,3.184925796231449,5,r,3.4890000000000043,7.0,315.0,14.0,111.0,164.8352,0.6836751709187925,175.52195121951226,0.0,0.0,0.0
l,268.4750708687679,3.5184258796064696,6,l,3.5159999999999627,17.0,287.0,14.0,347.0,178.8376,0.7003501750875443,171.342857142857,0.0,0.0,0.0
r,268.4750708687679,3.8686009671502415,6,r,4.216999999999999,8.0,286.0,13.0,92.0,187.5,0.6670001667500429,179.90999999999968,0.0,0.0,0.0
l,268.4750708687679,4.218776054694014,7,l,4.186999999999983,18.0,275.0,16.0,429.0,182.0941,0.6336501584125394,189.3789473684211,0.0,0.0,0.0
r,268.4750708687679,4.535601133900284,7,r,4.856999999999999,9.0,288.0,14.0,102.0,179.6407,0.6670001667500403,179.9100000000004,0.0,0.0,0.0
l,268.4750708687679,4.852426213106553,8,l,4.845999999999975,19.0,286.0,13.0,448.0,180.4511,0.683675170918792,175.52195121951237,0.0,0.0,0.0
r,268.4750708687679,5.202601300650325,8,r,5.525000000000006,10.0,296.0,14.0,100.0,179.3722,0.6336501584125394,189.3789473684211,0.0,0.0,0.0
l,268.4750708687679,5.536101384025345,9,l,5.510999999999996,20.0,285.0,15.0,490.0,183.7672,0.6336501584125402,189.37894736842085,0.0,0.0,0.0
r,285.1500750375188,5.836251459062864,9,r,6.194000000000003,11.0,276.0,12.0,105.0,180.1802,0.667000166750042,179.9099999999999,0.0,0.0,0.0
l,268.4750708687679,6.1697515424378855,10,l,6.163999999999987,21.0,273.0,15.0,520.0,183.2061,0.6670001667500411,179.91000000000017,0.0,0.0,0.0
r,285.1500750375188,6.503251625812906,10,r,6.859999999999999,12.0,282.0,16.0,128.0,185.7585,0.6336501584125394,189.3789473684211,0.0,0.0,0.0
l,268.4750708687679,6.836751709187927,11,l,6.818999999999988,22.0,274.0,15.0,498.0,181.5431,0.667000166750042,179.9099999999999,0.0,0.0,0.0
r,285.1500750375188,7.136901784225445,11,r,7.506,13.0,304.0,14.0,169.0,180.4511,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,268.4750708687679,7.503751875937969,12,l,7.479999999999961,23.0,273.0,16.0,440.0,180.9955,0.6503251625812911,184.5230769230768,0.0,0.0,0.0
r,285.1500750375188,7.837251959312989,12,r,8.171000000000006,14.0,284.0,13.0,216.0,185.1852,0.6503251625812903,184.52307692307704,0.0,0.0,0.0
l,268.4750708687679,8.15407703851926,13,l,8.142999999999972,24.0,289.0,13.0,381.0,179.3722,0.6670001667500411,179.91000000000017,0.0,0.0,0.0
r,285.1500750375196,8.48757712189428,13,r,8.819000000000003,15.0,306.0,13.0,188.0,179.3722,0.6336501584125411,189.3789473684206,0.0,0.0,0.0
l,268.4750708687679,8.821077205269301,14,l,8.811999999999983,25.0,293.0,13.0,324.0,186.6252,0.6503251625812911,184.5230769230768,0.0,0.0,0.0
r,301.8250792062679,9.12122728030682,14,r,9.488,16.0,275.0,14.0,208.0,181.8182,0.6670001667500411,179.91000000000017,0.0,0.0,0.0
l,268.4750708687661,9.471402367850592,15,l,9.454999999999984,26.0,298.0,13.0,260.0,184.8998,0.6503251625812876,184.5230769230778,0.0,0.0,0.0
r,301.82507920626966,9.788227447056862,15,r,10.147999999999996,17.0,304.0,14.0,228.0,182.9268,0.6503251625812894,184.5230769230773,0.0,0.0,96.0
l,268.4750708687696,10.12172753043188,16,l,10.103999999999957,27.0,289.0,14.0,230.0,182.0941,0.6503251625812929,184.52307692307627,0.0,0.0,96.0
r,268.4750708687696,10.438552609638151,16,r,10.803999999999988,18.0,306.0,12.0,224.0,189.5735,0.6336501584125394,189.3789473684211,0.0,0.0,96.0
l,268.4750708687679,10.772052693013173,17,l,10.762999999999977,28.0,299.0,14.0,189.0,183.7672,0.6336501584125394,189.3789473684211,0.0,0.0,96.0
r,285.1500750375196,11.07220276805069,17,r,11.436999999999983,19.0,318.0,13.0,227.0,182.9268,0.6503251625812911,184.5230769230768,0.0,0.0,96.0
l,268.4750708687679,11.405702851425712,18,l,11.415999999999968,29.0,288.0,13.0,166.0,183.7672,0.6670001667500394,179.91000000000065,0.0,0.0,96.0
r,285.1500750375179,11.722527930631982,18,r,12.09299999999999,20.0,302.0,13.0,210.0,179.1045,0.6503251625812911,184.5230769230768,180.0,0.0,97.0
l,268.4750708687679,12.072703018175751,19,l,12.06899999999996,30.0,300.0,13.0,197.0,182.6484,0.6670001667500447,179.9099999999992,180.0,0.0,97.0
r,301.82507920626966,12.372853093213273,19,r,12.762999999999993,21.0,293.0,13.0,213.0,185.4714,0.6836751709187929,175.52195121951215,180.0,0.0,97.0
l,268.4750708687679,12.739703184925796,20,l,12.725999999999942,31.0,286.0,13.0,190.0,184.3318,0.6503251625812876,184.5230769230778,180.0,0.0,97.0
r,268.4750708687679,13.056528264132066,20,r,13.409999999999997,22.0,304.0,13.0,167.0,182.3708,0.6503251625812911,184.5230769230768,180.0,0.0,97.0
l,268.4750708687679,13.390028347507084,21,l,13.376999999999924,32.0,294.0,14.0,184.0,184.8998,0.6503251625812929,184.52307692307627,180.0,0.0,97.0
r,268.4750708687679,13.706853426713357,21,r,14.067999999999984,23.0,298.0,15.0,163.0,182.6484,0.6670001667500411,179.91000000000017,180.0,0.0,98.0
l,285.1500750375196,14.040353510088377,22,l,14.025999999999923,33.0,306.0,14.0,165.0,173.1602,0.6670001667500411,179.91000000000017,180.0,0.0,98.0
r,285.1500750375179,14.373853593463398,22,r,14.72499999999998,24.0,301.0,13.0,141.0,184.6154,0.6670001667500411,179.91000000000017,180.0,0.0,98.0
l,285.1500750375179,14.707353676838418,23,l,14.718999999999935,34.0,304.0,12.0,153.0,178.8376,0.6836751709187929,175.52195121951215,182.0,0.0,101.0
r,285.1500750375161,15.04085376021344,23,r,15.374999999999986,25.0,306.0,13.0,117.0,179.1045,0.6836751709187929,175.52195121951215,182.0,0.0,101.0
l,268.4750708687679,15.39102884775721,24,l,15.38999999999993,35.0,299.0,12.0,143.0,178.8376,0.6836751709187947,175.5219512195117,182.0,0.0,101.0
r,285.1500750375196,15.724528931132232,24,r,16.044999999999987,26.0,308.0,13.0,115.0,176.2115,0.6670001667500411,179.91000000000017,182.0,0.0,104.0
l,268.4750708687643,16.074704018676005,25,l,16.060999999999922,36.0,307.0,13.0,232.0,183.7672,0.6503251625812894,184.5230769230773,182.0,0.0,104.0
r,285.1500750375179,16.391529097882273,25,r,16.725999999999985,27.0,297.0,13.0,116.0,179.6407,0.6503251625812894,184.5230769230773,182.0,0.0,104.0
l,268.4750708687679,16.725029181257295,26,l,16.713999999999913,37.0,305.0,13.0,62.0,180.9955,0.6503251625812894,184.5230769230773,182.0,0.0,106.0
r,301.8250792062714,17.041854260463563,26,r,17.39399999999999,28.0,302.0,13.0,126.0,178.5714,0.6503251625812929,184.52307692307627,182.0,0.0,106.0
l,268.4750708687679,17.375354343838584,27,l,,,,,,,0.6503251625812965,184.52307692307528,182.0,0.0,106.0
r,285.1500750375179,17.692179423044855,27,r,18.066000000000003,29.0,306.0,12.0,95.0,184.8998,0.6503251625812894,184.5230769230773,182.0,0.0,106.0
l,285.1500750375143,18.02567950641988,28,l,18.021999999999903,39.0,309.0,14.0,0.0,181.5431,0.6670001667500394,179.91000000000065,182.0,0.0,106.0
r,285.1500750375179,18.342504585626145,28,r,18.715000000000003,30.0,307.0,14.0,134.0,184.6154,0.6670001667500429,179.90999999999968,182.0,0.0,106.0
l,285.1500750375143,18.69267967316992,29,l,18.682999999999907,40.0,291.0,13.0,0.0,183.2061,0.6503251625812894,184.5230769230773,182.0,0.0,106.0
r,285.1500750375179,19.009504752376188,29,r,19.364999999999995,31.0,304.0,13.0,133.0,181.2689,0.6503251625812929,184.52307692307627,182.0,0.0,106.0
l,285.1500750375179,19.34300483575121,30,l,19.33799999999991,41.0,307.0,13.0,0.0,182.6484,0.6336501584125394,189.3789473684211,182.0,0.0,106.0
r,301.8250792062679,19.65982991495748,30,r,20.026999999999987,32.0,298.0,14.0,136.0,184.8998,0.6503251625812858,184.5230769230783,180.0,0.0,109.0
l,301.8250792062679,19.97665499416375,31,l,19.99499999999989,42.0,321.0,13.0,0.0,180.4511,0.6836751709187929,175.52195121951215,180.0,0.0,109.0
r,318.5000833750214,20.310155077538766,31,r,20.675999999999988,33.0,296.0,13.0,143.0,182.3708,0.6836751709187929,175.52195121951215,180.0,0.0,109.0
l,285.1500750375179,20.66033016508254,32,l,20.659999999999883,43.0,301.0,14.0,0.0,178.8376,0.6670001667500394,179.91000000000065,180.0,0.0,111.0
r,301.8250792062714,20.99383024845756,32,r,21.33399999999999,34.0,306.0,15.0,211.0,180.4511,0.6670001667500394,179.91000000000065,180.0,0.0,111.0
l,301.8250792062679,21.32733033183258,33,l,21.330999999999875,44.0,312.0,12.0,0.0,180.4511,0.6670001667500429,179.90999999999968,180.0,0.0,111.0
r,301.82507920627853,21.6608304152076,33,r,21.99899999999998,35.0,309.0,13.0,273.0,179.1045,0.6503251625812929,184.52307692307627,180.0,0.0,114.0
l,301.8250792062679,21.994330498582624,34,l,21.995999999999896,45.0,314.0,13.0,0.0,179.91,0.6670001667500394,179.91000000000065,180.0,0.0,114.0
r,318.50008337502504,22.31115557778889,34,r,22.669,36.0,296.0,12.0,259.0,179.1045,0.6836751709187929,175.52195121951215,180.0,0.0,114.0
l,285.1500750375214,22.661330665332663,35,l,22.662999999999897,46.0,304.0,14.0,115.0,182.0941,0.6503251625812965,184.52307692307528,180.0,0.0,114.0
r,301.825079206275,22.994830748707685,35,r,23.339,37.0,308.0,12.0,241.0,179.6407,0.6503251625812929,184.52307692307627,180.0,0.0,114.0
l,301.8250792062643,23.31165582791396,36,l,23.32199999999989,47.0,306.0,15.0,111.0,179.3722,0.6836751709187894,175.52195121951306,180.0,0.0,114.0
r,318.5000833750179,23.645155911288978,36,r,24.007000000000005,38.0,307.0,14.0,200.0,182.6484,0.6836751709187929,175.52195121951215,180.0,0.0,115.0
l,285.1500750375179,23.99533099883275,37,l,23.9909999999999,48.0,316.0,13.0,105.0,180.4511,0.6336501584125394,189.3789473684211,180.0,0.0,115.0
r,301.8250792062679,24.32883108220777,37,r,24.664,39.0,309.0,12.0,253.0,182.3708,0.6503251625812894,184.5230769230773,180.0,0.0,115.0
l,318.5000833750214,24.62898115724529,38,l,24.65599999999989,49.0,320.0,12.0,98.0,179.3722,0.7003501750875429,171.34285714285733,180.0,0.0,115.0
r,301.8250792062679,24.97915624478906,38,r,25.322000000000003,40.0,306.0,14.0,255.0,178.0415,0.6836751709187929,175.52195121951215,180.0,0.0,115.0
l,285.1500750375179,25.32933133233283,39,l,25.324999999999903,50.0,314.0,11.0,88.0,176.4706,0.6336501584125394,189.3789473684211,180.0,0.0,115.0
r,301.8250792062679,25.662831415707853,39,r,,,,,,,0.6670001667500429,179.90999999999968,180.0,0.0,116.0
l,335.175087543775,25.96298149074537,40,l,26.00499999999991,51.0,318.0,12.0,75.0,179.91,0.7170251792562965,167.35813953488332,180.0,0.0,116.0
r,301.8250792062679,26.329831582457896,40,r,26.661,42.0,304.0,13.0,195.0,176.9912,0.6836751709187894,175.52195121951306,180.0,0.0,116.0
l,301.8250792062643,26.680006670001667,41,l,26.671999999999912,52.0,324.0,12.0,66.0,177.7778,0.6670001667500394,179.91000000000065,180.0,0.0,116.0
r,301.825079206275,27.013506753376685,41,r,27.339000000000013,43.0,302.0,13.0,134.0,177.5148,0.6670001667500429,179.90999999999968,180.0,0.0,116.0
l,301.8250792062679,27.347006836751707,42,l,27.34699999999989,53.0,315.0,12.0,67.0,179.91,0.7003501750875429,171.34285714285733,180.0,0.0,116.0
