YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,216.7750541937635,0.0833750208437552,1,l,0.08,6.0,272.0,5.0,0.0,165.7459,0.6670001667500416,179.91000000000005,,,
r,266.8000667000166,0.400200100050025,1,r,0.4,6.0,264.0,6.0,0.0,169.2525,0.7170251792562947,167.35813953488375,,,
l,266.8000667000166,0.7503751875937968,2,l,0.8039999999999999,7.0,268.0,5.0,0.0,171.9198,0.7170251792562948,167.35813953488372,120.0,0.0,130.0
r,266.8000667000165,1.1172252793063198,2,r,1.109,7.0,278.0,5.0,0.0,166.205,0.7003501750875443,171.342857142857,120.0,0.0,130.0
l,283.4750708687674,1.4674003668500917,3,l,1.502,8.0,274.0,5.0,0.0,165.2893,0.7170251792562947,167.35813953488375,120.0,0.0,130.0
r,283.475070868767,1.817575454393864,3,r,1.831,8.0,276.0,5.0,0.0,167.8322,0.7337001834250452,163.5545454545456,140.0,0.0,130.0
l,266.8000667000165,2.1844255461063864,4,l,2.228,9.0,270.0,5.0,0.0,168.5393,0.7170251792562947,167.35813953488375,140.0,0.0,130.0
r,266.8000667000165,2.551275637818909,4,r,2.546,9.0,270.0,6.0,0.0,169.4915,0.7003501750875438,171.34285714285713,140.0,0.0,130.0
l,283.4750708687679,2.901450725362681,5,l,2.94,10.0,269.0,5.0,0.0,168.5393,0.7170251792562947,167.35813953488375,140.0,0.0,130.0
r,266.8000667000165,3.251625812906453,5,r,3.254,10.0,270.0,6.0,0.0,167.8322,0.7170251792562952,167.35813953488363,140.0,0.0,130.0
l,266.8000667000161,3.618475904618976,6,l,3.652,11.0,277.0,6.0,0.0,169.0141,0.7170251792562952,167.35813953488363,150.0,330.0,130.0
r,266.8000667000165,3.968650992162748,6,r,3.969,11.0,276.0,6.0,0.0,169.0141,0.7170251792562943,167.35813953488386,150.0,330.0,130.0
l,266.8000667000161,4.335501083875271,7,l,4.362,12.0,273.0,5.0,0.0,169.9717,0.7003501750875438,171.34285714285713,150.0,330.0,130.0
r,266.80006670001785,4.6856761714190425,7,r,4.679,12.0,270.0,6.0,0.0,169.2525,0.7003501750875438,171.34285714285713,160.0,286.0,130.0
l,283.475070868767,5.035851258962815,8,l,5.068,13.0,267.0,4.0,641.0,167.5978,0.7170251792562947,167.35813953488375,160.0,286.0,130.0
r,266.800066700017,5.386026346506586,8,r,5.388000000000001,13.0,268.0,6.0,0.0,169.2525,0.7170251792562947,167.35813953488375,160.0,286.0,130.0
l,300.1500750375188,5.7528764382191095,9,l,5.784,14.0,271.0,5.0,585.0,165.7459,0.7170251792562947,167.35813953488375,166.0,264.0,130.0
r,283.4750708687679,6.103051525762881,9,r,6.097,14.0,265.0,6.0,0.0,169.4915,0.7170251792562947,167.35813953488375,166.0,264.0,130.0
l,266.8000667000161,6.469901617475404,10,l,6.508,15.0,269.0,5.0,535.0,170.9402,0.7003501750875438,171.34285714285713,166.0,264.0,130.0
r,266.800066700017,6.820076705019176,10,r,6.8050000000000015,15.0,268.0,6.0,0.0,164.6091,0.7170251792562947,167.35813953488375,166.0,256.0,132.0
