YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,233.4500583625145,0.3501750875437719,1,l,0.3499999999999996,7.0,300.0,11.0,95.0,157.4803,0.6670001667500416,179.91000000000005,,,,,,
r,233.4500583625146,0.6836751709187927,1,r,0.6800000000000015,9.0,241.0,14.0,0.0,179.91,0.6670001667500416,179.91000000000005,0.0,0.0,0.0,,,
l,266.800066700017,1.0171752542938135,2,l,1.112,8.0,280.0,6.0,106.0,182.9268,0.6503251625812907,184.5230769230769,0.0,0.0,0.0,,,
r,266.8000667000167,1.3506753376688343,2,r,1.3470000000000013,10.0,270.0,11.0,0.0,174.4186,0.6503251625812909,184.52307692307684,0.0,0.0,0.0,,,
l,266.8000667000167,1.6675004168751042,3,l,1.767999999999999,9.0,272.0,9.0,116.0,171.9198,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
r,283.4750708687674,2.001000500250125,3,r,2.035000000000002,11.0,259.0,5.0,0.0,172.9107,0.7170251792562947,167.35813953488375,0.0,0.0,0.0,,,
l,283.4750708687679,2.367850591962648,4,l,2.466,10.0,252.0,7.0,96.0,167.8322,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
r,283.4750708687679,2.71802567950642,4,r,2.729000000000001,12.0,291.0,5.0,0.0,169.7313,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
l,266.8000667000165,3.068200767050192,5,l,3.1810000000000027,11.0,273.0,4.0,115.0,172.6619,0.7003501750875443,171.342857142857,0.0,0.0,0.0,,,
r,283.475070868767,3.401700850425213,5,r,3.436,13.0,279.0,4.0,0.0,169.9717,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
l,266.8000667000161,3.768550942137736,6,l,3.876,12.0,266.0,5.0,138.0,172.4138,0.7170251792562947,167.35813953488375,0.0,0.0,0.0,,,
r,283.4750708687679,4.102051025512757,6,r,4.142,14.0,247.0,8.0,0.0,173.913,0.7170251792562947,167.35813953488375,0.0,0.0,0.0,,,
l,250.1250625312652,4.485576121394031,7,l,4.572000000000001,13.0,268.0,4.0,143.0,173.1602,0.683675170918792,175.52195121951237,0.0,0.0,0.0,,,
r,266.800066700017,4.819076204769051,7,r,4.832000000000001,15.0,260.0,5.0,0.0,170.9402,0.6670001667500411,179.91000000000017,0.0,0.0,0.0,,,
l,266.800066700017,5.169251292312823,8,l,5.265000000000002,14.0,276.0,4.0,161.0,169.7313,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
r,300.1500750375188,5.4860763715190926,8,r,5.533999999999999,16.0,283.0,4.0,87.0,171.9198,0.7337001834250465,163.5545454545453,0.0,0.0,0.0,,,
l,266.800066700017,5.869601467400367,9,l,5.972,15.0,264.0,4.0,163.0,171.6738,0.7003501750875447,171.3428571428569,0.0,0.0,0.0,,,
r,266.8000667000161,6.219776554944139,9,r,6.231999999999999,17.0,279.0,4.0,85.0,171.4286,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
l,266.800066700017,6.569951642487911,10,l,6.671000000000001,16.0,268.0,4.0,164.0,171.9198,0.7003501750875429,171.34285714285733,0.0,0.0,0.0,,,
r,283.475070868767,6.903451725862932,10,r,6.931999999999999,18.0,279.0,4.0,83.0,171.6738,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
l,266.800066700017,7.270301817575454,11,l,7.368999999999998,17.0,260.0,5.0,179.0,172.1664,0.7170251792562947,167.35813953488375,0.0,0.0,0.0,,,
r,283.475070868767,7.603801900950476,11,r,7.630999999999997,19.0,275.0,5.0,88.0,171.9198,0.7003501750875429,171.34285714285733,0.0,0.0,0.0,,,
l,250.1250625312661,7.987326996831749,12,l,8.066,18.0,268.0,5.0,190.0,169.2525,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
r,283.4750708687679,8.304152076038019,12,r,8.328999999999997,20.0,280.0,4.0,108.0,170.9402,0.7170251792562929,167.35813953488417,0.0,0.0,0.0,,,
l,266.8000667000161,8.671002167750542,13,l,8.774999999999997,19.0,261.0,4.0,168.0,171.6738,0.7003501750875465,171.34285714285647,0.0,0.0,0.0,,,
