YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,328.5551043238144,0.1000500250125062,1,l,0.0999999999999943,24.0,730.0,16.0,149.0,102.0408,1.1172252793063198,107.4089552238806,,,
r,334.85746810412905,0.6670001667500416,1,r,0.5999999999999943,18.0,691.0,14.0,0.0,112.9944,1.0171752542938135,117.97377049180328,200.0,206.0,0.0
l,328.5551043238144,1.217275304318826,2,l,1.2759999999999962,25.0,680.0,9.0,152.0,107.3345,1.083875270968818,110.71384615384612,200.0,206.0,0.0
r,334.85746810412905,1.684175421043855,2,r,1.662000000000006,19.0,779.0,14.0,0.0,106.4774,1.2006003001500751,99.95,200.0,210.0,0.0
l,328.5551043238144,2.301150575287644,3,l,2.3939999999999912,26.0,680.0,13.0,186.0,115.3846,1.083875270968817,110.71384615384622,200.0,210.0,0.0
r,334.85746810412905,2.88477572119393,3,r,2.789000000000001,20.0,639.0,13.0,79.0,130.2932,0.9171252292813072,130.84363636363636,202.0,214.0,0.0
l,328.5551043238144,3.385025846256461,4,l,3.433999999999997,27.0,428.0,13.0,207.0,159.5745,0.8004002001000501,149.92499999999998,202.0,214.0,0.0
r,356.8500917125228,3.8019009504752375,4,r,3.710000000000008,21.0,373.0,16.0,81.0,165.5172,0.733700183425047,163.55454545454523,202.0,212.0,0.0
l,356.8500917125232,4.185426046356511,5,l,4.185999999999993,28.0,360.0,16.0,194.0,169.9717,0.7003501750875438,171.34285714285713,202.0,212.0,0.0
r,356.8500917125215,4.535601133900284,5,r,4.435000000000002,22.0,387.0,16.0,120.0,168.0672,0.7170251792562938,167.35813953488395,200.0,214.0,0.0
l,356.8500917125232,4.885776221444055,6,l,4.891999999999996,29.0,422.0,16.0,155.0,165.2893,0.7337001834250456,163.55454545454552,200.0,214.0,0.0
