YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,266.8000667000166,0.0,1,r,0.5,9.0,231.0,16.0,30.0,192.0,0.5169251292312823,232.14193548387095,,,
l,350.1750875437718,0.2001000500250125,1,l,0.2100000000000008,14.0,224.0,14.0,25.0,185.4714,0.7003501750875437,171.34285714285716,,,
r,250.12506253126548,0.5169251292312823,2,r,,,,,,,0.7170251792562948,167.35813953488372,0.0,0.0,0.0
l,233.4500583625146,0.9004502251125562,2,l,0.8570000000000029,15.0,232.0,16.0,67.0,187.2075,0.6503251625812906,184.52307692307696,0.0,0.0,0.0
r,216.7750541937634,1.2339503084875771,3,r,1.125,10.0,262.0,16.0,0.0,174.4186,0.6503251625812909,184.52307692307684,0.0,0.0,0.0
l,216.7750541937636,1.5507753876938468,3,l,1.498000000000001,16.0,268.0,16.0,107.0,173.6614,0.6336501584125396,189.37894736842105,0.0,0.0,0.0
r,250.1250625312652,1.884275471068868,4,r,1.8129999999999988,11.0,260.0,16.0,0.0,169.0141,0.6836751709187925,175.52195121951226,0.0,0.0,0.0
l,266.8000667000165,2.1844255461063864,4,l,2.189000000000002,17.0,258.0,16.0,114.0,168.7764,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,233.4500583625143,2.5679506419876605,5,r,2.523,12.0,269.0,16.0,0.0,173.6614,0.6836751709187925,175.52195121951226,0.0,0.0,0.0
l,250.1250625312656,2.901450725362681,5,l,2.900000000000002,18.0,265.0,16.0,0.0,169.7313,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,233.4500583625147,3.251625812906453,6,r,3.213999999999998,13.0,260.0,16.0,0.0,169.9717,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,250.1250625312656,3.618475904618976,6,l,3.6069999999999993,19.0,276.0,16.0,0.0,175.1825,0.6836751709187925,175.52195121951226,0.0,0.0,0.0
