YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,200.1000500250125,0.0667000166750041,1,l,0.0499999999999971,9.0,215.0,11.0,0.0,217.7858,0.5336001334000333,224.8875,,,
r,216.7750541937635,0.2668000667000166,1,r,0.3500000000000014,5.0,261.0,1.0,0.0,286.3962,0.6503251625812907,184.5230769230769,,,
l,183.42504585626148,0.6003001500750375,2,l,0.6009999999999991,10.0,185.0,16.0,0.0,179.3722,0.6336501584125397,189.37894736842105,158.0,0.0,0.0
r,200.1000500250125,0.9171252292813072,2,r,0.7690000000000055,6.0,195.0,13.0,0.0,192.3077,0.7003501750875438,171.34285714285713,158.0,0.0,0.0
l,233.4500583625145,1.2339503084875771,3,l,1.269999999999996,11.0,235.0,9.0,0.0,163.0435,0.7337001834250456,163.55454545454552,158.0,0.0,0.0
r,216.7750541937634,1.617475404368851,3,r,1.393000000000001,7.0,222.0,11.0,0.0,175.1825,0.7337001834250456,163.55454545454552,158.0,0.0,0.0
l,233.4500583625145,1.9676504919126228,4,l,2.005999999999993,12.0,221.0,11.0,0.0,167.1309,0.7337001834250458,163.55454545454546,158.0,0.0,0.0
r,216.7750541937638,2.3511755877938967,4,r,2.077999999999996,8.0,231.0,9.0,0.0,168.0672,0.7170251792562947,167.35813953488375,158.0,0.0,0.0
l,233.4500583625152,2.7013506753376686,5,l,2.7239999999999966,13.0,225.0,11.0,0.0,164.8352,0.7337001834250461,163.5545454545454,158.0,0.0,0.0
r,216.7750541937643,3.0682007670501914,5,r,2.7920000000000016,9.0,242.0,8.0,0.0,166.4355,0.7337001834250461,163.5545454545454,158.0,0.0,0.0
l,216.7750541937634,3.4350508587627147,6,l,3.451999999999998,14.0,228.0,10.0,0.0,166.6667,0.7003501750875438,171.34285714285713,158.0,0.0,0.0
r,216.7750541937638,3.8019009504752375,6,r,3.512999999999998,10.0,236.0,9.0,0.0,163.4877,0.6836751709187925,175.52195121951226,160.0,0.0,0.0
l,233.4500583625143,4.1354010338502585,7,l,4.171999999999997,15.0,229.0,8.0,0.0,173.4104,0.683675170918792,175.52195121951237,160.0,0.0,0.0
r,216.7750541937634,4.48557612139403,7,r,4.247,11.0,240.0,8.0,0.0,173.1602,0.667000166750042,179.9099999999999,160.0,0.0,0.0
