YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,316.8250792062698,0.1000500250125062,1,l,0.1200000000000045,7.0,302.0,6.0,0.0,165.7459,0.7003501750875438,171.34285714285713,,,
r,300.1500750375187,0.4502251125562781,1,r,0.4500000000000028,10.0,310.0,3.0,145.0,166.205,0.7003501750875436,171.34285714285718,,,
l,316.8250792062698,0.80040020010005,2,l,0.8440000000000083,8.0,316.0,4.0,0.0,163.7108,0.7170251792562948,167.35813953488372,0.0,0.0,0.0
r,316.8250792062699,1.1505752876438218,2,r,1.171999999999997,11.0,296.0,5.0,151.0,160.8579,0.750375187593797,159.92,0.0,0.0,0.0
l,316.82507920626966,1.5174253793563448,3,l,1.5770000000000124,9.0,333.0,5.0,0.0,163.0435,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
r,316.8250792062699,1.9009504752376187,3,r,1.9180000000000064,12.0,314.0,5.0,257.0,166.6667,0.7170251792562949,167.3581395348837,0.0,0.0,0.0
l,350.1750875437719,2.2511255627813904,4,l,2.3130000000000166,10.0,324.0,4.0,0.0,164.1587,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,316.8250792062701,2.6179756544939137,4,r,2.638000000000005,13.0,299.0,4.0,287.0,163.9344,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
l,333.500083375021,2.968150742037685,5,l,3.044000000000026,11.0,321.0,4.0,0.0,167.364,0.7337001834250461,163.5545454545454,0.0,0.0,0.0
r,333.50008337502055,3.3350008337502084,5,r,3.3700000000000045,14.0,295.0,4.0,288.0,165.9751,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
l,333.500083375021,3.701850925462731,6,l,3.76100000000001,12.0,326.0,4.0,0.0,162.6016,0.7337001834250461,163.5545454545454,0.0,0.0,0.0
r,316.82507920626966,4.068701017175254,6,r,4.092999999999989,15.0,311.0,5.0,303.0,167.5978,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
l,333.50008337502055,4.435551108887777,7,l,4.499000000000009,13.0,324.0,4.0,0.0,165.5172,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
r,316.82507920626966,4.8024012006003,7,r,4.8089999999999975,16.0,311.0,4.0,239.0,163.4877,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
l,316.82507920626966,5.169251292312823,8,l,5.224000000000004,14.0,331.0,3.0,133.0,162.6016,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,300.1500750375188,5.536101384025345,8,r,5.542999999999992,17.0,321.0,4.0,223.0,163.0435,0.5669501417375358,211.65882352941165,0.0,0.0,0.0
l,216.7750541937634,5.886276471569118,9,l,5.962000000000003,15.0,328.0,5.0,143.0,165.0619,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,483.5751208937804,6.103051525762881,9,r,6.278999999999996,18.0,316.0,5.0,210.0,163.9344,0.8504252126063028,141.10588235294125,0.0,0.0,0.0
l,333.50008337502055,6.603301650825412,10,l,6.689000000000007,16.0,329.0,4.0,124.0,164.3836,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,333.5000833750214,6.953476738369184,10,r,7.010999999999996,19.0,308.0,3.0,219.0,161.2903,0.7337001834250465,163.5545454545453,0.0,0.0,0.0
l,350.17508754377144,7.320326830081707,11,l,,,,,,,0.7503751875937974,159.9199999999999,0.0,0.0,0.0
r,316.8250792062688,7.68717692179423,11,r,7.7549999999999955,20.0,300.0,4.0,127.0,163.0435,0.7670501917625474,156.44347826086968,0.0,0.0,0.0
l,350.17508754377144,8.070702017675504,12,l,8.172000000000011,18.0,327.0,5.0,104.0,165.7459,0.7503751875937965,159.92000000000007,0.0,0.0,0.0
r,316.82507920626966,8.454227113556778,12,r,8.490999999999985,21.0,306.0,4.0,110.0,166.6667,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
l,333.5000833750214,8.821077205269301,13,l,8.896000000000015,19.0,328.0,4.0,101.0,167.8322,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,333.5000833750214,9.171252292813072,13,r,9.210999999999984,22.0,298.0,3.0,111.0,165.2893,0.7337001834250483,163.5545454545449,0.0,0.0,0.0
l,333.5000833750197,9.538102384525596,14,l,9.611000000000004,20.0,331.0,4.0,91.0,163.7108,0.7170251792562947,167.35813953488375,164.0,0.0,0.0
r,316.8250792062679,9.90495247623812,14,r,9.936999999999983,23.0,303.0,4.0,135.0,163.0435,0.7170251792562929,167.35813953488417,164.0,0.0,0.0
l,350.17508754377144,10.25512756378189,15,l,10.344000000000008,21.0,323.0,5.0,80.0,163.9344,0.7337001834250447,163.5545454545457,164.0,0.0,0.0
r,333.5000833750179,10.621977655494414,15,r,10.672999999999988,24.0,314.0,3.0,131.0,165.2893,0.7337001834250447,163.5545454545457,164.0,0.0,0.0
l,333.5000833750214,10.988827747206935,16,l,,,,,,,0.7337001834250465,163.5545454545453,164.0,0.0,0.0
r,316.82507920626966,11.355677838919458,16,r,11.398999999999988,25.0,299.0,4.0,130.0,160.0,0.7337001834250465,163.5545454545453,164.0,0.0,0.0
l,333.50008337502317,11.722527930631982,17,l,11.809000000000026,23.0,319.0,5.0,98.0,165.7459,0.7337001834250465,163.5545454545453,164.0,0.0,0.0
r,316.8250792062714,12.089378022344505,17,r,12.148999999999988,26.0,317.0,4.0,144.0,167.8322,0.7337001834250465,163.5545454545453,164.0,0.0,0.0
l,333.5000833750197,12.456228114057028,18,l,12.533000000000015,24.0,328.0,9.0,106.0,164.6091,0.7337001834250447,163.5545454545457,164.0,0.0,0.0
r,316.8250792062679,12.823078205769551,18,r,12.863999999999976,27.0,299.0,5.0,131.0,167.5978,0.7170251792562947,167.35813953488375,164.0,0.0,0.0
l,333.5000833750214,13.189928297482073,19,l,13.262000000000029,25.0,329.0,9.0,114.0,164.6091,0.7170251792562947,167.35813953488375,164.0,0.0,0.0
r,333.5000833750197,13.540103385025846,19,r,13.579999999999984,28.0,296.0,5.0,129.0,163.4877,0.7337001834250447,163.5545454545457,164.0,0.0,0.0
