YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,150.0750375187593,0.0,1,r,0.0,10.0,180.0,14.0,43.0,234.375,0.5169251292312823,232.14193548387098,0.0,,0.0
l,200.1000500250124,0.2334500583625146,1,l,0.245000000000001,4.0,358.0,16.0,68.0,258.6207,0.5169251292312822,232.14193548387104,0.0,,0.0
r,183.4250458562614,0.5169251292312823,2,r,0.5120000000000005,11.0,220.0,15.0,57.0,212.766,0.5169251292312823,232.14193548387098,0.0,,0.0
l,200.1000500250125,0.7503751875937968,2,l,0.7089999999999996,5.0,650.0,13.0,64.0,127.5239,0.5502751375687843,218.07272727272732,0.0,,0.0
r,233.4500583625145,1.0338502584625646,3,r,1.0759999999999934,12.0,176.0,16.0,73.0,229.8851,0.5502751375687842,218.07272727272735,0.0,,0.0
l,200.1000500250125,1.3006503251625812,3,l,1.6499999999999986,6.0,256.0,13.0,76.0,152.4778,0.5336001334000333,224.88750000000002,0.0,,0.0
r,200.1000500250125,1.5841253960313488,4,r,1.597999999999999,13.0,74.0,16.0,76.0,226.4151,0.5502751375687844,218.07272727272726,0.0,,0.0
l,183.4250458562616,1.8342504585626145,4,l,,,,,,,0.5336001334000335,224.8874999999999,0.0,,0.0
r,200.1000500250125,2.1344005336001333,5,r,2.128,14.0,215.0,16.0,90.0,219.7802,0.5169251292312822,232.14193548387104,0.0,,0.0
l,200.1000500250125,2.367850591962648,5,l,,,,,,,0.5336001334000331,224.8875000000001,0.0,,0.0
r,216.7750541937634,2.6513256628314155,6,r,2.6739999999999995,15.0,211.0,16.0,203.0,221.8115,0.5336001334000335,224.8874999999999,0.0,,0.0
l,200.1000500250125,2.901450725362681,6,l,,,,,,,0.5502751375687844,218.07272727272726,0.0,,0.0
r,216.7750541937634,3.184925796231449,7,r,3.2150000000000034,16.0,205.0,16.0,304.0,222.2222,0.5502751375687844,218.07272727272726,0.0,,0.0
l,200.1000500250125,3.4517258629314655,7,l,,,,,,,0.550275137568784,218.07272727272743,0.0,,0.0
r,200.100050025012,3.7352009338002334,8,r,3.7550000000000026,17.0,210.0,16.0,411.0,223.8806,0.5336001334000331,224.8875000000001,0.0,,0.0
l,200.1000500250125,4.0020010005002495,8,l,,,,,,,0.533600133400034,224.88749999999973,0.0,,0.0
r,216.7750541937634,4.2688010672002665,9,r,4.291000000000004,18.0,198.0,16.0,418.0,220.5882,0.550275137568784,218.07272727272743,0.0,,0.0
l,200.1000500250125,4.5356011339002835,9,l,,,,,,,0.5336001334000331,224.8875000000001,0.0,,0.0
