YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,116.7250291812573,0.0500250125062531,1,r,0.066,8.0,197.0,16.0,0.0,326.9755,0.5336001334000333,224.88750000000002,0.0,,0.0
l,100.0500250125062,0.3168250792062698,1,l,0.281,7.0,255.0,16.0,0.0,326.087,0.5169251292312823,232.14193548387098,0.0,,0.0
r,100.0500250125062,0.5836251459062864,2,r,0.433,9.0,236.0,14.0,0.0,345.8213,0.5002501250625313,239.88,0.0,,0.0
l,100.0500250125062,0.8337502084375521,2,l,0.649,8.0,265.0,12.0,0.0,298.5075,0.46690011672502907,257.01428571428573,0.0,,0.0
r,150.0750375187594,1.0838752709688178,3,r,1.271,11.0,260.0,4.0,0.0,316.6227,0.5002501250625311,239.88000000000008,0.0,,0.0
l,166.7500416875105,1.3006503251625812,3,l,1.0510000000000002,9.0,344.0,8.0,0.0,257.5107,0.5502751375687844,218.07272727272726,0.0,,0.0
r,183.4250458562616,1.5841253960313488,4,r,,,,,,,0.5336001334000335,224.8874999999999,0.0,,0.0
l,200.1000500250123,1.8509254627313656,4,l,,,,,,,0.6003001500750373,199.90000000000003,0.0,,0.0
r,216.7750541937634,2.1177255294313824,5,r,,,,,,,0.6336501584125394,189.3789473684211,0.0,,0.0
l,216.7750541937634,2.451225612806403,5,l,,,,,,,0.6336501584125398,189.378947368421,0.0,,0.0
r,216.7750541937634,2.7513756878439217,6,r,,,,,,,0.6503251625812907,184.5230769230769,0.0,,0.0
l,216.7750541937634,3.0848757712189427,6,l,,,,,,,0.6336501584125394,189.3789473684211,0.0,,0.0
r,233.4500583625147,3.4017008504252124,7,r,3.728,15.0,258.0,14.0,301.0,192.6164,0.6503251625812907,184.5230769230769,0.0,,0.0
l,233.4500583625147,3.718525929631482,7,l,3.808,11.0,205.0,1.0,0.0,225.1407,0.6670001667500416,179.91000000000003,0.0,,0.0
r,216.7750541937634,4.052026013006503,8,r,4.351,16.0,258.0,16.0,400.0,183.4862,0.6503251625812903,184.52307692307704,0.0,,0.0
l,216.7750541937634,4.385526096381524,8,l,4.340999999999999,12.0,185.0,9.0,0.0,248.9627,0.6336501584125394,189.3789473684211,0.0,,0.0
r,216.7750541937634,4.702351175587793,9,r,5.005000000000001,17.0,260.0,14.0,446.0,184.8998,0.6503251625812911,184.5230769230768,0.0,,0.0
l,216.7750541937643,5.019176254794063,9,l,4.8229999999999995,13.0,235.0,16.0,0.0,214.6691,0.667000166750042,179.9099999999999,0.0,,0.0
r,216.7750541937634,5.3526763381690845,10,r,5.654000000000001,18.0,266.0,13.0,439.0,184.8998,0.6503251625812903,184.52307692307704,0.0,,0.0
