YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,399.7013983182062,0.0,1,r,0.4100000000000001,6.0,291.0,11.0,97.0,164.1587,0.433550108387527,276.78461538461545,,,
l,387.2882043287591,0.0833750208437552,1,l,0.0200000000000031,5.0,344.0,8.0,0.0,167.1309,0.7170251792562947,167.35813953488375,,,
r,368.525095881274,0.433550108387527,2,r,,,,,,,0.7003501750875438,171.34285714285713,,,
l,351.8500917125229,0.80040020010005,2,l,0.7380000000000067,6.0,313.0,11.0,0.0,162.1622,0.7337001834250457,163.5545454545455,0.0,0.0,0.0
r,368.5250958812739,1.1339002834750709,3,r,1.1410000000000018,7.0,308.0,11.0,60.0,163.0435,0.7003501750875436,171.34285714285718,0.0,0.0,0.0
l,351.8500917125229,1.5341003835250957,3,l,1.4780000000000015,7.0,371.0,5.0,0.0,163.0435,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,401.8751042187759,1.8342504585626145,4,r,1.876999999999999,8.0,359.0,5.0,76.0,159.5745,0.7837251959312992,153.1148936170212,0.0,0.0,0.0
l,368.5250958812746,2.2511255627813904,4,l,2.2140000000000057,8.0,355.0,5.0,0.0,162.1622,0.7503751875937974,159.9199999999999,0.0,0.0,0.0
r,385.2001000500246,2.6179756544939137,5,r,2.6290000000000013,9.0,371.0,3.0,159.0,161.9433,0.7337001834250465,163.5545454545453,0.0,0.0,0.0
l,368.5250958812732,3.001500750375188,5,l,2.9540000000000006,9.0,317.0,11.0,0.0,157.2739,0.7003501750875434,171.34285714285724,0.0,0.0,0.0
r,385.2001000500241,3.35167583791896,6,r,3.369999999999994,10.0,365.0,4.0,222.0,160.0,0.7503751875937956,159.92000000000027,0.0,0.0,0.0
l,401.8751042187764,3.701850925462731,6,l,3.717000000000006,10.0,358.0,4.0,0.0,163.0435,0.7837251959312987,153.11489361702132,0.0,0.0,0.0
r,385.200100050025,4.102051025512756,7,r,4.119999999999994,11.0,367.0,4.0,301.0,161.5074,0.7337001834250465,163.5545454545453,0.0,0.0,0.0
l,385.200100050025,4.48557612139403,7,l,4.453000000000003,11.0,360.0,7.0,0.0,157.4803,0.7503751875937974,159.9199999999999,0.0,0.0,0.0
r,401.8751042187759,4.835751208937802,8,r,4.862999999999989,12.0,385.0,5.0,366.0,158.3113,0.7670501917625474,156.44347826086968,0.0,0.0,0.0
l,368.5250958812732,5.235951308987827,8,l,5.215000000000003,12.0,376.0,5.0,0.0,160.0,0.7503751875937965,159.92000000000007,0.0,0.0,0.0
r,401.8751042187759,5.60280140070035,9,r,5.620999999999999,13.0,350.0,5.0,448.0,163.9344,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
l,385.200100050025,5.986326496581624,9,l,5.965000000000003,13.0,366.0,4.0,0.0,167.5978,0.7503751875937965,159.92000000000007,0.0,0.0,0.0
r,385.200100050025,6.336501584125395,10,r,6.352999999999998,14.0,369.0,7.0,451.0,157.6873,0.7503751875937974,159.9199999999999,0.0,0.0,0.0
l,368.525095881275,6.73670168417542,10,l,6.6810000000000045,14.0,368.0,6.0,0.0,151.1335,0.7503751875937974,159.9199999999999,0.0,0.0,0.0
r,401.8751042187759,7.086876771719193,11,r,7.114000000000001,15.0,381.0,4.0,449.0,158.7302,0.7670501917625474,156.44347826086968,0.0,0.0,0.0
l,368.5250958812732,7.487076871769218,11,l,,,,,,,0.7503751875937974,159.9199999999999,0.0,0.0,0.0
r,385.200100050025,7.85392696348174,12,r,7.870000000000001,16.0,375.0,6.0,439.0,154.6392,0.7670501917625483,156.44347826086948,0.0,0.0,0.0
l,385.2001000500232,8.237452059363015,12,l,8.248000000000005,16.0,346.0,7.0,0.0,154.2416,0.8004002001000483,149.92500000000032,0.0,0.0,0.0
r,401.875104218775,8.620977155244288,13,r,8.646000000000004,17.0,373.0,5.0,408.0,153.0612,0.7837251959313001,153.11489361702107,0.0,0.0,0.0
