YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
r,150.1501501501501,0.4170837504170838,1,r,0.379999999999999,7.0,241.0,16.0,0.0,197.0443,0.5171838505171839,232.0258064516129,,,,,,
l,183.5168501835169,0.6506506506506506,1,l,0.6629999999999967,6.0,246.0,16.0,0.0,199.005,0.5505505505505506,217.9636363636363,0.0,0.0,0.0,,,
r,200.2002002002001,0.9342676009342676,2,r,0.9890000000000008,8.0,238.0,16.0,0.0,198.0198,0.567233900567234,211.55294117647057,0.0,0.0,0.0,,,
l,216.8835502168835,1.2012012012012012,2,l,1.2659999999999982,7.0,248.0,16.0,0.0,198.3471,0.6006006006006004,199.8000000000001,0.0,0.0,0.0,,,
r,233.56690023356668,1.5015015015015016,3,r,1.5950000000000024,9.0,237.0,16.0,0.0,190.1743,0.6172839506172834,194.40000000000015,0.0,0.0,0.0,,,
l,216.88355021688372,1.8018018018018016,3,l,1.8709999999999951,8.0,235.0,16.0,0.0,181.2689,0.6339673006339677,189.2842105263157,0.0,0.0,0.0,,,
r,216.8835502168842,2.118785452118785,4,r,2.2259999999999955,10.0,242.0,16.0,0.0,183.2061,0.6673340006673345,179.81999999999985,0.0,0.0,0.0,,,
l,166.8335001668333,2.4357691024357693,4,l,2.5330000000000013,9.0,238.0,16.0,0.0,194.4895,0.667334000667335,179.81999999999977,0.0,0.0,0.0,,,
r,166.8335001668333,2.7861194527861195,5,r,2.8809999999999967,11.0,242.0,16.0,0.0,179.3722,0.6339673006339672,189.2842105263158,0.0,0.0,0.0,,,
l,133.46680013346602,3.103103103103104,5,l,3.1499999999999986,10.0,245.0,16.0,0.0,168.0672,0.6506506506506495,184.43076923076953,0.0,0.0,0.0,,,
