YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,233.4500583625146,0.4835751208937802,1,r,0.4500000000000028,21.0,251.0,9.0,0.0,162.1622,0.7670501917625483,156.44347826086948,,,
l,250.12506253126548,0.8671002167750542,1,l,0.8440000000000012,23.0,250.0,9.0,0.0,155.0388,0.7503751875937968,159.92,0.0,0.0,0.0
r,266.8000667000163,1.2506253126563285,2,r,1.1900000000000048,22.0,266.0,9.0,0.0,158.5205,0.7670501917625476,156.44347826086965,0.0,0.0,0.0
l,283.4750708687679,1.617475404368851,2,l,1.618000000000002,24.0,286.0,9.0,0.0,156.25,0.7670501917625479,156.44347826086957,0.0,0.0,0.0
r,266.8000667000165,2.017675504418876,3,r,1.9470000000000027,23.0,272.0,8.0,0.0,163.4877,0.750375187593797,159.92,0.0,0.0,0.0
l,283.4750708687679,2.384525596131399,3,l,2.386000000000003,25.0,284.0,9.0,0.0,160.4278,0.750375187593797,159.92,0.0,0.0,0.0
r,266.8000667000165,2.768050692012673,4,r,2.6810000000000045,24.0,300.0,8.0,0.0,162.8223,0.7337001834250461,163.5545454545454,0.0,0.0,0.0
l,283.4750708687683,3.134900783725196,4,l,3.1340000000000003,26.0,285.0,9.0,0.0,162.6016,0.7170251792562952,167.35813953488363,0.0,0.0,0.0
r,283.4750708687679,3.501750875437719,5,r,3.4180000000000064,25.0,296.0,9.0,0.0,169.0141,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
l,316.82507920626915,3.851925962981491,5,l,3.872,27.0,308.0,8.0,0.0,166.6667,0.7337001834250461,163.5545454545454,0.0,0.0,0.0
r,283.4750708687679,4.235451058862765,6,r,4.128000000000007,26.0,280.0,9.0,0.0,166.8985,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,300.1500750375188,4.585626146406537,6,l,4.591999999999999,28.0,278.0,10.0,0.0,170.4545,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,300.1500750375188,4.935801233950309,7,r,4.847000000000008,27.0,272.0,10.0,0.0,169.7313,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
l,283.475070868767,5.302651325662832,7,l,5.296000000000007,29.0,284.0,10.0,0.0,168.5393,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
r,283.4750708687679,5.652826413206603,8,r,5.554000000000009,28.0,266.0,9.0,336.0,168.5393,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
l,283.475070868767,6.003001500750376,8,l,6.008000000000003,30.0,278.0,10.0,183.0,168.5393,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,283.4750708687679,6.369851592462898,9,r,6.2660000000000124,29.0,266.0,10.0,319.0,170.697,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,283.4750708687679,6.72002668000667,9,l,6.720000000000006,31.0,279.0,11.0,160.0,169.2525,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
r,283.4750708687679,7.070201767550442,10,r,6.969000000000008,30.0,272.0,9.0,289.0,171.184,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,283.4750708687679,7.420376855094214,10,l,7.429000000000002,32.0,283.0,10.0,118.0,169.0141,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
r,283.475070868767,7.770551942637986,11,r,7.670000000000016,31.0,262.0,9.0,263.0,169.7313,0.7170251792562956,167.35813953488355,0.0,0.0,0.0
l,300.1500750375179,8.120727030181758,11,l,8.139000000000003,33.0,275.0,10.0,131.0,172.4138,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,266.8000667000161,8.487577121894281,12,r,8.377000000000017,32.0,270.0,10.0,236.0,167.1309,0.7003501750875429,171.34285714285733,0.0,0.0,0.0
l,283.4750708687679,8.837752209438053,12,l,8.835000000000008,34.0,278.0,10.0,123.0,169.0141,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,283.4750708687679,9.187927296981824,13,r,9.09500000000002,33.0,278.0,9.0,212.0,174.6725,0.7170251792562965,167.35813953488332,0.0,0.0,0.0
l,266.8000667000161,9.554777388694347,13,l,9.545000000000009,35.0,280.0,10.0,121.0,167.5978,0.6836751709187929,175.52195121951215,152.0,0.0,0.0
r,283.4750708687679,9.90495247623812,14,r,9.782000000000018,34.0,274.0,9.0,188.0,166.8985,0.6836751709187912,175.5219512195126,152.0,0.0,0.0
l,300.1500750375179,10.23845255961314,14,l,10.26100000000001,36.0,281.0,9.0,123.0,173.4104,0.7170251792562965,167.35813953488332,152.0,0.0,0.0
r,283.4750708687679,10.588627647156912,15,r,,,,,,,0.7003501750875447,171.3428571428569,158.0,0.0,0.0
l,283.4750708687679,10.955477738869437,15,l,10.95300000000001,37.0,289.0,9.0,127.0,169.2525,0.6836751709187912,175.5219512195126,158.0,0.0,0.0
r,300.1500750375179,11.288977822244457,16,r,11.181000000000012,36.0,272.0,9.0,242.0,173.6614,0.6836751709187912,175.5219512195126,158.0,0.0,0.0
l,300.1500750375179,11.639152909788228,16,l,11.662000000000011,38.0,287.0,9.0,130.0,176.4706,0.6836751709187912,175.5219512195126,158.0,0.0,0.0
r,300.1500750375196,11.972652993163248,17,r,,,,,,,0.7003501750875447,171.3428571428569,158.0,0.0,0.0
l,300.1500750375214,12.32282808070702,17,l,12.34200000000002,39.0,280.0,10.0,111.0,173.4104,0.7003501750875447,171.3428571428569,158.0,0.0,0.0
r,283.4750708687679,12.673003168250792,18,r,12.561000000000009,38.0,276.0,10.0,238.0,176.7305,0.7003501750875429,171.34285714285733,160.0,0.0,0.0
l,283.4750708687679,13.023178255794564,18,l,13.034000000000011,40.0,282.0,10.0,112.0,175.9531,0.6836751709187929,175.52195121951215,160.0,0.0,0.0
r,266.8000667000161,13.373353343338335,19,r,13.240000000000007,39.0,270.0,10.0,238.0,175.1825,0.6836751709187929,175.52195121951215,160.0,0.0,0.0
l,283.4750708687679,13.706853426713357,19,l,13.716000000000015,41.0,281.0,10.0,116.0,175.1825,0.6836751709187929,175.52195121951215,162.0,0.0,0.0
r,266.80006670001785,14.057028514257128,20,r,13.925000000000004,40.0,279.0,10.0,286.0,172.1664,0.6836751709187912,175.5219512195126,162.0,0.0,0.0
