YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,216.7750541937635,0.033350008337502,1,r,0.0199999999999995,15.0,240.0,11.0,0.0,197.6936,0.6169751542437886,194.4972972972973,,,
l,216.7750541937635,0.3168250792062698,1,l,0.2800000000000011,11.0,255.0,6.0,0.0,183.2061,0.6503251625812906,184.52307692307696,,,
r,200.1000500250125,0.6503251625812906,2,r,0.6269999999999989,16.0,232.0,7.0,0.0,190.779,0.6169751542437886,194.4972972972973,0.0,0.0,0.0
l,200.1000500250125,0.9671502417875604,2,l,0.9350000000000024,12.0,253.0,6.0,0.0,188.6792,0.6336501584125396,189.37894736842105,0.0,0.0,0.0
r,233.4500583625145,1.2673003168250792,3,r,1.2560000000000002,17.0,268.0,6.0,0.0,185.7585,0.6503251625812905,184.52307692307696,0.0,0.0,0.0
l,216.775054193764,1.6008004002001,3,l,,,,,,,0.6670001667500418,179.90999999999997,0.0,0.0,0.0
r,233.4500583625145,1.9176254794063696,4,r,1.902000000000001,18.0,290.0,7.0,0.0,181.8182,0.6503251625812909,184.52307692307684,0.0,0.0,0.0
l,216.7750541937634,2.2678005669501418,4,l,2.224000000000004,14.0,267.0,7.0,0.0,182.9268,0.6336501584125394,189.3789473684211,0.0,0.0,0.0
r,250.1250625312652,2.5679506419876605,5,r,2.562000000000001,19.0,278.0,7.0,0.0,184.6154,0.6670001667500416,179.91000000000005,0.0,0.0,0.0
l,233.4500583625147,2.901450725362681,5,l,2.880000000000006,15.0,260.0,7.0,0.0,182.3708,0.6670001667500416,179.91000000000005,0.0,0.0,0.0
r,233.4500583625143,3.234950808737702,6,r,3.212000000000004,20.0,298.0,7.0,0.0,180.1802,0.667000166750042,179.9099999999999,0.0,0.0,0.0
l,233.4500583625147,3.5684508921127227,6,l,3.538000000000004,16.0,259.0,7.0,0.0,178.8376,0.667000166750042,179.9099999999999,0.0,0.0,0.0
r,233.4500583625143,3.901950975487744,7,r,3.878,21.0,296.0,6.0,0.0,179.3722,0.6670001667500411,179.91000000000017,0.0,0.0,0.0
l,233.4500583625143,4.235451058862765,7,l,4.209000000000003,17.0,267.0,7.0,0.0,178.5714,0.683675170918792,175.52195121951237,0.0,0.0,0.0
r,233.4500583625143,4.568951142237785,8,r,4.547000000000004,22.0,282.0,7.0,0.0,175.1825,0.667000166750042,179.9099999999999,0.0,0.0,0.0
l,216.7750541937643,4.919126229781557,8,l,4.881000000000004,18.0,352.0,6.0,250.0,177.5148,0.667000166750042,179.9099999999999,0.0,0.0,0.0
r,250.1250625312652,5.235951308987827,9,r,5.231999999999999,23.0,312.0,7.0,379.0,180.4511,0.683675170918792,175.52195121951237,0.0,0.0,0.0
l,216.7750541937634,5.586126396531599,9,l,5.557000000000002,19.0,370.0,7.0,260.0,176.9912,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
r,233.4500583625152,5.919626479906619,10,r,5.896999999999999,24.0,307.0,8.0,289.0,176.7305,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
l,216.7750541937634,6.269801567450392,10,l,6.235000000000003,20.0,360.0,7.0,253.0,177.7778,0.6503251625812903,184.52307692307704,0.0,0.0,0.0
r,233.4500583625143,6.603301650825412,11,r,6.5760000000000005,25.0,373.0,8.0,200.0,176.2115,0.667000166750042,179.9099999999999,186.0,0.0,0.0
