YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,100.0500250125062,0.0,1,l,0.4600000000000008,4.0,206.0,8.0,0.0,251.046,0.4502251125562781,266.5333333333333,,,,,,
r,150.0750375187594,0.1834250458562614,1,r,0.08,5.0,166.0,11.0,0.0,203.7351,0.5502751375687844,218.0727272727273,,,,,,
l,166.7500416875104,0.4502251125562781,2,l,0.9380000000000006,5.0,181.0,14.0,0.0,194.1748,0.6003001500750373,199.90000000000003,,,,,,
r,200.1000500250125,0.7337001834250458,2,r,0.6689999999999996,6.0,179.0,16.0,0.0,190.4762,0.6336501584125396,189.37894736842105,0.0,0.0,0.0,,,
l,250.1250625312656,1.0505252626313155,3,l,,,,,,,0.6503251625812907,184.5230769230769,0.0,0.0,0.0,,,
r,233.4500583625145,1.3673503418375854,3,r,1.2990000000000004,7.0,247.0,14.0,0.0,174.6725,0.7003501750875434,171.34285714285724,0.0,0.0,0.0,,,
l,250.12506253126588,1.7008504252126062,4,l,1.556000000000001,6.0,252.0,16.0,0.0,184.3318,0.7170251792562949,167.3581395348837,0.0,0.0,0.0,,,
r,250.1250625312661,2.067700516925129,4,r,1.986,8.0,263.0,16.0,0.0,163.9344,0.7170251792562952,167.35813953488363,0.0,0.0,0.0,,,
l,283.4750708687674,2.417875604468901,5,l,2.2070000000000007,7.0,260.0,16.0,0.0,165.5172,0.7003501750875434,171.34285714285724,0.0,0.0,0.0,,,
r,266.8000667000165,2.784725696181424,5,r,2.717999999999999,9.0,267.0,14.0,0.0,164.3836,0.7337001834250456,163.55454545454552,0.0,0.0,0.0,,,
l,300.15007503751923,3.1182257795564445,6,l,2.9320000000000004,8.0,285.0,15.0,0.0,166.205,0.7170251792562947,167.35813953488375,0.0,0.0,0.0,,,
r,250.1250625312656,3.5184258796064696,6,r,3.4479999999999995,10.0,258.0,14.0,0.0,168.0672,0.7170251792562952,167.35813953488363,0.0,0.0,0.0,,,
l,300.15007503751923,3.8352509588127393,7,l,3.6540000000000017,9.0,284.0,14.0,0.0,165.5172,0.750375187593797,159.92,0.0,0.0,0.0,,,
r,250.1250625312652,4.235451058862765,7,r,4.161999999999998,11.0,265.0,15.0,0.0,164.3836,0.7337001834250456,163.55454545454552,0.0,0.0,0.0,,,
l,283.4750708687679,4.585626146406536,8,l,4.379000000000001,10.0,258.0,16.0,0.0,165.0619,0.7170251792562947,167.35813953488375,0.0,0.0,0.0,,,
r,233.4500583625143,4.96915124228781,8,r,4.891999999999999,12.0,260.0,14.0,0.0,167.1309,0.7337001834250456,163.55454545454552,0.0,0.0,0.0,,,
l,283.4750708687679,5.302651325662831,9,l,5.106000000000002,11.0,262.0,16.0,0.0,167.1309,0.7337001834250456,163.55454545454552,0.0,0.0,0.0,,,
r,216.7750541937634,5.702851425712856,9,r,5.609999999999999,13.0,261.0,14.0,232.0,163.4877,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
l,266.800066700017,6.0363515090878765,10,l,5.824000000000002,12.0,262.0,16.0,0.0,164.1587,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
r,250.1250625312652,6.4032016008004,10,r,6.344,14.0,269.0,15.0,236.0,165.5172,0.7337001834250456,163.55454545454552,0.0,0.0,0.0,,,
l,283.4750708687679,6.73670168417542,11,l,6.5550000000000015,13.0,265.0,16.0,87.0,165.2893,0.7503751875937974,159.9199999999999,0.0,0.0,0.0,,,
r,250.1250625312652,7.136901784225445,11,r,7.069,15.0,265.0,16.0,162.0,163.9344,0.7170251792562947,167.35813953488375,0.0,0.0,0.0,,,
l,283.475070868767,7.487076871769218,12,l,7.281000000000002,14.0,266.0,16.0,94.0,165.0619,0.7170251792562938,167.35813953488395,0.0,0.0,0.0,,,
r,266.8000667000161,7.85392696348174,12,r,7.800999999999999,16.0,269.0,15.0,110.0,163.9344,0.7337001834250465,163.5545454545453,0.0,0.0,0.0,,,
l,283.4750708687679,8.204102051025512,13,l,8.008000000000003,15.0,274.0,16.0,77.0,163.2653,0.7337001834250465,163.5545454545453,0.0,0.0,0.0,,,
