YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,133.4000333500083,0.0,1,l,,,,,,,0.5836251459062864,205.61142857142855,,,
r,200.1000500250125,0.3168250792062698,1,r,0.3,2.0,187.0,15.0,791.0,203.7351,0.5502751375687843,218.07272727272732,,,
l,183.4250458562614,0.5836251459062864,2,l,0.6,2.0,197.0,16.0,373.0,203.7351,0.5336001334000333,224.8875,0.0,0.0,0.0
r,200.1000500250125,0.8671002167750541,2,r,0.889,3.0,199.0,16.0,612.0,224.7191,0.5502751375687842,218.07272727272735,0.0,0.0,0.0
l,216.7750541937634,1.1172252793063198,3,l,1.189,3.0,217.0,16.0,374.0,199.6672,0.6169751542437885,194.49729729729737,0.0,0.0,0.0
r,216.7750541937636,1.4173753543438383,3,r,1.423,4.0,226.0,16.0,544.0,194.8052,0.6003001500750378,199.89999999999992,0.0,0.0,0.0
l,216.7750541937638,1.7342004335501082,4,l,1.79,4.0,217.0,16.0,302.0,206.1856,0.5669501417375358,211.65882352941165,218.0,156.0,0.0
r,216.7750541937634,2.017675504418876,4,r,2.039,5.0,225.0,14.0,542.0,203.7351,0.5836251459062862,205.61142857142863,218.0,156.0,0.0
l,233.4500583625143,2.301150575287644,5,l,2.372,5.0,223.0,16.0,355.0,198.3471,0.6003001500750371,199.90000000000012,218.0,156.0,0.0
r,233.4500583625147,2.6013006503251623,5,r,2.628,6.0,232.0,12.0,539.0,201.3423,0.6003001500750376,199.9,206.0,170.0,0.0
l,233.4500583625147,2.901450725362681,6,l,2.9770000000000003,6.0,231.0,16.0,327.0,199.005,0.6003001500750376,199.9,206.0,170.0,0.0
r,233.4500583625147,3.2016008004002,6,r,3.224,7.0,239.0,16.0,511.0,202.3609,0.6003001500750376,199.9,206.0,170.0,0.0
l,233.4500583625147,3.5017508754377187,7,l,3.58,7.0,227.0,16.0,325.0,203.7351,0.6003001500750371,199.90000000000012,202.0,176.0,0.0
r,233.4500583625147,3.8019009504752375,7,r,3.817,8.0,236.0,11.0,514.0,202.0202,0.5836251459062862,205.61142857142863,202.0,176.0,0.0
l,216.7750541937634,4.102051025512756,8,l,4.169,8.0,227.0,16.0,378.0,203.3898,0.5836251459062867,205.6114285714285,202.0,176.0,0.0
