YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,166.7500416875104,0.0833750208437552,1.0,l,0.0799999999999983,3.0,209.0,14.0,21.0,169.2525,0.6503251625812907,184.5230769230769,,,,l,0.1667500416875104,0.0833750208437552
r,166.7500416875104,0.3668500917125229,1.0,r,0.3599999999999994,6.0,227.0,15.0,0.0,165.7459,0.7003501750875437,171.34285714285716,,,,r,0.1667500416875104,0.3668500917125229
l,183.42504585626148,0.7337001834250458,2.0,l,0.7889999999999979,4.0,224.0,10.0,37.0,166.8985,0.6836751709187925,175.52195121951226,0.0,0.0,0.0,l,0.1834250458562615,0.7337001834250458
r,183.4250458562618,1.0672002668000666,2.0,r,1.0839999999999996,7.0,241.0,8.0,0.0,166.205,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,r,0.1834250458562618,1.0672002668000666
l,216.7750541937638,1.4173753543438383,3.0,l,1.5079999999999991,5.0,247.0,10.0,52.0,160.8579,0.7170251792562949,167.3581395348837,0.0,0.0,0.0,l,0.2167750541937638,1.4173753543438383
r,233.4500583625147,1.7675504418876105,3.0,r,1.806000000000001,8.0,235.0,7.0,0.0,158.3113,0.7337001834250461,163.5545454545454,0.0,0.0,0.0,r,0.2334500583625147,1.7675504418876105
l,233.4500583625147,2.1344005336001333,4.0,l,2.253999999999998,6.0,226.0,6.0,0.0,158.9404,0.7670501917625483,156.44347826086948,0.0,0.0,0.0,l,0.2334500583625147,2.1344005336001333
r,200.1000500250125,2.5012506253126565,4.0,r,2.564,9.0,229.0,6.0,0.0,162.6016,0.7337001834250456,163.55454545454552,0.0,0.0,0.0,r,0.2001000500250125,2.5012506253126565
l,200.1000500250125,2.9014507253626816,5.0,l,3.0090000000000003,7.0,211.0,10.0,0.0,160.8579,0.7337001834250456,163.55454545454552,0.0,0.0,0.0,l,0.2001000500250125,2.9014507253626816
r,216.7750541937638,3.234950808737702,5.0,r,3.302,10.0,241.0,5.0,0.0,160.8579,0.7670501917625483,156.44347826086948,0.0,0.0,0.0,r,0.2167750541937638,3.234950808737702
l,183.4250458562616,3.635150908787727,6.0,l,3.754999999999996,8.0,242.0,4.0,0.0,158.3113,0.7503751875937974,159.9199999999999,0.0,0.0,0.0,l,0.1834250458562616,3.635150908787727
r,216.7750541937634,4.00200100050025,6.0,r,4.047999999999995,11.0,247.0,7.0,0.0,157.0681,0.7503751875937965,159.92000000000007,0.0,0.0,0.0,r,0.2167750541937634,4.00200100050025
l,216.7750541937634,4.385526096381525,7.0,l,4.512999999999998,9.0,238.0,6.0,0.0,152.0913,0.7670501917625474,156.44347826086968,0.0,0.0,0.0,l,0.2167750541937634,4.385526096381525
r,200.10005002501345,4.752376188094047,7.0,r,4.811999999999998,12.0,251.0,6.0,0.0,159.1512,0.7670501917625483,156.44347826086948,0.0,0.0,0.0,r,0.2001000500250134,4.752376188094047
l,216.7750541937634,5.152576288144072,8.0,l,5.302,10.0,241.0,7.0,0.0,169.0141,0.7503751875937974,159.9199999999999,0.0,0.0,0.0,l,0.2167750541937634,5.152576288144072
r,200.1000500250125,5.519426379856595,8.0,r,5.565999999999995,13.0,237.0,6.0,0.0,160.0,0.7503751875937965,159.92000000000007,0.0,0.0,0.0,r,0.2001000500250125,5.519426379856595
l,216.7750541937634,5.902951475737869,9.0,l,6.0120000000000005,11.0,230.0,5.0,0.0,155.0388,0.7670501917625474,156.44347826086968,0.0,0.0,0.0,l,0.2167750541937634,5.902951475737869
r,200.1000500250125,6.269801567450392,9.0,r,6.315999999999995,14.0,247.0,5.0,0.0,155.8442,0.7670501917625483,156.44347826086948,0.0,0.0,0.0,r,0.2001000500250125,6.269801567450392
l,200.1000500250125,6.670001667500417,10.0,l,6.786000000000001,12.0,244.0,6.0,0.0,156.4537,0.7503751875937974,159.9199999999999,0.0,0.0,0.0,l,0.2001000500250125,6.670001667500417
