YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,216.7750541937635,0.0,1,r,0.0,9.0,362.0,16.0,77.0,159.1512,0.3668500917125229,327.1090909090909,,,
r,183.4250458562614,0.3001500750375187,2,r,0.7539999999999978,10.0,233.0,16.0,68.0,160.2136,0.400200100050025,299.85,,,
l,166.7500416875104,0.3668500917125229,1,l,0.3699999999999974,8.0,222.0,16.0,0.0,172.6619,0.5002501250625312,239.88000000000005,,,
l,100.0500250125062,0.7003501750875437,2,l,1.0649999999999975,9.0,240.0,16.0,0.0,156.25,0.3668500917125229,327.1090909090909,0.0,0.0,0.0
r,66.7000166750042,0.8671002167750541,3,r,,,,,,,0.5669501417375353,211.6588235294118,0.0,0.0,0.0
l,200.1000500250125,1.0672002668000666,3,l,,,,,,,0.7503751875937974,159.9199999999999,0.0,0.0,0.0
r,183.4250458562616,1.4340503585125894,4,r,1.503,11.0,219.0,16.0,75.0,172.6619,0.750375187593797,159.92,0.0,0.0,0.0
l,183.4250458562607,1.817575454393864,4,l,1.8329999999999984,10.0,228.0,16.0,0.0,159.3625,0.7503751875937965,159.92000000000007,0.0,0.0,0.0
r,183.4250458562616,2.1844255461063864,5,r,2.1980000000000004,12.0,221.0,13.0,154.0,145.808,0.8671002167750541,138.39230769230772,0.0,0.0,0.0
l,216.7750541937634,2.5679506419876605,5,l,2.5859999999999985,11.0,254.0,16.0,0.0,150.5646,0.7670501917625479,156.44347826086957,0.0,0.0,0.0
r,150.0750375187594,3.0515257628814405,6,r,3.021000000000001,13.0,229.0,16.0,240.0,225.1407,0.6670001667500416,179.91000000000005,0.0,0.0,0.0
l,216.7750541937634,3.3350008337502084,6,l,3.382999999999996,12.0,242.0,16.0,0.0,158.5205,0.7670501917625474,156.44347826086968,0.0,0.0,0.0
r,200.1000500250129,3.718525929631482,7,r,,,,,,,0.7670501917625479,156.44347826086957,0.0,0.0,0.0
l,200.1000500250125,4.102051025512756,7,l,4.140000000000001,13.0,232.0,16.0,0.0,159.1512,0.817075204268801,146.865306122449,0.0,0.0,0.0
r,183.4250458562616,4.48557612139403,8,r,,,,,,,0.7670501917625483,156.44347826086948,0.0,0.0,0.0
l,150.0750375187598,4.919126229781557,8,l,4.893999999999998,14.0,248.0,16.0,0.0,155.4404,0.7337001834250465,163.5545454545453,0.0,0.0,0.0
r,200.1000500250125,5.252626313156578,9,r,5.324999999999989,16.0,243.0,10.0,0.0,155.2393,0.8504252126063028,141.10588235294125,0.0,0.0,0.0
l,183.4250458562607,5.652826413206603,9,l,5.66599999999999,15.0,234.0,16.0,157.0,156.0468,0.817075204268801,146.865306122449,0.0,0.0,0.0
r,116.7250291812571,6.103051525762881,10,r,6.097999999999999,17.0,245.0,12.0,0.0,155.0388,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
l,133.400033350008,6.469901617475404,10,l,6.434999999999995,16.0,254.0,16.0,153.0,157.0681,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,200.10005002501345,6.786726696681674,11,r,,,,,,,0.7837251959312983,153.1148936170214,0.0,0.0,0.0
l,216.7750541937634,7.186926796731699,11,l,7.198999999999991,17.0,268.0,16.0,72.0,152.6718,0.7670501917625474,156.44347826086968,0.0,0.0,0.0
r,200.1000500250125,7.570451892612972,12,r,7.4069999999999965,19.0,271.0,16.0,0.0,154.2416,0.7670501917625483,156.44347826086948,0.0,0.0,0.0
l,200.10005002501345,7.953976988494246,12,l,7.984999999999978,18.0,255.0,16.0,63.0,147.7833,0.7837251959312992,153.1148936170212,0.0,0.0,0.0
r,216.7750541937643,8.33750208437552,13,r,,,,,,,0.7670501917625483,156.44347826086948,0.0,0.0,0.0
l,200.1000500250125,8.737702184425546,13,l,8.79699999999999,19.0,249.0,16.0,123.0,165.7459,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
r,216.77505419376251,9.104552276138069,14,r,9.192999999999998,21.0,259.0,8.0,0.0,156.658,0.7670501917625465,156.44347826086985,0.0,0.0,0.0
l,183.4250458562607,9.538102384525596,14,l,9.52099999999998,20.0,268.0,16.0,122.0,155.2393,0.7337001834250465,163.5545454545453,0.0,0.0,0.0
r,233.45005836251607,9.871602467900615,15,r,9.958999999999987,22.0,249.0,7.0,0.0,152.6718,0.7837251959313001,153.11489361702107,0.0,0.0,0.0
l,233.4500583625143,10.271802567950642,15,l,10.29399999999999,21.0,272.0,16.0,116.0,154.2416,0.8170752042688001,146.86530612244917,0.0,0.0,0.0
r,200.1000500250125,10.655327663831915,16,r,10.74499999999999,23.0,249.0,10.0,0.0,155.4404,0.7837251959312983,153.1148936170214,0.0,0.0,0.0
l,183.4250458562625,11.088877772219442,16,l,11.07199999999998,22.0,264.0,16.0,107.0,153.4527,0.7337001834250465,163.5545454545453,0.0,0.0,0.0
r,200.1000500250125,11.439052859763214,17,r,11.516999999999996,24.0,254.0,10.0,0.0,153.8462,0.7670501917625483,156.44347826086948,0.0,0.0,0.0
l,233.45005836251607,11.822577955644489,17,l,11.853999999999978,23.0,254.0,16.0,99.0,156.25,0.7837251959313001,153.11489361702107,156.0,0.0,0.0
r,216.7750541937643,12.206103051525762,18,r,12.296999999999985,25.0,260.0,10.0,0.0,156.25,0.7837251959312983,153.1148936170214,156.0,0.0,0.0
l,233.4500583625107,12.606303151575789,18,l,,,,,,,0.7837251959312947,153.1148936170221,156.0,0.0,0.0
r,200.1000500250125,12.98982824745706,19,r,13.064999999999984,26.0,253.0,11.0,0.0,157.6873,0.7670501917625483,156.44347826086948,156.0,0.0,0.0
l,216.775054193766,13.390028347507084,19,l,13.39599999999998,25.0,244.0,16.0,160.0,150.0,0.7670501917625501,156.4434782608691,156.0,0.0,0.0
r,216.77505419376251,13.756878439219609,20,r,13.82599999999998,27.0,243.0,14.0,0.0,155.4404,0.7670501917625465,156.44347826086985,154.0,0.0,0.0
l,200.1000500250125,14.157078539269634,20,l,14.19599999999999,26.0,252.0,16.0,176.0,162.8223,0.7503751875937965,159.92000000000007,154.0,0.0,0.0
r,250.1250625312696,14.523928630982155,21,r,14.59799999999997,28.0,243.0,10.0,0.0,155.8442,0.7670501917625483,156.44347826086948,154.0,0.0,0.0
l,233.4500583625143,14.90745372686343,21,l,14.932999999999986,27.0,230.0,16.0,105.0,144.5783,0.7670501917625483,156.44347826086948,154.0,0.0,0.0
r,200.1000500250143,15.290978822744703,22,r,15.367999999999968,29.0,245.0,11.0,196.0,156.658,0.7670501917625483,156.44347826086948,154.0,0.0,0.0
l,216.775054193766,15.674503918625978,22,l,15.762999999999998,28.0,246.0,16.0,108.0,173.4104,0.7670501917625483,156.44347826086948,154.0,0.0,0.0
r,200.1000500250143,16.05802901450725,23,r,16.133999999999972,30.0,246.0,12.0,231.0,159.5745,0.7670501917625501,156.4434782608691,154.0,0.0,0.0
l,216.7750541937643,16.441554110388527,23,l,16.45499999999999,29.0,246.0,16.0,108.0,153.0612,0.7503751875937965,159.92000000000007,154.0,0.0,0.0
r,216.7750541937607,16.825079206269802,24,r,16.885999999999967,31.0,248.0,11.0,241.0,157.0681,0.7670501917625465,156.44347826086985,154.0,0.0,0.0
l,233.4500583625143,17.191929297982323,24,l,17.238999999999983,30.0,252.0,16.0,122.0,159.787,0.7670501917625465,156.44347826086985,154.0,0.0,0.0
r,216.7750541937643,17.59212939803235,25,r,17.649999999999963,32.0,243.0,11.0,248.0,155.2393,0.767050191762543,156.4434782608706,154.0,0.0,0.0
l,233.4500583625143,17.95897948974487,25,l,17.989999999999988,31.0,244.0,16.0,129.0,155.8442,0.8004002001000501,149.92499999999998,154.0,0.0,0.0
r,216.7750541937678,18.35917958979489,26,r,18.42299999999996,33.0,257.0,8.0,263.0,155.4404,0.7503751875938001,159.91999999999933,154.0,0.0,0.0
l,200.1000500250107,18.75937968984492,26,l,18.759999999999984,32.0,247.0,16.0,144.0,158.3113,0.7670501917625501,156.4434782608691,154.0,0.0,0.0
r,216.7750541937643,19.10955477738869,27,r,19.19499999999995,34.0,247.0,9.0,267.0,157.8947,0.7837251959313001,153.11489361702107,154.0,0.0,0.0
l,200.1000499925282,19.52642988160747,27,l,19.51799999999998,33.0,256.0,16.0,171.0,157.2739,0.7670501917625465,156.44347826086985,154.0,0.0,0.0
r,200.1000500250178,19.89327997331999,28,r,19.95499999999996,35.0,255.0,12.0,234.0,156.658,0.7670501917625501,156.4434782608691,154.0,0.0,0.0
l,200.1000500250143,20.293480073370016,28,l,20.280999999999985,34.0,270.0,16.0,161.0,156.658,0.7503751875937965,159.92000000000007,154.0,0.0,0.0
r,200.1000500250107,20.66033016508254,29,r,20.720999999999947,36.0,254.0,11.0,229.0,158.7302,0.7503751875937894,159.9200000000016,154.0,0.0,0.0
l,216.7750541937643,21.043855260963813,29,l,21.046999999999976,35.0,266.0,16.0,193.0,157.4803,0.7503751875937965,159.92000000000007,154.0,0.0,0.0
r,216.7750541937643,21.41070535267633,30,r,21.476999999999947,37.0,248.0,10.0,273.0,160.0,0.7837251959313036,153.11489361702036,154.0,0.0,0.0
l,233.4500583625143,21.79423044855761,30,l,21.808999999999976,36.0,252.0,16.0,212.0,159.1512,0.7670501917625501,156.4434782608691,154.0,0.0,0.0
r,200.1000500250143,22.194430548607635,31,r,22.226999999999947,38.0,247.0,9.0,235.0,157.0681,0.7337001834250465,163.5545454545453,154.0,0.0,0.0
l,216.7750541937643,22.56128064032016,31,l,22.56299999999998,37.0,254.0,16.0,216.0,146.3415,0.7503751875938001,159.91999999999933,154.0,0.0,0.0
r,216.7750541937643,22.92813073203268,32,r,22.990999999999943,39.0,247.0,9.0,207.0,159.3625,0.7670501917625501,156.4434782608691,154.0,0.0,0.0
l,233.4500583625107,23.31165582791396,32,l,23.38299999999997,38.0,242.0,16.0,211.0,157.6873,0.767050191762543,156.4434782608706,154.0,0.0,0.0
r,200.1000500250072,23.69518092379523,33,r,23.743999999999943,40.0,245.0,10.0,199.0,156.658,0.7503751875937965,159.92000000000007,154.0,0.0,0.0
l,216.7750541937643,24.078706019676503,33,l,24.143999999999984,39.0,250.0,16.0,216.0,174.4186,0.7670501917625501,156.4434782608691,154.0,0.0,0.0
