YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,216.7750541937635,0.0,1,l,0.4900000000000091,11.0,302.0,16.0,162.0,171.184,0.4835751208937802,248.15172413793104,,,
r,216.7750541937635,0.2167750541937635,1,r,,,,,,,0.6670001667500417,179.91,,,
l,283.4750708687676,0.4835751208937802,2,l,,,,,,,0.7670501917625479,156.44347826086957,,,
r,250.1250625312656,0.8837752209438052,2,r,0.8000000000000114,13.0,354.0,12.0,78.0,151.8987,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
l,266.8000667000167,1.250625312656328,3,l,1.1910000000000025,12.0,260.0,11.0,146.0,146.6993,0.783725195931299,153.11489361702127,0.0,0.0,0.0
r,266.8000667000167,1.6008004002001,3,r,1.5900000000000034,14.0,254.0,16.0,98.0,164.3836,0.8170752042688012,146.86530612244894,0.0,0.0,0.0
l,250.1250625312656,2.034350508587627,4,l,2.0090000000000146,13.0,280.0,16.0,180.0,186.6252,0.7670501917625479,156.44347826086957,0.0,0.0,0.0
r,250.1250625312652,2.417875604468901,4,r,2.3200000000000216,15.0,272.0,16.0,116.0,146.6993,0.7837251959312987,153.11489361702132,0.0,0.0,0.0
l,266.8000667000165,2.801400700350175,5,l,2.6520000000000152,14.0,407.0,16.0,177.0,131.7234,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
r,233.4500583625147,3.2016008004002,5,r,3.1380000000000337,16.0,235.0,16.0,127.0,159.1512,0.7837251959312983,153.1148936170214,0.0,0.0,0.0
l,266.8000667000165,3.601800900450225,6,l,3.5630000000000166,15.0,278.0,16.0,219.0,144.2308,0.8004002001000496,149.92500000000007,0.0,0.0,0.0
r,283.4750708687683,3.985325996331498,6,r,3.892000000000024,17.0,269.0,16.0,178.0,151.3241,0.8170752042688014,146.8653061224489,0.0,0.0,0.0
l,283.4750708687679,4.402201100550275,7,l,4.39500000000001,16.0,262.0,14.0,257.0,150.0,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
r,300.1500750375188,4.8024012006003,7,r,4.685000000000031,18.0,314.0,16.0,150.0,142.5178,0.817075204268801,146.865306122449,0.0,0.0,0.0
l,283.4750708687679,5.202601300650325,8,l,5.194999999999993,17.0,252.0,7.0,217.0,150.7538,0.817075204268801,146.865306122449,0.0,0.0,0.0
r,300.1500750375188,5.619476404869101,8,r,5.527000000000044,19.0,281.0,16.0,153.0,148.3313,0.817075204268801,146.865306122449,0.0,0.0,0.0
l,283.4750708687679,6.019676504919126,9,l,5.9909999999999854,18.0,238.0,9.0,174.0,143.5407,0.817075204268801,146.865306122449,0.0,0.0,0.0
r,266.800066700017,6.436551609137902,9,r,6.336000000000041,20.0,312.0,16.0,158.0,151.5152,0.817075204268801,146.865306122449,0.0,0.0,0.0
l,283.4750708687688,6.836751709187927,10,l,6.82699999999997,19.0,262.0,7.0,179.0,146.6993,0.817075204268801,146.865306122449,0.0,0.0,0.0
r,266.800066700017,7.253626813406703,10,r,7.128000000000014,21.0,320.0,16.0,142.0,137.1429,0.8337502084375519,143.92800000000005,0.0,0.0,0.0
l,283.475070868767,7.653826913456728,11,l,7.644999999999982,20.0,244.0,6.0,193.0,147.4201,0.8170752042688019,146.86530612244883,0.0,0.0,0.0
r,250.1250625312661,8.087377021844254,11,r,8.003000000000043,22.0,255.0,11.0,157.0,146.6993,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
l,300.1500750375179,8.47090211772553,12,l,8.458999999999975,21.0,298.0,8.0,151.0,147.7833,0.8170752042688001,146.86530612244917,0.0,0.0,0.0
r,283.4750708687679,8.887777221944305,12,r,8.821000000000026,23.0,250.0,16.0,147.0,145.2785,0.8004002001000519,149.92499999999967,0.0,0.0,0.0
l,283.4750708687661,9.28797732199433,13,l,9.270999999999988,22.0,294.0,6.0,159.0,149.0683,0.8170752042688019,146.86530612244883,0.0,0.0,0.0
r,283.4750708687679,9.688177422044356,13,r,9.647000000000048,24.0,253.0,11.0,151.0,149.4396,0.8004002001000483,149.92500000000032,0.0,0.0,0.0
l,266.8000667000161,10.105052526263131,14,l,10.075999999999963,23.0,286.0,8.0,126.0,148.3313,0.7837251959312983,153.1148936170214,0.0,0.0,0.0
r,283.4750708687679,10.488577622144405,14,r,10.450000000000044,25.0,260.0,12.0,116.0,150.0,0.8004002001000519,149.92499999999967,0.0,0.0,0.0
l,300.1500750375196,10.88877772219443,15,l,10.884999999999962,24.0,320.0,9.0,106.0,151.1335,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
r,283.4750708687679,11.288977822244457,15,r,11.250000000000028,26.0,255.0,13.0,130.0,148.8834,0.8337502084375519,143.92800000000005,0.0,0.0,0.0
l,283.4750708687679,11.68917792229448,16,l,11.678999999999974,25.0,284.0,10.0,109.0,149.0683,0.8170752042688019,146.86530612244883,0.0,0.0,0.0
r,233.4500583625107,12.122728030682008,16,r,12.05600000000004,27.0,279.0,11.0,135.0,150.9434,0.7670501917625483,156.44347826086948,0.0,0.0,0.0
