YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,50.025012506253105,0.1167250291812573,1,l,0.1199999999999992,8.0,289.0,15.0,0.0,183.2061,0.6336501584125397,189.37894736842105,,,
r,283.4750708687676,0.4502251125562782,1,r,0.4500000000000002,7.0,300.0,14.0,0.0,160.4278,0.6336501584125396,189.37894736842105,,,
l,283.4750708687676,0.750375187593797,2,l,0.7750000000000004,9.0,288.0,12.0,0.0,166.6667,0.6836751709187927,175.5219512195122,100.0,0.0,103.0
r,300.1500750375185,1.0838752709688178,2,r,1.1980000000000004,8.0,306.0,16.0,0.0,174.1655,0.7003501750875438,171.34285714285713,100.0,0.0,103.0
l,283.4750708687674,1.4340503585125897,3,l,1.4949999999999992,10.0,291.0,10.0,0.0,169.0141,0.7003501750875436,171.34285714285718,100.0,0.0,103.0
r,283.4750708687672,1.7842254460563616,3,r,1.887,9.0,302.0,13.0,0.0,169.7313,0.7003501750875436,171.34285714285718,150.0,0.0,103.0
l,283.4750708687679,2.1344005336001333,4,l,2.2049999999999983,11.0,302.0,6.0,0.0,167.8322,0.7003501750875438,171.34285714285713,150.0,0.0,103.0
r,283.4750708687679,2.484575621143905,4,r,2.5940000000000003,10.0,301.0,14.0,0.0,166.8985,0.7003501750875438,171.34285714285713,150.0,0.0,103.0
l,283.4750708687679,2.834750708687677,5,l,2.92,12.0,303.0,8.0,0.0,169.0141,0.7003501750875438,171.34285714285713,192.0,273.0,104.0
r,300.1500750375188,3.184925796231449,5,r,3.313000000000001,11.0,303.0,8.0,0.0,169.9717,0.7003501750875438,171.34285714285713,192.0,273.0,104.0
l,283.4750708687679,3.535100883775221,6,l,3.629999999999997,13.0,298.0,6.0,0.0,169.0141,0.7170251792562947,167.35813953488375,192.0,271.0,104.0
r,300.15007503751923,3.885275971318993,6,r,4.019000000000001,12.0,302.0,9.0,0.0,167.364,0.7170251792562952,167.35813953488363,192.0,271.0,104.0
l,283.4750708687688,4.252126063031516,7,l,4.339999999999998,14.0,306.0,6.0,0.0,168.5393,0.7170251792562947,167.35813953488375,192.0,271.0,104.0
r,300.1500750375188,4.602301150575288,7,r,4.7360000000000015,13.0,308.0,9.0,0.0,167.8322,0.7170251792562947,167.35813953488375,192.0,255.0,104.0
l,300.1500750375188,4.96915124228781,8,l,5.051999999999998,15.0,302.0,6.0,435.0,167.1309,0.7003501750875438,171.34285714285713,192.0,255.0,104.0
