YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,133.4000333500083,0.0,1,l,0.3999999999999986,10.0,309.0,4.0,0.0,178.3061,0.416875104218776,287.85600000000005,,,
r,266.8000667000166,0.1167250291812573,1,r,0.1000000000000014,8.0,312.0,3.0,0.0,182.0941,0.6670001667500417,179.91,,,
l,300.1500750375187,0.416875104218776,2,l,,,,,,,0.7337001834250458,163.55454545454546,,,
r,300.1500750375188,0.783725195931299,2,r,0.7590000000000074,9.0,326.0,2.0,0.0,170.697,0.6670001667500416,179.91000000000005,0.0,0.0,0.0
l,250.1250625312656,1.1505752876438218,3,l,1.0730000000000004,11.0,302.0,3.0,0.0,174.9271,0.6169751542437887,194.49729729729728,0.0,0.0,0.0
r,300.1500750375185,1.4507253626813406,3,r,1.4620000000000033,10.0,322.0,3.0,0.0,173.1602,0.6836751709187927,175.5219512195122,0.0,0.0,0.0
l,333.50008337502055,1.7675504418876105,4,l,1.7590000000000003,12.0,312.0,5.0,0.0,169.9717,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
r,300.1500750375188,2.1344005336001333,4,r,2.155000000000001,11.0,325.0,3.0,0.0,170.697,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,283.4750708687679,2.501250625312656,5,l,2.4650000000000034,13.0,311.0,4.0,0.0,170.697,0.6503251625812907,184.5230769230769,0.0,0.0,0.0
r,300.1500750375188,2.834750708687677,5,r,2.858000000000004,12.0,315.0,4.0,0.0,173.1602,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,333.500083375021,3.1515757878939468,6,l,3.1680000000000064,14.0,299.0,4.0,0.0,174.4186,0.6836751709187925,175.52195121951226,0.0,0.0,0.0
r,283.4750708687679,3.535100883775221,6,r,3.551000000000002,13.0,318.0,2.0,0.0,176.7305,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,333.500083375021,3.8352509588127393,7,l,3.8560000000000016,15.0,310.0,3.0,0.0,176.9912,0.7003501750875452,171.3428571428568,0.0,0.0,0.0
r,283.475070868767,4.235451058862765,7,r,4.230000000000004,14.0,324.0,3.0,0.0,176.9912,0.6670001667500411,179.91000000000017,0.0,0.0,0.0
l,316.8250792062688,4.535601133900284,8,l,4.533999999999999,16.0,306.0,4.0,0.0,178.5714,0.7003501750875429,171.34285714285733,0.0,0.0,0.0
r,300.1500750375188,4.902451225612806,8,r,4.908000000000001,15.0,324.0,4.0,0.0,172.1664,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
l,300.1500750375179,5.235951308987827,9,l,5.205999999999996,17.0,303.0,4.0,0.0,171.184,0.6503251625812903,184.52307692307704,0.0,0.0,0.0
r,300.1500750375188,5.586126396531599,9,r,5.605000000000004,16.0,314.0,4.0,0.0,170.697,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
l,333.50008337502055,5.886276471569118,10,l,5.907000000000004,18.0,293.0,5.0,0.0,171.9198,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,300.1500750375196,6.269801567450392,10,r,6.308000000000007,17.0,311.0,5.0,0.0,176.2115,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,316.82507920626966,6.603301650825412,11,l,6.605000000000004,19.0,298.0,4.0,0.0,175.9531,0.7003501750875438,171.34285714285713,174.0,0.0,0.0
r,300.1500750375188,6.970151742537936,11,r,6.989000000000004,18.0,319.0,4.0,0.0,171.6738,0.7003501750875429,171.34285714285733,174.0,0.0,0.0
l,316.82507920626966,7.303651825912956,12,l,7.286999999999999,20.0,304.0,5.0,324.0,174.6725,0.6670001667500411,179.91000000000017,174.0,0.0,0.0
