YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,283.4750708687678,0.4835751208937802,1,l,0.5,7.0,287.0,5.0,0.0,179.6407,0.7003501750875438,171.34285714285713,,,
r,283.4750708687676,0.8504252126063032,1,r,0.8569999999999993,8.0,312.0,2.0,0.0,177.7778,0.6670001667500416,179.91000000000005,0.0,0.0,0.0
l,283.4750708687676,1.183925295981324,2,l,1.1679999999999993,8.0,284.0,4.0,0.0,171.4286,0.6836751709187927,175.5219512195122,0.0,0.0,0.0
r,283.4750708687679,1.5174253793563448,2,r,1.532,9.0,302.0,2.0,0.0,169.9717,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,283.4750708687679,1.8676004669001167,3,l,1.8680000000000003,9.0,288.0,5.0,0.0,169.0141,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
r,283.4750708687679,2.2177755544438886,3,r,2.2379999999999995,10.0,318.0,2.0,0.0,165.0619,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
l,283.4750708687674,2.5512756378189096,4,l,2.5779999999999976,10.0,304.0,6.0,0.0,165.2893,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,266.8000667000165,2.9014507253626816,4,r,2.965,11.0,319.0,3.0,0.0,171.6738,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
l,266.8000667000165,3.2683008170752044,5,l,3.3039999999999967,11.0,293.0,6.0,441.0,172.9107,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
r,266.800066700017,3.635150908787727,5,r,3.664,12.0,310.0,4.0,0.0,169.0141,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
l,283.4750708687674,3.968650992162748,6,l,3.997999999999996,12.0,297.0,5.0,544.0,165.9751,0.7170251792562952,167.35813953488363,0.0,0.0,0.0
r,266.800066700017,4.31882607970652,6,r,4.3740000000000006,13.0,298.0,5.0,0.0,162.8223,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
l,266.800066700017,4.685676171419043,7,l,4.720999999999998,13.0,294.0,5.0,645.0,162.6016,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,283.4750708687679,5.035851258962815,7,r,5.110999999999999,14.0,311.0,3.0,407.0,165.2893,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
l,266.8000667000161,5.402701350675338,8,l,5.458999999999998,14.0,300.0,4.0,765.0,165.2893,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
r,283.4750708687679,5.76955144238786,8,r,5.836999999999998,15.0,304.0,4.0,398.0,167.364,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
l,283.4750708687679,6.136401534100384,9,l,6.184999999999997,15.0,294.0,5.0,731.0,168.5393,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,283.4750708687679,6.486576621644155,9,r,6.554,16.0,315.0,3.0,361.0,165.9751,0.7337001834250465,163.5545454545453,0.0,0.0,0.0
l,283.4750708687679,6.853426713356678,10,l,6.896999999999997,16.0,294.0,5.0,682.0,166.205,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
r,283.4750708687679,7.220276805069202,10,r,7.276999999999999,17.0,308.0,5.0,298.0,166.6667,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
l,266.800066700017,7.587126896781724,11,l,7.618999999999998,17.0,338.0,5.0,643.0,169.0141,0.7003501750875447,171.3428571428569,0.0,0.0,0.0
r,266.800066700017,7.937301984325496,11,r,7.997000000000002,18.0,302.0,5.0,257.0,169.2525,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,283.4750708687679,8.287477071869269,12,l,8.328999999999995,18.0,316.0,5.0,546.0,168.0672,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,283.4750708687679,8.63765215941304,12,r,8.705999999999998,19.0,301.0,5.0,203.0,169.0141,0.7337001834250483,163.5545454545449,170.0,0.0,0.0
l,283.4750708687679,9.004502251125563,13,l,9.042999999999996,19.0,304.0,6.0,451.0,169.4915,0.7003501750875429,171.34285714285733,170.0,0.0,0.0
r,266.8000667000161,9.371352342838088,13,r,9.416,20.0,302.0,5.0,146.0,168.3029,0.7003501750875412,171.34285714285778,170.0,0.0,0.0
l,283.4750708687679,9.704852426213106,14,l,9.750999999999996,20.0,315.0,5.0,344.0,168.3029,0.7170251792562929,167.35813953488417,170.0,0.0,0.0
r,283.4750708687679,10.07170251792563,14,r,10.129,21.0,310.0,5.0,114.0,168.3029,0.7170251792562947,167.35813953488375,170.0,0.0,0.0
l,283.4750708687679,10.4218776054694,15,l,10.463999999999997,21.0,341.0,6.0,230.0,168.0672,0.7170251792562965,167.35813953488332,170.0,0.0,0.0
r,283.4750708687679,10.788727697181924,15,r,10.842,22.0,305.0,6.0,194.0,166.6667,0.7170251792562965,167.35813953488332,168.0,0.0,0.0
l,283.4750708687679,11.138902784725696,16,l,11.178,22.0,327.0,6.0,115.0,169.9717,0.7170251792562947,167.35813953488375,168.0,0.0,0.0
r,266.8000667000143,11.50575287643822,16,r,11.562,23.0,308.0,5.0,202.0,173.6614,0.7003501750875429,171.34285714285733,168.0,0.0,0.0
l,266.80006670001785,11.85592796398199,17,l,11.884,23.0,333.0,5.0,113.0,171.4286,0.6836751709187929,175.52195121951215,168.0,0.0,0.0
r,266.8000667000161,12.206103051525764,17,r,12.253000000000002,24.0,307.0,5.0,206.0,167.364,0.7170251792562965,167.35813953488332,168.0,0.0,0.0
l,283.4750708687679,12.539603134900783,18,l,,,,,,,0.7337001834250465,163.5545454545453,166.0,0.0,0.0
r,266.8000667000161,12.92312823078206,18,r,12.970000000000004,25.0,306.0,6.0,205.0,170.2128,0.7003501750875394,171.3428571428582,166.0,0.0,0.0
l,266.8000667000161,13.27330331832583,19,l,13.298,25.0,328.0,7.0,138.0,167.5978,0.7003501750875412,171.34285714285778,166.0,0.0,0.0
r,283.4750708687696,13.6234784058696,19,r,13.675000000000002,26.0,314.0,5.0,236.0,167.5978,0.7170251792562965,167.35813953488332,166.0,0.0,0.0
l,283.4750708687696,13.973653493413371,20,l,14.014,26.0,330.0,6.0,123.0,164.3836,0.7337001834250483,163.5545454545449,166.0,0.0,0.0
r,283.4750708687679,14.340503585125896,20,r,14.391000000000004,27.0,309.0,6.0,234.0,166.4355,0.7170251792562965,167.35813953488332,166.0,0.0,0.0
l,266.8000667000161,14.70735367683842,21,l,14.743999999999998,27.0,320.0,5.0,111.0,171.184,0.7003501750875447,171.3428571428569,166.0,0.0,0.0
r,266.8000667000161,15.057528764382193,21,r,15.112000000000004,28.0,304.0,6.0,239.0,169.4915,0.7170251792562929,167.35813953488417,166.0,0.0,0.0
l,283.4750708687661,15.407703851925964,22,l,15.445,28.0,344.0,6.0,144.0,166.4355,0.7003501750875412,171.34285714285778,166.0,0.0,0.0
