YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,216.7750541937635,0.383525095881274,1,l,0.4000000000000003,8.0,279.0,8.0,0.0,168.0672,0.6336501584125396,189.37894736842105,,,,,,
r,233.4500583625146,0.6836751709187927,1,r,0.4849999999999994,3.0,190.0,16.0,386.0,297.7667,0.6670001667500416,179.91000000000005,9090.0,0.0,81.0,,,
l,233.4500583625149,1.0171752542938135,2,l,1.113999999999999,9.0,248.0,12.0,0.0,178.0415,0.6670001667500416,179.91000000000005,9090.0,0.0,81.0,,,
r,216.7750541937636,1.3506753376688343,2,r,1.6439999999999984,5.0,181.0,15.0,0.0,35.0263,0.700350175087544,171.34285714285707,9090.0,0.0,81.0,,,
l,216.7750541937638,1.684175421043855,3,l,1.7880000000000005,10.0,233.0,11.0,0.0,174.4186,0.6836751709187929,175.52195121951215,180.0,257.0,81.0,,,
r,200.1000500250125,2.0510255127563783,3,r,,,,,,,0.6670001667500416,179.91000000000005,180.0,257.0,81.0,,,
l,233.4500583625147,2.367850591962648,4,l,2.476000000000001,11.0,231.0,10.0,0.0,174.6725,0.6836751709187929,175.52195121951215,180.0,257.0,81.0,,,
r,216.7750541937638,2.71802567950642,4,r,,,,,,,0.6836751709187929,175.52195121951215,182.0,235.0,84.0,,,
l,216.7750541937634,3.051525762881441,5,l,3.1630000000000003,12.0,229.0,12.0,0.0,178.5714,0.6670001667500416,179.91000000000005,182.0,235.0,84.0,,,
r,200.1000500250125,3.401700850425213,5,r,,,,,,,0.6503251625812903,184.52307692307704,182.0,235.0,84.0,,,
l,216.7750541937634,3.7185259296314825,6,l,3.834999999999999,13.0,224.0,12.0,0.0,182.3708,0.667000166750042,179.9099999999999,182.0,230.0,87.0,,,
r,216.7750541937634,4.052026013006503,6,r,,,,,,,0.667000166750042,179.9099999999999,182.0,230.0,87.0,,,
l,216.7750541937634,4.385526096381525,7,l,4.492999999999999,14.0,215.0,12.0,0.0,182.6484,0.6336501584125394,189.3789473684211,182.0,230.0,87.0,,,
r,200.1000500250125,4.719026179756545,7,r,5.069999999999997,6.0,229.0,16.0,0.0,174.1655,0.6336501584125394,189.3789473684211,182.0,228.0,91.0,,,
l,216.7750541937634,5.019176254794064,8,l,5.149999999999999,15.0,215.0,8.0,0.0,189.8734,0.6336501584125394,189.3789473684211,182.0,228.0,91.0,,,
r,200.1000500250125,5.3526763381690845,8,r,5.758999999999997,7.0,221.0,13.0,0.0,178.8376,0.6336501584125394,189.3789473684211,182.0,228.0,91.0,,,
l,216.7750541937634,5.652826413206603,9,l,5.781999999999998,16.0,209.0,9.0,316.0,187.2075,0.6503251625812911,184.5230769230768,184.0,225.0,94.0,,,
r,200.1000500250125,5.986326496581624,9,r,6.43,8.0,211.0,16.0,0.0,173.4104,0.6336501584125402,189.37894736842085,184.0,225.0,94.0,,,
l,200.1000500250125,6.303151575787894,10,l,6.422999999999998,17.0,211.0,9.0,301.0,189.2744,0.6336501584125394,189.3789473684211,184.0,225.0,94.0,,,
r,200.1000500250125,6.619976654994164,10,r,,,,,,,0.6336501584125385,189.3789473684214,186.0,222.0,96.0,,,
l,183.4250458562616,6.936801734200434,11,l,7.056999999999995,18.0,205.0,10.0,248.0,192.0,0.6336501584125394,189.3789473684211,186.0,222.0,96.0,,,
r,200.10005002501345,7.253626813406703,11,r,7.122,9.0,218.0,16.0,0.0,177.7778,0.6336501584125402,189.37894736842085,186.0,222.0,96.0,,,
l,183.4250458562616,7.570451892612973,12,l,7.681999999999997,19.0,201.0,10.0,279.0,189.8734,0.6336501584125402,189.37894736842085,190.0,219.0,98.0,,,
r,183.4250458562616,7.887276971819243,12,r,7.796999999999997,10.0,210.0,12.0,0.0,181.5431,0.6503251625812903,184.52307692307704,190.0,219.0,98.0,,,
l,183.4250458562607,8.204102051025513,13,l,8.313999999999997,20.0,211.0,9.0,290.0,186.0465,0.6336501584125394,189.3789473684211,190.0,219.0,98.0,,,
r,183.4250458562625,8.537602134400533,13,r,8.457999999999998,11.0,214.0,16.0,0.0,180.9955,0.6169751542437893,194.49729729729705,190.0,217.0,99.0,,,
l,200.1000500250107,8.837752209438053,14,l,8.958999999999996,21.0,212.0,10.0,299.0,192.926,0.6336501584125394,189.3789473684211,190.0,217.0,99.0,,,
r,200.1000500250143,9.154577288644322,14,r,9.120999999999997,12.0,206.0,10.0,0.0,187.2075,0.6336501584125394,189.3789473684211,190.0,217.0,99.0,,,
l,200.1000500250125,9.471402367850592,15,l,9.580999999999996,22.0,213.0,11.0,289.0,189.5735,0.6169751542437876,194.4972972972976,190.0,217.0,99.0,,,
r,200.1000500250125,9.788227447056862,15,r,9.762,13.0,201.0,11.0,209.0,187.5,0.6169751542437911,194.49729729729648,190.0,216.0,101.0,,,
l,200.1000500250143,10.08837752209438,16,l,10.214,23.0,206.0,11.0,272.0,192.3077,0.6169751542437876,194.4972972972976,190.0,216.0,101.0,,,
r,200.1000500250107,10.405202601300653,16,r,10.402,14.0,203.0,10.0,215.0,187.2075,0.6336501584125376,189.37894736842165,190.0,216.0,101.0,,,
l,200.1000500250143,10.705352676338167,17,l,10.838,24.0,213.0,10.0,271.0,192.6164,0.6336501584125411,189.3789473684206,192.0,216.0,103.0,,,
r,183.4250458562607,11.03885275971319,17,r,11.043000000000006,15.0,199.0,11.0,233.0,192.6164,0.6336501584125394,189.3789473684211,192.0,216.0,103.0,,,
l,200.1000500250125,11.339002834750708,18,l,11.461000000000002,25.0,214.0,11.0,268.0,192.0,0.6503251625812911,184.5230769230768,192.0,216.0,103.0,,,
r,183.4250458562607,11.67250291812573,18,r,11.666000000000004,16.0,194.0,8.0,287.0,190.1743,0.6336501584125394,189.3789473684211,192.0,213.0,105.0,,,
l,183.4250458562607,11.989327997332,19,l,12.086000000000002,26.0,197.0,11.0,268.0,186.9159,0.6169751542437893,194.49729729729705,192.0,213.0,105.0,,,
r,183.4250458562625,12.30615307653827,19,r,12.297000000000004,17.0,194.0,9.0,336.0,189.5735,0.6336501584125394,189.3789473684211,192.0,213.0,105.0,,,
l,200.1000500250107,12.606303151575789,20,l,12.728000000000002,27.0,205.0,11.0,235.0,193.5484,0.6336501584125394,189.3789473684211,192.0,212.0,106.0,,,
r,183.4250458562643,12.939803234950809,20,r,12.93,18.0,192.0,10.0,320.0,188.6792,0.6169751542437893,194.49729729729705,192.0,212.0,106.0,,,
l,183.4250458562589,13.239953309988328,21,l,13.348000000000004,28.0,221.0,12.0,209.0,192.6164,0.6336501584125394,189.3789473684211,192.0,212.0,106.0,,,
r,183.4250458562625,13.556778389194598,21,r,13.566000000000004,19.0,199.0,8.0,291.0,191.3876,0.6336501584125376,189.37894736842165,192.0,211.0,108.0,,,
l,183.4250458562607,13.873603468400868,22,l,13.971000000000004,29.0,203.0,12.0,206.0,188.6792,0.6169751542437876,194.4972972972976,192.0,211.0,108.0,,,
r,183.4250458562625,14.190428547607135,22,r,,,,,,,0.6169751542437929,194.497297297296,192.0,211.0,108.0,,,
l,183.4250458562625,14.490578622644655,23,l,14.607000000000005,30.0,211.0,13.0,207.0,192.6164,0.6169751542437893,194.49729729729705,192.0,211.0,108.0,,,
r,183.4250458562589,14.807403701850928,23,r,14.824000000000003,21.0,196.0,9.0,237.0,191.3876,0.6169751542437858,194.4972972972982,192.0,210.0,109.0,,,
l,200.1000500250107,15.107553776888444,24,l,15.230000000000004,31.0,225.0,12.0,208.0,194.4895,0.6169751542437893,194.49729729729705,192.0,210.0,109.0,,,
r,183.4250458562625,15.424378856094714,24,r,15.451,22.0,195.0,8.0,239.0,193.5484,0.6336501584125411,189.3789473684206,192.0,210.0,109.0,,,
l,183.4250458562625,15.724528931132234,25,l,15.847000000000005,32.0,207.0,11.0,196.0,196.0784,0.6503251625812894,184.5230769230773,192.0,210.0,110.0,,,
r,183.4250458562607,16.058029014507255,25,r,16.070999999999998,23.0,195.0,8.0,251.0,188.9764,0.6336501584125394,189.3789473684211,192.0,210.0,110.0,,,
l,183.4250458562607,16.374854093713523,26,l,16.459000000000003,33.0,209.0,12.0,177.0,186.6252,0.6169751542437893,194.49729729729705,192.0,210.0,110.0,,,
r,183.4250458562607,16.691679172919795,26,r,16.705999999999996,24.0,193.0,10.0,203.0,190.1743,0.6169751542437858,194.4972972972982,190.0,210.0,112.0,,,
l,200.1000500250107,16.991829247957313,27,l,17.102000000000004,34.0,203.0,11.0,184.0,192.926,0.6169751542437893,194.49729729729705,190.0,210.0,112.0,,,
r,183.4250458562643,17.30865432716358,27,r,17.33699999999999,25.0,196.0,10.0,160.0,192.6164,0.6169751542437893,194.49729729729705,190.0,210.0,112.0,,,
l,200.1000500250107,17.608804402201102,28,l,17.724000000000004,35.0,201.0,12.0,191.0,193.8611,0.6169751542437893,194.49729729729705,190.0,210.0,113.0,,,
r,183.4250458562607,17.92562948140737,28,r,17.959999999999994,26.0,196.0,9.0,161.0,193.2367,0.6169751542437893,194.49729729729705,190.0,210.0,113.0,,,
l,183.4250458562607,18.22577955644489,29,l,18.343000000000004,36.0,221.0,13.0,198.0,191.3876,0.6169751542437893,194.49729729729705,190.0,210.0,113.0,,,
r,183.4250458562607,18.54260463565116,29,r,18.58099999999999,27.0,199.0,10.0,199.0,189.8734,0.6169751542437893,194.49729729729705,190.0,210.0,114.0,,,
l,200.1000500250107,18.84275471068868,30,l,18.97,37.0,207.0,13.0,191.0,192.926,0.6169751542437822,194.4972972972993,190.0,210.0,114.0,,,
r,200.1000500250107,19.15957978989495,30,r,19.212999999999987,28.0,197.0,12.0,240.0,190.779,0.6336501584125394,189.3789473684211,190.0,210.0,114.0,,,
l,200.1000500250178,19.459729864932463,31,l,19.59200000000001,38.0,215.0,11.0,246.0,193.5484,0.6169751542437929,194.497297297296,190.0,210.0,114.0,,,
r,183.4250458562607,19.793229948307488,31,r,19.841999999999985,29.0,192.0,11.0,257.0,196.3993,0.6169751542437929,194.497297297296,190.0,209.0,115.0,,,
l,200.1000500250072,20.076705019176256,32,l,20.212000000000007,39.0,199.0,12.0,301.0,193.2367,0.6336501584125394,189.3789473684211,190.0,209.0,115.0,,,
r,183.4250458562536,20.41020510255128,32,r,,,,,,,0.6169751542437822,194.4972972972993,190.0,209.0,115.0,,,
l,183.4250458562607,20.710355177588795,33,l,20.83300000000001,40.0,205.0,11.0,286.0,194.4895,0.6169751542437893,194.49729729729705,192.0,209.0,116.0,,,
r,183.4250458562643,21.027180256795063,33,r,,,,,,,0.6169751542437858,194.4972972972982,192.0,209.0,116.0,,,
l,200.1000500250107,21.327330331832584,34,l,,,,,,,0.6169751542437858,194.4972972972982,192.0,209.0,116.0,,,
r,200.1000500250178,21.64415541103885,34,r,21.713999999999984,32.0,197.0,10.0,290.0,193.2367,0.6169751542437929,194.497297297296,192.0,207.0,117.0,,,
l,200.1000500250143,21.94430548607637,35,l,22.07400000000001,42.0,203.0,13.0,302.0,194.4895,0.63365015841255,189.37894736841795,192.0,207.0,117.0,,,
r,183.4250458562607,22.26113056528264,35,r,22.33499999999998,33.0,200.0,10.0,298.0,190.779,0.6169751542437893,194.49729729729705,192.0,207.0,117.0,,,
l,183.4250458562536,22.57795564448892,36,l,22.69100000000001,43.0,206.0,12.0,301.0,191.6933,0.6169751542437787,194.4972972973004,192.0,207.0,118.0,,,
r,183.4250458562607,22.87810571952643,36,r,22.963999999999977,34.0,196.0,10.0,311.0,192.926,0.6336501584125394,189.3789473684211,192.0,207.0,118.0,,,
l,183.4250458562643,23.1949307987327,37,l,23.317000000000004,44.0,201.0,12.0,300.0,193.2367,0.6336501584125394,189.3789473684211,192.0,207.0,118.0,,,
r,183.4250458562607,23.51175587793897,37,r,23.585999999999977,35.0,197.0,11.0,273.0,193.2367,0.6336501584125394,189.3789473684211,192.0,207.0,119.0,,,
l,183.4250458562643,23.82858095714524,38,l,23.938,45.0,217.0,13.0,321.0,191.0828,0.6336501584125394,189.3789473684211,192.0,207.0,119.0,,,
r,183.4250458562607,24.14540603635151,38,r,24.20699999999997,36.0,197.0,14.0,234.0,194.4895,0.6169751542437893,194.49729729729705,192.0,207.0,119.0,,,
l,183.4250458562607,24.462231115557778,39,l,24.566000000000003,46.0,209.0,12.0,277.0,193.2367,0.6003001500750393,199.89999999999932,192.0,207.0,119.0,,,
