YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
r,133.4000333500081,0.9838252459563116,1,r,0.8090000000000046,7.0,340.0,8.0,206.0,164.8352,0.5002501250625312,239.88000000000005,0.0,0.0,0.0,,,
l,183.4250458562611,1.2006003001500751,1,l,1.2000000000000028,8.0,192.0,10.0,0.0,221.4022,0.5336001334000333,224.8875,0.0,0.0,0.0,,,
r,200.1000500250123,1.4840753710188428,2,r,1.536999999999999,8.0,177.0,13.0,232.0,221.8115,0.5669501417375356,211.65882352941173,0.0,0.0,0.0,,,
l,233.4500583625145,1.7342004335501084,2,l,1.7420000000000044,9.0,181.0,12.0,0.0,204.0816,0.6003001500750373,199.90000000000003,0.0,0.0,0.0,,,
r,200.1000500250125,2.0510255127563783,3,r,2.078000000000003,9.0,197.0,9.0,271.0,201.005,0.6003001500750376,199.9,0.0,0.0,0.0,,,
l,233.4500583625147,2.334500583625146,3,l,2.3300000000000054,10.0,224.0,9.0,0.0,192.6164,0.6336501584125398,189.378947368421,0.0,0.0,0.0,,,
r,216.7750541937638,2.651325662831416,4,r,2.6750000000000043,10.0,223.0,11.0,314.0,189.5735,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
l,233.4500583625147,2.9681507420376856,4,l,2.953000000000003,11.0,245.0,10.0,0.0,187.2075,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
r,233.4500583625147,3.2683008170752044,5,r,3.308,11.0,253.0,9.0,295.0,187.5,0.6336501584125398,189.378947368421,0.0,0.0,0.0,,,
l,266.800066700017,3.585125896281474,5,l,3.594000000000001,12.0,260.0,9.0,0.0,191.3876,0.6169751542437889,194.4972972972972,0.0,0.0,0.0,,,
r,233.4500583625143,3.901950975487744,6,r,3.948,12.0,259.0,9.0,288.0,195.7586,0.6336501584125402,189.37894736842085,0.0,0.0,0.0,,,
l,250.1250625312652,4.202101050525263,6,l,4.221000000000004,13.0,256.0,10.0,0.0,193.8611,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
r,216.77505419376251,4.535601133900284,7,r,4.561,13.0,247.0,11.0,325.0,189.5735,0.6336501584125385,189.3789473684214,0.0,0.0,0.0,,,
l,266.800066700017,4.819076204769051,7,l,4.840000000000003,14.0,260.0,9.0,0.0,187.5,0.6503251625812903,184.52307692307704,0.0,0.0,0.0,,,
r,216.7750541937634,5.169251292312823,8,r,5.193999999999996,14.0,257.0,8.0,301.0,187.5,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
l,266.800066700017,5.469401367350342,8,l,5.480000000000004,15.0,264.0,6.0,0.0,187.7934,0.6336501584125402,189.37894736842085,0.0,0.0,0.0,,,
r,250.1250625312661,5.786226446556611,9,r,5.834000000000003,15.0,263.0,8.0,281.0,186.6252,0.6336501584125402,189.37894736842085,0.0,0.0,0.0,,,
l,266.8000667000161,6.103051525762882,9,l,6.119000000000007,16.0,270.0,7.0,158.0,189.5735,0.6336501584125394,189.3789473684211,0.0,0.0,0.0,,,
r,250.1250625312652,6.419876604969152,10,r,6.477000000000004,16.0,259.0,9.0,278.0,191.0828,0.6503251625812903,184.52307692307704,0.0,0.0,0.0,,,
l,283.4750708687679,6.736701684175421,10,l,6.752000000000002,17.0,268.0,8.0,160.0,187.2075,0.6336501584125394,189.3789473684211,0.0,0.0,0.0,,,
r,250.1250625312661,7.070201767550442,11,r,7.105000000000004,17.0,263.0,9.0,250.0,187.7934,0.6336501584125402,189.37894736842085,0.0,0.0,0.0,,,
l,283.475070868767,7.370351842587961,11,l,7.393000000000008,18.0,270.0,7.0,164.0,191.0828,0.6336501584125402,189.37894736842085,0.0,0.0,0.0,,,
r,250.1250625312652,7.703851925962982,12,r,7.744000000000007,18.0,262.0,9.0,223.0,188.6792,0.6336501584125385,189.3789473684214,0.0,0.0,0.0,,,
l,283.4750708687679,8.0040020010005,12,l,8.021,19.0,270.0,8.0,166.0,187.2075,0.6503251625812894,184.5230769230773,0.0,0.0,0.0,,,
r,250.1250625312661,8.33750208437552,13,r,8.38000000000001,19.0,267.0,8.0,244.0,188.9764,0.6336501584125411,189.3789473684206,0.0,0.0,0.0,,,
