YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,233.4500583625146,0.033350008337502,1,r,0.05,1.0,479.0,14.0,0.0,143.1981,0.2501250625312445,479.7600000000405,,,
l,16.6750041687299,0.2668000667000166,1,l,0.3,1.0,450.0,14.0,48.0,141.5094,0.7170251792562949,167.3581395348837,,,
r,283.4750708687678,0.2834750708687465,2,r,,,,,,,1.0171752542938348,117.97377049180082,,,
l,300.1500750375189,0.9838252459563116,2,l,1.148,2.0,452.0,14.0,48.0,141.0106,0.7003501750875435,171.3428571428572,0.0,0.0,0.0
r,333.5000833750208,1.3006503251625814,3,r,0.8880000000000001,2.0,485.0,13.0,0.0,143.0274,0.750375187593797,159.92,0.0,0.0,0.0
l,333.500083375021,1.684175421043855,3,l,1.999,3.0,482.0,10.0,47.0,138.8889,0.7670501917625483,156.44347826086948,0.0,0.0,0.0
r,333.50008337502055,2.0510255127563783,4,r,1.727,3.0,505.0,14.0,0.0,144.4043,0.7670501917625479,156.44347826086957,0.0,0.0,0.0
l,300.1500750375188,2.4512256128064034,4,l,2.863,4.0,512.0,9.0,45.0,136.5188,0.750375187593797,159.92,0.0,0.0,0.0
r,316.82507920626966,2.818075704518926,5,r,2.558,4.0,495.0,14.0,0.0,140.1869,0.7337001834250461,163.5545454545454,0.0,0.0,0.0
l,316.82507920626966,3.2016008004002003,5,l,,,,,,,0.7503751875937965,159.92000000000007,0.0,0.0,0.0
r,333.50008337502055,3.5517758879439723,6,r,3.414,5.0,494.0,14.0,0.0,141.3428,0.7837251959312987,153.11489361702132,0.0,0.0,0.0
l,333.5000833750214,3.951975987993997,6,l,3.742,5.0,498.0,10.0,43.0,140.0233,0.7337001834250465,163.5545454545453,0.0,0.0,0.0
r,333.50008337502055,4.335501083875271,7,r,4.263,6.0,475.0,13.0,0.0,142.6873,0.7503751875937974,159.9199999999999,0.0,0.0,0.0
l,350.17508754377144,4.685676171419043,7,l,4.598999999999999,6.0,489.0,9.0,42.0,138.2488,0.7837251959312983,153.1148936170214,0.0,0.0,0.0
