YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,200.1000500250124,0.4335501083875271,1,r,0.4299999999999997,7.0,257.0,16.0,0.0,167.364,0.7670501917625481,156.44347826086954,,,
l,200.1000500250124,0.8170752042688011,1,l,0.8019999999999925,9.0,224.0,8.0,0.0,180.4511,0.733700183425046,163.55454545454543,0.0,0.0,0.0
r,200.1000500250125,1.2006003001500751,2,r,1.1469999999999985,8.0,213.0,7.0,0.0,175.9531,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
l,233.4500583625145,1.550775387693847,2,l,1.4669999999999916,10.0,244.0,8.0,0.0,192.0,0.6503251625812907,184.5230769230769,0.0,0.0,0.0
r,233.4500583625143,1.884275471068868,3,r,1.8289999999999933,9.0,239.0,7.0,0.0,180.7229,0.6169751542437885,194.49729729729737,0.0,0.0,0.0
l,250.1250625312656,2.2011005502751377,3,l,2.0919999999999987,11.0,240.0,8.0,0.0,190.4762,0.6169751542437885,194.49729729729737,0.0,0.0,0.0
r,266.8000667000165,2.5012506253126565,4,r,2.492999999999995,10.0,219.0,9.0,0.0,187.2075,0.6670001667500416,179.91000000000005,0.0,0.0,0.0
l,250.1250625312656,2.818075704518926,4,l,2.721999999999994,12.0,231.0,6.0,0.0,192.6164,0.6336501584125398,189.378947368421,0.0,0.0,0.0
r,233.4500583625147,3.168250792062698,5,r,3.1340000000000003,11.0,215.0,8.0,0.0,186.3354,0.6169751542437889,194.4972972972972,0.0,0.0,0.0
l,250.1250625312661,3.451725862931466,5,l,3.344999999999999,13.0,236.0,7.0,0.0,187.2075,0.6003001500750371,199.90000000000012,0.0,0.0,0.0
r,233.4500583625143,3.785225946306487,6,r,3.778000000000006,12.0,217.0,10.0,0.0,191.3876,0.6169751542437893,194.49729729729705,0.0,0.0,0.0
l,266.800066700017,4.052026013006503,6,l,3.986000000000004,14.0,230.0,7.0,0.0,184.8998,0.6503251625812911,184.5230769230768,0.0,0.0,0.0
r,250.12506253126432,4.402201100550276,7,r,4.405000000000008,13.0,228.0,7.0,0.0,185.7585,0.6503251625812894,184.5230769230773,0.0,0.0,0.0
l,266.8000667000161,4.702351175587794,7,l,4.635000000000005,15.0,227.0,6.0,0.0,192.3077,0.6169751542437885,194.49729729729737,0.0,0.0,0.0
r,250.1250625312661,5.052526263131566,8,r,5.051000000000002,14.0,227.0,10.0,0.0,196.3993,0.5669501417375358,211.65882352941165,0.0,0.0,0.0
l,283.4750708687679,5.319326329831583,8,l,5.259,16.0,225.0,6.0,315.0,189.5735,0.6503251625812903,184.52307692307704,0.0,0.0,0.0
r,300.1500750375188,5.6194764048691015,9,r,5.662000000000006,15.0,231.0,6.0,0.0,189.8734,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
l,266.800066700017,5.969651492412873,9,l,5.89200000000001,17.0,238.0,6.0,295.0,193.2367,0.6336501584125402,189.37894736842085,0.0,0.0,0.0
r,250.1250625312652,6.303151575787894,10,r,6.294000000000004,16.0,229.0,7.0,0.0,189.5735,0.6169751542437885,194.49729729729737,0.0,0.0,0.0
l,266.8000667000161,6.603301650825413,10,l,6.513000000000005,18.0,218.0,6.0,286.0,188.9764,0.6503251625812894,184.5230769230773,0.0,0.0,0.0
r,266.8000667000161,6.920126730031683,11,r,6.927000000000007,17.0,223.0,7.0,0.0,189.5735,0.6503251625812903,184.52307692307704,0.0,0.0,0.0
l,250.125062531267,7.253626813406703,11,l,7.14800000000001,19.0,219.0,8.0,189.0,189.2744,0.6169751542437893,194.49729729729705,0.0,0.0,0.0
r,250.1250625312661,7.570451892612973,12,r,7.560000000000016,18.0,221.0,7.0,0.0,189.8734,0.6336501584125402,189.37894736842085,0.0,0.0,0.0
l,266.8000667000161,7.870601967650492,12,l,7.782000000000011,20.0,223.0,6.0,184.0,194.4895,0.6169751542437893,194.49729729729705,0.0,0.0,0.0
r,250.12506253126432,8.204102051025513,13,r,8.192000000000007,19.0,219.0,9.0,0.0,192.6164,0.6169751542437876,194.4972972972976,0.0,0.0,0.0
l,266.8000667000161,8.487577121894281,13,l,8.399000000000015,21.0,234.0,6.0,166.0,193.5484,0.6169751542437876,194.4972972972976,0.0,0.0,0.0
r,250.12506253126784,8.821077205269301,14,r,8.815000000000012,20.0,220.0,6.0,0.0,195.4397,0.6169751542437893,194.49729729729705,0.0,0.0,0.0
l,266.8000667000196,9.104552276138069,14,l,9.01900000000002,22.0,234.0,7.0,152.0,190.1743,0.6503251625812911,184.5230769230768,0.0,0.0,0.0
r,250.1250625312661,9.43805235951309,15,r,9.429000000000016,21.0,223.0,7.0,0.0,188.9764,0.6336501584125394,189.3789473684211,0.0,0.0,0.0
l,250.1250625312661,9.75487743871936,15,l,9.65000000000002,23.0,241.0,7.0,174.0,185.4714,0.6169751542437893,194.49729729729705,0.0,0.0,0.0
r,250.1250625312661,10.07170251792563,16,r,10.06400000000002,22.0,223.0,7.0,0.0,188.9764,0.6336501584125376,189.37894736842165,0.0,0.0,0.0
