YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,133.4000333500083,0.0667000166750041,1,r,0.049,2.0,240.0,12.0,533.0,338.0282,0.6003001500750375,199.90000000000003,0.0,,0.0
l,133.4000333500082,0.3668500917125229,1,l,0.3479999999999998,8.0,184.0,12.0,0.0,236.6864,0.5336001334000333,224.88750000000002,0.0,,0.0
r,83.3750208437552,0.6670001667500416,2,r,0.7650000000000001,4.0,590.0,14.0,188.0,175.1825,0.5169251292312824,232.14193548387092,0.0,,0.0
l,150.0750375187592,0.9004502251125562,2,l,0.8549999999999995,9.0,199.0,11.0,0.0,206.5404,0.5502751375687843,218.07272727272732,0.0,,0.0
r,100.0500250125064,1.183925295981324,3,r,1.4500000000000002,5.0,358.0,13.0,185.0,262.5821,0.5336001334000331,224.8875000000001,0.0,,0.0
l,150.0750375187594,1.4507253626813406,3,l,1.436,10.0,184.0,14.0,0.0,200.3339,0.5502751375687842,218.07272727272735,0.0,,0.0
r,133.4000333500085,1.717525429381357,4,r,1.907,6.0,224.0,16.0,151.0,158.7302,0.6003001500750378,199.89999999999992,0.0,,0.0
l,150.0750375187594,2.0010005002501248,4,l,2.0349999999999993,11.0,179.0,16.0,0.0,249.4802,0.5836251459062862,205.61142857142866,0.0,,0.0
r,133.400033350008,2.317825579456395,5,r,2.6630000000000003,7.0,601.0,11.0,194.0,113.6364,0.5336001334000331,224.8875000000001,0.0,,0.0
l,133.4000333500085,2.584625646156411,5,l,2.516,12.0,226.0,16.0,0.0,201.6807,0.4835751208937804,248.15172413793093,0.0,,85.0
r,150.0750375187594,2.851425712856428,6,r,,,,,,,0.5169251292312822,232.14193548387104,0.0,,85.0
