YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,150.0750375187593,0.1167250291812573,1,l,0.0,15.0,306.0,7.0,0.0,150.0,0.6169751542437886,194.4972972972973,0.0,,88.0
r,216.7750541937635,0.3668500917125229,1,r,0.35,16.0,331.0,11.0,0.0,155.0388,0.7003501750875437,171.34285714285716,0.0,,88.0
l,266.8000667000165,0.7337001834250458,2,l,0.8,16.0,321.0,6.0,0.0,149.4396,0.6670001667500416,179.91000000000003,0.0,,88.0
r,283.4750708687676,1.0672002668000666,2,r,1.124,17.0,475.0,5.0,0.0,149.2537,0.750375187593797,159.92,0.0,,88.0
l,316.82507920626966,1.4007003501750874,3,l,1.603,17.0,318.0,6.0,0.0,148.8834,0.8170752042688012,146.86530612244894,0.0,,88.0
r,283.4750708687674,1.8175754543938636,3,r,1.928,18.0,328.0,6.0,0.0,150.7538,0.7837251959312987,153.11489361702132,240.0,,88.0
l,283.4750708687674,2.2177755544438886,4,l,2.409,18.0,320.0,6.0,0.0,147.6015,0.8004002001000496,149.92500000000007,240.0,,88.0
r,300.1500750375188,2.6013006503251623,4,r,2.724,19.0,502.0,4.0,0.0,147.4201,0.7837251959312992,153.1148936170212,240.0,,88.0
l,300.1500750375188,3.0181757545439383,5,l,,,,,,,0.8004002001000505,149.9249999999999,240.0,,88.0
r,316.82507920626966,3.3850258462564615,5,r,3.538,20.0,435.0,5.0,0.0,147.4201,0.8337502084375523,143.92799999999997,240.0,,88.0
l,300.1500750375188,3.818575954643989,6,l,,,,,,,0.8004002001000492,149.92500000000015,90.0,,88.0
r,283.475070868767,4.218776054694014,6,r,4.351999999999999,21.0,440.0,3.0,0.0,147.4201,0.817075204268801,146.865306122449,90.0,,88.0
l,300.1500750375188,4.618976154744038,7,l,4.858999999999999,21.0,318.0,6.0,73.0,147.7833,0.817075204268801,146.865306122449,90.0,,88.0
r,300.1500750375179,5.035851258962815,7,r,,,,,,,0.8004002001000492,149.92500000000015,90.0,,88.0
l,300.1500750375188,5.436051359012839,8,l,5.670999999999999,22.0,320.0,7.0,46.0,144.7527,0.8004002001000501,149.92499999999998,90.0,,88.0
r,316.8250792062705,5.836251459062864,8,r,5.986999999999999,23.0,433.0,3.0,0.0,147.7833,0.817075204268801,146.865306122449,90.0,,89.0
l,300.1500750375188,6.236451559112889,9,l,6.499999999999999,23.0,332.0,5.0,71.0,146.6993,0.8504252126063037,141.10588235294108,90.0,,89.0
r,316.8250792062705,6.653326663331665,9,r,6.798999999999999,24.0,445.0,4.0,0.0,146.3415,0.8337502084375528,143.92799999999988,90.0,,90.0
l,300.1500750375196,7.086876771719193,10,l,7.318,24.0,324.0,6.0,79.0,146.8788,0.8004002001000501,149.92499999999998,90.0,,90.0
r,300.1500750375179,7.487076871769218,10,r,7.618999999999998,25.0,514.0,5.0,0.0,145.4545,0.8004002001000492,149.92500000000015,90.0,,90.0
l,300.1500750375188,7.887276971819243,11,l,8.135,25.0,324.0,6.0,78.0,146.6993,0.833750208437551,143.9280000000002,0.0,,92.0
r,316.82507920626966,8.287477071869267,11,r,8.443999999999999,26.0,331.0,4.0,0.0,148.6989,0.8337502084375537,143.92799999999974,0.0,,92.0
l,333.5000833750214,8.721027180256794,12,l,8.953,26.0,310.0,7.0,89.0,146.5201,0.8170752042688019,146.86530612244883,0.0,,95.0
r,300.1500750375196,9.12122728030682,12,r,9.251,27.0,485.0,6.0,0.0,145.4545,0.8170752042688001,146.86530612244917,0.0,,95.0
l,300.1500750375179,9.538102384525596,13,l,9.772,27.0,318.0,6.0,117.0,146.6993,0.8170752042688001,146.86530612244917,0.0,,98.0
