YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,200.1000500250125,0.1000500250125062,1,l,0.09,3.0,254.0,10.0,301.0,161.0738,0.7670501917625479,156.44347826086957,,,
r,216.7750541937635,0.4835751208937802,1,r,0.4400000000000013,9.0,230.0,15.0,0.0,164.8352,0.7003501750875438,171.34285714285713,,,
l,183.4250458562614,0.8671002167750541,2,l,0.835,4.0,258.0,8.0,283.0,152.6718,0.6836751709187927,175.5219512195122,0.0,0.0,0.0
r,183.4250458562614,1.183925295981324,2,r,1.1679999999999993,10.0,233.0,16.0,0.0,160.0,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
l,233.4500583625145,1.5507753876938468,3,l,1.621,5.0,254.0,8.0,235.0,156.658,0.7337001834250458,163.55454545454546,0.0,0.0,0.0
r,216.7750541937636,1.9009504752376187,3,r,1.9180000000000028,11.0,261.0,13.0,0.0,157.8947,0.8004002001000499,149.92500000000004,0.0,0.0,0.0
l,216.7750541937634,2.2844755711188927,4,l,2.387,6.0,240.0,11.0,139.0,155.0388,0.7670501917625479,156.44347826086957,0.0,0.0,0.0
r,183.4250458562616,2.7013506753376686,4,r,2.678000000000001,12.0,253.0,10.0,0.0,157.4803,0.7837251959312992,153.1148936170212,0.0,0.0,0.0
l,216.7750541937634,3.0515257628814405,5,l,3.161,7.0,258.0,7.0,119.0,155.0388,0.7670501917625483,156.44347826086948,0.0,0.0,0.0
r,166.75004168751028,3.485075871268968,5,r,3.4400000000000013,13.0,262.0,8.0,0.0,153.4527,0.7670501917625479,156.44347826086957,0.0,0.0,0.0
l,216.7750541937634,3.818575954643989,6,l,3.935,8.0,248.0,10.0,104.0,156.25,0.7837251959312983,153.1148936170214,0.0,0.0,0.0
r,166.7500416875098,4.252126063031516,6,r,4.222000000000001,14.0,256.0,7.0,0.0,156.4537,0.7503751875937965,159.92000000000007,0.0,0.0,0.0
l,216.7750541937634,4.602301150575287,7,l,4.703,9.0,248.0,10.0,109.0,153.4527,0.7670501917625483,156.44347826086948,0.0,0.0,0.0
