YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,216.7750541937635,0.5002501250625313,1,l,0.5,7.0,245.0,8.0,0.0,163.9344,0.7170251792562947,167.35813953488375,0.0,0.0,0.0,,,
r,233.4500583625145,0.8337502084375521,1,r,0.8880000000000017,5.0,230.0,12.0,126.0,161.5074,0.750375187593797,159.92,0.0,0.0,0.0,,,
l,233.4500583625147,1.217275304318826,2,l,1.231999999999999,8.0,253.0,8.0,0.0,167.5978,0.7170251792562949,167.3581395348837,0.0,0.0,0.0,,,
r,216.7750541937636,1.584125396031349,2,r,1.6310000000000038,6.0,227.0,15.0,145.0,167.1309,0.7170251792562949,167.3581395348837,0.0,0.0,0.0,,,
l,233.4500583625145,1.934300483575121,3,l,1.9480000000000004,9.0,249.0,7.0,0.0,156.658,0.7337001834250458,163.55454545454546,0.0,0.0,0.0,,,
r,233.4500583625143,2.301150575287644,3,r,2.349000000000004,7.0,250.0,10.0,149.0,160.0,0.750375187593797,159.92,0.0,0.0,0.0,,,
l,233.4500583625147,2.668000667000167,4,l,2.7140000000000057,10.0,249.0,8.0,0.0,162.6016,0.7503751875937974,159.9199999999999,0.0,0.0,0.0,,,
r,233.4500583625147,3.051525762881441,4,r,3.099000000000008,8.0,245.0,10.0,148.0,163.2653,0.7337001834250461,163.5545454545454,0.0,0.0,0.0,,,
l,233.4500583625152,3.418375854593964,5,l,3.4520000000000053,11.0,255.0,7.0,0.0,157.4803,0.7337001834250452,163.5545454545456,0.0,0.0,0.0,,,
r,233.4500583625143,3.785225946306487,5,r,3.834000000000003,9.0,252.0,9.0,148.0,159.1512,0.7503751875937974,159.9199999999999,0.0,0.0,0.0,,,
l,233.4500583625152,4.152076038019009,6,l,4.214000000000006,12.0,260.0,6.0,0.0,158.3113,0.7837251959312992,153.1148936170212,0.0,0.0,0.0,,,
r,250.1250625312652,4.535601133900284,6,r,4.588000000000001,10.0,260.0,7.0,149.0,158.5205,0.7503751875937956,159.92000000000027,0.0,0.0,0.0,,,
l,233.4500583625143,4.935801233950309,7,l,4.972000000000008,13.0,270.0,4.0,0.0,153.8462,0.7503751875937965,159.92000000000007,0.0,0.0,0.0,,,
r,250.1250625312661,5.28597632149408,7,r,5.345000000000006,11.0,268.0,6.0,153.0,157.0681,0.7837251959312992,153.1148936170212,0.0,0.0,0.0,,,
l,250.1250625312661,5.686176421544105,8,l,5.7520000000000095,14.0,273.0,4.0,142.0,156.25,0.7670501917625483,156.44347826086948,0.0,0.0,0.0,,,
r,250.1250625312661,6.069701517425379,8,r,6.109000000000009,12.0,258.0,7.0,150.0,153.8462,0.7670501917625492,156.4434782608693,0.0,0.0,0.0,,,
l,250.125062531267,6.453226613306653,9,l,6.52000000000001,15.0,269.0,4.0,150.0,155.642,0.7837251959312992,153.1148936170212,0.0,0.0,0.0,,,
r,250.12506253126432,6.836751709187928,9,r,6.88900000000001,13.0,264.0,6.0,122.0,155.4404,0.7837251959312983,153.1148936170214,0.0,0.0,0.0,,,
l,233.4500583625143,7.236951809237953,10,l,7.291000000000011,16.0,265.0,5.0,147.0,156.658,0.7670501917625483,156.44347826086948,0.0,0.0,0.0,,,
r,250.1250625312652,7.620476905119227,10,r,7.661000000000008,14.0,258.0,6.0,92.0,155.8442,0.7670501917625474,156.44347826086968,0.0,0.0,0.0,,,
l,233.4500583625143,8.0040020010005,11,l,8.057000000000016,17.0,261.0,5.0,152.0,156.658,0.7670501917625483,156.44347826086948,0.0,0.0,0.0,,,
r,233.4500583625143,8.387527096881774,11,r,8.431000000000012,15.0,256.0,6.0,109.0,157.6873,0.7670501917625483,156.44347826086948,0.0,0.0,0.0,,,
l,233.4500583625143,8.77105219276305,12,l,8.823000000000015,18.0,258.0,5.0,156.0,155.8442,0.7670501917625465,156.44347826086985,0.0,0.0,0.0,,,
r,233.4500583625143,9.154577288644322,12,r,9.192000000000014,16.0,252.0,7.0,115.0,155.8442,0.7670501917625483,156.44347826086948,0.0,0.0,0.0,,,
l,233.45005836251607,9.538102384525596,13,l,9.593000000000018,19.0,260.0,5.0,155.0,155.2393,0.7670501917625483,156.44347826086948,160.0,0.0,0.0,,,
r,250.1250625312661,9.92162748040687,13,r,9.962000000000018,17.0,264.0,5.0,110.0,156.658,0.7670501917625501,156.4434782608691,160.0,0.0,0.0,,,
l,233.4500583625143,10.305152576288144,14,l,10.36600000000002,20.0,258.0,5.0,181.0,157.0681,0.7670501917625483,156.44347826086948,160.0,0.0,0.0,,,
r,250.1250625312625,10.68867767216942,14,r,10.728000000000016,18.0,258.0,6.0,106.0,155.0388,0.7670501917625447,156.44347826087022,158.0,0.0,0.0,,,
l,233.45005836251607,11.072202768050692,15,l,11.130000000000024,21.0,261.0,5.0,182.0,157.0681,0.7837251959312983,153.1148936170214,158.0,0.0,0.0,,,
r,250.1250625312661,11.455727863931966,15,r,11.502000000000017,19.0,258.0,6.0,111.0,155.642,0.7670501917625483,156.44347826086948,158.0,0.0,0.0,,,
l,233.4500583625178,11.85592796398199,16,l,11.894000000000029,22.0,263.0,5.0,195.0,155.8442,0.7503751875937983,159.9199999999997,158.0,0.0,0.0,,,
