YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,116.7250291812573,0.1667500416875104,1,l,0.06,5.0,214.0,7.0,211.0,183.4862,0.6503251625812906,184.52307692307696,,,
r,166.7500416875104,0.4669001167250292,1,r,0.39,5.0,347.0,11.0,0.0,206.8966,0.6836751709187926,175.52195121951223,,,
l,183.4250458562614,0.817075204268801,2,l,0.714,6.0,268.0,5.0,278.0,168.5393,0.7003501750875438,171.34285714285713,100.0,0.0,120.0
r,200.1000500250125,1.1505752876438218,2,r,0.97,6.0,254.0,7.0,0.0,166.6667,0.7170251792562949,167.3581395348837,100.0,0.0,120.0
l,200.1000500250123,1.5174253793563448,3,l,,,,,,,0.7170251792562947,167.35813953488375,120.0,0.0,120.0
r,216.7750541937634,1.8676004669001167,3,r,1.69,7.0,268.0,5.0,0.0,166.6667,0.7170251792562947,167.35813953488375,120.0,0.0,120.0
l,216.7750541937634,2.2344505586126395,4,l,2.1380000000000003,8.0,278.0,4.0,216.0,166.6667,0.7003501750875443,171.342857142857,120.0,0.0,120.0
r,216.7750541937634,2.584625646156411,4,r,2.41,8.0,280.0,4.0,0.0,169.7313,0.7003501750875447,171.3428571428569,168.0,298.0,121.0
l,216.77505419376288,2.934800733700184,5,l,2.858,9.0,277.0,3.0,225.0,169.4915,0.7170251792562943,167.35813953488386,168.0,298.0,121.0
r,233.4500583625138,3.284975821243956,5,r,3.117,9.0,274.0,5.0,0.0,167.364,0.7170251792562934,167.35813953488403,168.0,298.0,121.0
l,216.7750541937634,3.651825912956478,6,l,3.566,10.0,274.0,4.0,235.0,165.2893,0.7170251792562947,167.35813953488375,190.0,269.0,121.0
r,233.4500583625152,4.0020010005002495,6,r,3.834,10.0,274.0,4.0,0.0,167.1309,0.7170251792562947,167.35813953488375,190.0,269.0,121.0
l,266.800066700017,4.368851092212773,7,l,4.292,11.0,281.0,4.0,246.0,170.4545,0.7170251792562956,167.35813953488355,190.0,269.0,121.0
r,216.7750541937643,4.719026179756544,7,r,4.552,11.0,274.0,4.0,0.0,168.7764,0.7003501750875438,171.34285714285713,190.0,245.0,122.0
l,250.12506253126432,5.085876271469068,8,l,4.996,12.0,271.0,4.0,245.0,165.2893,0.7003501750875429,171.34285714285733,190.0,245.0,122.0
r,233.4500583625152,5.419376354844088,8,r,5.262999999999999,12.0,274.0,5.0,0.0,165.2893,0.7337001834250465,163.5545454545453,190.0,245.0,122.0
l,250.1250625312652,5.786226446556611,9,l,5.722,13.0,275.0,4.0,182.0,169.0141,0.7170251792562947,167.35813953488375,166.0,249.0,123.0
r,233.4500583625143,6.153076538269135,9,r,5.988999999999999,13.0,272.0,3.0,208.0,170.697,0.7003501750875429,171.34285714285733,166.0,249.0,123.0
l,233.4500583625143,6.503251625812906,10,l,6.432,14.0,277.0,4.0,129.0,165.2893,0.7170251792562947,167.35813953488375,164.0,247.0,123.0
r,233.4500583625152,6.8534267133566775,10,r,6.691999999999999,14.0,272.0,5.0,218.0,165.7459,0.7337001834250465,163.5545454545453,164.0,247.0,123.0
