YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,100.0500250125062,0.383525095881274,1,l,0.3800000000000025,10.0,282.0,1.0,0.0,208.3333,0.400200100050025,299.85,,,,,,
r,200.1000500250125,0.5836251459062864,1,r,0.1199999999999974,5.0,491.0,7.0,0.0,127.5239,1.4007003501750876,85.67142857142856,0.0,0.0,0.0,,,
l,900.4502251125562,0.783725195931299,2,l,0.9560000000000102,11.0,652.0,11.0,0.0,126.4489,1.4507253626813406,82.71724137931035,0.0,0.0,0.0,,,
r,200.1000500250123,1.984325496081374,2,r,1.9799999999999969,7.0,135.0,14.0,0.0,232.1083,0.4835751208937802,248.15172413793104,0.0,0.0,0.0,,,
l,200.1000500250125,2.2344505586126395,3,l,2.393000000000008,13.0,214.0,16.0,0.0,242.915,0.4835751208937804,248.15172413793093,0.0,0.0,0.0,,,
r,216.7750541937634,2.4679006169751543,3,r,2.497,8.0,733.0,14.0,0.0,118.8119,0.5169251292312822,232.14193548387104,0.0,0.0,0.0,,,
l,233.4500583625147,2.71802567950642,4,l,2.887000000000008,14.0,232.0,16.0,0.0,243.4077,0.5336001334000331,224.8875000000001,0.0,0.0,0.0,,,
r,233.4500583625147,2.9848257462064365,4,r,,,,,,,0.5502751375687844,218.0727272727273,0.0,0.0,0.0,,,
l,216.7750541937638,3.251625812906453,5,l,3.3800000000000097,15.0,234.0,16.0,0.0,202.3609,0.5669501417375358,211.65882352941165,0.0,0.0,0.0,,,
r,233.4500583625152,3.535100883775221,5,r,3.507000000000005,9.0,232.0,14.0,0.0,188.9764,0.5836251459062867,205.6114285714285,0.0,0.0,0.0,,,
l,233.4500583625143,3.818575954643989,6,l,3.973000000000013,16.0,250.0,16.0,0.0,197.6936,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
r,250.1250625312652,4.118726029681508,6,r,4.141999999999996,10.0,253.0,15.0,0.0,194.8052,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
l,233.4500583625143,4.435551108887777,7,l,4.5800000000000125,17.0,248.0,15.0,0.0,193.5484,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
r,250.1250625312661,4.735701183925296,7,r,4.757999999999996,11.0,257.0,13.0,0.0,197.6936,0.6003001500750376,199.9,0.0,0.0,0.0,,,
l,233.4500583625143,5.052526263131566,8,l,5.20000000000001,18.0,250.0,16.0,0.0,199.005,0.6003001500750376,199.9,0.0,0.0,0.0,,,
r,250.1250625312652,5.336001334000334,8,r,5.364999999999995,12.0,250.0,16.0,0.0,194.4895,0.6336501584125394,189.3789473684211,0.0,0.0,0.0,,,
l,250.1250625312661,5.652826413206603,9,l,5.803000000000012,19.0,256.0,15.0,218.0,190.1743,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
r,233.4500583625152,5.969651492412873,9,r,5.981999999999999,13.0,245.0,16.0,135.0,192.926,0.6003001500750385,199.8999999999997,0.0,0.0,0.0,,,
l,250.1250625312661,6.269801567450392,10,l,6.434000000000005,20.0,254.0,16.0,227.0,194.8052,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
r,250.1250625312652,6.569951642487911,10,r,6.603999999999992,14.0,251.0,13.0,132.0,193.8611,0.6336501584125394,189.3789473684211,0.0,0.0,0.0,,,
l,250.1250625312661,6.88677672169418,11,l,7.050000000000004,21.0,260.0,14.0,244.0,192.6164,0.6336501584125394,189.3789473684211,0.0,0.0,0.0,,,
r,250.1250625312652,7.203601800900451,11,r,7.222999999999992,15.0,252.0,12.0,127.0,191.6933,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
l,233.4500583625152,7.52042688010672,12,l,7.673000000000002,22.0,260.0,14.0,220.0,192.0,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
r,250.1250625312652,7.820576955144239,12,r,7.848999999999989,16.0,243.0,13.0,125.0,192.6164,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
l,250.1250625312661,8.137402034350508,13,l,8.298000000000002,23.0,264.0,12.0,220.0,192.3077,0.6169751542437893,194.49729729729705,0.0,0.0,0.0,,,
r,266.8000667000161,8.437552109388028,13,r,8.471999999999987,17.0,262.0,12.0,148.0,191.6933,0.6336501584125411,189.3789473684206,0.0,0.0,0.0,,,
l,250.1250625312661,8.754377188594297,14,l,8.921999999999997,24.0,264.0,13.0,173.0,189.5735,0.6336501584125394,189.3789473684211,0.0,0.0,0.0,,,
r,266.8000667000143,9.071202267800569,14,r,9.097999999999985,18.0,259.0,14.0,151.0,190.779,0.6336501584125376,189.37894736842165,0.0,0.0,0.0,,,
l,250.12506253126784,9.388027347006837,15,l,9.554999999999993,25.0,272.0,12.0,185.0,193.8611,0.6336501584125394,189.3789473684211,0.0,0.0,0.0,,,
r,250.1250625312661,9.704852426213106,15,r,9.726999999999984,19.0,260.0,12.0,144.0,191.6933,0.6003001500750376,199.9,0.0,0.0,0.0,,,
l,233.4500583625143,10.021677505419376,16,l,10.173999999999992,26.0,264.0,14.0,188.0,189.5735,0.6003001500750376,199.9,0.0,0.0,0.0,,,
r,266.8000667000161,10.305152576288144,16,r,10.35299999999998,20.0,253.0,15.0,138.0,190.1743,0.6336501584125394,189.3789473684211,0.0,0.0,0.0,,,
l,250.1250625312661,10.621977655494414,17,l,10.806999999999988,27.0,262.0,12.0,181.0,190.779,0.6336501584125376,189.37894736842165,194.0,0.0,0.0,,,
r,250.1250625312661,10.938802734700683,17,r,10.98399999999998,21.0,256.0,13.0,129.0,190.4762,0.6336501584125411,189.3789473684206,194.0,0.0,0.0,,,
l,250.1250625312696,11.255627813906951,18,l,11.435999999999986,28.0,264.0,12.0,178.0,192.3077,0.6336501584125429,189.37894736842009,194.0,0.0,0.0,,,
r,250.12506253126432,11.572452893113224,18,r,11.613999999999976,22.0,263.0,13.0,132.0,189.5735,0.6336501584125394,189.3789473684211,198.0,0.0,0.0,,,
l,250.12506253126432,11.889277972319494,19,l,12.059999999999988,29.0,264.0,13.0,174.0,185.4714,0.6503251625812894,184.5230769230773,198.0,0.0,0.0,,,
r,250.12506253126432,12.206103051525764,19,r,12.246999999999971,23.0,250.0,13.0,136.0,186.9159,0.6503251625812876,184.5230769230778,198.0,0.0,0.0,,,
l,233.4500583625143,12.539603134900783,20,l,12.706999999999988,30.0,264.0,13.0,178.0,188.383,0.6336501584125411,189.3789473684206,196.0,0.0,0.0,,,
r,250.12506253126784,12.856428214107051,20,r,12.888999999999974,24.0,259.0,13.0,134.0,190.779,0.6169751542437929,194.49729729729592,196.0,0.0,0.0,,,
l,233.45005836251607,13.173253293313325,21,l,13.343999999999989,31.0,265.0,13.0,182.0,191.3876,0.6169751542437876,194.4972972972976,196.0,0.0,0.0,,,
r,250.12506253126432,13.473403368350844,21,r,13.517999999999972,25.0,250.0,13.0,110.0,190.4762,0.6503251625812894,184.5230769230773,196.0,0.0,0.0,,,
l,266.8000667000161,13.790228447557112,22,l,13.97099999999999,32.0,268.0,12.0,180.0,185.4714,0.6336501584125394,189.3789473684211,192.0,0.0,0.0,,,
