YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
r,183.4250458562614,0.383525095881274,1,r,0.3699999999999974,11.0,175.0,12.0,0.0,186.0465,0.6169751542437887,194.49729729729728,,,,,,
l,183.42504585626148,0.6836751709187927,1,l,0.7070000000000078,9.0,240.0,12.0,0.0,189.2744,0.6336501584125398,189.378947368421,0.0,0.0,0.0,,,
r,200.1000500250125,1.0005002501250626,2,r,1.0150000000000006,12.0,209.0,8.0,0.0,193.5484,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
l,200.1000500250123,1.3173253293313325,2,l,1.341000000000001,10.0,242.0,12.0,0.0,188.9764,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
r,216.7750541937636,1.617475404368851,3,r,1.634999999999998,13.0,215.0,10.0,0.0,189.5735,0.6336501584125398,189.378947368421,0.0,0.0,0.0,,,
l,216.7750541937636,1.934300483575121,3,l,1.975999999999999,11.0,238.0,10.0,0.0,187.2075,0.6169751542437887,194.49729729729728,0.0,0.0,0.0,,,
r,216.7750541937634,2.251125562781391,4,r,2.2679999999999936,14.0,225.0,9.0,0.0,189.2744,0.6336501584125394,189.3789473684211,0.0,0.0,0.0,,,
l,233.4500583625143,2.5512756378189096,4,l,,,,,,,0.6503251625812907,184.5230769230769,0.0,0.0,0.0,,,
r,233.4500583625147,2.88477572119393,5,r,2.901999999999994,15.0,237.0,9.0,0.0,184.8998,0.6503251625812907,184.5230769230769,0.0,0.0,0.0,,,
l,233.4500583625143,3.2016008004002003,5,l,3.269999999999996,13.0,242.0,11.0,0.0,186.6252,0.6503251625812907,184.5230769230769,0.0,0.0,0.0,,,
r,233.4500583625152,3.535100883775221,6,r,3.550999999999995,16.0,239.0,9.0,0.0,185.7585,0.6503251625812911,184.5230769230768,0.0,0.0,0.0,,,
