YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
r,233.4500583625145,0.8837752209438052,1.0,r,,,,,,,0.7670501917625481,156.44347826086954,90.0,0.0,115.0,,,
l,316.8250792,1.31732532933,1.0,l,,,,,,,0.8671002167763864,138.39230769209507,90.0,0.0,115.0,,,
r,333.5000833750208,1.6508254127063533,2.0,r,1.8000000000000007,9.0,343.0,13.0,84.0,151.8987,0.9004502251125563,133.26666666666665,90.0,0.0,115.0,,,
l,316.8250792062701,2.1844255461063864,2.0,l,2.200000000000001,6.0,322.0,2.0,102.0,150.3759,0.7337001834250461,163.5545454545454,90.0,0.0,115.0,l,1.0672002668000666,2.1677505419376355
r,300.1500750375188,2.5512756378189096,3.0,r,2.59,10.0,307.0,14.0,103.0,151.1335,0.7670501917625474,156.44347826086968,130.0,0.0,117.0,r,0.0166750041687513,2.5346006336501583
l,316.82507920626966,2.9181257295314325,3.0,l,2.998000000000001,7.0,345.0,4.0,88.0,153.6492,0.8004002001000501,149.92499999999998,130.0,0.0,117.0,l,0.3168250792062697,2.9181257295314325
r,333.5000833750223,3.318325829581457,4.0,r,3.3839999999999986,11.0,280.0,10.0,98.0,150.0,0.8170752042688014,146.8653061224489,130.0,0.0,117.0,r,0.3668500917125223,3.3016508254127066
l,316.82507920626966,3.7185259296314825,4.0,l,3.7790000000000017,8.0,352.0,4.0,73.0,151.1335,0.7837251959312992,153.1148936170212,134.0,466.0,119.0,l,0.350175087543771,3.701850925462732
r,300.1500750375188,4.1354010338502585,5.0,r,4.183999999999999,12.0,337.0,4.0,88.0,150.7538,0.7670501917625483,156.44347826086948,134.0,466.0,119.0,r,0.3501750875437714,4.102051025512757
l,333.50008337502055,4.502251125562782,5.0,l,4.573000000000002,9.0,348.0,5.0,78.0,152.6718,0.7837251959312983,153.1148936170214,138.0,439.0,125.0,l,0.3668500917125223,4.485576121394031
r,300.1500750375188,4.902451225612807,6.0,r,4.98,13.0,309.0,8.0,120.0,155.4404,0.8004002001000501,149.92499999999998,138.0,439.0,125.0,r,0.3168250792062697,4.902451225612807
l,350.1750875437723,5.28597632149408,6.0,l,5.359000000000002,10.0,347.0,6.0,116.0,149.8127,0.8004002001000501,149.92499999999998,138.0,439.0,125.0,l,0.3668500917125232,5.269301317325329
r,316.8250792062705,5.702851425712857,7.0,r,5.752000000000001,14.0,327.0,4.0,121.0,153.8462,0.7837251959312983,153.1148936170214,154.0,319.0,128.0,r,0.3501750875437732,5.669501417375354
