YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,266.8000667000166,0.0833750208437552,1,r,0.0,8.0,311.0,8.0,0.0,174.1655,0.6670001667500416,179.91000000000005,,,
l,300.1500750375187,0.416875104218776,1,l,0.1999999999999993,6.0,316.0,9.0,0.0,166.205,0.7170251792562949,167.3581395348837,,,
r,300.1500750375186,0.7503751875937968,2,r,0.6890000000000018,9.0,323.0,7.0,0.0,169.7313,0.7003501750875437,171.34285714285716,0.0,0.0,0.0
l,266.8000667000165,1.1339002834750709,2,l,0.9220000000000006,7.0,328.0,7.0,0.0,172.9107,0.6836751709187932,175.5219512195121,0.0,0.0,0.0
r,300.1500750375185,1.4507253626813406,3,r,1.3960000000000008,10.0,342.0,8.0,0.0,167.5978,0.7003501750875436,171.34285714285718,0.0,0.0,0.0
l,283.475070868767,1.817575454393864,3,l,1.6159999999999997,8.0,322.0,7.0,0.0,170.9402,0.7003501750875434,171.34285714285724,0.0,0.0,0.0
r,316.8250792062701,2.151075537768884,4,r,,,,,,,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
l,300.15007503751826,2.5179256294814074,4,l,2.3180000000000014,9.0,333.0,8.0,0.0,169.7313,0.7003501750875434,171.34285714285724,0.0,0.0,0.0
r,333.50008337502055,2.834750708687677,5,r,,,,,,,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,300.1500750375188,3.218275804568951,5,l,3.0249999999999986,10.0,330.0,8.0,0.0,169.4915,0.7003501750875443,171.342857142857,0.0,0.0,0.0
r,350.17508754377104,3.535100883775221,6,r,3.5100000000000016,12.0,338.0,9.0,0.0,171.9198,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,300.1500750375188,3.918625979656495,6,l,3.732999999999997,11.0,324.0,8.0,0.0,171.4286,0.7003501750875429,171.34285714285733,0.0,0.0,0.0
r,350.17508754377144,4.235451058862765,7,r,4.208000000000002,13.0,346.0,8.0,0.0,173.6614,0.7170251792562956,167.35813953488355,0.0,0.0,0.0
l,300.1500750375188,4.618976154744038,7,l,4.432999999999996,12.0,318.0,8.0,0.0,171.9198,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
r,333.5000833750197,4.95247623811906,8,r,4.899000000000001,14.0,347.0,9.0,0.0,171.184,0.683675170918792,175.52195121951237,0.0,0.0,0.0
l,316.82507920626966,5.302651325662831,8,l,5.130999999999997,13.0,328.0,7.0,0.0,173.913,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
r,333.50008337502055,5.636151409037852,9,r,5.600000000000001,15.0,341.0,9.0,222.0,172.6619,0.7003501750875429,171.34285714285733,0.0,0.0,0.0
l,316.82507920626966,6.003001500750375,9,l,5.820999999999998,14.0,332.0,8.0,125.0,170.697,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
r,333.5000833750214,6.336501584125395,10,r,6.295000000000002,16.0,338.0,8.0,225.0,171.4286,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,316.82507920626966,6.686676671669168,10,l,6.523999999999997,15.0,310.0,8.0,202.0,173.4104,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,333.5000833750214,7.036851759212939,11,r,6.995000000000001,17.0,346.0,9.0,230.0,174.1655,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
l,300.1500750375188,7.403701850925462,11,l,7.215999999999997,16.0,332.0,8.0,252.0,171.9198,0.683675170918792,175.52195121951237,0.0,0.0,0.0
r,350.1750875437723,7.720526930131732,12,r,7.684000000000001,18.0,349.0,9.0,141.0,168.3029,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,316.82507920626966,8.087377021844254,12,l,7.913999999999998,17.0,334.0,8.0,252.0,171.9198,0.7003501750875447,171.3428571428569,0.0,0.0,0.0
r,350.17508754377144,8.420877105219276,13,r,8.397000000000002,19.0,337.0,10.0,113.0,173.1602,0.7003501750875447,171.3428571428569,0.0,0.0,0.0
l,316.82507920626966,8.7877271969318,13,l,8.611999999999998,18.0,322.0,8.0,274.0,169.9717,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,333.5000833750197,9.12122728030682,14,r,9.090000000000003,20.0,341.0,8.0,87.0,171.4286,0.7003501750875429,171.34285714285733,0.0,0.0,0.0
l,300.1500750375179,9.504752376188094,14,l,9.317999999999994,19.0,313.0,8.0,273.0,172.1664,0.7003501750875429,171.34285714285733,170.0,0.0,0.0
r,350.1750875437732,9.821577455394364,15,r,9.790000000000004,21.0,344.0,9.0,93.0,174.6725,0.7003501750875429,171.34285714285733,170.0,0.0,0.0
l,300.1500750375196,10.205102551275637,15,l,10.014999999999995,20.0,330.0,8.0,264.0,171.4286,0.7003501750875447,171.3428571428569,170.0,0.0,0.0
r,350.17508754377144,10.521927630481906,16,r,10.477000000000004,22.0,351.0,8.0,193.0,170.697,0.7003501750875447,171.3428571428569,170.0,0.0,0.0
l,300.1500750375179,10.905452726363182,16,l,10.714999999999996,21.0,318.0,7.0,241.0,174.4186,0.6836751709187929,175.52195121951215,170.0,0.0,0.0
r,350.1750875437732,11.222277805569451,17,r,11.180000000000003,23.0,335.0,9.0,201.0,174.6725,0.7003501750875429,171.34285714285733,170.0,0.0,0.0
l,333.5000833750197,11.589127897281974,17,l,11.402999999999995,22.0,332.0,7.0,278.0,170.9402,0.6836751709187912,175.5219512195126,170.0,0.0,0.0
r,333.5000833750214,11.922627980656994,18,r,11.867000000000004,24.0,343.0,6.0,204.0,176.7305,0.7003501750875465,171.34285714285647,170.0,0.0,0.0
l,316.82507920626966,12.272803068200766,18,l,12.104999999999997,23.0,330.0,7.0,246.0,177.2526,0.6836751709187947,175.5219512195117,170.0,0.0,0.0
r,333.5000833750197,12.62297815574454,19,r,12.546000000000005,25.0,346.0,8.0,203.0,172.1664,0.6670001667500394,179.91000000000065,170.0,0.0,0.0
l,333.5000833750197,12.95647823911956,19,l,,,,,,,0.7170251792562912,167.35813953488457,170.0,0.0,0.0
r,350.17508754377144,13.28997832249458,20,r,13.243000000000002,26.0,334.0,9.0,209.0,172.4138,0.7003501750875447,171.3428571428569,170.0,0.0,0.0
l,300.1500750375196,13.673503418375851,20,l,13.477999999999994,25.0,332.0,6.0,205.0,172.9107,0.6670001667500447,179.9099999999992,170.0,0.0,0.0
r,333.5000833750197,13.990328497582125,21,r,13.939,27.0,347.0,7.0,223.0,172.1664,0.6836751709187912,175.5219512195126,170.0,0.0,0.0
l,316.82507920626966,14.340503585125896,21,l,14.17199999999999,26.0,332.0,6.0,219.0,176.4706,0.7170251792562965,167.35813953488332,170.0,0.0,0.0
r,350.17508754377144,14.674003668500916,22,r,14.636,28.0,369.0,7.0,239.0,174.6725,0.7170251792562947,167.35813953488375,170.0,0.0,0.0
l,300.1500750375161,15.057528764382193,22,l,14.85199999999999,27.0,319.0,8.0,215.0,170.697,0.7003501750875412,171.34285714285778,170.0,0.0,0.0
r,333.5000833750214,15.39102884775721,23,r,15.323,29.0,390.0,8.0,237.0,171.184,0.7003501750875447,171.3428571428569,170.0,0.0,0.0
l,300.1500750375179,15.757878939469734,23,l,15.554999999999993,28.0,337.0,8.0,212.0,173.4104,0.6836751709187929,175.52195121951215,170.0,0.0,0.0
r,316.8250792062679,16.091379022844755,24,r,16.024,30.0,360.0,10.0,142.0,173.4104,0.6836751709187929,175.52195121951215,170.0,0.0,0.0
l,316.8250792062679,16.441554110388527,24,l,16.246999999999986,29.0,340.0,7.0,222.0,171.9198,0.7003501750875429,171.34285714285733,170.0,0.0,0.0
r,350.17508754377144,16.77505419376355,25,r,16.715999999999998,31.0,357.0,9.0,140.0,170.697,0.7003501750875429,171.34285714285733,170.0,0.0,0.0
l,316.8250792062714,17.14190428547607,25,l,16.944999999999993,30.0,328.0,8.0,181.0,170.9402,0.7170251792562965,167.35813953488332,170.0,0.0,0.0
r,350.17508754377144,17.47540436885109,26,r,17.419,32.0,349.0,9.0,136.0,166.6667,0.70035017508755,171.34285714285562,170.0,0.0,0.0
l,316.8250792062714,17.858929464732366,26,l,17.64699999999999,31.0,348.0,8.0,135.0,169.4915,0.7003501750875429,171.34285714285733,170.0,0.0,0.0
r,350.17508754377144,18.17575454393864,27,r,18.139,33.0,355.0,8.0,137.0,174.6725,0.7003501750875358,171.3428571428591,170.0,0.0,0.0
l,316.8250792062679,18.55927963981991,27,l,18.355,32.0,328.0,8.0,129.0,170.697,0.6836751709187965,175.52195121951124,172.0,0.0,0.0
r,350.175087543775,18.876104719026177,28,r,18.826,34.0,353.0,8.0,127.0,173.1602,0.7003501750875465,171.34285714285647,172.0,0.0,0.0
l,316.8250792062643,19.242954810738706,28,l,19.058,33.0,341.0,8.0,93.0,172.4138,0.7003501750875394,171.3428571428582,172.0,0.0,0.0
r,350.1750875437679,19.576454894113724,29,r,19.518999999999995,35.0,357.0,8.0,115.0,170.697,0.6836751709187965,175.52195121951124,172.0,0.0,0.0
l,333.5000833750179,19.943304985826245,29,l,19.754000000000005,34.0,344.0,9.0,68.0,172.4138,0.6836751709187965,175.52195121951124,172.0,0.0,0.0
r,366.8500917125215,20.26013006503252,30,r,20.222,36.0,347.0,8.0,97.0,170.2128,0.7337001834250394,163.5545454545469,172.0,0.0,0.0
l,333.5000833750179,20.62698015674504,30,l,20.450000000000003,35.0,328.0,8.0,93.0,171.4286,0.7170251792562894,167.358139534885,172.0,0.0,0.0
r,316.8250792062714,20.99383024845756,31,r,20.927000000000003,37.0,356.0,9.0,99.0,175.9531,0.6836751709187929,175.52195121951215,172.0,0.0,0.0
l,333.5000833750214,21.34400533600133,31,l,21.15000000000001,36.0,354.0,7.0,119.0,172.4138,0.70035017508755,171.34285714285562,172.0,0.0,0.0
r,350.17508754377144,21.677505419376352,32,r,21.609,38.0,358.0,9.0,98.0,169.7313,0.6836751709187929,175.52195121951215,172.0,0.0,0.0
l,316.8250792062643,22.04435551108888,32,l,21.84600000000001,37.0,348.0,8.0,125.0,174.1655,0.7003501750875394,171.3428571428582,172.0,0.0,0.0
r,350.175087543775,22.361180590295145,33,r,22.316,39.0,357.0,9.0,95.0,174.1655,0.7003501750875429,171.34285714285733,172.0,0.0,0.0
l,316.8250792062679,22.74470568617642,33,l,22.53500000000001,38.0,334.0,8.0,126.0,171.9198,0.7003501750875429,171.34285714285733,172.0,0.0,0.0
r,350.175087543775,23.061530765382688,34,r,23.005,40.0,357.0,9.0,185.0,171.6738,0.7003501750875465,171.34285714285647,172.0,0.0,0.0
l,300.1500750375179,23.445055861263963,34,l,23.23300000000001,39.0,348.0,7.0,124.0,171.9198,0.7003501750875394,171.3428571428582,172.0,0.0,0.0
r,350.175087543775,23.761880940470235,35,r,23.704000000000004,41.0,360.0,9.0,263.0,169.0141,0.7003501750875429,171.34285714285733,172.0,0.0,0.0
l,300.15007503752497,24.145406036351503,35,l,23.93100000000001,40.0,346.0,8.0,129.0,169.4915,0.6670001667500465,179.90999999999872,172.0,0.0,0.0
r,350.17508754377144,24.462231115557778,36,r,24.414000000000005,42.0,348.0,9.0,263.0,171.184,0.7003501750875429,171.34285714285733,172.0,0.0,0.0
l,350.17508754377144,24.81240620310155,36,l,24.639000000000017,41.0,346.0,8.0,128.0,172.1664,0.7003501750875394,171.3428571428582,172.0,0.0,0.0
r,350.1750875437679,25.16258129064532,37,r,25.11500000000001,43.0,379.0,8.0,265.0,169.7313,0.6836751709188,175.52195121951033,172.0,0.0,0.0
l,333.5000833750285,25.51275637818909,37,l,25.33600000000002,42.0,344.0,8.0,157.0,170.9402,0.7170251792563,167.3581395348825,172.0,0.0,0.0
r,366.8500917125179,25.84625646156412,38,r,25.822000000000006,44.0,361.0,7.0,268.0,177.2526,0.7337001834250394,163.5545454545469,172.0,0.0,0.0
l,333.5000833750214,26.22978155744539,38,l,26.038000000000025,43.0,341.0,7.0,178.0,172.4138,0.6836751709187929,175.52195121951215,172.0,0.0,0.0
r,333.5000833750214,26.57995664498916,39,r,26.49900000000001,45.0,367.0,7.0,265.0,168.5393,0.6836751709188,175.52195121951033,172.0,0.0,0.0
l,333.5000833750214,26.91345672836418,39,l,26.734000000000023,44.0,324.0,7.0,157.0,169.9717,0.7170251792562929,167.35813953488417,172.0,0.0,0.0
r,350.1750875437679,27.26363181590796,40,r,27.21100000000001,46.0,351.0,8.0,263.0,172.6619,0.7170251792562894,167.358139534885,172.0,0.0,0.0
l,333.5000833750214,27.63048190762047,40,l,27.44000000000002,45.0,334.0,6.0,157.0,172.4138,0.7003501750875429,171.34285714285733,170.0,0.0,0.0
r,333.5000833750179,27.98065699516425,41,r,27.906,47.0,361.0,7.0,263.0,170.2128,0.7003501750875429,171.34285714285733,170.0,0.0,0.0
l,333.5000833750214,28.330832082708017,41,l,28.136000000000024,46.0,352.0,7.0,162.0,171.184,0.6836751709187929,175.52195121951215,170.0,0.0,0.0
r,333.5000833750179,28.681007170251792,42,r,28.611000000000008,48.0,353.0,9.0,175.0,170.697,0.6836751709187894,175.52195121951306,170.0,0.0,0.0
l,350.17508754377144,29.01450725362681,42,l,28.837000000000025,47.0,350.0,8.0,196.0,171.9198,0.7170251792562965,167.35813953488332,170.0,0.0,0.0
r,350.17508754377855,29.36468234117058,43,r,29.31400000000001,49.0,344.0,10.0,96.0,174.4186,0.7003501750875465,171.34285714285647,170.0,0.0,0.0
l,333.5000833750214,29.731532432883107,43,l,29.535000000000032,48.0,352.0,7.0,221.0,171.4286,0.6836751709187929,175.52195121951215,170.0,0.0,0.0
r,350.17508754377144,30.06503251625813,44,r,30.00200000000001,50.0,363.0,9.0,91.0,173.1602,0.6836751709187929,175.52195121951215,170.0,0.0,0.0
l,333.5000833750214,30.4152076038019,44,l,30.235000000000035,49.0,330.0,7.0,251.0,173.4104,0.7003501750875429,171.34285714285733,170.0,0.0,0.0
