YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,183.42504585626148,0.3668500917125229,1,r,0.3699999999999992,10.0,34.0,4.0,0.0,190.1743,0.5836251459062867,205.6114285714285,,,
l,183.4250458562614,0.6503251625812907,1,l,0.6099999999999994,9.0,208.0,8.0,0.0,192.0,0.6169751542437885,194.49729729729737,0.0,0.0,121.0
r,200.1000500250124,0.9504752376188096,2,r,1.0009999999999994,11.0,235.0,12.0,0.0,199.6672,0.6169751542437883,194.49729729729737,0.0,0.0,121.0
l,183.4250458562616,1.2673003168250792,2,l,1.2349999999999994,10.0,195.0,10.0,0.0,193.5484,0.6169751542437889,194.4972972972972,0.0,0.0,121.0
r,200.1000500250125,1.567450391862598,3,r,1.6020000000000003,12.0,284.0,8.0,0.0,195.7586,0.6169751542437885,194.49729729729737,0.0,0.0,120.0
l,183.4250458562607,1.884275471068868,3,l,1.8550000000000004,11.0,195.0,6.0,0.0,199.6672,0.6003001500750371,199.90000000000012,0.0,0.0,120.0
r,183.4250458562616,2.1844255461063864,4,r,2.215,13.0,289.0,9.0,0.0,196.7213,0.6003001500750376,199.9,0.0,0.0,120.0
l,183.4250458562616,2.484575621143905,4,l,2.456000000000003,12.0,193.0,7.0,0.0,206.1856,0.5836251459062867,205.6114285714285,0.0,0.0,120.0
r,183.4250458562616,2.784725696181424,5,r,2.825,14.0,235.0,8.0,0.0,203.7351,0.5836251459062862,205.61142857142863,0.0,0.0,119.0
l,200.1000500250125,3.068200767050192,5,l,3.0380000000000003,13.0,206.0,7.0,0.0,202.7027,0.583625145906288,205.61142857142804,0.0,0.0,119.0
r,183.425045856262,3.36835084208771,6,r,3.414,15.0,211.0,9.0,0.0,202.3609,0.600300150075038,199.89999999999984,0.0,0.0,119.0
l,200.1000500250116,3.65182591295648,6,l,3.6300000000000026,14.0,199.0,7.0,0.0,199.005,0.6003001500750358,199.90000000000057,100100.0,0.0,119.0
r,183.4250458562611,3.968650992162748,7,r,4.007,16.0,248.0,10.0,0.0,201.005,0.5836251459062862,205.61142857142863,100100.0,0.0,119.0
l,200.1000500250125,4.252126063031516,7,l,4.233000000000004,15.0,208.0,7.0,0.0,209.0592,0.5836251459062867,205.6114285714285,100100.0,0.0,119.0
r,200.1000500250125,4.552276138069034,8,r,4.604000000000001,17.0,251.0,9.0,0.0,200.6689,0.6003001500750376,199.9,200.0,199.0,119.0
l,200.1000500250125,4.835751208937802,8,l,,,,,,,0.6003001500750376,199.9,200.0,199.0,119.0
r,183.4250458562616,5.152576288144072,9,r,5.202000000000002,18.0,221.0,9.0,310.0,205.1282,0.5836251459062867,205.6114285714285,200.0,199.0,119.0
l,183.4250458562616,5.43605135901284,9,l,5.400000000000002,17.0,199.0,7.0,302.0,200.6689,0.5836251459062876,205.61142857142815,200.0,199.0,119.0
r,200.1000500250125,5.736201434050359,10,r,5.787000000000001,19.0,239.0,11.0,282.0,201.005,0.5836251459062867,205.6114285714285,202.0,198.0,119.0
l,200.1000500250116,6.019676504919127,10,l,5.998000000000005,18.0,200.0,7.0,308.0,206.5404,0.5836251459062858,205.61142857142883,202.0,198.0,119.0
r,200.1000500250125,6.319826579956645,11,r,6.384,20.0,249.0,9.0,267.0,205.8319,0.6003001500750376,199.9,202.0,198.0,119.0
l,183.4250458562607,6.603301650825413,11,l,6.579000000000004,19.0,197.0,7.0,323.0,200.6689,0.6169751542437885,194.49729729729737,202.0,198.0,120.0
r,200.1000500250125,6.920126730031683,12,r,,,,,,,0.6169751542437885,194.49729729729737,202.0,198.0,120.0
l,183.4250458562616,7.220276805069202,12,l,7.177000000000003,20.0,204.0,7.0,319.0,196.3993,0.6003001500750376,199.9,202.0,198.0,120.0
r,183.4250458562616,7.537101884275471,13,r,7.554000000000002,22.0,240.0,10.0,241.0,200.6689,0.5836251459062867,205.6114285714285,202.0,196.0,119.0
l,200.1000500250116,7.820576955144239,13,l,7.788000000000004,21.0,201.0,7.0,317.0,195.4397,0.6003001500750367,199.9000000000003,202.0,196.0,119.0
r,200.1000500250125,8.120727030181758,14,r,8.152000000000005,23.0,243.0,10.0,239.0,195.7586,0.6003001500750376,199.9,202.0,196.0,119.0
l,183.4250458562625,8.420877105219276,14,l,8.402000000000005,22.0,200.0,7.0,305.0,205.1282,0.6169751542437876,194.4972972972976,202.0,196.0,119.0
