YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,233.4500583625146,0.033350008337502,1,l,0.0500000000000007,9.0,233.0,9.0,96.0,163.9344,0.6836751709187927,175.5219512195122,,,,,,
r,316.8250792062698,0.3668500917125229,1,r,0.3399999999999998,6.0,245.0,15.0,258.0,160.8579,0.7503751875937968,159.92,,,,,,
l,400.200100050025,0.7170251792562947,2,l,0.7820000000000036,10.0,258.0,8.0,85.0,167.8322,0.750375187593797,159.92,0.0,0.0,0.0,,,
r,300.1500750375185,1.1172252793063198,2,r,1.086000000000002,7.0,287.0,2.0,186.0,170.4545,0.6836751709187927,175.5219512195122,0.0,0.0,0.0,,,
l,300.1500750375188,1.4674003668500917,3,l,1.497,11.0,250.0,13.0,109.0,178.3061,0.6169751542437885,194.49729729729737,0.0,0.0,0.0,,,
r,283.4750708687676,1.8009004502251125,3,r,1.7900000000000027,8.0,263.0,6.0,165.0,172.1664,0.7003501750875436,171.34285714285718,0.0,0.0,0.0,,,
l,333.500083375021,2.08437552109388,4,l,2.1700000000000017,12.0,260.0,7.0,123.0,165.2893,0.7670501917625479,156.44347826086957,0.0,0.0,0.0,,,
r,300.1500750375188,2.501250625312656,4,r,2.487000000000002,9.0,258.0,6.0,239.0,169.4915,0.6670001667500416,179.91000000000005,0.0,0.0,0.0,,,
l,300.1500750375188,2.851425712856428,5,l,2.896000000000001,13.0,274.0,5.0,134.0,170.2128,0.6503251625812907,184.5230769230769,0.0,0.0,0.0,,,
r,333.500083375021,3.1682507920626977,5,r,3.1950000000000003,10.0,264.0,6.0,326.0,170.9402,0.7337001834250465,163.5545454545453,0.0,0.0,0.0,,,
l,333.50008337502055,3.5017508754377187,6,l,3.601000000000006,14.0,256.0,11.0,166.0,169.7313,0.7337001834250461,163.5545454545454,0.0,0.0,0.0,,,
r,300.1500750375179,3.901950975487744,6,r,3.897,11.0,279.0,3.0,292.0,170.4545,0.7003501750875429,171.34285714285733,0.0,0.0,0.0,,,
l,300.1500750375196,4.235451058862765,7,l,4.308000000000007,15.0,255.0,7.0,199.0,169.4915,0.7337001834250456,163.55454545454552,0.0,0.0,0.0,,,
r,316.82507920626966,4.602301150575287,7,r,4.601000000000003,12.0,271.0,5.0,294.0,167.1309,0.7670501917625483,156.44347826086948,0.0,0.0,0.0,,,
l,400.200100050025,4.96915124228781,8,l,5.016000000000005,16.0,274.0,6.0,198.0,167.364,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
r,266.800066700017,5.369351342337835,8,r,5.319000000000003,13.0,263.0,7.0,288.0,168.7764,0.6670001667500411,179.91000000000017,0.0,0.0,0.0,,,
l,316.82507920626966,5.652826413206603,9,l,5.733000000000011,17.0,262.0,8.0,182.0,167.364,0.7670501917625474,156.44347826086968,0.0,0.0,0.0,,,
