YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
r,133.4000333500083,0.3668500917125229,1,r,0.3299999999999983,10.0,177.0,7.0,0.0,203.0457,0.5502751375687844,218.0727272727273,,,,,,
l,183.4250458562614,0.6003001500750376,1,l,0.588000000000001,7.0,169.0,8.0,0.0,192.6164,0.6336501584125396,189.37894736842105,0.0,0.0,130.0,,,
r,183.42504585626148,0.9171252292813074,2,r,0.9209999999999994,11.0,185.0,6.0,0.0,190.779,0.6336501584125397,189.37894736842105,0.0,0.0,130.0,,,
l,183.4250458562611,1.2339503084875771,2,l,1.211000000000002,8.0,176.0,5.0,0.0,187.2075,0.6169751542437885,194.49729729729737,0.0,0.0,130.0,,,
r,183.4250458562614,1.550775387693847,3,r,1.5499999999999972,12.0,198.0,5.0,0.0,188.0878,0.6336501584125394,189.3789473684211,90.0,0.0,130.0,,,
l,200.10005002501268,1.8509254627313656,3,l,1.8520000000000003,9.0,179.0,5.0,0.0,187.7934,0.6336501584125396,189.37894736842105,90.0,0.0,130.0,,,
r,183.4250458562616,2.1844255461063864,4,r,2.1880000000000024,13.0,187.0,6.0,0.0,183.2061,0.6503251625812907,184.5230769230769,90.0,0.0,130.0,,,
l,200.1000500250125,2.484575621143905,4,l,2.491,10.0,183.0,5.0,0.0,184.3318,0.6503251625812907,184.5230769230769,90.0,0.0,130.0,,,
r,183.4250458562616,2.834750708687677,5,r,2.8430000000000035,14.0,192.0,5.0,0.0,184.0491,0.6503251625812907,184.5230769230769,126.0,0.0,130.0,,,
l,200.1000500250125,3.134900783725196,5,l,3.142000000000003,11.0,175.0,6.0,0.0,184.0491,0.6503251625812911,184.5230769230768,126.0,0.0,130.0,,,
r,183.4250458562611,3.485075871268968,6,r,3.4950000000000045,15.0,189.0,5.0,0.0,184.3318,0.6503251625812907,184.5230769230769,126.0,0.0,130.0,,,
l,200.100050025012,3.785225946306487,6,l,3.794000000000004,12.0,175.0,6.0,0.0,190.779,0.6336501584125394,189.3789473684211,134.0,405.0,130.0,,,
